"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_przecietny_czas_trwania_budowy_nowych_budynkow_mieszkalnych_wielorodzinnych_mc"
"33043",2466000,"Powiat m.Gliwice",2016,19
"33044",2467000,"Powiat m.Jastrzębie-Zdrój",2016,21.8
"33045",2468000,"Powiat m.Jaworzno",2016,17.5
"33046",2469000,"Powiat m.Katowice",2016,22.7
"33047",2470000,"Powiat m.Mysłowice",2016,19.1
"33048",2471000,"Powiat m.Piekary Śląskie",2016,21
"33049",2472000,"Powiat m.Ruda Śląska",2016,0
"33050",2473000,"Powiat m.Rybnik",2016,26.2
"33051",2474000,"Powiat m.Siemianowice Śląskie",2016,0
"33052",2475000,"Powiat m.Sosnowiec",2016,16.6
"33053",2476000,"Powiat m.Świętochłowice",2016,12.9
"33054",2477000,"Powiat m.Tychy",2016,17.7
"33055",2478000,"Powiat m.Zabrze",2016,18.1
"33056",2479000,"Powiat m.Żory",2016,20.1
"33057",2601000,"Powiat buski",2016,0
"33058",2602000,"Powiat jędrzejowski",2016,0
"33059",2603000,"Powiat kazimierski",2016,0
"33060",2604000,"Powiat kielecki",2016,0
"33061",2605000,"Powiat konecki",2016,0
"33062",2606000,"Powiat opatowski",2016,0
"33063",2607000,"Powiat ostrowiecki",2016,0
"33064",2608000,"Powiat pińczowski",2016,0
"33065",2609000,"Powiat sandomierski",2016,0
"33066",2610000,"Powiat skarżyski",2016,0
"33067",2611000,"Powiat starachowicki",2016,18.1
"33068",2612000,"Powiat staszowski",2016,0
"33069",2613000,"Powiat włoszczowski",2016,0
"33070",2661000,"Powiat m.Kielce",2016,19.1
"33071",2801000,"Powiat bartoszycki",2016,0
"33072",2802000,"Powiat braniewski",2016,16
"33073",2803000,"Powiat działdowski",2016,13.6
"33074",2804000,"Powiat elbląski",2016,0
"33075",2805000,"Powiat ełcki",2016,21.9
"33076",2806000,"Powiat giżycki",2016,24.3
"33077",2807000,"Powiat iławski",2016,18.4
"33078",2808000,"Powiat kętrzyński",2016,13
"33079",2809000,"Powiat lidzbarski",2016,0
"33080",2810000,"Powiat mrągowski",2016,13.1
"33081",2811000,"Powiat nidzicki",2016,19.4
"33082",2812000,"Powiat nowomiejski",2016,0
"33083",2813000,"Powiat olecki",2016,14
"33084",2814000,"Powiat olsztyński",2016,19.2
"33085",2815000,"Powiat ostródzki",2016,12
"33086",2816000,"Powiat piski",2016,11.7
"33087",2817000,"Powiat szczycieński",2016,13
"33088",2818000,"Powiat gołdapski",2016,14
"33089",2819000,"Powiat węgorzewski",2016,15
"33090",2861000,"Powiat m.Elbląg",2016,24.7
"33091",2862000,"Powiat m.Olsztyn",2016,19.1
"33092",3001000,"Powiat chodzieski",2016,12
"33093",3002000,"Powiat czarnkowsko-trzcianecki",2016,24
"33094",3003000,"Powiat gnieźnieński",2016,18.2
"33095",3004000,"Powiat gostyński",2016,20.5
"33096",3005000,"Powiat grodziski",2016,15.1
"33097",3006000,"Powiat jarociński",2016,14.1
"33098",3007000,"Powiat kaliski",2016,0
"33099",3008000,"Powiat kępiński",2016,21.5
"33100",3009000,"Powiat kolski",2016,0
"33101",3010000,"Powiat koniński",2016,12
"33102",3011000,"Powiat kościański",2016,16.1
"33103",3012000,"Powiat krotoszyński",2016,18
"33104",3013000,"Powiat leszczyński",2016,10
"33105",3014000,"Powiat międzychodzki",2016,14
"33106",3015000,"Powiat nowotomyski",2016,14.9
"33107",3016000,"Powiat obornicki",2016,20.2
"33108",3017000,"Powiat ostrowski",2016,17.2
"33109",3018000,"Powiat ostrzeszowski",2016,20
"33110",3019000,"Powiat pilski",2016,19.4
"33111",3020000,"Powiat pleszewski",2016,16.4
"33112",3021000,"Powiat poznański",2016,18.5
"33113",3022000,"Powiat rawicki",2016,14.2
"33114",3023000,"Powiat słupecki",2016,0
"33115",3024000,"Powiat szamotulski",2016,21.2
"33116",3025000,"Powiat średzki",2016,15.7
"33117",3026000,"Powiat śremski",2016,13.5
"33118",3027000,"Powiat turecki",2016,0
"33119",3028000,"Powiat wągrowiecki",2016,16.4
"33120",3029000,"Powiat wolsztyński",2016,20
"33121",3030000,"Powiat wrzesiński",2016,19.7
"33122",3031000,"Powiat złotowski",2016,18.7
"33123",3061000,"Powiat m.Kalisz",2016,18
"33124",3062000,"Powiat m.Konin",2016,18
"33125",3063000,"Powiat m.Leszno",2016,21.7
"33126",3064000,"Powiat m.Poznań",2016,22.4
"33127",3201000,"Powiat białogardzki",2016,7
"33128",3202000,"Powiat choszczeński",2016,57
"33129",3203000,"Powiat drawski",2016,28.4
"33130",3204000,"Powiat goleniowski",2016,17
"33131",3205000,"Powiat gryficki",2016,27
"33132",3206000,"Powiat gryfiński",2016,16
"33133",3207000,"Powiat kamieński",2016,51.8
"33134",3208000,"Powiat kołobrzeski",2016,15.7
"33135",3209000,"Powiat koszaliński",2016,19.3
"33136",3210000,"Powiat myśliborski",2016,0
"33137",3211000,"Powiat policki",2016,26
"33138",3212000,"Powiat pyrzycki",2016,0
"33139",3213000,"Powiat sławieński",2016,36.3
"33140",3214000,"Powiat stargardzki",2016,20.5
"33141",3215000,"Powiat szczecinecki",2016,21.1
"33142",3216000,"Powiat świdwiński",2016,18.7
"33143",3217000,"Powiat wałecki",2016,14
"33144",3218000,"Powiat łobeski",2016,46
"33145",3261000,"Powiat m.Koszalin",2016,20.6
"33146",3262000,"Powiat m.Szczecin",2016,20.2
"33147",3263000,"Powiat m.Świnoujście",2016,17.9
"33148",201000,"Powiat bolesławiecki",2017,19.9
"33149",202000,"Powiat dzierżoniowski",2017,21
"33150",203000,"Powiat głogowski",2017,25
"33151",204000,"Powiat górowski",2017,21
"33152",205000,"Powiat jaworski",2017,0
"33153",206000,"Powiat jeleniogórski",2017,20.6
"33154",207000,"Powiat kamiennogórski",2017,0
"33155",208000,"Powiat kłodzki",2017,34
"33156",209000,"Powiat legnicki",2017,30
"33157",210000,"Powiat lubański",2017,20.1
"33158",211000,"Powiat lubiński",2017,18.6
"33159",212000,"Powiat lwówecki",2017,21
"33160",213000,"Powiat milicki",2017,0
"33161",214000,"Powiat oleśnicki",2017,18.8
"33162",215000,"Powiat oławski",2017,16
"33163",216000,"Powiat polkowicki",2017,26.1
"33164",217000,"Powiat strzeliński",2017,34.3
"33165",218000,"Powiat średzki",2017,18.8
"33166",219000,"Powiat świdnicki",2017,17.8
"33167",220000,"Powiat trzebnicki",2017,23.3
"33168",221000,"Powiat wałbrzyski",2017,26.2
"33169",222000,"Powiat wołowski",2017,20.7
"33170",223000,"Powiat wrocławski",2017,16.9
"33171",224000,"Powiat ząbkowicki",2017,19.3
"33172",225000,"Powiat zgorzelecki",2017,17.7
"33173",226000,"Powiat złotoryjski",2017,27.4
"33174",261000,"Powiat m.Jelenia Góra",2017,20.9
"33175",262000,"Powiat m.Legnica",2017,23.4
"33176",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"33177",264000,"Powiat m.Wrocław",2017,20.9
"33178",265000,"Powiat m.Wałbrzych od 2013",2017,12
"33179",401000,"Powiat aleksandrowski",2017,16
"33180",402000,"Powiat brodnicki",2017,17.1
"33181",403000,"Powiat bydgoski",2017,18.7
"33182",404000,"Powiat chełmiński",2017,18
"33183",405000,"Powiat golubsko-dobrzyński",2017,19.4
"33184",406000,"Powiat grudziądzki",2017,0
"33185",407000,"Powiat inowrocławski",2017,16.7
"33186",408000,"Powiat lipnowski",2017,0
"33187",409000,"Powiat mogileński",2017,9
"33188",410000,"Powiat nakielski",2017,13.2
"33189",411000,"Powiat radziejowski",2017,0
"33190",412000,"Powiat rypiński",2017,14
"33191",413000,"Powiat sępoleński",2017,0
"33192",414000,"Powiat świecki",2017,26.1
"33193",415000,"Powiat toruński",2017,18.5
"33194",416000,"Powiat tucholski",2017,0
"33195",417000,"Powiat wąbrzeski",2017,0
"33196",418000,"Powiat włocławski",2017,0
"33197",419000,"Powiat żniński",2017,15.2
"33198",461000,"Powiat m.Bydgoszcz",2017,25.5
"33199",462000,"Powiat m.Grudziądz",2017,18.6
"33200",463000,"Powiat m.Toruń",2017,18.6
"33201",464000,"Powiat m.Włocławek",2017,14.6
"33202",601000,"Powiat bialski",2017,16
"33203",602000,"Powiat biłgorajski",2017,26.3
"33204",603000,"Powiat chełmski",2017,0
"33205",604000,"Powiat hrubieszowski",2017,21
"33206",605000,"Powiat janowski",2017,11
"33207",606000,"Powiat krasnostawski",2017,0
"33208",607000,"Powiat kraśnicki",2017,0
"33209",608000,"Powiat lubartowski",2017,0
"33210",609000,"Powiat lubelski",2017,18.3
"33211",610000,"Powiat łęczyński",2017,0
"33212",611000,"Powiat łukowski",2017,0
"33213",612000,"Powiat opolski",2017,0
"33214",613000,"Powiat parczewski",2017,30
"33215",614000,"Powiat puławski",2017,33.3
"33216",615000,"Powiat radzyński",2017,14
"33217",616000,"Powiat rycki",2017,16
"33218",617000,"Powiat świdnicki",2017,19
"33219",618000,"Powiat tomaszowski",2017,0
"33220",619000,"Powiat włodawski",2017,0
"33221",620000,"Powiat zamojski",2017,0
"33222",661000,"Powiat m.Biała Podlaska",2017,24
"33223",662000,"Powiat m.Chełm",2017,12
"33224",663000,"Powiat m.Lublin",2017,22.1
"33225",664000,"Powiat m.Zamość",2017,20.4
"33226",801000,"Powiat gorzowski",2017,21
"33227",802000,"Powiat krośnieński",2017,14.5
"33228",803000,"Powiat międzyrzecki",2017,21
"33229",804000,"Powiat nowosolski",2017,15.5
"33230",805000,"Powiat słubicki",2017,24.5
"33231",806000,"Powiat strzelecko-drezdenecki",2017,20.2
"33232",807000,"Powiat sulęciński",2017,11.7
"33233",808000,"Powiat świebodziński",2017,12
"33234",809000,"Powiat zielonogórski",2017,18.4
"33235",810000,"Powiat żagański",2017,15
"33236",811000,"Powiat żarski",2017,22.3
"33237",812000,"Powiat wschowski",2017,0
"33238",861000,"Powiat m.Gorzów Wielkopolski",2017,21.8
"33239",862000,"Powiat m.Zielona Góra",2017,23.2
"33240",1001000,"Powiat bełchatowski",2017,0
"33241",1002000,"Powiat kutnowski",2017,20.9
"33242",1003000,"Powiat łaski",2017,14
"33243",1004000,"Powiat łęczycki",2017,0
"33244",1005000,"Powiat łowicki",2017,17
"33245",1006000,"Powiat łódzki wschodni",2017,0
"33246",1007000,"Powiat opoczyński",2017,0
"33247",1008000,"Powiat pabianicki",2017,33.7
"33248",1009000,"Powiat pajęczański",2017,0
"33249",1010000,"Powiat piotrkowski",2017,0
"33250",1011000,"Powiat poddębicki",2017,17
"33251",1012000,"Powiat radomszczański",2017,19.2
"33252",1013000,"Powiat rawski",2017,21
"33253",1014000,"Powiat sieradzki",2017,16.5
"33254",1015000,"Powiat skierniewicki",2017,0
"33255",1016000,"Powiat tomaszowski",2017,23
"33256",1017000,"Powiat wieluński",2017,0
"33257",1018000,"Powiat wieruszowski",2017,0
"33258",1019000,"Powiat zduńskowolski",2017,0
"33259",1020000,"Powiat zgierski",2017,22.3
"33260",1021000,"Powiat brzeziński",2017,0
"33261",1061000,"Powiat m.Łódź",2017,20.8
"33262",1062000,"Powiat m.Piotrków Trybunalski",2017,16.7
"33263",1063000,"Powiat m.Skierniewice",2017,0
"33264",1201000,"Powiat bocheński",2017,17.6
"33265",1202000,"Powiat brzeski",2017,14
"33266",1203000,"Powiat chrzanowski",2017,0
"33267",1204000,"Powiat dąbrowski",2017,0
"33268",1205000,"Powiat gorlicki",2017,0
"33269",1206000,"Powiat krakowski",2017,20.7
"33270",1207000,"Powiat limanowski",2017,0
"33271",1208000,"Powiat miechowski",2017,0
"33272",1209000,"Powiat myślenicki",2017,21.4
"33273",1210000,"Powiat nowosądecki",2017,0
"33274",1211000,"Powiat nowotarski",2017,34.8
"33275",1212000,"Powiat olkuski",2017,0
"33276",1213000,"Powiat oświęcimski",2017,24
"33277",1214000,"Powiat proszowicki",2017,16
"33278",1215000,"Powiat suski",2017,0
"33279",1216000,"Powiat tarnowski",2017,0
"33280",1217000,"Powiat tatrzański",2017,22.8
"33281",1218000,"Powiat wadowicki",2017,16.5
"33282",1219000,"Powiat wielicki",2017,19
"33283",1261000,"Powiat m.Kraków",2017,24.3
"33284",1262000,"Powiat m.Nowy Sącz",2017,0
"33285",1263000,"Powiat m.Tarnów",2017,24.5
"33286",1401000,"Powiat białobrzeski",2017,13
"33287",1402000,"Powiat ciechanowski",2017,16.3
"33288",1403000,"Powiat garwoliński",2017,18.4
"33289",1404000,"Powiat gostyniński",2017,17.2
"33290",1405000,"Powiat grodziski",2017,18.3
"33291",1406000,"Powiat grójecki",2017,22.3
"33292",1407000,"Powiat kozienicki",2017,0
"33293",1408000,"Powiat legionowski",2017,22.3
"33294",1409000,"Powiat lipski",2017,0
"33295",1410000,"Powiat łosicki",2017,0
"33296",1411000,"Powiat makowski",2017,0
"33297",1412000,"Powiat miński",2017,29.4
"33298",1413000,"Powiat mławski",2017,23.5
"33299",1414000,"Powiat nowodworski",2017,17.8
"33300",1415000,"Powiat ostrołęcki",2017,0
"33301",1416000,"Powiat ostrowski",2017,76.4
"33302",1417000,"Powiat otwocki",2017,26.3
"33303",1418000,"Powiat piaseczyński",2017,23.8
"33304",1419000,"Powiat płocki",2017,18
"33305",1420000,"Powiat płoński",2017,27
"33306",1421000,"Powiat pruszkowski",2017,23.4
"33307",1422000,"Powiat przasnyski",2017,40
"33308",1423000,"Powiat przysuski",2017,0
"33309",1424000,"Powiat pułtuski",2017,19.4
"33310",1425000,"Powiat radomski",2017,0
"33311",1426000,"Powiat siedlecki",2017,0
"33312",1427000,"Powiat sierpecki",2017,17
"33313",1428000,"Powiat sochaczewski",2017,0
"33314",1429000,"Powiat sokołowski",2017,25.3
"33315",1430000,"Powiat szydłowiecki",2017,25.3
"33316",1432000,"Powiat warszawski zachodni",2017,25.3
"33317",1433000,"Powiat węgrowski",2017,28
"33318",1434000,"Powiat wołomiński",2017,18.8
"33319",1435000,"Powiat wyszkowski",2017,19
"33320",1436000,"Powiat zwoleński",2017,0
"33321",1437000,"Powiat żuromiński",2017,19
"33322",1438000,"Powiat żyrardowski",2017,20
"33323",1461000,"Powiat m.Ostrołęka",2017,19.2
"33324",1462000,"Powiat m.Płock",2017,21.1
"33325",1463000,"Powiat m.Radom",2017,18.6
"33326",1464000,"Powiat m.Siedlce",2017,26.2
"33327",1465000,"Powiat m. st. Warszawa",2017,24.9
"33328",1601000,"Powiat brzeski",2017,17.5
"33329",1602000,"Powiat głubczycki",2017,0
"33330",1603000,"Powiat kędzierzyńsko-kozielski",2017,0
"33331",1604000,"Powiat kluczborski",2017,16
"33332",1605000,"Powiat krapkowicki",2017,33.6
"33333",1606000,"Powiat namysłowski",2017,16.7
"33334",1607000,"Powiat nyski",2017,0
"33335",1608000,"Powiat oleski",2017,32.4
"33336",1609000,"Powiat opolski",2017,26.7
"33337",1610000,"Powiat prudnicki",2017,48
"33338",1611000,"Powiat strzelecki",2017,0
"33339",1661000,"Powiat m.Opole",2017,20.6
"33340",1801000,"Powiat bieszczadzki",2017,16
"33341",1802000,"Powiat brzozowski",2017,0
"33342",1803000,"Powiat dębicki",2017,27
"33343",1804000,"Powiat jarosławski",2017,22.3
"33344",1805000,"Powiat jasielski",2017,0
"33345",1806000,"Powiat kolbuszowski",2017,21
"33346",1807000,"Powiat krośnieński",2017,16
"33347",1808000,"Powiat leżajski",2017,0
"33348",1809000,"Powiat lubaczowski",2017,0
"33349",1810000,"Powiat łańcucki",2017,34.5
"33350",1811000,"Powiat mielecki",2017,22.8
"33351",1812000,"Powiat niżański",2017,0
"33352",1813000,"Powiat przemyski",2017,12
"33353",1814000,"Powiat przeworski",2017,0
"33354",1815000,"Powiat ropczycko-sędziszowski",2017,15.5
"33355",1816000,"Powiat rzeszowski",2017,14
"33356",1817000,"Powiat sanocki",2017,0
"33357",1818000,"Powiat stalowowolski",2017,14
"33358",1819000,"Powiat strzyżowski",2017,0
"33359",1820000,"Powiat tarnobrzeski",2017,0
"33360",1821000,"Powiat leski",2017,0
"33361",1861000,"Powiat m.Krosno",2017,11.7
"33362",1862000,"Powiat m.Przemyśl",2017,18.2
"33363",1863000,"Powiat m.Rzeszów",2017,20.8
"33364",1864000,"Powiat m.Tarnobrzeg",2017,0
"33365",2001000,"Powiat augustowski",2017,15.9
"33366",2002000,"Powiat białostocki",2017,19.2
"33367",2003000,"Powiat bielski",2017,0
"33368",2004000,"Powiat grajewski",2017,0
"33369",2005000,"Powiat hajnowski",2017,0
"33370",2006000,"Powiat kolneński",2017,0
"33371",2007000,"Powiat łomżyński",2017,0
"33372",2008000,"Powiat moniecki",2017,16
"33373",2009000,"Powiat sejneński",2017,0
"33374",2010000,"Powiat siemiatycki",2017,24
"33375",2011000,"Powiat sokólski",2017,18
"33376",2012000,"Powiat suwalski",2017,0
"33377",2013000,"Powiat wysokomazowiecki",2017,0
"33378",2014000,"Powiat zambrowski",2017,11
"33379",2061000,"Powiat m.Białystok",2017,20.2
"33380",2062000,"Powiat m.Łomża",2017,20.5
"33381",2063000,"Powiat m.Suwałki",2017,21.4
"33382",2201000,"Powiat bytowski",2017,27
"33383",2202000,"Powiat chojnicki",2017,16.4
"33384",2203000,"Powiat człuchowski",2017,0
"33385",2204000,"Powiat gdański",2017,18.2
"33386",2205000,"Powiat kartuski",2017,22.1
"33387",2206000,"Powiat kościerski",2017,15.4
"33388",2207000,"Powiat kwidzyński",2017,35
"33389",2208000,"Powiat lęborski",2017,13.6
"33390",2209000,"Powiat malborski",2017,13.7
"33391",2210000,"Powiat nowodworski",2017,14.9
"33392",2211000,"Powiat pucki",2017,13.6
"33393",2212000,"Powiat słupski",2017,17.8
"33394",2213000,"Powiat starogardzki",2017,16.2
"33395",2214000,"Powiat tczewski",2017,21.2
"33396",2215000,"Powiat wejherowski",2017,23.1
"33397",2216000,"Powiat sztumski",2017,25.1
"33398",2261000,"Powiat m.Gdańsk",2017,20.8
"33399",2262000,"Powiat m.Gdynia",2017,20.7
"33400",2263000,"Powiat m.Słupsk",2017,24.7
"33401",2264000,"Powiat m.Sopot",2017,23.1
"33402",2401000,"Powiat będziński",2017,29
"33403",2402000,"Powiat bielski",2017,0
"33404",2403000,"Powiat cieszyński",2017,33.5
"33405",2404000,"Powiat częstochowski",2017,0
"33406",2405000,"Powiat gliwicki",2017,15
"33407",2406000,"Powiat kłobucki",2017,0
"33408",2407000,"Powiat lubliniecki",2017,21.6
"33409",2408000,"Powiat mikołowski",2017,17
"33410",2409000,"Powiat myszkowski",2017,0
"33411",2410000,"Powiat pszczyński",2017,21.8
"33412",2411000,"Powiat raciborski",2017,24
"33413",2412000,"Powiat rybnicki",2017,18
"33414",2413000,"Powiat tarnogórski",2017,29.3
"33415",2414000,"Powiat bieruńsko-lędziński",2017,0
"33416",2415000,"Powiat wodzisławski",2017,15.2
"33417",2416000,"Powiat zawierciański",2017,0
"33418",2417000,"Powiat żywiecki",2017,0
"33419",2461000,"Powiat m.Bielsko-Biała",2017,21.3
"33420",2462000,"Powiat m.Bytom",2017,24
"33421",2463000,"Powiat m.Chorzów",2017,17.2
"33422",2464000,"Powiat m.Częstochowa",2017,29.1
"33423",2465000,"Powiat m.Dąbrowa Górnicza",2017,16.8
"33424",2466000,"Powiat m.Gliwice",2017,23.1
"33425",2467000,"Powiat m.Jastrzębie-Zdrój",2017,24
"33426",2468000,"Powiat m.Jaworzno",2017,38.9
"33427",2469000,"Powiat m.Katowice",2017,22.8
"33428",2470000,"Powiat m.Mysłowice",2017,17
"33429",2471000,"Powiat m.Piekary Śląskie",2017,16
"33430",2472000,"Powiat m.Ruda Śląska",2017,16
"33431",2473000,"Powiat m.Rybnik",2017,23.5
"33432",2474000,"Powiat m.Siemianowice Śląskie",2017,22
"33433",2475000,"Powiat m.Sosnowiec",2017,23.8
"33434",2476000,"Powiat m.Świętochłowice",2017,14.9
"33435",2477000,"Powiat m.Tychy",2017,14.5
"33436",2478000,"Powiat m.Zabrze",2017,22.8
"33437",2479000,"Powiat m.Żory",2017,21.1
"33438",2601000,"Powiat buski",2017,0
"33439",2602000,"Powiat jędrzejowski",2017,15.6
"33440",2603000,"Powiat kazimierski",2017,0
"33441",2604000,"Powiat kielecki",2017,0
"33442",2605000,"Powiat konecki",2017,0
"33443",2606000,"Powiat opatowski",2017,20
"33444",2607000,"Powiat ostrowiecki",2017,0
"33445",2608000,"Powiat pińczowski",2017,0
"33446",2609000,"Powiat sandomierski",2017,0
"33447",2610000,"Powiat skarżyski",2017,0
"33448",2611000,"Powiat starachowicki",2017,26
"33449",2612000,"Powiat staszowski",2017,0
"33450",2613000,"Powiat włoszczowski",2017,0
"33451",2661000,"Powiat m.Kielce",2017,22.5
"33452",2801000,"Powiat bartoszycki",2017,0
"33453",2802000,"Powiat braniewski",2017,12.6
"33454",2803000,"Powiat działdowski",2017,16
"33455",2804000,"Powiat elbląski",2017,23
"33456",2805000,"Powiat ełcki",2017,22.4
"33457",2806000,"Powiat giżycki",2017,35.8
"33458",2807000,"Powiat iławski",2017,21.4
"33459",2808000,"Powiat kętrzyński",2017,20
"33460",2809000,"Powiat lidzbarski",2017,11
"33461",2810000,"Powiat mrągowski",2017,13
"33462",2811000,"Powiat nidzicki",2017,22.1
"33463",2812000,"Powiat nowomiejski",2017,7
"33464",2813000,"Powiat olecki",2017,9.8
"33465",2814000,"Powiat olsztyński",2017,16.1
"33466",2815000,"Powiat ostródzki",2017,20.5
"33467",2816000,"Powiat piski",2017,27.1
"33468",2817000,"Powiat szczycieński",2017,15
"33469",2818000,"Powiat gołdapski",2017,16
"33470",2819000,"Powiat węgorzewski",2017,0
"33471",2861000,"Powiat m.Elbląg",2017,22.5
"33472",2862000,"Powiat m.Olsztyn",2017,20.8
"33473",3001000,"Powiat chodzieski",2017,12
"33474",3002000,"Powiat czarnkowsko-trzcianecki",2017,13.9
"33475",3003000,"Powiat gnieźnieński",2017,21.4
"33476",3004000,"Powiat gostyński",2017,18.2
"33477",3005000,"Powiat grodziski",2017,15.2
"33478",3006000,"Powiat jarociński",2017,14.6
"33479",3007000,"Powiat kaliski",2017,0
"33480",3008000,"Powiat kępiński",2017,20
"33481",3009000,"Powiat kolski",2017,0
"33482",3010000,"Powiat koniński",2017,0
"33483",3011000,"Powiat kościański",2017,24.4
"33484",3012000,"Powiat krotoszyński",2017,18.3
"33485",3013000,"Powiat leszczyński",2017,43
"33486",3014000,"Powiat międzychodzki",2017,0
"33487",3015000,"Powiat nowotomyski",2017,15.9
"33488",3016000,"Powiat obornicki",2017,17.3
"33489",3017000,"Powiat ostrowski",2017,14.6
