"","Kod","Nazwa","rok","WYPADKI_DROGOWE_CTAB_wypadki_drogowe_na_100_tys_ludnosci_osoba"
"5886",1607000,"Powiat nyski",2017,67.4
"5887",1608000,"Powiat oleski",2017,66.2
"5888",1609000,"Powiat opolski",2017,130.1
"5889",1610000,"Powiat prudnicki",2017,53.8
"5890",1611000,"Powiat strzelecki",2017,41.3
"5891",1661000,"Powiat m.Opole",2017,113.9
"5892",1801000,"Powiat bieszczadzki",2017,50.2
"5893",1802000,"Powiat brzozowski",2017,16.7
"5894",1803000,"Powiat dębicki",2017,70.9
"5895",1804000,"Powiat jarosławski",2017,32.2
"5896",1805000,"Powiat jasielski",2017,52.5
"5897",1806000,"Powiat kolbuszowski",2017,40
"5898",1807000,"Powiat krośnieński",2017,23.1
"5899",1808000,"Powiat leżajski",2017,18.7
"5900",1809000,"Powiat lubaczowski",2017,32
"5901",1810000,"Powiat łańcucki",2017,53.4
"5902",1811000,"Powiat mielecki",2017,49.1
"5903",1812000,"Powiat niżański",2017,101.7
"5904",1813000,"Powiat przemyski",2017,29.6
"5905",1814000,"Powiat przeworski",2017,86.5
"5906",1815000,"Powiat ropczycko-sędziszowski",2017,86.4
"5907",1816000,"Powiat rzeszowski",2017,177.9
"5908",1817000,"Powiat sanocki",2017,39.9
"5909",1818000,"Powiat stalowowolski",2017,110.8
"5910",1819000,"Powiat strzyżowski",2017,97.2
"5911",1820000,"Powiat tarnobrzeski",2017,91.7
"5912",1821000,"Powiat leski",2017,56.3
"5913",1861000,"Powiat m.Krosno",2017,21.5
"5914",1862000,"Powiat m.Przemyśl",2017,32.3
"5915",1863000,"Powiat m.Rzeszów",2017,224.7
"5916",1864000,"Powiat m.Tarnobrzeg",2017,92.6
"5917",2001000,"Powiat augustowski",2017,49.4
"5918",2002000,"Powiat białostocki",2017,68.9
"5919",2003000,"Powiat bielski",2017,71.8
"5920",2004000,"Powiat grajewski",2017,68.9
"5921",2005000,"Powiat hajnowski",2017,34.2
"5922",2006000,"Powiat kolneński",2017,54.1
"5923",2007000,"Powiat łomżyński",2017,70.3
"5924",2008000,"Powiat moniecki",2017,80.3
"5925",2009000,"Powiat sejneński",2017,69
"5926",2010000,"Powiat siemiatycki",2017,61.9
"5927",2011000,"Powiat sokólski",2017,54.1
"5928",2012000,"Powiat suwalski",2017,80.9
"5929",2013000,"Powiat wysokomazowiecki",2017,67.6
"5930",2014000,"Powiat zambrowski",2017,52.2
"5931",2061000,"Powiat m.Białystok",2017,54.9
"5932",2062000,"Powiat m.Łomża",2017,30.2
"5933",2063000,"Powiat m.Suwałki",2017,47.4
"5934",2201000,"Powiat bytowski",2017,119.1
"5935",2202000,"Powiat chojnicki",2017,106.1
"5936",2203000,"Powiat człuchowski",2017,181.5
"5937",2204000,"Powiat gdański",2017,164.9
"5938",2205000,"Powiat kartuski",2017,170.7
"5939",2206000,"Powiat kościerski",2017,198.7
"5940",2207000,"Powiat kwidzyński",2017,125.8
"5941",2208000,"Powiat lęborski",2017,42.3
"5942",2209000,"Powiat malborski",2017,158
"5943",2210000,"Powiat nowodworski",2017,86.2
"5944",2211000,"Powiat pucki",2017,98.6
"5945",2212000,"Powiat słupski",2017,79.1
"5946",2213000,"Powiat starogardzki",2017,110.5
"5947",2214000,"Powiat tczewski",2017,145
"5948",2215000,"Powiat wejherowski",2017,80.4
"5949",2216000,"Powiat sztumski",2017,83.1
"5950",2261000,"Powiat m.Gdańsk",2017,112.2
"5951",2262000,"Powiat m.Gdynia",2017,74.6
"5952",2263000,"Powiat m.Słupsk",2017,81.8
"5953",2264000,"Powiat m.Sopot",2017,87.2
"5954",2401000,"Powiat będziński",2017,41.5
"5955",2402000,"Powiat bielski",2017,59.4
"5956",2403000,"Powiat cieszyński",2017,100.1
"5957",2404000,"Powiat częstochowski",2017,175
"5958",2405000,"Powiat gliwicki",2017,71
"5959",2406000,"Powiat kłobucki",2017,51.7
"5960",2407000,"Powiat lubliniecki",2017,35.2
"5961",2408000,"Powiat mikołowski",2017,54.5
"5962",2409000,"Powiat myszkowski",2017,123
"5963",2410000,"Powiat pszczyński",2017,64.3
"5964",2411000,"Powiat raciborski",2017,56
"5965",2412000,"Powiat rybnicki",2017,46.3
"5966",2413000,"Powiat tarnogórski",2017,123.6
"5967",2414000,"Powiat bieruńsko-lędziński",2017,79.2
"5968",2415000,"Powiat wodzisławski",2017,42.4
"5969",2416000,"Powiat zawierciański",2017,93
"5970",2417000,"Powiat żywiecki",2017,79
"5971",2461000,"Powiat m.Bielsko-Biała",2017,59.4
"5972",2462000,"Powiat m.Bytom",2017,64.5
"5973",2463000,"Powiat m.Chorzów",2017,25.7
"5974",2464000,"Powiat m.Częstochowa",2017,167.8
"5975",2465000,"Powiat m.Dąbrowa Górnicza",2017,78.3
"5976",2466000,"Powiat m.Gliwice",2017,57.2
"5977",2467000,"Powiat m.Jastrzębie-Zdrój",2017,89.2
"5978",2468000,"Powiat m.Jaworzno",2017,39
"5979",2469000,"Powiat m.Katowice",2017,85.5
"5980",2470000,"Powiat m.Mysłowice",2017,61.7
"5981",2471000,"Powiat m.Piekary Śląskie",2017,60.9
"5982",2472000,"Powiat m.Ruda Śląska",2017,87.2
"5983",2473000,"Powiat m.Rybnik",2017,44.6
"5984",2474000,"Powiat m.Siemianowice Śląskie",2017,47.3
"5985",2475000,"Powiat m.Sosnowiec",2017,92.7
"5986",2476000,"Powiat m.Świętochłowice",2017,67.3
"5987",2477000,"Powiat m.Tychy",2017,38.2
"5988",2478000,"Powiat m.Zabrze",2017,92.6
"5989",2479000,"Powiat m.Żory",2017,51.5
"5990",2601000,"Powiat buski",2017,57.9
"5991",2602000,"Powiat jędrzejowski",2017,116.5
"5992",2603000,"Powiat kazimierski",2017,67.5
"5993",2604000,"Powiat kielecki",2017,150.9
"5994",2605000,"Powiat konecki",2017,79.7
"5995",2606000,"Powiat opatowski",2017,84.7
"5996",2607000,"Powiat ostrowiecki",2017,44
"5997",2608000,"Powiat pińczowski",2017,85.8
"5998",2609000,"Powiat sandomierski",2017,100.6
"5999",2610000,"Powiat skarżyski",2017,97.3
"6000",2611000,"Powiat starachowicki",2017,79
"6001",2612000,"Powiat staszowski",2017,60.6
"6002",2613000,"Powiat włoszczowski",2017,76.8
"6003",2661000,"Powiat m.Kielce",2017,129.7
"6004",2801000,"Powiat bartoszycki",2017,69.9
"6005",2802000,"Powiat braniewski",2017,107.6
"6006",2803000,"Powiat działdowski",2017,77.4
"6007",2804000,"Powiat elbląski",2017,107
"6008",2805000,"Powiat ełcki",2017,110.2
"6009",2806000,"Powiat giżycki",2017,59.6
"6010",2807000,"Powiat iławski",2017,98.1
"6011",2808000,"Powiat kętrzyński",2017,58.1
"6012",2809000,"Powiat lidzbarski",2017,47.7
"6013",2810000,"Powiat mrągowski",2017,95.2
"6014",2811000,"Powiat nidzicki",2017,57
"6015",2812000,"Powiat nowomiejski",2017,92.9
"6016",2813000,"Powiat olecki",2017,72.3
"6017",2814000,"Powiat olsztyński",2017,185.4
"6018",2815000,"Powiat ostródzki",2017,86.4
"6019",2816000,"Powiat piski",2017,75.3
"6020",2817000,"Powiat szczycieński",2017,118
"6021",2818000,"Powiat gołdapski",2017,81.2
"6022",2819000,"Powiat węgorzewski",2017,77.6
"6023",2861000,"Powiat m.Elbląg",2017,79.3
"6024",2862000,"Powiat m.Olsztyn",2017,148.6
"6025",3001000,"Powiat chodzieski",2017,69.6
"6026",3002000,"Powiat czarnkowsko-trzcianecki",2017,54.7
"6027",3003000,"Powiat gnieźnieński",2017,64
"6028",3004000,"Powiat gostyński",2017,59.2
"6029",3005000,"Powiat grodziski",2017,40.8
"6030",3006000,"Powiat jarociński",2017,43.2
"6031",3007000,"Powiat kaliski",2017,78.4
"6032",3008000,"Powiat kępiński",2017,40.7
"6033",3009000,"Powiat kolski",2017,45.5
"6034",3010000,"Powiat koniński",2017,43.2
"6035",3011000,"Powiat kościański",2017,132.5
"6036",3012000,"Powiat krotoszyński",2017,42.4
"6037",3013000,"Powiat leszczyński",2017,168.8
"6038",3014000,"Powiat międzychodzki",2017,81
"6039",3015000,"Powiat nowotomyski",2017,90.6
"6040",3016000,"Powiat obornicki",2017,45.2
"6041",3017000,"Powiat ostrowski",2017,50.1
"6042",3018000,"Powiat ostrzeszowski",2017,65
"6043",3019000,"Powiat pilski",2017,40.8
"6044",3020000,"Powiat pleszewski",2017,120.2
"6045",3021000,"Powiat poznański",2017,141.7
"6046",3022000,"Powiat rawicki",2017,66.2
"6047",3023000,"Powiat słupecki",2017,87.4
"6048",3024000,"Powiat szamotulski",2017,54.1
"6049",3025000,"Powiat średzki",2017,117.4
"6050",3026000,"Powiat śremski",2017,60.4
"6051",3027000,"Powiat turecki",2017,40.4
"6052",3028000,"Powiat wągrowiecki",2017,60
"6053",3029000,"Powiat wolsztyński",2017,45.3
"6054",3030000,"Powiat wrzesiński",2017,71.2
"6055",3031000,"Powiat złotowski",2017,55.9
"6056",3061000,"Powiat m.Kalisz",2017,49.1
"6057",3062000,"Powiat m.Konin",2017,54.6
"6058",3063000,"Powiat m.Leszno",2017,151.3
"6059",3064000,"Powiat m.Poznań",2017,166.1
"6060",3201000,"Powiat białogardzki",2017,47.8
"6061",3202000,"Powiat choszczeński",2017,36.7
"6062",3203000,"Powiat drawski",2017,62.3
"6063",3204000,"Powiat goleniowski",2017,52.1
"6064",3205000,"Powiat gryficki",2017,55.7
"6065",3206000,"Powiat gryfiński",2017,32.5
"6066",3207000,"Powiat kamieński",2017,78.4
"6067",3208000,"Powiat kołobrzeski",2017,123.2
"6068",3209000,"Powiat koszaliński",2017,45.4
"6069",3210000,"Powiat myśliborski",2017,65.9
"6070",3211000,"Powiat policki",2017,27
"6071",3212000,"Powiat pyrzycki",2017,45.1
"6072",3213000,"Powiat sławieński",2017,47.5
"6073",3214000,"Powiat stargardzki",2017,47.4
"6074",3215000,"Powiat szczecinecki",2017,52.4
"6075",3216000,"Powiat świdwiński",2017,33.6
"6076",3217000,"Powiat wałecki",2017,85.3
"6077",3218000,"Powiat łobeski",2017,42.6
"6078",3261000,"Powiat m.Koszalin",2017,27.8
"6079",3262000,"Powiat m.Szczecin",2017,127.1
"6080",3263000,"Powiat m.Świnoujście",2017,136.5
"6081",201000,"Powiat bolesławiecki",2018,69.9
"6082",202000,"Powiat dzierżoniowski",2018,46.2
"6083",203000,"Powiat głogowski",2018,49
"6084",204000,"Powiat górowski",2018,110.4
"6085",205000,"Powiat jaworski",2018,76.8
"6086",206000,"Powiat jeleniogórski",2018,48.5
"6087",207000,"Powiat kamiennogórski",2018,52.5
"6088",208000,"Powiat kłodzki",2018,90.7
"6089",209000,"Powiat legnicki",2018,70.6
"6090",210000,"Powiat lubański",2018,34.7
"6091",211000,"Powiat lubiński",2018,66.8
"6092",212000,"Powiat lwówecki",2018,36.8
"6093",213000,"Powiat milicki",2018,72.8
"6094",214000,"Powiat oleśnicki",2018,33.6
"6095",215000,"Powiat oławski",2018,82.4
"6096",216000,"Powiat polkowicki",2018,52.4
"6097",217000,"Powiat strzeliński",2018,91.1
"6098",218000,"Powiat średzki",2018,101.9
"6099",219000,"Powiat świdnicki",2018,82.3
"6100",220000,"Powiat trzebnicki",2018,62.6
"6101",221000,"Powiat wałbrzyski",2018,99.5
"6102",222000,"Powiat wołowski",2018,51
"6103",223000,"Powiat wrocławski",2018,124.6
"6104",224000,"Powiat ząbkowicki",2018,120.2
"6105",225000,"Powiat zgorzelecki",2018,42.1
"6106",226000,"Powiat złotoryjski",2018,29.6
"6107",261000,"Powiat m.Jelenia Góra",2018,26.4
"6108",262000,"Powiat m.Legnica",2018,39
"6109",264000,"Powiat m.Wrocław",2018,93.5
"6110",265000,"Powiat m.Wałbrzych od 2013",2018,76.9
"6111",401000,"Powiat aleksandrowski",2018,58
"6112",402000,"Powiat brodnicki",2018,49.5
"6113",403000,"Powiat bydgoski",2018,66.9
"6114",404000,"Powiat chełmiński",2018,36.4
"6115",405000,"Powiat golubsko-dobrzyński",2018,28.7
"6116",406000,"Powiat grudziądzki",2018,64.5
"6117",407000,"Powiat inowrocławski",2018,38.5
"6118",408000,"Powiat lipnowski",2018,76.9
"6119",409000,"Powiat mogileński",2018,37
"6120",410000,"Powiat nakielski",2018,57.7
"6121",411000,"Powiat radziejowski",2018,41.7
"6122",412000,"Powiat rypiński",2018,38.8
"6123",413000,"Powiat sępoleński",2018,50.9
"6124",414000,"Powiat świecki",2018,44.3
"6125",415000,"Powiat toruński",2018,32
"6126",416000,"Powiat tucholski",2018,31
"6127",417000,"Powiat wąbrzeski",2018,40.6
"6128",418000,"Powiat włocławski",2018,84.4
"6129",419000,"Powiat żniński",2018,52.5
"6130",461000,"Powiat m.Bydgoszcz",2018,48.7
"6131",462000,"Powiat m.Grudziądz",2018,49.3
"6132",463000,"Powiat m.Toruń",2018,26.2
"6133",464000,"Powiat m.Włocławek",2018,35.9
"6134",601000,"Powiat bialski",2018,65.4
"6135",602000,"Powiat biłgorajski",2018,41.3
"6136",603000,"Powiat chełmski",2018,57.4
"6137",604000,"Powiat hrubieszowski",2018,39
"6138",605000,"Powiat janowski",2018,65
"6139",606000,"Powiat krasnostawski",2018,67.1
"6140",607000,"Powiat kraśnicki",2018,64.4
"6141",608000,"Powiat lubartowski",2018,45
"6142",609000,"Powiat lubelski",2018,72.1
"6143",610000,"Powiat łęczyński",2018,55.7
"6144",611000,"Powiat łukowski",2018,55.7
"6145",612000,"Powiat opolski",2018,53.4
"6146",613000,"Powiat parczewski",2018,60
"6147",614000,"Powiat puławski",2018,66.7
"6148",615000,"Powiat radzyński",2018,82.4
"6149",616000,"Powiat rycki",2018,88.5
"6150",617000,"Powiat świdnicki",2018,38.8
"6151",618000,"Powiat tomaszowski",2018,47.6
"6152",619000,"Powiat włodawski",2018,59.3
"6153",620000,"Powiat zamojski",2018,49.4
"6154",661000,"Powiat m.Biała Podlaska",2018,52.2
"6155",662000,"Powiat m.Chełm",2018,34.9
"6156",663000,"Powiat m.Lublin",2018,62.1
"6157",664000,"Powiat m.Zamość",2018,28.1
"6158",801000,"Powiat gorzowski",2018,54.6
"6159",802000,"Powiat krośnieński",2018,46.9
"6160",803000,"Powiat międzyrzecki",2018,98.1
"6161",804000,"Powiat nowosolski",2018,86.5
"6162",805000,"Powiat słubicki",2018,93.5
"6163",806000,"Powiat strzelecko-drezdenecki",2018,82.8
"6164",807000,"Powiat sulęciński",2018,82.2
"6165",808000,"Powiat świebodziński",2018,91.1
"6166",809000,"Powiat zielonogórski",2018,66.2
"6167",810000,"Powiat żagański",2018,75.2
"6168",811000,"Powiat żarski",2018,72.1
"6169",812000,"Powiat wschowski",2018,51.1
"6170",861000,"Powiat m.Gorzów Wielkopolski",2018,37.8
"6171",862000,"Powiat m.Zielona Góra",2018,38.5
"6172",1001000,"Powiat bełchatowski",2018,151.4
"6173",1002000,"Powiat kutnowski",2018,217.1
"6174",1003000,"Powiat łaski",2018,93.6
"6175",1004000,"Powiat łęczycki",2018,105.3
"6176",1005000,"Powiat łowicki",2018,77.5
"6177",1006000,"Powiat łódzki wschodni",2018,135.8
"6178",1007000,"Powiat opoczyński",2018,112.1
"6179",1008000,"Powiat pabianicki",2018,62.9
"6180",1009000,"Powiat pajęczański",2018,102.5
"6181",1010000,"Powiat piotrkowski",2018,203.9
"6182",1011000,"Powiat poddębicki",2018,130.9
"6183",1012000,"Powiat radomszczański",2018,188.4
"6184",1013000,"Powiat rawski",2018,118.6
"6185",1014000,"Powiat sieradzki",2018,54.9
"6186",1015000,"Powiat skierniewicki",2018,136.2
"6187",1016000,"Powiat tomaszowski",2018,193.2
"6188",1017000,"Powiat wieluński",2018,45.6
"6189",1018000,"Powiat wieruszowski",2018,49.7
"6190",1019000,"Powiat zduńskowolski",2018,58.3
"6191",1020000,"Powiat zgierski",2018,102
"6192",1021000,"Powiat brzeziński",2018,145.9
"6193",1061000,"Powiat m.Łódź",2018,228.3
"6194",1062000,"Powiat m.Piotrków Trybunalski",2018,166.2
"6195",1063000,"Powiat m.Skierniewice",2018,95.2
"6196",1201000,"Powiat bocheński",2018,103.5
"6197",1202000,"Powiat brzeski",2018,126.7
"6198",1203000,"Powiat chrzanowski",2018,74.9
"6199",1204000,"Powiat dąbrowski",2018,99.5
"6200",1205000,"Powiat gorlicki",2018,40.4
"6201",1206000,"Powiat krakowski",2018,76.1
"6202",1207000,"Powiat limanowski",2018,32
"6203",1208000,"Powiat miechowski",2018,158.5
"6204",1209000,"Powiat myślenicki",2018,160.2
"6205",1210000,"Powiat nowosądecki",2018,131.3
"6206",1211000,"Powiat nowotarski",2018,103.4
"6207",1212000,"Powiat olkuski",2018,79.4
"6208",1213000,"Powiat oświęcimski",2018,50.6
"6209",1214000,"Powiat proszowicki",2018,165.1
"6210",1215000,"Powiat suski",2018,47.5
"6211",1216000,"Powiat tarnowski",2018,43.2
"6212",1217000,"Powiat tatrzański",2018,168.9
"6213",1218000,"Powiat wadowicki",2018,81.3
"6214",1219000,"Powiat wielicki",2018,122.1
"6215",1261000,"Powiat m.Kraków",2018,125.9
"6216",1262000,"Powiat m.Nowy Sącz",2018,221.5
"6217",1263000,"Powiat m.Tarnów",2018,41.1
"6218",1401000,"Powiat białobrzeski",2018,107.4
"6219",1402000,"Powiat ciechanowski",2018,67.9
"6220",1403000,"Powiat garwoliński",2018,104.6
"6221",1404000,"Powiat gostyniński",2018,66.2
"6222",1405000,"Powiat grodziski",2018,64.2
"6223",1406000,"Powiat grójecki",2018,129.7
"6224",1407000,"Powiat kozienicki",2018,181.7
"6225",1408000,"Powiat legionowski",2018,35.3
"6226",1409000,"Powiat lipski",2018,131.2
"6227",1410000,"Powiat łosicki",2018,115.5
"6228",1411000,"Powiat makowski",2018,92.6
"6229",1412000,"Powiat miński",2018,77.6
"6230",1413000,"Powiat mławski",2018,57.4
"6231",1414000,"Powiat nowodworski",2018,71.9
"6232",1415000,"Powiat ostrołęcki",2018,80
"6233",1416000,"Powiat ostrowski",2018,72.6
"6234",1417000,"Powiat otwocki",2018,50.9
"6235",1418000,"Powiat piaseczyński",2018,45.8
"6236",1419000,"Powiat płocki",2018,95.4
"6237",1420000,"Powiat płoński",2018,61.7
"6238",1421000,"Powiat pruszkowski",2018,46.4
"6239",1422000,"Powiat przasnyski",2018,106.2
"6240",1423000,"Powiat przysuski",2018,97.7
"6241",1424000,"Powiat pułtuski",2018,98.3
"6242",1425000,"Powiat radomski",2018,138.2
"6243",1426000,"Powiat siedlecki",2018,93.4
"6244",1427000,"Powiat sierpecki",2018,135.6
"6245",1428000,"Powiat sochaczewski",2018,70.5
"6246",1429000,"Powiat sokołowski",2018,84.5
"6247",1430000,"Powiat szydłowiecki",2018,47.7
"6248",1432000,"Powiat warszawski zachodni",2018,53.4
"6249",1433000,"Powiat węgrowski",2018,58.8
"6250",1434000,"Powiat wołomiński",2018,40.6
"6251",1435000,"Powiat wyszkowski",2018,109.4
"6252",1436000,"Powiat zwoleński",2018,128.9
"6253",1437000,"Powiat żuromiński",2018,58.8
"6254",1438000,"Powiat żyrardowski",2018,106.6
"6255",1461000,"Powiat m.Ostrołęka",2018,45.7
"6256",1462000,"Powiat m.Płock",2018,74.7
"6257",1463000,"Powiat m.Radom",2018,124.4
"6258",1464000,"Powiat m.Siedlce",2018,79.8
"6259",1465000,"Powiat m. st. Warszawa",2018,62.3
"6260",1601000,"Powiat brzeski",2018,44.3
"6261",1602000,"Powiat głubczycki",2018,39.1
"6262",1603000,"Powiat kędzierzyńsko-kozielski",2018,33.7
"6263",1604000,"Powiat kluczborski",2018,62.2
"6264",1605000,"Powiat krapkowicki",2018,60.8
"6265",1606000,"Powiat namysłowski",2018,46.9
"6266",1607000,"Powiat nyski",2018,68.4
"6267",1608000,"Powiat oleski",2018,89.5
"6268",1609000,"Powiat opolski",2018,96.4
"6269",1610000,"Powiat prudnicki",2018,57.5
"6270",1611000,"Powiat strzelecki",2018,60.2
"6271",1661000,"Powiat m.Opole",2018,130.2
"6272",1801000,"Powiat bieszczadzki",2018,64
"6273",1802000,"Powiat brzozowski",2018,16.7
"6274",1803000,"Powiat dębicki",2018,59.8
"6275",1804000,"Powiat jarosławski",2018,30.6
"6276",1805000,"Powiat jasielski",2018,62.3
"6277",1806000,"Powiat kolbuszowski",2018,60.9
"6278",1807000,"Powiat krośnieński",2018,26.7
"6279",1808000,"Powiat leżajski",2018,24.4
"6280",1809000,"Powiat lubaczowski",2018,26.8
"6281",1810000,"Powiat łańcucki",2018,54.5
"6282",1811000,"Powiat mielecki",2018,41.7
"6283",1812000,"Powiat niżański",2018,85.3
"6284",1813000,"Powiat przemyski",2018,25.5
"6285",1814000,"Powiat przeworski",2018,101.9
"6286",1815000,"Powiat ropczycko-sędziszowski",2018,63.3
"6287",1816000,"Powiat rzeszowski",2018,103.2
"6288",1817000,"Powiat sanocki",2018,36.9
"6289",1818000,"Powiat stalowowolski",2018,90.7
"6290",1819000,"Powiat strzyżowski",2018,128.2
"6291",1820000,"Powiat tarnobrzeski",2018,99.5
"6292",1821000,"Powiat leski",2018,48.9
"6293",1861000,"Powiat m.Krosno",2018,38.7
"6294",1862000,"Powiat m.Przemyśl",2018,26
"6295",1863000,"Powiat m.Rzeszów",2018,164.5
"6296",1864000,"Powiat m.Tarnobrzeg",2018,133.4
"6297",2001000,"Powiat augustowski",2018,42.7
"6298",2002000,"Powiat białostocki",2018,62.4
"6299",2003000,"Powiat bielski",2018,79.9
"6300",2004000,"Powiat grajewski",2018,63
"6301",2005000,"Powiat hajnowski",2018,50.7
"6302",2006000,"Powiat kolneński",2018,70
"6303",2007000,"Powiat łomżyński",2018,78.5
"6304",2008000,"Powiat moniecki",2018,80.8
"6305",2009000,"Powiat sejneński",2018,39.7
"6306",2010000,"Powiat siemiatycki",2018,80.2
"6307",2011000,"Powiat sokólski",2018,53.1
"6308",2012000,"Powiat suwalski",2018,55.8
"6309",2013000,"Powiat wysokomazowiecki",2018,57.5
"6310",2014000,"Powiat zambrowski",2018,59.2
"6311",2061000,"Powiat m.Białystok",2018,53.1
"6312",2062000,"Powiat m.Łomża",2018,36.5
"6313",2063000,"Powiat m.Suwałki",2018,27.3
"6314",2201000,"Powiat bytowski",2018,101
"6315",2202000,"Powiat chojnicki",2018,131.4
"6316",2203000,"Powiat człuchowski",2018,176.9
"6317",2204000,"Powiat gdański",2018,168.4
"6318",2205000,"Powiat kartuski",2018,146.5
"6319",2206000,"Powiat kościerski",2018,189.1
"6320",2207000,"Powiat kwidzyński",2018,111.6
"6321",2208000,"Powiat lęborski",2018,33.2
"6322",2209000,"Powiat malborski",2018,128.5
"6323",2210000,"Powiat nowodworski",2018,36.3
"6324",2211000,"Powiat pucki",2018,71.7
"6325",2212000,"Powiat słupski",2018,76.9
"6326",2213000,"Powiat starogardzki",2018,111.7
"6327",2214000,"Powiat tczewski",2018,125.2
"6328",2215000,"Powiat wejherowski",2018,68.4
"6329",2216000,"Powiat sztumski",2018,107.7
"6330",2261000,"Powiat m.Gdańsk",2018,118.8
"6331",2262000,"Powiat m.Gdynia",2018,68.6
"6332",2263000,"Powiat m.Słupsk",2018,98.7
"6333",2264000,"Powiat m.Sopot",2018,79.8
"6334",2401000,"Powiat będziński",2018,58.4
"6335",2402000,"Powiat bielski",2018,35.9
"6336",2403000,"Powiat cieszyński",2018,101.5
"6337",2404000,"Powiat częstochowski",2018,170.3
"6338",2405000,"Powiat gliwicki",2018,54.5
"6339",2406000,"Powiat kłobucki",2018,55.3
"6340",2407000,"Powiat lubliniecki",2018,48.2
"6341",2408000,"Powiat mikołowski",2018,53
