"","Kod","Nazwa","rok","Gestosc_zaludnienia_oraz_wskazniki_ludnosc_na_1_km2_osoba"
"1660",1261000,"Powiat m.Kraków",2006,2314
"1661",1262000,"Powiat m.Nowy Sącz",2006,1467
"1662",1263000,"Powiat m.Tarnów",2006,1616
"1663",1401000,"Powiat białobrzeski",2006,53
"1664",1402000,"Powiat ciechanowski",2006,86
"1665",1403000,"Powiat garwoliński",2006,83
"1666",1404000,"Powiat gostyniński",2006,77
"1667",1405000,"Powiat grodziski",2006,215
"1668",1406000,"Powiat grójecki",2006,76
"1669",1407000,"Powiat kozienicki",2006,67
"1670",1408000,"Powiat legionowski",2006,251
"1671",1409000,"Powiat lipski",2006,49
"1672",1410000,"Powiat łosicki",2006,42
"1673",1411000,"Powiat makowski",2006,44
"1674",1412000,"Powiat miński",2006,121
"1675",1413000,"Powiat mławski",2006,62
"1676",1414000,"Powiat nowodworski",2006,109
"1677",1415000,"Powiat ostrołęcki",2006,40
"1678",1416000,"Powiat ostrowski",2006,62
"1679",1417000,"Powiat otwocki",2006,189
"1680",1418000,"Powiat piaseczyński",2006,237
"1681",1419000,"Powiat płocki",2006,59
"1682",1420000,"Powiat płoński",2006,63
"1683",1421000,"Powiat pruszkowski",2006,594
"1684",1422000,"Powiat przasnyski",2006,43
"1685",1423000,"Powiat przysuski",2006,55
"1686",1424000,"Powiat pułtuski",2006,62
"1687",1425000,"Powiat radomski",2006,95
"1688",1426000,"Powiat siedlecki",2006,50
"1689",1427000,"Powiat sierpecki",2006,63
"1690",1428000,"Powiat sochaczewski",2006,114
"1691",1429000,"Powiat sokołowski",2006,50
"1692",1430000,"Powiat szydłowiecki",2006,89
"1693",1432000,"Powiat warszawski zachodni",2006,190
"1694",1433000,"Powiat węgrowski",2006,55
"1695",1434000,"Powiat wołomiński",2006,214
"1696",1435000,"Powiat wyszkowski",2006,82
"1697",1436000,"Powiat zwoleński",2006,65
"1698",1437000,"Powiat żuromiński",2006,50
"1699",1438000,"Powiat żyrardowski",2006,140
"1700",1461000,"Powiat m.Ostrołęka",2006,1903
"1701",1462000,"Powiat m.Płock",2006,1445
"1702",1463000,"Powiat m.Radom",2006,2020
"1703",1464000,"Powiat m.Siedlce",2006,2418
"1704",1465000,"Powiat m. st. Warszawa",2006,3291
"1705",1601000,"Powiat brzeski",2006,105
"1706",1602000,"Powiat głubczycki",2006,75
"1707",1603000,"Powiat kędzierzyńsko-kozielski",2006,163
"1708",1604000,"Powiat kluczborski",2006,82
"1709",1605000,"Powiat krapkowicki",2006,153
"1710",1606000,"Powiat namysłowski",2006,59
"1711",1607000,"Powiat nyski",2006,119
"1712",1608000,"Powiat oleski",2006,70
"1713",1609000,"Powiat opolski",2006,85
"1714",1610000,"Powiat prudnicki",2006,105
"1715",1611000,"Powiat strzelecki",2006,108
"1716",1661000,"Powiat m.Opole",2006,1322
"1717",1801000,"Powiat bieszczadzki",2006,19
"1718",1802000,"Powiat brzozowski",2006,121
"1719",1803000,"Powiat dębicki",2006,170
"1720",1804000,"Powiat jarosławski",2006,119
"1721",1805000,"Powiat jasielski",2006,138
"1722",1806000,"Powiat kolbuszowski",2006,79
"1723",1807000,"Powiat krośnieński",2006,119
"1724",1808000,"Powiat leżajski",2006,118
"1725",1809000,"Powiat lubaczowski",2006,44
"1726",1810000,"Powiat łańcucki",2006,172
"1727",1811000,"Powiat mielecki",2006,151
"1728",1812000,"Powiat niżański",2006,85
"1729",1813000,"Powiat przemyski",2006,59
"1730",1814000,"Powiat przeworski",2006,113
"1731",1815000,"Powiat ropczycko-sędziszowski",2006,130
"1732",1816000,"Powiat rzeszowski",2006,141
"1733",1817000,"Powiat sanocki",2006,77
"1734",1818000,"Powiat stalowowolski",2006,131
"1735",1819000,"Powiat strzyżowski",2006,123
"1736",1820000,"Powiat tarnobrzeski",2006,103
"1737",1821000,"Powiat leski",2006,32
"1738",1861000,"Powiat m.Krosno",2006,1097
"1739",1862000,"Powiat m.Przemyśl",2006,1534
"1740",1863000,"Powiat m.Rzeszów",2006,2403
"1741",1864000,"Powiat m.Tarnobrzeg",2006,586
"1742",2001000,"Powiat augustowski",2006,36
"1743",2002000,"Powiat białostocki",2006,46
"1744",2003000,"Powiat bielski",2006,43
"1745",2004000,"Powiat grajewski",2006,52
"1746",2005000,"Powiat hajnowski",2006,29
"1747",2006000,"Powiat kolneński",2006,42
"1748",2007000,"Powiat łomżyński",2006,38
"1749",2008000,"Powiat moniecki",2006,31
"1750",2009000,"Powiat sejneński",2006,25
"1751",2010000,"Powiat siemiatycki",2006,33
"1752",2011000,"Powiat sokólski",2006,35
"1753",2012000,"Powiat suwalski",2006,27
"1754",2013000,"Powiat wysokomazowiecki",2006,46
"1755",2014000,"Powiat zambrowski",2006,61
"1756",2061000,"Powiat m.Białystok",2006,2887
"1757",2062000,"Powiat m.Łomża",2006,1940
"1758",2063000,"Powiat m.Suwałki",2006,1057
"1759",2201000,"Powiat bytowski",2006,34
"1760",2202000,"Powiat chojnicki",2006,67
"1761",2203000,"Powiat człuchowski",2006,36
"1762",2204000,"Powiat gdański",2006,109
"1763",2205000,"Powiat kartuski",2006,98
"1764",2206000,"Powiat kościerski",2006,58
"1765",2207000,"Powiat kwidzyński",2006,97
"1766",2208000,"Powiat lęborski",2006,90
"1767",2209000,"Powiat malborski",2006,127
"1768",2210000,"Powiat nowodworski",2006,53
"1769",2211000,"Powiat pucki",2006,129
"1770",2212000,"Powiat słupski",2006,40
"1771",2213000,"Powiat starogardzki",2006,91
"1772",2214000,"Powiat tczewski",2006,162
"1773",2215000,"Powiat wejherowski",2006,143
"1774",2216000,"Powiat sztumski",2006,57
"1775",2261000,"Powiat m.Gdańsk",2006,1720
"1776",2262000,"Powiat m.Gdynia",2006,1864
"1777",2263000,"Powiat m.Słupsk",2006,2273
"1778",2264000,"Powiat m.Sopot",2006,2284
"1779",2401000,"Powiat będziński",2006,415
"1780",2402000,"Powiat bielski",2006,330
"1781",2403000,"Powiat cieszyński",2006,234
"1782",2404000,"Powiat częstochowski",2006,88
"1783",2405000,"Powiat gliwicki",2006,173
"1784",2406000,"Powiat kłobucki",2006,95
"1785",2407000,"Powiat lubliniecki",2006,93
"1786",2408000,"Powiat mikołowski",2006,391
"1787",2409000,"Powiat myszkowski",2006,149
"1788",2410000,"Powiat pszczyński",2006,222
"1789",2411000,"Powiat raciborski",2006,205
"1790",2412000,"Powiat rybnicki",2006,329
"1791",2413000,"Powiat tarnogórski",2006,214
"1792",2414000,"Powiat bieruńsko-lędziński",2006,354
"1793",2415000,"Powiat wodzisławski",2006,541
"1794",2416000,"Powiat zawierciański",2006,124
"1795",2417000,"Powiat żywiecki",2006,144
"1796",2461000,"Powiat m.Bielsko-Biała",2006,1417
"1797",2462000,"Powiat m.Bytom",2006,2686
"1798",2463000,"Powiat m.Chorzów",2006,3429
"1799",2464000,"Powiat m.Częstochowa",2006,1534
"1800",2465000,"Powiat m.Dąbrowa Górnicza",2006,686
"1801",2466000,"Powiat m.Gliwice",2006,1483
"1802",2467000,"Powiat m.Jastrzębie-Zdrój",2006,1110
"1803",2468000,"Powiat m.Jaworzno",2006,627
"1804",2469000,"Powiat m.Katowice",2006,1910
"1805",2470000,"Powiat m.Mysłowice",2006,1142
"1806",2471000,"Powiat m.Piekary Śląskie",2006,1484
"1807",2472000,"Powiat m.Ruda Śląska",2006,1871
"1808",2473000,"Powiat m.Rybnik",2006,953
"1809",2474000,"Powiat m.Siemianowice Śląskie",2006,2833
"1810",2475000,"Powiat m.Sosnowiec",2006,2463
"1811",2476000,"Powiat m.Świętochłowice",2006,4128
"1812",2477000,"Powiat m.Tychy",2006,1598
"1813",2478000,"Powiat m.Zabrze",2006,2365
"1814",2479000,"Powiat m.Żory",2006,966
"1815",2601000,"Powiat buski",2006,76
"1816",2602000,"Powiat jędrzejowski",2006,71
"1817",2603000,"Powiat kazimierski",2006,84
"1818",2604000,"Powiat kielecki",2006,89
"1819",2605000,"Powiat konecki",2006,74
"1820",2606000,"Powiat opatowski",2006,62
"1821",2607000,"Powiat ostrowiecki",2006,188
"1822",2608000,"Powiat pińczowski",2006,69
"1823",2609000,"Powiat sandomierski",2006,121
"1824",2610000,"Powiat skarżyski",2006,202
"1825",2611000,"Powiat starachowicki",2006,180
"1826",2612000,"Powiat staszowski",2006,80
"1827",2613000,"Powiat włoszczowski",2006,52
"1828",2661000,"Powiat m.Kielce",2006,1890
"1829",2801000,"Powiat bartoszycki",2006,47
"1830",2802000,"Powiat braniewski",2006,36
"1831",2803000,"Powiat działdowski",2006,68
"1832",2804000,"Powiat elbląski",2006,40
"1833",2805000,"Powiat ełcki",2006,76
"1834",2806000,"Powiat giżycki",2006,51
"1835",2807000,"Powiat iławski",2006,65
"1836",2808000,"Powiat kętrzyński",2006,55
"1837",2809000,"Powiat lidzbarski",2006,46
"1838",2810000,"Powiat mrągowski",2006,47
"1839",2811000,"Powiat nidzicki",2006,35
"1840",2812000,"Powiat nowomiejski",2006,63
"1841",2813000,"Powiat olecki",2006,39
"1842",2814000,"Powiat olsztyński",2006,40
"1843",2815000,"Powiat ostródzki",2006,60
"1844",2816000,"Powiat piski",2006,32
"1845",2817000,"Powiat szczycieński",2006,36
"1846",2818000,"Powiat gołdapski",2006,35
"1847",2819000,"Powiat węgorzewski",2006,34
"1848",2861000,"Powiat m.Elbląg",2006,1591
"1849",2862000,"Powiat m.Olsztyn",2006,1981
"1850",3001000,"Powiat chodzieski",2006,69
"1851",3002000,"Powiat czarnkowsko-trzcianecki",2006,48
"1852",3003000,"Powiat gnieźnieński",2006,112
"1853",3004000,"Powiat gostyński",2006,94
"1854",3005000,"Powiat grodziski",2006,77
"1855",3006000,"Powiat jarociński",2006,120
"1856",3007000,"Powiat kaliski",2006,69
"1857",3008000,"Powiat kępiński",2006,91
"1858",3009000,"Powiat kolski",2006,88
"1859",3010000,"Powiat koniński",2006,79
"1860",3011000,"Powiat kościański",2006,108
"1861",3012000,"Powiat krotoszyński",2006,108
"1862",3013000,"Powiat leszczyński",2006,62
"1863",3014000,"Powiat międzychodzki",2006,49
"1864",3015000,"Powiat nowotomyski",2006,71
"1865",3016000,"Powiat obornicki",2006,79
"1866",3017000,"Powiat ostrowski",2006,137
"1867",3018000,"Powiat ostrzeszowski",2006,71
"1868",3019000,"Powiat pilski",2006,108
"1869",3020000,"Powiat pleszewski",2006,87
"1870",3021000,"Powiat poznański",2006,155
"1871",3022000,"Powiat rawicki",2006,107
"1872",3023000,"Powiat słupecki",2006,70
"1873",3024000,"Powiat szamotulski",2006,77
"1874",3025000,"Powiat średzki",2006,88
"1875",3026000,"Powiat śremski",2006,102
"1876",3027000,"Powiat turecki",2006,90
"1877",3028000,"Powiat wągrowiecki",2006,65
"1878",3029000,"Powiat wolsztyński",2006,81
"1879",3030000,"Powiat wrzesiński",2006,105
"1880",3031000,"Powiat złotowski",2006,41
"1881",3061000,"Powiat m.Kalisz",2006,1563
"1882",3062000,"Powiat m.Konin",2006,979
"1883",3063000,"Powiat m.Leszno",2006,2007
"1884",3064000,"Powiat m.Poznań",2006,2158
"1885",3201000,"Powiat białogardzki",2006,57
"1886",3202000,"Powiat choszczeński",2006,38
"1887",3203000,"Powiat drawski",2006,33
"1888",3204000,"Powiat goleniowski",2006,49
"1889",3205000,"Powiat gryficki",2006,60
"1890",3206000,"Powiat gryfiński",2006,44
"1891",3207000,"Powiat kamieński",2006,47
"1892",3208000,"Powiat kołobrzeski",2006,105
"1893",3209000,"Powiat koszaliński",2006,38
"1894",3210000,"Powiat myśliborski",2006,57
"1895",3211000,"Powiat policki",2006,97
"1896",3212000,"Powiat pyrzycki",2006,55
"1897",3213000,"Powiat sławieński",2006,55
"1898",3214000,"Powiat stargardzki",2006,79
"1899",3215000,"Powiat szczecinecki",2006,44
"1900",3216000,"Powiat świdwiński",2006,45
"1901",3217000,"Powiat wałecki",2006,39
"1902",3218000,"Powiat łobeski",2006,36
"1903",3261000,"Powiat m.Koszalin",2006,1293
"1904",3262000,"Powiat m.Szczecin",2006,1360
"1905",3263000,"Powiat m.Świnoujście",2006,207
"1906",201000,"Powiat bolesławiecki",2007,68
"1907",202000,"Powiat dzierżoniowski",2007,218
"1908",203000,"Powiat głogowski",2007,198
"1909",204000,"Powiat górowski",2007,49
"1910",205000,"Powiat jaworski",2007,89
"1911",206000,"Powiat jeleniogórski",2007,102
"1912",207000,"Powiat kamiennogórski",2007,116
"1913",208000,"Powiat kłodzki",2007,100
"1914",209000,"Powiat legnicki",2007,72
"1915",210000,"Powiat lubański",2007,132
"1916",211000,"Powiat lubiński",2007,148
"1917",212000,"Powiat lwówecki",2007,67
"1918",213000,"Powiat milicki",2007,52
"1919",214000,"Powiat oleśnicki",2007,99
"1920",215000,"Powiat oławski",2007,136
"1921",216000,"Powiat polkowicki",2007,79
"1922",217000,"Powiat strzeliński",2007,71
"1923",218000,"Powiat średzki",2007,70
"1924",219000,"Powiat świdnicki",2007,216
"1925",220000,"Powiat trzebnicki",2007,76
"1926",221000,"Powiat wałbrzyski",2007,354
"1927",222000,"Powiat wołowski",2007,70
"1928",223000,"Powiat wrocławski",2007,95
"1929",224000,"Powiat ząbkowicki",2007,86
"1930",225000,"Powiat zgorzelecki",2007,112
"1931",226000,"Powiat złotoryjski",2007,79
"1932",261000,"Powiat m.Jelenia Góra",2007,785
"1933",262000,"Powiat m.Legnica",2007,1861
"1934",263000,"Powiat m.Wałbrzych do 2002",2007,NA
"1935",264000,"Powiat m.Wrocław",2007,2161
"1936",265000,"Powiat m.Wałbrzych od 2013",2007,NA
"1937",401000,"Powiat aleksandrowski",2007,117
"1938",402000,"Powiat brodnicki",2007,72
"1939",403000,"Powiat bydgoski",2007,71
"1940",404000,"Powiat chełmiński",2007,98
"1941",405000,"Powiat golubsko-dobrzyński",2007,74
"1942",406000,"Powiat grudziądzki",2007,53
"1943",407000,"Powiat inowrocławski",2007,134
"1944",408000,"Powiat lipnowski",2007,65
"1945",409000,"Powiat mogileński",2007,69
"1946",410000,"Powiat nakielski",2007,76
"1947",411000,"Powiat radziejowski",2007,69
"1948",412000,"Powiat rypiński",2007,75
"1949",413000,"Powiat sępoleński",2007,52
"1950",414000,"Powiat świecki",2007,66
"1951",415000,"Powiat toruński",2007,75
"1952",416000,"Powiat tucholski",2007,44
"1953",417000,"Powiat wąbrzeski",2007,69
"1954",418000,"Powiat włocławski",2007,58
"1955",419000,"Powiat żniński",2007,71
"1956",461000,"Powiat m.Bydgoszcz",2007,2069
"1957",462000,"Powiat m.Grudziądz",2007,1716
"1958",463000,"Powiat m.Toruń",2007,1786
"1959",464000,"Powiat m.Włocławek",2007,1405
"1960",601000,"Powiat bialski",2007,41
"1961",602000,"Powiat biłgorajski",2007,62
"1962",603000,"Powiat chełmski",2007,42
"1963",604000,"Powiat hrubieszowski",2007,54
"1964",605000,"Powiat janowski",2007,54
"1965",606000,"Powiat krasnostawski",2007,66
"1966",607000,"Powiat kraśnicki",2007,99
"1967",608000,"Powiat lubartowski",2007,70
"1968",609000,"Powiat lubelski",2007,85
"1969",610000,"Powiat łęczyński",2007,90
"1970",611000,"Powiat łukowski",2007,77
"1971",612000,"Powiat opolski",2007,77
"1972",613000,"Powiat parczewski",2007,38
"1973",614000,"Powiat puławski",2007,125
"1974",615000,"Powiat radzyński",2007,63
"1975",616000,"Powiat rycki",2007,95
"1976",617000,"Powiat świdnicki",2007,155
"1977",618000,"Powiat tomaszowski",2007,59
"1978",619000,"Powiat włodawski",2007,32
"1979",620000,"Powiat zamojski",2007,59
"1980",661000,"Powiat m.Biała Podlaska",2007,1170
"1981",662000,"Powiat m.Chełm",2007,1921
"1982",663000,"Powiat m.Lublin",2007,2386
"1983",664000,"Powiat m.Zamość",2007,2188
"1984",801000,"Powiat gorzowski",2007,54
"1985",802000,"Powiat krośnieński",2007,40
"1986",803000,"Powiat międzyrzecki",2007,42
"1987",804000,"Powiat nowosolski",2007,113
"1988",805000,"Powiat słubicki",2007,47
"1989",806000,"Powiat strzelecko-drezdenecki",2007,40
"1990",807000,"Powiat sulęciński",2007,30
"1991",808000,"Powiat świebodziński",2007,60
"1992",809000,"Powiat zielonogórski",2007,58
"1993",810000,"Powiat żagański",2007,72
"1994",811000,"Powiat żarski",2007,71
"1995",812000,"Powiat wschowski",2007,62
"1996",861000,"Powiat m.Gorzów Wielkopolski",2007,1463
"1997",862000,"Powiat m.Zielona Góra",2007,2014
"1998",1001000,"Powiat bełchatowski",2007,117
"1999",1002000,"Powiat kutnowski",2007,116
"2000",1003000,"Powiat łaski",2007,82
"2001",1004000,"Powiat łęczycki",2007,68
"2002",1005000,"Powiat łowicki",2007,83
"2003",1006000,"Powiat łódzki wschodni",2007,131
"2004",1007000,"Powiat opoczyński",2007,75
"2005",1008000,"Powiat pabianicki",2007,242
"2006",1009000,"Powiat pajęczański",2007,66
"2007",1010000,"Powiat piotrkowski",2007,63
"2008",1011000,"Powiat poddębicki",2007,48
"2009",1012000,"Powiat radomszczański",2007,82
"2010",1013000,"Powiat rawski",2007,76
"2011",1014000,"Powiat sieradzki",2007,81
"2012",1015000,"Powiat skierniewicki",2007,50
"2013",1016000,"Powiat tomaszowski",2007,118
"2014",1017000,"Powiat wieluński",2007,84
"2015",1018000,"Powiat wieruszowski",2007,73
"2016",1019000,"Powiat zduńskowolski",2007,183
"2017",1020000,"Powiat zgierski",2007,188
"2018",1021000,"Powiat brzeziński",2007,85
"2019",1061000,"Powiat m.Łódź",2007,2568
"2020",1062000,"Powiat m.Piotrków Trybunalski",2007,1167
"2021",1063000,"Powiat m.Skierniewice",2007,1488
"2022",1201000,"Powiat bocheński",2007,156
"2023",1202000,"Powiat brzeski",2007,153
"2024",1203000,"Powiat chrzanowski",2007,344
"2025",1204000,"Powiat dąbrowski",2007,110
"2026",1205000,"Powiat gorlicki",2007,110
"2027",1206000,"Powiat krakowski",2007,201
"2028",1207000,"Powiat limanowski",2007,129
"2029",1208000,"Powiat miechowski",2007,75
"2030",1209000,"Powiat myślenicki",2007,175
"2031",1210000,"Powiat nowosądecki",2007,129
"2032",1211000,"Powiat nowotarski",2007,124
"2033",1212000,"Powiat olkuski",2007,184
"2034",1213000,"Powiat oświęcimski",2007,378
"2035",1214000,"Powiat proszowicki",2007,105
"2036",1215000,"Powiat suski",2007,120
"2037",1216000,"Powiat tarnowski",2007,138
"2038",1217000,"Powiat tatrzański",2007,138
"2039",1218000,"Powiat wadowicki",2007,241
"2040",1219000,"Powiat wielicki",2007,261
"2041",1261000,"Powiat m.Kraków",2007,2315
"2042",1262000,"Powiat m.Nowy Sącz",2007,1467
"2043",1263000,"Powiat m.Tarnów",2007,1604
"2044",1401000,"Powiat białobrzeski",2007,52
"2045",1402000,"Powiat ciechanowski",2007,85
"2046",1403000,"Powiat garwoliński",2007,83
"2047",1404000,"Powiat gostyniński",2007,76
"2048",1405000,"Powiat grodziski",2007,218
"2049",1406000,"Powiat grójecki",2007,76
"2050",1407000,"Powiat kozienicki",2007,67
"2051",1408000,"Powiat legionowski",2007,255
"2052",1409000,"Powiat lipski",2007,49
"2053",1410000,"Powiat łosicki",2007,42
"2054",1411000,"Powiat makowski",2007,43
"2055",1412000,"Powiat miński",2007,122
"2056",1413000,"Powiat mławski",2007,62
"2057",1414000,"Powiat nowodworski",2007,110
"2058",1415000,"Powiat ostrołęcki",2007,40
"2059",1416000,"Powiat ostrowski",2007,61
"2060",1417000,"Powiat otwocki",2007,191
"2061",1418000,"Powiat piaseczyński",2007,243
"2062",1419000,"Powiat płocki",2007,59
"2063",1420000,"Powiat płoński",2007,63
"2064",1421000,"Powiat pruszkowski",2007,599
"2065",1422000,"Powiat przasnyski",2007,43
"2066",1423000,"Powiat przysuski",2007,54
"2067",1424000,"Powiat pułtuski",2007,62
"2068",1425000,"Powiat radomski",2007,95
"2069",1426000,"Powiat siedlecki",2007,50
"2070",1427000,"Powiat sierpecki",2007,63
"2071",1428000,"Powiat sochaczewski",2007,114
"2072",1429000,"Powiat sokołowski",2007,50
"2073",1430000,"Powiat szydłowiecki",2007,89
"2074",1432000,"Powiat warszawski zachodni",2007,193
"2075",1433000,"Powiat węgrowski",2007,55
"2076",1434000,"Powiat wołomiński",2007,217
"2077",1435000,"Powiat wyszkowski",2007,82
"2078",1436000,"Powiat zwoleński",2007,65
"2079",1437000,"Powiat żuromiński",2007,50
"2080",1438000,"Powiat żyrardowski",2007,141
"2081",1461000,"Powiat m.Ostrołęka",2007,1890
"2082",1462000,"Powiat m.Płock",2007,1442
"2083",1463000,"Powiat m.Radom",2007,2011
"2084",1464000,"Powiat m.Siedlce",2007,2415
"2085",1465000,"Powiat m. st. Warszawa",2007,3300
"2086",1601000,"Powiat brzeski",2007,105
"2087",1602000,"Powiat głubczycki",2007,74
"2088",1603000,"Powiat kędzierzyńsko-kozielski",2007,162
"2089",1604000,"Powiat kluczborski",2007,82
"2090",1605000,"Powiat krapkowicki",2007,152
"2091",1606000,"Powiat namysłowski",2007,59
"2092",1607000,"Powiat nyski",2007,118
"2093",1608000,"Powiat oleski",2007,70
"2094",1609000,"Powiat opolski",2007,85
"2095",1610000,"Powiat prudnicki",2007,104
"2096",1611000,"Powiat strzelecki",2007,107
"2097",1661000,"Powiat m.Opole",2007,1313
"2098",1801000,"Powiat bieszczadzki",2007,19
"2099",1802000,"Powiat brzozowski",2007,121
"2100",1803000,"Powiat dębicki",2007,171
"2101",1804000,"Powiat jarosławski",2007,118
"2102",1805000,"Powiat jasielski",2007,138
"2103",1806000,"Powiat kolbuszowski",2007,79
"2104",1807000,"Powiat krośnieński",2007,119
"2105",1808000,"Powiat leżajski",2007,118
"2106",1809000,"Powiat lubaczowski",2007,44
"2107",1810000,"Powiat łańcucki",2007,172
"2108",1811000,"Powiat mielecki",2007,151
"2109",1812000,"Powiat niżański",2007,85
"2110",1813000,"Powiat przemyski",2007,59
