"","Kod","Nazwa","rok","Srodki_gmin_powiatow_z_UE_finansowanie_programow_projektow_na_1_mieszkanca_ogolem_zl"
"2730",664000,"Powiat m.Zamość",2017,1.5
"2731",801000,"Powiat gorzowski",2017,33.2
"2732",802000,"Powiat krośnieński",2017,16.2
"2733",803000,"Powiat międzyrzecki",2017,15.8
"2734",804000,"Powiat nowosolski",2017,33.3
"2735",805000,"Powiat słubicki",2017,35.4
"2736",806000,"Powiat strzelecko-drezdenecki",2017,50.2
"2737",807000,"Powiat sulęciński",2017,28.4
"2738",808000,"Powiat świebodziński",2017,15
"2739",809000,"Powiat zielonogórski",2017,49.3
"2740",810000,"Powiat żagański",2017,27.5
"2741",811000,"Powiat żarski",2017,28
"2742",812000,"Powiat wschowski",2017,85.5
"2743",861000,"Powiat m.Gorzów Wielkopolski",2017,12.7
"2744",862000,"Powiat m.Zielona Góra",2017,3.5
"2745",1001000,"Powiat bełchatowski",2017,0.7
"2746",1002000,"Powiat kutnowski",2017,3.8
"2747",1003000,"Powiat łaski",2017,0.9
"2748",1004000,"Powiat łęczycki",2017,20.3
"2749",1005000,"Powiat łowicki",2017,13
"2750",1006000,"Powiat łódzki wschodni",2017,0.3
"2751",1007000,"Powiat opoczyński",2017,1.3
"2752",1008000,"Powiat pabianicki",2017,0.6
"2753",1009000,"Powiat pajęczański",2017,9.7
"2754",1010000,"Powiat piotrkowski",2017,20.9
"2755",1011000,"Powiat poddębicki",2017,0
"2756",1012000,"Powiat radomszczański",2017,10
"2757",1013000,"Powiat rawski",2017,15.1
"2758",1014000,"Powiat sieradzki",2017,11.6
"2759",1015000,"Powiat skierniewicki",2017,5.1
"2760",1016000,"Powiat tomaszowski",2017,2.2
"2761",1017000,"Powiat wieluński",2017,15.8
"2762",1018000,"Powiat wieruszowski",2017,19.9
"2763",1019000,"Powiat zduńskowolski",2017,10.2
"2764",1020000,"Powiat zgierski",2017,0.2
"2765",1021000,"Powiat brzeziński",2017,0
"2766",1061000,"Powiat m.Łódź",2017,1.4
"2767",1062000,"Powiat m.Piotrków Trybunalski",2017,10.4
"2768",1063000,"Powiat m.Skierniewice",2017,0
"2769",1201000,"Powiat bocheński",2017,8.4
"2770",1202000,"Powiat brzeski",2017,5.4
"2771",1203000,"Powiat chrzanowski",2017,8.3
"2772",1204000,"Powiat dąbrowski",2017,7
"2773",1205000,"Powiat gorlicki",2017,3.3
"2774",1206000,"Powiat krakowski",2017,3.3
"2775",1207000,"Powiat limanowski",2017,3.4
"2776",1208000,"Powiat miechowski",2017,25
"2777",1209000,"Powiat myślenicki",2017,5.8
"2778",1210000,"Powiat nowosądecki",2017,9.6
"2779",1211000,"Powiat nowotarski",2017,40.1
"2780",1212000,"Powiat olkuski",2017,7.9
"2781",1213000,"Powiat oświęcimski",2017,11.8
"2782",1214000,"Powiat proszowicki",2017,6.9
"2783",1215000,"Powiat suski",2017,41.1
"2784",1216000,"Powiat tarnowski",2017,6.6
"2785",1217000,"Powiat tatrzański",2017,3.4
"2786",1218000,"Powiat wadowicki",2017,10.5
"2787",1219000,"Powiat wielicki",2017,3.6
"2788",1261000,"Powiat m.Kraków",2017,7.2
"2789",1262000,"Powiat m.Nowy Sącz",2017,0.8
"2790",1263000,"Powiat m.Tarnów",2017,0.5
"2791",1401000,"Powiat białobrzeski",2017,55.1
"2792",1402000,"Powiat ciechanowski",2017,18.5
"2793",1403000,"Powiat garwoliński",2017,26.7
"2794",1404000,"Powiat gostyniński",2017,33.9
"2795",1405000,"Powiat grodziski",2017,3.7
"2796",1406000,"Powiat grójecki",2017,1.6
"2797",1407000,"Powiat kozienicki",2017,51.8
"2798",1408000,"Powiat legionowski",2017,12.2
"2799",1409000,"Powiat lipski",2017,3.5
"2800",1410000,"Powiat łosicki",2017,196
"2801",1411000,"Powiat makowski",2017,58.7
"2802",1412000,"Powiat miński",2017,40.5
"2803",1413000,"Powiat mławski",2017,22.6
"2804",1414000,"Powiat nowodworski",2017,11
"2805",1415000,"Powiat ostrołęcki",2017,55.4
"2806",1416000,"Powiat ostrowski",2017,61
"2807",1417000,"Powiat otwocki",2017,9.8
"2808",1418000,"Powiat piaseczyński",2017,20.2
"2809",1419000,"Powiat płocki",2017,0.5
"2810",1420000,"Powiat płoński",2017,0.6
"2811",1421000,"Powiat pruszkowski",2017,7.4
"2812",1422000,"Powiat przasnyski",2017,12.2
"2813",1423000,"Powiat przysuski",2017,11.1
"2814",1424000,"Powiat pułtuski",2017,18.1
"2815",1425000,"Powiat radomski",2017,15.8
"2816",1426000,"Powiat siedlecki",2017,5.7
"2817",1427000,"Powiat sierpecki",2017,3.3
"2818",1428000,"Powiat sochaczewski",2017,0
"2819",1429000,"Powiat sokołowski",2017,25.1
"2820",1430000,"Powiat szydłowiecki",2017,30.7
"2821",1432000,"Powiat warszawski zachodni",2017,3.9
"2822",1433000,"Powiat węgrowski",2017,25.5
"2823",1434000,"Powiat wołomiński",2017,10.7
"2824",1435000,"Powiat wyszkowski",2017,0.2
"2825",1436000,"Powiat zwoleński",2017,1.9
"2826",1437000,"Powiat żuromiński",2017,11.7
"2827",1438000,"Powiat żyrardowski",2017,48.9
"2828",1461000,"Powiat m.Ostrołęka",2017,0.5
"2829",1462000,"Powiat m.Płock",2017,5
"2830",1463000,"Powiat m.Radom",2017,10.3
"2831",1464000,"Powiat m.Siedlce",2017,6.5
"2832",1465000,"Powiat m. st. Warszawa",2017,6.3
"2833",1601000,"Powiat brzeski",2017,12.8
"2834",1602000,"Powiat głubczycki",2017,0
"2835",1603000,"Powiat kędzierzyńsko-kozielski",2017,1.9
"2836",1604000,"Powiat kluczborski",2017,5.6
"2837",1605000,"Powiat krapkowicki",2017,0
"2838",1606000,"Powiat namysłowski",2017,8.2
"2839",1607000,"Powiat nyski",2017,18.4
"2840",1608000,"Powiat oleski",2017,12.1
"2841",1609000,"Powiat opolski",2017,13.6
"2842",1610000,"Powiat prudnicki",2017,4.7
"2843",1611000,"Powiat strzelecki",2017,4.9
"2844",1661000,"Powiat m.Opole",2017,11
"2845",1801000,"Powiat bieszczadzki",2017,1
"2846",1802000,"Powiat brzozowski",2017,37.3
"2847",1803000,"Powiat dębicki",2017,1.8
"2848",1804000,"Powiat jarosławski",2017,15.5
"2849",1805000,"Powiat jasielski",2017,1
"2850",1806000,"Powiat kolbuszowski",2017,38.9
"2851",1807000,"Powiat krośnieński",2017,8.5
"2852",1808000,"Powiat leżajski",2017,48.5
"2853",1809000,"Powiat lubaczowski",2017,44.3
"2854",1810000,"Powiat łańcucki",2017,7.1
"2855",1811000,"Powiat mielecki",2017,63.5
"2856",1812000,"Powiat niżański",2017,9.2
"2857",1813000,"Powiat przemyski",2017,51.1
"2858",1814000,"Powiat przeworski",2017,26.4
"2859",1815000,"Powiat ropczycko-sędziszowski",2017,4
"2860",1816000,"Powiat rzeszowski",2017,6.8
"2861",1817000,"Powiat sanocki",2017,28.9
"2862",1818000,"Powiat stalowowolski",2017,30.2
"2863",1819000,"Powiat strzyżowski",2017,27.2
"2864",1820000,"Powiat tarnobrzeski",2017,7.6
"2865",1821000,"Powiat leski",2017,0
"2866",1861000,"Powiat m.Krosno",2017,26.3
"2867",1862000,"Powiat m.Przemyśl",2017,4.1
"2868",1863000,"Powiat m.Rzeszów",2017,50.2
"2869",1864000,"Powiat m.Tarnobrzeg",2017,28.6
"2870",2001000,"Powiat augustowski",2017,0
"2871",2002000,"Powiat białostocki",2017,4.3
"2872",2003000,"Powiat bielski",2017,2.5
"2873",2004000,"Powiat grajewski",2017,13.7
"2874",2005000,"Powiat hajnowski",2017,20.9
"2875",2006000,"Powiat kolneński",2017,0
"2876",2007000,"Powiat łomżyński",2017,0
"2877",2008000,"Powiat moniecki",2017,39.8
"2878",2009000,"Powiat sejneński",2017,5.2
"2879",2010000,"Powiat siemiatycki",2017,50.4
"2880",2011000,"Powiat sokólski",2017,2.4
"2881",2012000,"Powiat suwalski",2017,0
"2882",2013000,"Powiat wysokomazowiecki",2017,9
"2883",2014000,"Powiat zambrowski",2017,0
"2884",2061000,"Powiat m.Białystok",2017,11.7
"2885",2062000,"Powiat m.Łomża",2017,9.1
"2886",2063000,"Powiat m.Suwałki",2017,15.6
"2887",2201000,"Powiat bytowski",2017,1.5
"2888",2202000,"Powiat chojnicki",2017,2.8
"2889",2203000,"Powiat człuchowski",2017,1.3
"2890",2204000,"Powiat gdański",2017,4.5
"2891",2205000,"Powiat kartuski",2017,73.1
"2892",2206000,"Powiat kościerski",2017,1.5
"2893",2207000,"Powiat kwidzyński",2017,0
"2894",2208000,"Powiat lęborski",2017,1.9
"2895",2209000,"Powiat malborski",2017,15.8
"2896",2210000,"Powiat nowodworski",2017,5.8
"2897",2211000,"Powiat pucki",2017,8.9
"2898",2212000,"Powiat słupski",2017,6.8
"2899",2213000,"Powiat starogardzki",2017,0.9
"2900",2214000,"Powiat tczewski",2017,4.9
"2901",2215000,"Powiat wejherowski",2017,3.1
"2902",2216000,"Powiat sztumski",2017,9.5
"2903",2261000,"Powiat m.Gdańsk",2017,7.8
"2904",2262000,"Powiat m.Gdynia",2017,3.2
"2905",2263000,"Powiat m.Słupsk",2017,25.1
"2906",2264000,"Powiat m.Sopot",2017,4.8
"2907",2401000,"Powiat będziński",2017,12.3
"2908",2402000,"Powiat bielski",2017,8.7
"2909",2403000,"Powiat cieszyński",2017,11.7
"2910",2404000,"Powiat częstochowski",2017,10.4
"2911",2405000,"Powiat gliwicki",2017,4
"2912",2406000,"Powiat kłobucki",2017,9.7
"2913",2407000,"Powiat lubliniecki",2017,5.4
"2914",2408000,"Powiat mikołowski",2017,3.9
"2915",2409000,"Powiat myszkowski",2017,11.9
"2916",2410000,"Powiat pszczyński",2017,6.3
"2917",2411000,"Powiat raciborski",2017,10.6
"2918",2412000,"Powiat rybnicki",2017,1.5
"2919",2413000,"Powiat tarnogórski",2017,19.5
"2920",2414000,"Powiat bieruńsko-lędziński",2017,12.8
"2921",2415000,"Powiat wodzisławski",2017,14.6
"2922",2416000,"Powiat zawierciański",2017,19.8
"2923",2417000,"Powiat żywiecki",2017,19.2
"2924",2461000,"Powiat m.Bielsko-Biała",2017,9
"2925",2462000,"Powiat m.Bytom",2017,14.5
"2926",2463000,"Powiat m.Chorzów",2017,22.5
"2927",2464000,"Powiat m.Częstochowa",2017,7.1
"2928",2465000,"Powiat m.Dąbrowa Górnicza",2017,23.6
"2929",2466000,"Powiat m.Gliwice",2017,4.7
"2930",2467000,"Powiat m.Jastrzębie-Zdrój",2017,5
"2931",2468000,"Powiat m.Jaworzno",2017,7.1
"2932",2469000,"Powiat m.Katowice",2017,7.4
"2933",2470000,"Powiat m.Mysłowice",2017,0
"2934",2471000,"Powiat m.Piekary Śląskie",2017,1.5
"2935",2472000,"Powiat m.Ruda Śląska",2017,0
"2936",2473000,"Powiat m.Rybnik",2017,17.1
"2937",2474000,"Powiat m.Siemianowice Śląskie",2017,0
"2938",2475000,"Powiat m.Sosnowiec",2017,11.3
"2939",2476000,"Powiat m.Świętochłowice",2017,6.8
"2940",2477000,"Powiat m.Tychy",2017,9.9
"2941",2478000,"Powiat m.Zabrze",2017,6.4
"2942",2479000,"Powiat m.Żory",2017,5
"2943",2601000,"Powiat buski",2017,13.3
"2944",2602000,"Powiat jędrzejowski",2017,17.6
"2945",2603000,"Powiat kazimierski",2017,12.3
"2946",2604000,"Powiat kielecki",2017,13.8
"2947",2605000,"Powiat konecki",2017,24.3
"2948",2606000,"Powiat opatowski",2017,4.3
"2949",2607000,"Powiat ostrowiecki",2017,6.6
"2950",2608000,"Powiat pińczowski",2017,11.2
"2951",2609000,"Powiat sandomierski",2017,12.9
"2952",2610000,"Powiat skarżyski",2017,18.4
"2953",2611000,"Powiat starachowicki",2017,29.6
"2954",2612000,"Powiat staszowski",2017,16.9
"2955",2613000,"Powiat włoszczowski",2017,29.7
"2956",2661000,"Powiat m.Kielce",2017,10.4
"2957",2801000,"Powiat bartoszycki",2017,0
"2958",2802000,"Powiat braniewski",2017,31.8
"2959",2803000,"Powiat działdowski",2017,24.7
"2960",2804000,"Powiat elbląski",2017,14.3
"2961",2805000,"Powiat ełcki",2017,10.1
"2962",2806000,"Powiat giżycki",2017,17.6
"2963",2807000,"Powiat iławski",2017,7.8
"2964",2808000,"Powiat kętrzyński",2017,1.2
"2965",2809000,"Powiat lidzbarski",2017,0
"2966",2810000,"Powiat mrągowski",2017,16.1
"2967",2811000,"Powiat nidzicki",2017,5.3
"2968",2812000,"Powiat nowomiejski",2017,110.6
"2969",2813000,"Powiat olecki",2017,12.2
"2970",2814000,"Powiat olsztyński",2017,3.4
"2971",2815000,"Powiat ostródzki",2017,11.4
"2972",2816000,"Powiat piski",2017,24.6
"2973",2817000,"Powiat szczycieński",2017,0
"2974",2818000,"Powiat gołdapski",2017,0
"2975",2861000,"Powiat m.Elbląg",2017,5
"2976",2862000,"Powiat m.Olsztyn",2017,2.1
"2977",3001000,"Powiat chodzieski",2017,0.7
"2978",3002000,"Powiat czarnkowsko-trzcianecki",2017,5.9
"2979",3003000,"Powiat gnieźnieński",2017,9.2
"2980",3004000,"Powiat gostyński",2017,3.6
"2981",3005000,"Powiat grodziski",2017,2.1
"2982",3006000,"Powiat jarociński",2017,3.2
"2983",3007000,"Powiat kaliski",2017,24.9
"2984",3008000,"Powiat kępiński",2017,12.5
"2985",3009000,"Powiat kolski",2017,24.3
"2986",3010000,"Powiat koniński",2017,33.5
"2987",3011000,"Powiat kościański",2017,1
"2988",3012000,"Powiat krotoszyński",2017,0.8
"2989",3013000,"Powiat leszczyński",2017,4.5
"2990",3014000,"Powiat międzychodzki",2017,1.7
"2991",3015000,"Powiat nowotomyski",2017,0.2
"2992",3016000,"Powiat obornicki",2017,31.3
"2993",3017000,"Powiat ostrowski",2017,4.4
"2994",3018000,"Powiat ostrzeszowski",2017,13.5
"2995",3019000,"Powiat pilski",2017,6.6
"2996",3020000,"Powiat pleszewski",2017,2.3
"2997",3021000,"Powiat poznański",2017,7.9
"2998",3022000,"Powiat rawicki",2017,17.4
"2999",3023000,"Powiat słupecki",2017,20.8
"3000",3024000,"Powiat szamotulski",2017,0
"3001",3025000,"Powiat średzki",2017,22
"3002",3026000,"Powiat śremski",2017,17.3
"3003",3027000,"Powiat turecki",2017,5.9
"3004",3028000,"Powiat wągrowiecki",2017,28.7
"3005",3029000,"Powiat wolsztyński",2017,4.2
"3006",3030000,"Powiat wrzesiński",2017,7.8
"3007",3031000,"Powiat złotowski",2017,1.2
"3008",3061000,"Powiat m.Kalisz",2017,3.5
"3009",3062000,"Powiat m.Konin",2017,10.8
"3010",3063000,"Powiat m.Leszno",2017,6
"3011",3064000,"Powiat m.Poznań",2017,6.3
"3012",3201000,"Powiat białogardzki",2017,0
"3013",3202000,"Powiat choszczeński",2017,22.6
"3014",3203000,"Powiat drawski",2017,59.4
"3015",3204000,"Powiat goleniowski",2017,0
"3016",3205000,"Powiat gryficki",2017,12.3
"3017",3206000,"Powiat gryfiński",2017,10.1
"3018",3207000,"Powiat kamieński",2017,8.4
"3019",3208000,"Powiat kołobrzeski",2017,5.1
"3020",3209000,"Powiat koszaliński",2017,15.4
"3021",3210000,"Powiat myśliborski",2017,3.6
"3022",3211000,"Powiat policki",2017,3.7
"3023",3212000,"Powiat pyrzycki",2017,6.9
"3024",3213000,"Powiat sławieński",2017,7.2
"3025",3214000,"Powiat stargardzki",2017,1
"3026",3215000,"Powiat szczecinecki",2017,11.5
"3027",3216000,"Powiat świdwiński",2017,0
"3028",3217000,"Powiat wałecki",2017,5.9
"3029",3218000,"Powiat łobeski",2017,8.3
"3030",3261000,"Powiat m.Koszalin",2017,6.4
"3031",3262000,"Powiat m.Szczecin",2017,5.1
"3032",3263000,"Powiat m.Świnoujście",2017,5.1
"3033",201000,"Powiat bolesławiecki",2018,10.9
"3034",202000,"Powiat dzierżoniowski",2018,45.7
"3035",203000,"Powiat głogowski",2018,6.2
"3036",204000,"Powiat górowski",2018,72.8
"3037",205000,"Powiat jaworski",2018,39.7
"3038",206000,"Powiat jeleniogórski",2018,30
"3039",207000,"Powiat kamiennogórski",2018,21.4
"3040",208000,"Powiat kłodzki",2018,9.8
"3041",209000,"Powiat legnicki",2018,8.2
"3042",210000,"Powiat lubański",2018,41.9
"3043",211000,"Powiat lubiński",2018,4.8
"3044",212000,"Powiat lwówecki",2018,4.2
"3045",213000,"Powiat milicki",2018,6.9
"3046",214000,"Powiat oleśnicki",2018,3.9
"3047",215000,"Powiat oławski",2018,1.5
"3048",216000,"Powiat polkowicki",2018,54.2
"3049",217000,"Powiat strzeliński",2018,1.3
"3050",218000,"Powiat średzki",2018,25.4
"3051",219000,"Powiat świdnicki",2018,12
"3052",220000,"Powiat trzebnicki",2018,183
"3053",221000,"Powiat wałbrzyski",2018,21.8
"3054",222000,"Powiat wołowski",2018,16.4
"3055",223000,"Powiat wrocławski",2018,0.2
"3056",224000,"Powiat ząbkowicki",2018,4.9
"3057",225000,"Powiat zgorzelecki",2018,95.8
"3058",226000,"Powiat złotoryjski",2018,49.8
"3059",261000,"Powiat m.Jelenia Góra",2018,7.9
"3060",262000,"Powiat m.Legnica",2018,8.5
"3061",264000,"Powiat m.Wrocław",2018,7.2
"3062",265000,"Powiat m.Wałbrzych od 2013",2018,58.2
"3063",401000,"Powiat aleksandrowski",2018,2.2
"3064",402000,"Powiat brodnicki",2018,9
"3065",403000,"Powiat bydgoski",2018,4.4
"3066",404000,"Powiat chełmiński",2018,57.4
"3067",405000,"Powiat golubsko-dobrzyński",2018,58.1
"3068",406000,"Powiat grudziądzki",2018,44.7
"3069",407000,"Powiat inowrocławski",2018,108.5
"3070",408000,"Powiat lipnowski",2018,20.4
"3071",409000,"Powiat mogileński",2018,0
"3072",410000,"Powiat nakielski",2018,34.1
"3073",411000,"Powiat radziejowski",2018,5
"3074",412000,"Powiat rypiński",2018,31.3
"3075",413000,"Powiat sępoleński",2018,0
"3076",414000,"Powiat świecki",2018,8.2
"3077",415000,"Powiat toruński",2018,49.4
"3078",416000,"Powiat tucholski",2018,57.1
"3079",417000,"Powiat wąbrzeski",2018,18.9
"3080",418000,"Powiat włocławski",2018,5
"3081",419000,"Powiat żniński",2018,76.8
"3082",461000,"Powiat m.Bydgoszcz",2018,6.5
"3083",462000,"Powiat m.Grudziądz",2018,4.8
"3084",463000,"Powiat m.Toruń",2018,13.1
"3085",464000,"Powiat m.Włocławek",2018,146.9
"3086",601000,"Powiat bialski",2018,97.4
"3087",602000,"Powiat biłgorajski",2018,48.8
"3088",603000,"Powiat chełmski",2018,53.6
"3089",604000,"Powiat hrubieszowski",2018,35.5
"3090",605000,"Powiat janowski",2018,6.5
"3091",606000,"Powiat krasnostawski",2018,144.8
"3092",607000,"Powiat kraśnicki",2018,26.3
"3093",608000,"Powiat lubartowski",2018,7.1
"3094",609000,"Powiat lubelski",2018,14.6
"3095",610000,"Powiat łęczyński",2018,36.2
"3096",611000,"Powiat łukowski",2018,28.8
"3097",612000,"Powiat opolski",2018,19.3
"3098",613000,"Powiat parczewski",2018,0
"3099",614000,"Powiat puławski",2018,11.8
"3100",615000,"Powiat radzyński",2018,0
"3101",616000,"Powiat rycki",2018,14.8
"3102",617000,"Powiat świdnicki",2018,81.3
"3103",618000,"Powiat tomaszowski",2018,64.1
"3104",619000,"Powiat włodawski",2018,93.2
"3105",620000,"Powiat zamojski",2018,46.7
"3106",661000,"Powiat m.Biała Podlaska",2018,13.2
"3107",662000,"Powiat m.Chełm",2018,13
"3108",663000,"Powiat m.Lublin",2018,11.5
"3109",664000,"Powiat m.Zamość",2018,0
"3110",801000,"Powiat gorzowski",2018,38
"3111",802000,"Powiat krośnieński",2018,65.2
"3112",803000,"Powiat międzyrzecki",2018,51.3
"3113",804000,"Powiat nowosolski",2018,56.3
"3114",805000,"Powiat słubicki",2018,20.4
"3115",806000,"Powiat strzelecko-drezdenecki",2018,81.7
"3116",807000,"Powiat sulęciński",2018,187.7
"3117",808000,"Powiat świebodziński",2018,32.8
"3118",809000,"Powiat zielonogórski",2018,93.7
"3119",810000,"Powiat żagański",2018,74.5
"3120",811000,"Powiat żarski",2018,55.8
"3121",812000,"Powiat wschowski",2018,69
"3122",861000,"Powiat m.Gorzów Wielkopolski",2018,15.9
"3123",862000,"Powiat m.Zielona Góra",2018,6
"3124",1001000,"Powiat bełchatowski",2018,0.1
"3125",1002000,"Powiat kutnowski",2018,4.8
"3126",1003000,"Powiat łaski",2018,0.5
"3127",1004000,"Powiat łęczycki",2018,22.1
"3128",1005000,"Powiat łowicki",2018,22.3
"3129",1006000,"Powiat łódzki wschodni",2018,6.8
"3130",1007000,"Powiat opoczyński",2018,4
"3131",1008000,"Powiat pabianicki",2018,1
"3132",1009000,"Powiat pajęczański",2018,1.6
"3133",1010000,"Powiat piotrkowski",2018,28.9
"3134",1011000,"Powiat poddębicki",2018,3.1
"3135",1012000,"Powiat radomszczański",2018,11
"3136",1013000,"Powiat rawski",2018,27.1
"3137",1014000,"Powiat sieradzki",2018,10.1
"3138",1015000,"Powiat skierniewicki",2018,0.3
"3139",1016000,"Powiat tomaszowski",2018,1.7
"3140",1017000,"Powiat wieluński",2018,3.7
"3141",1018000,"Powiat wieruszowski",2018,11.2
"3142",1019000,"Powiat zduńskowolski",2018,6.1
"3143",1020000,"Powiat zgierski",2018,0.9
"3144",1021000,"Powiat brzeziński",2018,0
"3145",1061000,"Powiat m.Łódź",2018,2.5
"3146",1062000,"Powiat m.Piotrków Trybunalski",2018,16.8
"3147",1063000,"Powiat m.Skierniewice",2018,0
"3148",1201000,"Powiat bocheński",2018,17.4
"3149",1202000,"Powiat brzeski",2018,15
"3150",1203000,"Powiat chrzanowski",2018,16.4
"3151",1204000,"Powiat dąbrowski",2018,6.6
"3152",1205000,"Powiat gorlicki",2018,46
"3153",1206000,"Powiat krakowski",2018,5.2
"3154",1207000,"Powiat limanowski",2018,53.9
"3155",1208000,"Powiat miechowski",2018,38.1
"3156",1209000,"Powiat myślenicki",2018,7.3
"3157",1210000,"Powiat nowosądecki",2018,84.5
"3158",1211000,"Powiat nowotarski",2018,50.4
"3159",1212000,"Powiat olkuski",2018,7.5
"3160",1213000,"Powiat oświęcimski",2018,31.6
"3161",1214000,"Powiat proszowicki",2018,2
"3162",1215000,"Powiat suski",2018,40.6
"3163",1216000,"Powiat tarnowski",2018,8.6
"3164",1217000,"Powiat tatrzański",2018,11.7
"3165",1218000,"Powiat wadowicki",2018,5.6
"3166",1219000,"Powiat wielicki",2018,21.2
"3167",1261000,"Powiat m.Kraków",2018,10.3
"3168",1262000,"Powiat m.Nowy Sącz",2018,1
"3169",1263000,"Powiat m.Tarnów",2018,0
"3170",1401000,"Powiat białobrzeski",2018,97.7
"3171",1402000,"Powiat ciechanowski",2018,0
"3172",1403000,"Powiat garwoliński",2018,11.6
"3173",1404000,"Powiat gostyniński",2018,21.3
"3174",1405000,"Powiat grodziski",2018,130.9
"3175",1406000,"Powiat grójecki",2018,3.3
"3176",1407000,"Powiat kozienicki",2018,6.9
"3177",1408000,"Powiat legionowski",2018,29.4
"3178",1409000,"Powiat lipski",2018,6.1
"3179",1410000,"Powiat łosicki",2018,45.6
"3180",1411000,"Powiat makowski",2018,22.2
"3181",1412000,"Powiat miński",2018,63
"3182",1413000,"Powiat mławski",2018,1.9
"3183",1414000,"Powiat nowodworski",2018,4.3
"3184",1415000,"Powiat ostrołęcki",2018,83.3
"3185",1416000,"Powiat ostrowski",2018,46.6
"3186",1417000,"Powiat otwocki",2018,140.8
"3187",1418000,"Powiat piaseczyński",2018,16.7
"3188",1419000,"Powiat płocki",2018,4.6
"3189",1420000,"Powiat płoński",2018,2.6
"3190",1421000,"Powiat pruszkowski",2018,56.8
"3191",1422000,"Powiat przasnyski",2018,42
"3192",1423000,"Powiat przysuski",2018,105.3
"3193",1424000,"Powiat pułtuski",2018,14.4
"3194",1425000,"Powiat radomski",2018,30.8
"3195",1426000,"Powiat siedlecki",2018,10.2
"3196",1427000,"Powiat sierpecki",2018,77
"3197",1428000,"Powiat sochaczewski",2018,0
"3198",1429000,"Powiat sokołowski",2018,29.6
"3199",1430000,"Powiat szydłowiecki",2018,20.8
"3200",1432000,"Powiat warszawski zachodni",2018,1.2
"3201",1433000,"Powiat węgrowski",2018,13.1
"3202",1434000,"Powiat wołomiński",2018,67.8
"3203",1435000,"Powiat wyszkowski",2018,0
"3204",1436000,"Powiat zwoleński",2018,14
"3205",1437000,"Powiat żuromiński",2018,21.9
"3206",1438000,"Powiat żyrardowski",2018,427.4
"3207",1461000,"Powiat m.Ostrołęka",2018,2.4
"3208",1462000,"Powiat m.Płock",2018,9.1
"3209",1463000,"Powiat m.Radom",2018,8.8
"3210",1464000,"Powiat m.Siedlce",2018,22.3
"3211",1465000,"Powiat m. st. Warszawa",2018,6.2
"3212",1601000,"Powiat brzeski",2018,32.3
"3213",1602000,"Powiat głubczycki",2018,28.8
"3214",1603000,"Powiat kędzierzyńsko-kozielski",2018,2
"3215",1604000,"Powiat kluczborski",2018,48
"3216",1605000,"Powiat krapkowicki",2018,1.4
"3217",1606000,"Powiat namysłowski",2018,4
"3218",1607000,"Powiat nyski",2018,34.2
"3219",1608000,"Powiat oleski",2018,11
"3220",1609000,"Powiat opolski",2018,47
"3221",1610000,"Powiat prudnicki",2018,51.5
"3222",1611000,"Powiat strzelecki",2018,5.4
"3223",1661000,"Powiat m.Opole",2018,21
"3224",1801000,"Powiat bieszczadzki",2018,0.9
"3225",1802000,"Powiat brzozowski",2018,18.5
"3226",1803000,"Powiat dębicki",2018,0.3
"3227",1804000,"Powiat jarosławski",2018,20.9
"3228",1805000,"Powiat jasielski",2018,4
"3229",1806000,"Powiat kolbuszowski",2018,107.3
"3230",1807000,"Powiat krośnieński",2018,32.6
"3231",1808000,"Powiat leżajski",2018,55.8
"3232",1809000,"Powiat lubaczowski",2018,28
"3233",1810000,"Powiat łańcucki",2018,10.8
"3234",1811000,"Powiat mielecki",2018,74.6
"3235",1812000,"Powiat niżański",2018,1.9
"3236",1813000,"Powiat przemyski",2018,35.9
"3237",1814000,"Powiat przeworski",2018,108.9
"3238",1815000,"Powiat ropczycko-sędziszowski",2018,4.6
"3239",1816000,"Powiat rzeszowski",2018,25.7
"3240",1817000,"Powiat sanocki",2018,17.8
"3241",1818000,"Powiat stalowowolski",2018,36.3
"3242",1819000,"Powiat strzyżowski",2018,9.6
"3243",1820000,"Powiat tarnobrzeski",2018,58.9
"3244",1821000,"Powiat leski",2018,2.2
"3245",1861000,"Powiat m.Krosno",2018,22
"3246",1862000,"Powiat m.Przemyśl",2018,17.6
"3247",1863000,"Powiat m.Rzeszów",2018,18.4
"3248",1864000,"Powiat m.Tarnobrzeg",2018,13.4
"3249",2001000,"Powiat augustowski",2018,0
"3250",2002000,"Powiat białostocki",2018,3.9
"3251",2003000,"Powiat bielski",2018,6.6
"3252",2004000,"Powiat grajewski",2018,11.7
"3253",2005000,"Powiat hajnowski",2018,35.4
"3254",2006000,"Powiat kolneński",2018,3.9
"3255",2007000,"Powiat łomżyński",2018,20.4
"3256",2008000,"Powiat moniecki",2018,49.8
"3257",2009000,"Powiat sejneński",2018,0
"3258",2010000,"Powiat siemiatycki",2018,33.9
"3259",2011000,"Powiat sokólski",2018,12.7
"3260",2012000,"Powiat suwalski",2018,1.8
"3261",2013000,"Powiat wysokomazowiecki",2018,27.9
"3262",2014000,"Powiat zambrowski",2018,0.4
"3263",2061000,"Powiat m.Białystok",2018,7.9
"3264",2062000,"Powiat m.Łomża",2018,12
"3265",2063000,"Powiat m.Suwałki",2018,4.4
"3266",2201000,"Powiat bytowski",2018,1.7
"3267",2202000,"Powiat chojnicki",2018,1.3
