"","Kod","Nazwa","rok","URODZENIA_ZGONY_przyrost_naturalny_na_ludnosci"
"16365",225000,"Powiat zgorzelecki",2012,-1.91
"16366",226000,"Powiat złotoryjski",2012,-0.33
"16367",261000,"Powiat m.Jelenia Góra",2012,-4.74
"16368",262000,"Powiat m.Legnica",2012,-1.54
"16369",264000,"Powiat m.Wrocław",2012,-0.57
"16370",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"16371",401000,"Powiat aleksandrowski",2012,-2.34
"16372",402000,"Powiat brodnicki",2012,2.02
"16373",403000,"Powiat bydgoski",2012,3.08
"16374",404000,"Powiat chełmiński",2012,1.88
"16375",405000,"Powiat golubsko-dobrzyński",2012,1.17
"16376",406000,"Powiat grudziądzki",2012,3.43
"16377",407000,"Powiat inowrocławski",2012,-1.17
"16378",408000,"Powiat lipnowski",2012,1.13
"16379",409000,"Powiat mogileński",2012,1.41
"16380",410000,"Powiat nakielski",2012,2.68
"16381",411000,"Powiat radziejowski",2012,-2.35
"16382",412000,"Powiat rypiński",2012,1.05
"16383",413000,"Powiat sępoleński",2012,2.25
"16384",414000,"Powiat świecki",2012,1.08
"16385",415000,"Powiat toruński",2012,2.67
"16386",416000,"Powiat tucholski",2012,3.32
"16387",417000,"Powiat wąbrzeski",2012,0.74
"16388",418000,"Powiat włocławski",2012,-1.79
"16389",419000,"Powiat żniński",2012,0.23
"16390",461000,"Powiat m.Bydgoszcz",2012,-1.59
"16391",462000,"Powiat m.Grudziądz",2012,-1.78
"16392",463000,"Powiat m.Toruń",2012,0.51
"16393",464000,"Powiat m.Włocławek",2012,-2.73
"16394",601000,"Powiat bialski",2012,-0.78
"16395",602000,"Powiat biłgorajski",2012,0.03
"16396",603000,"Powiat chełmski",2012,-2.59
"16397",604000,"Powiat hrubieszowski",2012,-2.75
"16398",605000,"Powiat janowski",2012,-1.39
"16399",606000,"Powiat krasnostawski",2012,-4.36
"16400",607000,"Powiat kraśnicki",2012,-1.24
"16401",608000,"Powiat lubartowski",2012,-1.27
"16402",609000,"Powiat lubelski",2012,-0.3
"16403",610000,"Powiat łęczyński",2012,3.07
"16404",611000,"Powiat łukowski",2012,1.81
"16405",612000,"Powiat opolski",2012,-2.24
"16406",613000,"Powiat parczewski",2012,0.33
"16407",614000,"Powiat puławski",2012,-1.77
"16408",615000,"Powiat radzyński",2012,0.02
"16409",616000,"Powiat rycki",2012,-1.35
"16410",617000,"Powiat świdnicki",2012,-1.08
"16411",618000,"Powiat tomaszowski",2012,-1.96
"16412",619000,"Powiat włodawski",2012,-1.33
"16413",620000,"Powiat zamojski",2012,-3.4
"16414",661000,"Powiat m.Biała Podlaska",2012,2.97
"16415",662000,"Powiat m.Chełm",2012,-0.02
"16416",663000,"Powiat m.Lublin",2012,0.7
"16417",664000,"Powiat m.Zamość",2012,1.11
"16418",801000,"Powiat gorzowski",2012,2.61
"16419",802000,"Powiat krośnieński",2012,-0.53
"16420",803000,"Powiat międzyrzecki",2012,0.83
"16421",804000,"Powiat nowosolski",2012,0.76
"16422",805000,"Powiat słubicki",2012,0.88
"16423",806000,"Powiat strzelecko-drezdenecki",2012,0.67
"16424",807000,"Powiat sulęciński",2012,0.56
"16425",808000,"Powiat świebodziński",2012,1.2
"16426",809000,"Powiat zielonogórski",2012,1.46
"16427",810000,"Powiat żagański",2012,0.01
"16428",811000,"Powiat żarski",2012,-0.1
"16429",812000,"Powiat wschowski",2012,3.12
"16430",861000,"Powiat m.Gorzów Wielkopolski",2012,0.71
"16431",862000,"Powiat m.Zielona Góra",2012,-0.09
"16432",1001000,"Powiat bełchatowski",2012,1.84
"16433",1002000,"Powiat kutnowski",2012,-4.4
"16434",1003000,"Powiat łaski",2012,-1.28
"16435",1004000,"Powiat łęczycki",2012,-4.82
"16436",1005000,"Powiat łowicki",2012,-3.41
"16437",1006000,"Powiat łódzki wschodni",2012,-0.71
"16438",1007000,"Powiat opoczyński",2012,-1.06
"16439",1008000,"Powiat pabianicki",2012,-2.8
"16440",1009000,"Powiat pajęczański",2012,-2.33
"16441",1010000,"Powiat piotrkowski",2012,-0.91
"16442",1011000,"Powiat poddębicki",2012,-3.41
"16443",1012000,"Powiat radomszczański",2012,-2.59
"16444",1013000,"Powiat rawski",2012,-1.07
"16445",1014000,"Powiat sieradzki",2012,-2.06
"16446",1015000,"Powiat skierniewicki",2012,-0.76
"16447",1016000,"Powiat tomaszowski",2012,-2
"16448",1017000,"Powiat wieluński",2012,-1.47
"16449",1018000,"Powiat wieruszowski",2012,-2.08
"16450",1019000,"Powiat zduńskowolski",2012,-0.29
"16451",1020000,"Powiat zgierski",2012,-3.11
"16452",1021000,"Powiat brzeziński",2012,-1.32
"16453",1061000,"Powiat m.Łódź",2012,-5.84
"16454",1062000,"Powiat m.Piotrków Trybunalski",2012,-1.4
"16455",1063000,"Powiat m.Skierniewice",2012,2.4
"16456",1201000,"Powiat bocheński",2012,2.91
"16457",1202000,"Powiat brzeski",2012,2.12
"16458",1203000,"Powiat chrzanowski",2012,-1.45
"16459",1204000,"Powiat dąbrowski",2012,0.71
"16460",1205000,"Powiat gorlicki",2012,2.2
"16461",1206000,"Powiat krakowski",2012,1.02
"16462",1207000,"Powiat limanowski",2012,4.81
"16463",1208000,"Powiat miechowski",2012,-4.54
"16464",1209000,"Powiat myślenicki",2012,3.81
"16465",1210000,"Powiat nowosądecki",2012,5.22
"16466",1211000,"Powiat nowotarski",2012,3.32
"16467",1212000,"Powiat olkuski",2012,-0.32
"16468",1213000,"Powiat oświęcimski",2012,-0.78
"16469",1214000,"Powiat proszowicki",2012,-1.75
"16470",1215000,"Powiat suski",2012,0.4
"16471",1216000,"Powiat tarnowski",2012,2.42
"16472",1217000,"Powiat tatrzański",2012,1.17
"16473",1218000,"Powiat wadowicki",2012,1.96
"16474",1219000,"Powiat wielicki",2012,2.65
"16475",1261000,"Powiat m.Kraków",2012,0.01
"16476",1262000,"Powiat m.Nowy Sącz",2012,2.07
"16477",1263000,"Powiat m.Tarnów",2012,-0.6
"16478",1401000,"Powiat białobrzeski",2012,0.15
"16479",1402000,"Powiat ciechanowski",2012,0.44
"16480",1403000,"Powiat garwoliński",2012,1.71
"16481",1404000,"Powiat gostyniński",2012,-2.4
"16482",1405000,"Powiat grodziski",2012,0.16
"16483",1406000,"Powiat grójecki",2012,-1.5
"16484",1407000,"Powiat kozienicki",2012,-1.14
"16485",1408000,"Powiat legionowski",2012,4.55
"16486",1409000,"Powiat lipski",2012,-3.13
"16487",1410000,"Powiat łosicki",2012,-2.87
"16488",1411000,"Powiat makowski",2012,-0.6
"16489",1412000,"Powiat miński",2012,1.64
"16490",1413000,"Powiat mławski",2012,-1.39
"16491",1414000,"Powiat nowodworski",2012,0.97
"16492",1415000,"Powiat ostrołęcki",2012,1.17
"16493",1416000,"Powiat ostrowski",2012,-1
"16494",1417000,"Powiat otwocki",2012,1.99
"16495",1418000,"Powiat piaseczyński",2012,3.4
"16496",1419000,"Powiat płocki",2012,-0.32
"16497",1420000,"Powiat płoński",2012,-1.99
"16498",1421000,"Powiat pruszkowski",2012,2.17
"16499",1422000,"Powiat przasnyski",2012,-0.2
"16500",1423000,"Powiat przysuski",2012,-2.91
"16501",1424000,"Powiat pułtuski",2012,1.05
"16502",1425000,"Powiat radomski",2012,1.91
"16503",1426000,"Powiat siedlecki",2012,0.65
"16504",1427000,"Powiat sierpecki",2012,-0.45
"16505",1428000,"Powiat sochaczewski",2012,0.12
"16506",1429000,"Powiat sokołowski",2012,-3.21
"16507",1430000,"Powiat szydłowiecki",2012,-1.13
"16508",1432000,"Powiat warszawski zachodni",2012,0.85
"16509",1433000,"Powiat węgrowski",2012,-1.09
"16510",1434000,"Powiat wołomiński",2012,3.99
"16511",1435000,"Powiat wyszkowski",2012,2.03
"16512",1436000,"Powiat zwoleński",2012,-1.89
"16513",1437000,"Powiat żuromiński",2012,-0.45
"16514",1438000,"Powiat żyrardowski",2012,-0.27
"16515",1461000,"Powiat m.Ostrołęka",2012,3.35
"16516",1462000,"Powiat m.Płock",2012,0.16
"16517",1463000,"Powiat m.Radom",2012,-1.1
"16518",1464000,"Powiat m.Siedlce",2012,2.65
"16519",1465000,"Powiat m. st. Warszawa",2012,0.2
"16520",1601000,"Powiat brzeski",2012,-0.34
"16521",1602000,"Powiat głubczycki",2012,-3.27
"16522",1603000,"Powiat kędzierzyńsko-kozielski",2012,-1.89
"16523",1604000,"Powiat kluczborski",2012,-1.63
"16524",1605000,"Powiat krapkowicki",2012,-0.69
"16525",1606000,"Powiat namysłowski",2012,-2.21
"16526",1607000,"Powiat nyski",2012,-1.59
"16527",1608000,"Powiat oleski",2012,-0.88
"16528",1609000,"Powiat opolski",2012,-0.46
"16529",1610000,"Powiat prudnicki",2012,-2.67
"16530",1611000,"Powiat strzelecki",2012,-0.18
"16531",1661000,"Powiat m.Opole",2012,-0.88
"16532",1801000,"Powiat bieszczadzki",2012,0.67
"16533",1802000,"Powiat brzozowski",2012,2.27
"16534",1803000,"Powiat dębicki",2012,2.32
"16535",1804000,"Powiat jarosławski",2012,0.39
"16536",1805000,"Powiat jasielski",2012,0.6
"16537",1806000,"Powiat kolbuszowski",2012,0.92
"16538",1807000,"Powiat krośnieński",2012,0.56
"16539",1808000,"Powiat leżajski",2012,1.32
"16540",1809000,"Powiat lubaczowski",2012,-1.11
"16541",1810000,"Powiat łańcucki",2012,1.74
"16542",1811000,"Powiat mielecki",2012,1.51
"16543",1812000,"Powiat niżański",2012,-0.58
"16544",1813000,"Powiat przemyski",2012,0.93
"16545",1814000,"Powiat przeworski",2012,0.6
"16546",1815000,"Powiat ropczycko-sędziszowski",2012,3.7
"16547",1816000,"Powiat rzeszowski",2012,2.19
"16548",1817000,"Powiat sanocki",2012,1.48
"16549",1818000,"Powiat stalowowolski",2012,0.21
"16550",1819000,"Powiat strzyżowski",2012,1.01
"16551",1820000,"Powiat tarnobrzeski",2012,-0.07
"16552",1821000,"Powiat leski",2012,-0.33
"16553",1861000,"Powiat m.Krosno",2012,0.63
"16554",1862000,"Powiat m.Przemyśl",2012,-1.02
"16555",1863000,"Powiat m.Rzeszów",2012,3.73
"16556",1864000,"Powiat m.Tarnobrzeg",2012,0.16
"16557",2001000,"Powiat augustowski",2012,-0.3
"16558",2002000,"Powiat białostocki",2012,-1.1
"16559",2003000,"Powiat bielski",2012,-4.16
"16560",2004000,"Powiat grajewski",2012,0.3
"16561",2005000,"Powiat hajnowski",2012,-8.05
"16562",2006000,"Powiat kolneński",2012,0.43
"16563",2007000,"Powiat łomżyński",2012,-0.73
"16564",2008000,"Powiat moniecki",2012,-4.51
"16565",2009000,"Powiat sejneński",2012,-1.91
"16566",2010000,"Powiat siemiatycki",2012,-4.6
"16567",2011000,"Powiat sokólski",2012,-3.42
"16568",2012000,"Powiat suwalski",2012,0.17
"16569",2013000,"Powiat wysokomazowiecki",2012,-1.06
"16570",2014000,"Powiat zambrowski",2012,0.69
"16571",2061000,"Powiat m.Białystok",2012,1.84
"16572",2062000,"Powiat m.Łomża",2012,1.14
"16573",2063000,"Powiat m.Suwałki",2012,3.01
"16574",2201000,"Powiat bytowski",2012,3.99
"16575",2202000,"Powiat chojnicki",2012,1.96
"16576",2203000,"Powiat człuchowski",2012,0.87
"16577",2204000,"Powiat gdański",2012,5.94
"16578",2205000,"Powiat kartuski",2012,7.62
"16579",2206000,"Powiat kościerski",2012,5.36
"16580",2207000,"Powiat kwidzyński",2012,2.64
"16581",2208000,"Powiat lęborski",2012,1.9
"16582",2209000,"Powiat malborski",2012,0.25
"16583",2210000,"Powiat nowodworski",2012,1.56
"16584",2211000,"Powiat pucki",2012,4.67
"16585",2212000,"Powiat słupski",2012,1.41
"16586",2213000,"Powiat starogardzki",2012,2.95
"16587",2214000,"Powiat tczewski",2012,1.92
"16588",2215000,"Powiat wejherowski",2012,6.15
"16589",2216000,"Powiat sztumski",2012,2.46
"16590",2261000,"Powiat m.Gdańsk",2012,-0.22
"16591",2262000,"Powiat m.Gdynia",2012,-0.7
"16592",2263000,"Powiat m.Słupsk",2012,-2.49
"16593",2264000,"Powiat m.Sopot",2012,-6.66
"16594",2401000,"Powiat będziński",2012,-4.34
"16595",2402000,"Powiat bielski",2012,1.34
"16596",2403000,"Powiat cieszyński",2012,1.05
"16597",2404000,"Powiat częstochowski",2012,-2.38
"16598",2405000,"Powiat gliwicki",2012,0.43
"16599",2406000,"Powiat kłobucki",2012,-1.15
"16600",2407000,"Powiat lubliniecki",2012,0.26
"16601",2408000,"Powiat mikołowski",2012,1.24
"16602",2409000,"Powiat myszkowski",2012,-2.39
"16603",2410000,"Powiat pszczyński",2012,3.88
"16604",2411000,"Powiat raciborski",2012,-0.79
"16605",2412000,"Powiat rybnicki",2012,0.9
"16606",2413000,"Powiat tarnogórski",2012,0.3
"16607",2414000,"Powiat bieruńsko-lędziński",2012,2.77
"16608",2415000,"Powiat wodzisławski",2012,-0.01
"16609",2416000,"Powiat zawierciański",2012,-4.17
"16610",2417000,"Powiat żywiecki",2012,-0.14
"16611",2461000,"Powiat m.Bielsko-Biała",2012,0.28
"16612",2462000,"Powiat m.Bytom",2012,-3
"16613",2463000,"Powiat m.Chorzów",2012,-3.66
"16614",2464000,"Powiat m.Częstochowa",2012,-3.08
"16615",2465000,"Powiat m.Dąbrowa Górnicza",2012,-2.52
"16616",2466000,"Powiat m.Gliwice",2012,-1.11
"16617",2467000,"Powiat m.Jastrzębie-Zdrój",2012,0.99
"16618",2468000,"Powiat m.Jaworzno",2012,-0.75
"16619",2469000,"Powiat m.Katowice",2012,-2.94
"16620",2470000,"Powiat m.Mysłowice",2012,-0.21
"16621",2471000,"Powiat m.Piekary Śląskie",2012,-2
"16622",2472000,"Powiat m.Ruda Śląska",2012,-0.78
"16623",2473000,"Powiat m.Rybnik",2012,1.68
"16624",2474000,"Powiat m.Siemianowice Śląskie",2012,-2.21
"16625",2475000,"Powiat m.Sosnowiec",2012,-3.7
"16626",2476000,"Powiat m.Świętochłowice",2012,-2.85
"16627",2477000,"Powiat m.Tychy",2012,1.12
"16628",2478000,"Powiat m.Zabrze",2012,-0.8
"16629",2479000,"Powiat m.Żory",2012,4.01
"16630",2601000,"Powiat buski",2012,-4.25
"16631",2602000,"Powiat jędrzejowski",2012,-1.38
"16632",2603000,"Powiat kazimierski",2012,-4.97
"16633",2604000,"Powiat kielecki",2012,1.08
"16634",2605000,"Powiat konecki",2012,-2.45
"16635",2606000,"Powiat opatowski",2012,-4.09
"16636",2607000,"Powiat ostrowiecki",2012,-3.65
"16637",2608000,"Powiat pińczowski",2012,-3.9
"16638",2609000,"Powiat sandomierski",2012,-3.65
"16639",2610000,"Powiat skarżyski",2012,-3.08
"16640",2611000,"Powiat starachowicki",2012,-2.18
"16641",2612000,"Powiat staszowski",2012,-1.76
"16642",2613000,"Powiat włoszczowski",2012,-2.04
"16643",2661000,"Powiat m.Kielce",2012,-0.39
"16644",2801000,"Powiat bartoszycki",2012,0.13
"16645",2802000,"Powiat braniewski",2012,0.83
"16646",2803000,"Powiat działdowski",2012,1.77
"16647",2804000,"Powiat elbląski",2012,1.01
"16648",2805000,"Powiat ełcki",2012,1.98
"16649",2806000,"Powiat giżycki",2012,-0.14
"16650",2807000,"Powiat iławski",2012,1.77
"16651",2808000,"Powiat kętrzyński",2012,-0.75
"16652",2809000,"Powiat lidzbarski",2012,-1.68
"16653",2810000,"Powiat mrągowski",2012,1.38
"16654",2811000,"Powiat nidzicki",2012,0.5
"16655",2812000,"Powiat nowomiejski",2012,2.68
"16656",2813000,"Powiat olecki",2012,1.28
"16657",2814000,"Powiat olsztyński",2012,1.83
"16658",2815000,"Powiat ostródzki",2012,0.46
"16659",2816000,"Powiat piski",2012,-0.22
"16660",2817000,"Powiat szczycieński",2012,0.39
"16661",2818000,"Powiat gołdapski",2012,2.58
"16662",2819000,"Powiat węgorzewski",2012,-2.83
"16663",2861000,"Powiat m.Elbląg",2012,-1.92
"16664",2862000,"Powiat m.Olsztyn",2012,1.02
"16665",3001000,"Powiat chodzieski",2012,1.11
"16666",3002000,"Powiat czarnkowsko-trzcianecki",2012,1.81
"16667",3003000,"Powiat gnieźnieński",2012,2.33
"16668",3004000,"Powiat gostyński",2012,2.9
"16669",3005000,"Powiat grodziski",2012,3.79
"16670",3006000,"Powiat jarociński",2012,1.69
"16671",3007000,"Powiat kaliski",2012,0.68
"16672",3008000,"Powiat kępiński",2012,1.36
"16673",3009000,"Powiat kolski",2012,0.48
"16674",3010000,"Powiat koniński",2012,2.42
"16675",3011000,"Powiat kościański",2012,1.61
"16676",3012000,"Powiat krotoszyński",2012,0.96
"16677",3013000,"Powiat leszczyński",2012,4.15
"16678",3014000,"Powiat międzychodzki",2012,1.03
"16679",3015000,"Powiat nowotomyski",2012,4.2
"16680",3016000,"Powiat obornicki",2012,3.91
"16681",3017000,"Powiat ostrowski",2012,1.12
"16682",3018000,"Powiat ostrzeszowski",2012,-0.43
"16683",3019000,"Powiat pilski",2012,1.3
"16684",3020000,"Powiat pleszewski",2012,1.78
"16685",3021000,"Powiat poznański",2012,5.17
"16686",3022000,"Powiat rawicki",2012,2.48
"16687",3023000,"Powiat słupecki",2012,0.38
"16688",3024000,"Powiat szamotulski",2012,2.53
"16689",3025000,"Powiat średzki",2012,3.59
"16690",3026000,"Powiat śremski",2012,2.71
"16691",3027000,"Powiat turecki",2012,0.6
"16692",3028000,"Powiat wągrowiecki",2012,2.9
"16693",3029000,"Powiat wolsztyński",2012,3.51
"16694",3030000,"Powiat wrzesiński",2012,2.68
"16695",3031000,"Powiat złotowski",2012,1.83
"16696",3061000,"Powiat m.Kalisz",2012,-2.39
"16697",3062000,"Powiat m.Konin",2012,-0.29
"16698",3063000,"Powiat m.Leszno",2012,1.82
"16699",3064000,"Powiat m.Poznań",2012,0.22
"16700",3201000,"Powiat białogardzki",2012,-0.75
"16701",3202000,"Powiat choszczeński",2012,0.06
"16702",3203000,"Powiat drawski",2012,2.21
"16703",3204000,"Powiat goleniowski",2012,0.69
"16704",3205000,"Powiat gryficki",2012,0.15
"16705",3206000,"Powiat gryfiński",2012,0.74
"16706",3207000,"Powiat kamieński",2012,-1.68
"16707",3208000,"Powiat kołobrzeski",2012,0.29
"16708",3209000,"Powiat koszaliński",2012,0.58
"16709",3210000,"Powiat myśliborski",2012,0.34
"16710",3211000,"Powiat policki",2012,3.69
"16711",3212000,"Powiat pyrzycki",2012,-1.38
"16712",3213000,"Powiat sławieński",2012,1.26
"16713",3214000,"Powiat stargardzki",2012,0.17
"16714",3215000,"Powiat szczecinecki",2012,-0.74
"16715",3216000,"Powiat świdwiński",2012,-2.04
"16716",3217000,"Powiat wałecki",2012,-0.86
"16717",3218000,"Powiat łobeski",2012,-0.86
"16718",3261000,"Powiat m.Koszalin",2012,-0.24
"16719",3262000,"Powiat m.Szczecin",2012,-1.67
"16720",3263000,"Powiat m.Świnoujście",2012,-2.63
"16721",201000,"Powiat bolesławiecki",2013,-0.61
"16722",202000,"Powiat dzierżoniowski",2013,-4.4
"16723",203000,"Powiat głogowski",2013,0.9
"16724",204000,"Powiat górowski",2013,-0.71
"16725",205000,"Powiat jaworski",2013,-2.78
"16726",206000,"Powiat jeleniogórski",2013,-4.42
"16727",207000,"Powiat kamiennogórski",2013,-5.02
"16728",208000,"Powiat kłodzki",2013,-4.44
"16729",209000,"Powiat legnicki",2013,-2.52
"16730",210000,"Powiat lubański",2013,-3.68
"16731",211000,"Powiat lubiński",2013,0.26
"16732",212000,"Powiat lwówecki",2013,-3.67
"16733",213000,"Powiat milicki",2013,0.88
"16734",214000,"Powiat oleśnicki",2013,0.25
"16735",215000,"Powiat oławski",2013,1.02
"16736",216000,"Powiat polkowicki",2013,2.23
"16737",217000,"Powiat strzeliński",2013,-2.27
"16738",218000,"Powiat średzki",2013,0.06
"16739",219000,"Powiat świdnicki",2013,-1.81
"16740",220000,"Powiat trzebnicki",2013,0.19
"16741",221000,"Powiat wałbrzyski",2013,-4.97
"16742",222000,"Powiat wołowski",2013,-0.76
"16743",223000,"Powiat wrocławski",2013,3.43
"16744",224000,"Powiat ząbkowicki",2013,-4.01
"16745",225000,"Powiat zgorzelecki",2013,-2.47
"16746",226000,"Powiat złotoryjski",2013,-2.34
"16747",261000,"Powiat m.Jelenia Góra",2013,-4.5
"16748",262000,"Powiat m.Legnica",2013,-2.32
"16749",264000,"Powiat m.Wrocław",2013,-0.65
"16750",265000,"Powiat m.Wałbrzych od 2013",2013,-6.15
"16751",401000,"Powiat aleksandrowski",2013,-1.5
"16752",402000,"Powiat brodnicki",2013,2.09
"16753",403000,"Powiat bydgoski",2013,1.65
"16754",404000,"Powiat chełmiński",2013,0.09
"16755",405000,"Powiat golubsko-dobrzyński",2013,1.03
"16756",406000,"Powiat grudziądzki",2013,1.47
"16757",407000,"Powiat inowrocławski",2013,-1.3
"16758",408000,"Powiat lipnowski",2013,0.04
"16759",409000,"Powiat mogileński",2013,-1.41
"16760",410000,"Powiat nakielski",2013,2.43
"16761",411000,"Powiat radziejowski",2013,-0.84
"16762",412000,"Powiat rypiński",2013,0.09
"16763",413000,"Powiat sępoleński",2013,1.49
"16764",414000,"Powiat świecki",2013,1.23
"16765",415000,"Powiat toruński",2013,2.68
"16766",416000,"Powiat tucholski",2013,1.29
"16767",417000,"Powiat wąbrzeski",2013,-0.83
"16768",418000,"Powiat włocławski",2013,-2.22
"16769",419000,"Powiat żniński",2013,0.25
"16770",461000,"Powiat m.Bydgoszcz",2013,-1.69
"16771",462000,"Powiat m.Grudziądz",2013,-2.25
"16772",463000,"Powiat m.Toruń",2013,-0.31
"16773",464000,"Powiat m.Włocławek",2013,-2.85
"16774",601000,"Powiat bialski",2013,-1.99
"16775",602000,"Powiat biłgorajski",2013,-1.42
"16776",603000,"Powiat chełmski",2013,-2.62
"16777",604000,"Powiat hrubieszowski",2013,-4.42
"16778",605000,"Powiat janowski",2013,-2.92
"16779",606000,"Powiat krasnostawski",2013,-5.41
"16780",607000,"Powiat kraśnicki",2013,-1.97
"16781",608000,"Powiat lubartowski",2013,-2.1
"16782",609000,"Powiat lubelski",2013,-0.44
"16783",610000,"Powiat łęczyński",2013,2.85
"16784",611000,"Powiat łukowski",2013,1
"16785",612000,"Powiat opolski",2013,-3.5
"16786",613000,"Powiat parczewski",2013,-2.75
"16787",614000,"Powiat puławski",2013,-2.86
"16788",615000,"Powiat radzyński",2013,-1.71
"16789",616000,"Powiat rycki",2013,-1.34
"16790",617000,"Powiat świdnicki",2013,-0.11
"16791",618000,"Powiat tomaszowski",2013,-2.26
"16792",619000,"Powiat włodawski",2013,-2.93
"16793",620000,"Powiat zamojski",2013,-3.93
"16794",661000,"Powiat m.Biała Podlaska",2013,1.24
"16795",662000,"Powiat m.Chełm",2013,-1.55
"16796",663000,"Powiat m.Lublin",2013,0.1
"16797",664000,"Powiat m.Zamość",2013,0.29
"16798",801000,"Powiat gorzowski",2013,1.75
"16799",802000,"Powiat krośnieński",2013,-1.4
"16800",803000,"Powiat międzyrzecki",2013,-0.43
"16801",804000,"Powiat nowosolski",2013,-1.08
"16802",805000,"Powiat słubicki",2013,-0.59
"16803",806000,"Powiat strzelecko-drezdenecki",2013,0.04
"16804",807000,"Powiat sulęciński",2013,1.01
"16805",808000,"Powiat świebodziński",2013,0.69
"16806",809000,"Powiat zielonogórski",2013,0.5
