"","Kod","Nazwa","rok","BEZROBOCIE_ogolem_w_proc_bezrobotnych_ogolem_proc"
"8265",2475000,"Powiat m.Sosnowiec",2007,37.3
"8266",2476000,"Powiat m.Świętochłowice",2007,34.6
"8267",2477000,"Powiat m.Tychy",2007,37.8
"8268",2478000,"Powiat m.Zabrze",2007,52.6
"8269",2479000,"Powiat m.Żory",2007,42.9
"8270",2601000,"Powiat buski",2007,47.3
"8271",2602000,"Powiat jędrzejowski",2007,54.3
"8272",2603000,"Powiat kazimierski",2007,58.2
"8273",2604000,"Powiat kielecki",2007,51.7
"8274",2605000,"Powiat konecki",2007,51.6
"8275",2606000,"Powiat opatowski",2007,54.7
"8276",2607000,"Powiat ostrowiecki",2007,46.5
"8277",2608000,"Powiat pińczowski",2007,50.3
"8278",2609000,"Powiat sandomierski",2007,53.4
"8279",2610000,"Powiat skarżyski",2007,47.4
"8280",2611000,"Powiat starachowicki",2007,38.8
"8281",2612000,"Powiat staszowski",2007,45.1
"8282",2613000,"Powiat włoszczowski",2007,59.9
"8283",2661000,"Powiat m.Kielce",2007,47
"8284",2801000,"Powiat bartoszycki",2007,45.9
"8285",2802000,"Powiat braniewski",2007,52.8
"8286",2803000,"Powiat działdowski",2007,47.4
"8287",2804000,"Powiat elbląski",2007,42
"8288",2805000,"Powiat ełcki",2007,41.1
"8289",2806000,"Powiat giżycki",2007,41.3
"8290",2807000,"Powiat iławski",2007,36.4
"8291",2808000,"Powiat kętrzyński",2007,39.2
"8292",2809000,"Powiat lidzbarski",2007,51.4
"8293",2810000,"Powiat mrągowski",2007,34.7
"8294",2811000,"Powiat nidzicki",2007,34.4
"8295",2812000,"Powiat nowomiejski",2007,47.8
"8296",2813000,"Powiat olecki",2007,44.7
"8297",2814000,"Powiat olsztyński",2007,37.1
"8298",2815000,"Powiat ostródzki",2007,53.7
"8299",2816000,"Powiat piski",2007,37.5
"8300",2817000,"Powiat szczycieński",2007,39.9
"8301",2818000,"Powiat gołdapski",2007,49.4
"8302",2819000,"Powiat węgorzewski",2007,42.4
"8303",2861000,"Powiat m.Elbląg",2007,41.5
"8304",2862000,"Powiat m.Olsztyn",2007,29.1
"8305",3001000,"Powiat chodzieski",2007,37.5
"8306",3002000,"Powiat czarnkowsko-trzcianecki",2007,38.1
"8307",3003000,"Powiat gnieźnieński",2007,52.3
"8308",3004000,"Powiat gostyński",2007,37.4
"8309",3005000,"Powiat grodziski",2007,28.8
"8310",3006000,"Powiat jarociński",2007,43.6
"8311",3007000,"Powiat kaliski",2007,43
"8312",3008000,"Powiat kępiński",2007,30.3
"8313",3009000,"Powiat kolski",2007,47.9
"8314",3010000,"Powiat koniński",2007,47.9
"8315",3011000,"Powiat kościański",2007,27.6
"8316",3012000,"Powiat krotoszyński",2007,41.9
"8317",3013000,"Powiat leszczyński",2007,35.2
"8318",3014000,"Powiat międzychodzki",2007,47.8
"8319",3015000,"Powiat nowotomyski",2007,43.6
"8320",3016000,"Powiat obornicki",2007,46.3
"8321",3017000,"Powiat ostrowski",2007,38.7
"8322",3018000,"Powiat ostrzeszowski",2007,22.5
"8323",3019000,"Powiat pilski",2007,39.1
"8324",3020000,"Powiat pleszewski",2007,44.1
"8325",3021000,"Powiat poznański",2007,46.4
"8326",3022000,"Powiat rawicki",2007,36.4
"8327",3023000,"Powiat słupecki",2007,44.6
"8328",3024000,"Powiat szamotulski",2007,43.5
"8329",3025000,"Powiat średzki",2007,47.9
"8330",3026000,"Powiat śremski",2007,29.2
"8331",3027000,"Powiat turecki",2007,35.8
"8332",3028000,"Powiat wągrowiecki",2007,39.2
"8333",3029000,"Powiat wolsztyński",2007,30.3
"8334",3030000,"Powiat wrzesiński",2007,43.6
"8335",3031000,"Powiat złotowski",2007,17.3
"8336",3061000,"Powiat m.Kalisz",2007,46.2
"8337",3062000,"Powiat m.Konin",2007,45.3
"8338",3063000,"Powiat m.Leszno",2007,32.1
"8339",3064000,"Powiat m.Poznań",2007,44.4
"8340",3201000,"Powiat białogardzki",2007,48.8
"8341",3202000,"Powiat choszczeński",2007,34.6
"8342",3203000,"Powiat drawski",2007,36.9
"8343",3204000,"Powiat goleniowski",2007,41.9
"8344",3205000,"Powiat gryficki",2007,42.7
"8345",3206000,"Powiat gryfiński",2007,42.3
"8346",3207000,"Powiat kamieński",2007,36.4
"8347",3208000,"Powiat kołobrzeski",2007,29
"8348",3209000,"Powiat koszaliński",2007,42.2
"8349",3210000,"Powiat myśliborski",2007,35.3
"8350",3211000,"Powiat policki",2007,47.5
"8351",3212000,"Powiat pyrzycki",2007,39
"8352",3213000,"Powiat sławieński",2007,46.6
"8353",3214000,"Powiat stargardzki",2007,43.8
"8354",3215000,"Powiat szczecinecki",2007,42.4
"8355",3216000,"Powiat świdwiński",2007,38.1
"8356",3217000,"Powiat wałecki",2007,26
"8357",3218000,"Powiat łobeski",2007,38.6
"8358",3261000,"Powiat m.Koszalin",2007,45.3
"8359",3262000,"Powiat m.Szczecin",2007,42.2
"8360",3263000,"Powiat m.Świnoujście",2007,34.8
"8361",201000,"Powiat bolesławiecki",2008,18.6
"8362",202000,"Powiat dzierżoniowski",2008,37.9
"8363",203000,"Powiat głogowski",2008,32
"8364",204000,"Powiat górowski",2008,26
"8365",205000,"Powiat jaworski",2008,28.2
"8366",206000,"Powiat jeleniogórski",2008,22.3
"8367",207000,"Powiat kamiennogórski",2008,14.4
"8368",208000,"Powiat kłodzki",2008,34.5
"8369",209000,"Powiat legnicki",2008,25.3
"8370",210000,"Powiat lubański",2008,31.8
"8371",211000,"Powiat lubiński",2008,11.7
"8372",212000,"Powiat lwówecki",2008,26.2
"8373",213000,"Powiat milicki",2008,29.7
"8374",214000,"Powiat oleśnicki",2008,26.7
"8375",215000,"Powiat oławski",2008,25.9
"8376",216000,"Powiat polkowicki",2008,36.8
"8377",217000,"Powiat strzeliński",2008,29.6
"8378",218000,"Powiat średzki",2008,23.6
"8379",219000,"Powiat świdnicki",2008,16.1
"8380",220000,"Powiat trzebnicki",2008,37.1
"8381",221000,"Powiat wałbrzyski",2008,26.5
"8382",222000,"Powiat wołowski",2008,33.6
"8383",223000,"Powiat wrocławski",2008,45.5
"8384",224000,"Powiat ząbkowicki",2008,23.6
"8385",225000,"Powiat zgorzelecki",2008,30.9
"8386",226000,"Powiat złotoryjski",2008,33.9
"8387",261000,"Powiat m.Jelenia Góra",2008,18
"8388",262000,"Powiat m.Legnica",2008,16.9
"8389",264000,"Powiat m.Wrocław",2008,42.9
"8390",265000,"Powiat m.Wałbrzych od 2013",2008,NA
"8391",401000,"Powiat aleksandrowski",2008,34.9
"8392",402000,"Powiat brodnicki",2008,25.4
"8393",403000,"Powiat bydgoski",2008,25.4
"8394",404000,"Powiat chełmiński",2008,33.3
"8395",405000,"Powiat golubsko-dobrzyński",2008,33.2
"8396",406000,"Powiat grudziądzki",2008,35
"8397",407000,"Powiat inowrocławski",2008,48.1
"8398",408000,"Powiat lipnowski",2008,36.1
"8399",409000,"Powiat mogileński",2008,45.2
"8400",410000,"Powiat nakielski",2008,30.3
"8401",411000,"Powiat radziejowski",2008,42.2
"8402",412000,"Powiat rypiński",2008,29.6
"8403",413000,"Powiat sępoleński",2008,35.8
"8404",414000,"Powiat świecki",2008,39.7
"8405",415000,"Powiat toruński",2008,26.3
"8406",416000,"Powiat tucholski",2008,25.3
"8407",417000,"Powiat wąbrzeski",2008,33
"8408",418000,"Powiat włocławski",2008,37.4
"8409",419000,"Powiat żniński",2008,39.4
"8410",461000,"Powiat m.Bydgoszcz",2008,27.2
"8411",462000,"Powiat m.Grudziądz",2008,33.5
"8412",463000,"Powiat m.Toruń",2008,24.5
"8413",464000,"Powiat m.Włocławek",2008,40.5
"8414",601000,"Powiat bialski",2008,42.7
"8415",602000,"Powiat biłgorajski",2008,25.4
"8416",603000,"Powiat chełmski",2008,50.1
"8417",604000,"Powiat hrubieszowski",2008,43.8
"8418",605000,"Powiat janowski",2008,43
"8419",606000,"Powiat krasnostawski",2008,43.3
"8420",607000,"Powiat kraśnicki",2008,42
"8421",608000,"Powiat lubartowski",2008,48.4
"8422",609000,"Powiat lubelski",2008,39.4
"8423",610000,"Powiat łęczyński",2008,27.8
"8424",611000,"Powiat łukowski",2008,24.6
"8425",612000,"Powiat opolski",2008,50.2
"8426",613000,"Powiat parczewski",2008,41.7
"8427",614000,"Powiat puławski",2008,31.5
"8428",615000,"Powiat radzyński",2008,48.6
"8429",616000,"Powiat rycki",2008,29.8
"8430",617000,"Powiat świdnicki",2008,39.4
"8431",618000,"Powiat tomaszowski",2008,33.1
"8432",619000,"Powiat włodawski",2008,35.6
"8433",620000,"Powiat zamojski",2008,38.2
"8434",661000,"Powiat m.Biała Podlaska",2008,45.7
"8435",662000,"Powiat m.Chełm",2008,42.2
"8436",663000,"Powiat m.Lublin",2008,40.4
"8437",664000,"Powiat m.Zamość",2008,36.6
"8438",801000,"Powiat gorzowski",2008,20.7
"8439",802000,"Powiat krośnieński",2008,37.5
"8440",803000,"Powiat międzyrzecki",2008,31.7
"8441",804000,"Powiat nowosolski",2008,26.3
"8442",805000,"Powiat słubicki",2008,27
"8443",806000,"Powiat strzelecko-drezdenecki",2008,31.7
"8444",807000,"Powiat sulęciński",2008,21.6
"8445",808000,"Powiat świebodziński",2008,14
"8446",809000,"Powiat zielonogórski",2008,22.2
"8447",810000,"Powiat żagański",2008,30.2
"8448",811000,"Powiat żarski",2008,24
"8449",812000,"Powiat wschowski",2008,29.8
"8450",861000,"Powiat m.Gorzów Wielkopolski",2008,13.3
"8451",862000,"Powiat m.Zielona Góra",2008,24.7
"8452",1001000,"Powiat bełchatowski",2008,35
"8453",1002000,"Powiat kutnowski",2008,35.3
"8454",1003000,"Powiat łaski",2008,33.1
"8455",1004000,"Powiat łęczycki",2008,34.9
"8456",1005000,"Powiat łowicki",2008,36.4
"8457",1006000,"Powiat łódzki wschodni",2008,30.2
"8458",1007000,"Powiat opoczyński",2008,41.2
"8459",1008000,"Powiat pabianicki",2008,25.4
"8460",1009000,"Powiat pajęczański",2008,33.9
"8461",1010000,"Powiat piotrkowski",2008,29.4
"8462",1011000,"Powiat poddębicki",2008,29
"8463",1012000,"Powiat radomszczański",2008,46.6
"8464",1013000,"Powiat rawski",2008,33.2
"8465",1014000,"Powiat sieradzki",2008,41
"8466",1015000,"Powiat skierniewicki",2008,25.9
"8467",1016000,"Powiat tomaszowski",2008,32.2
"8468",1017000,"Powiat wieluński",2008,34.8
"8469",1018000,"Powiat wieruszowski",2008,29.6
"8470",1019000,"Powiat zduńskowolski",2008,29.4
"8471",1020000,"Powiat zgierski",2008,35.3
"8472",1021000,"Powiat brzeziński",2008,35.6
"8473",1061000,"Powiat m.Łódź",2008,28.8
"8474",1062000,"Powiat m.Piotrków Trybunalski",2008,26.9
"8475",1063000,"Powiat m.Skierniewice",2008,28
"8476",1201000,"Powiat bocheński",2008,24.1
"8477",1202000,"Powiat brzeski",2008,36.5
"8478",1203000,"Powiat chrzanowski",2008,34.6
"8479",1204000,"Powiat dąbrowski",2008,40.2
"8480",1205000,"Powiat gorlicki",2008,41
"8481",1206000,"Powiat krakowski",2008,34.7
"8482",1207000,"Powiat limanowski",2008,44.6
"8483",1208000,"Powiat miechowski",2008,28.6
"8484",1209000,"Powiat myślenicki",2008,29.2
"8485",1210000,"Powiat nowosądecki",2008,32.9
"8486",1211000,"Powiat nowotarski",2008,34.4
"8487",1212000,"Powiat olkuski",2008,43.8
"8488",1213000,"Powiat oświęcimski",2008,25.2
"8489",1214000,"Powiat proszowicki",2008,43.1
"8490",1215000,"Powiat suski",2008,21.5
"8491",1216000,"Powiat tarnowski",2008,32.4
"8492",1217000,"Powiat tatrzański",2008,40
"8493",1218000,"Powiat wadowicki",2008,27
"8494",1219000,"Powiat wielicki",2008,31.8
"8495",1261000,"Powiat m.Kraków",2008,34.3
"8496",1262000,"Powiat m.Nowy Sącz",2008,26.9
"8497",1263000,"Powiat m.Tarnów",2008,26.7
"8498",1401000,"Powiat białobrzeski",2008,47.6
"8499",1402000,"Powiat ciechanowski",2008,34.6
"8500",1403000,"Powiat garwoliński",2008,45.4
"8501",1404000,"Powiat gostyniński",2008,35.7
"8502",1405000,"Powiat grodziski",2008,16.8
"8503",1406000,"Powiat grójecki",2008,43.6
"8504",1407000,"Powiat kozienicki",2008,42.4
"8505",1408000,"Powiat legionowski",2008,30.1
"8506",1409000,"Powiat lipski",2008,39.4
"8507",1410000,"Powiat łosicki",2008,39.1
"8508",1411000,"Powiat makowski",2008,53.1
"8509",1412000,"Powiat miński",2008,30.4
"8510",1413000,"Powiat mławski",2008,29.3
"8511",1414000,"Powiat nowodworski",2008,35.9
"8512",1415000,"Powiat ostrołęcki",2008,35.9
"8513",1416000,"Powiat ostrowski",2008,46.8
"8514",1417000,"Powiat otwocki",2008,28.4
"8515",1418000,"Powiat piaseczyński",2008,29.6
"8516",1419000,"Powiat płocki",2008,38.8
"8517",1420000,"Powiat płoński",2008,43.3
"8518",1421000,"Powiat pruszkowski",2008,38.3
"8519",1422000,"Powiat przasnyski",2008,33.7
"8520",1423000,"Powiat przysuski",2008,49.4
"8521",1424000,"Powiat pułtuski",2008,34.9
"8522",1425000,"Powiat radomski",2008,50.9
"8523",1426000,"Powiat siedlecki",2008,35.8
"8524",1427000,"Powiat sierpecki",2008,43.9
"8525",1428000,"Powiat sochaczewski",2008,30.8
"8526",1429000,"Powiat sokołowski",2008,33.2
"8527",1430000,"Powiat szydłowiecki",2008,52.1
"8528",1432000,"Powiat warszawski zachodni",2008,36.4
"8529",1433000,"Powiat węgrowski",2008,43.6
"8530",1434000,"Powiat wołomiński",2008,31
"8531",1435000,"Powiat wyszkowski",2008,33.6
"8532",1436000,"Powiat zwoleński",2008,39
"8533",1437000,"Powiat żuromiński",2008,45.3
"8534",1438000,"Powiat żyrardowski",2008,35.1
"8535",1461000,"Powiat m.Ostrołęka",2008,43.4
"8536",1462000,"Powiat m.Płock",2008,48.8
"8537",1463000,"Powiat m.Radom",2008,51
"8538",1464000,"Powiat m.Siedlce",2008,35.6
"8539",1465000,"Powiat m. st. Warszawa",2008,33.1
"8540",1601000,"Powiat brzeski",2008,34.2
"8541",1602000,"Powiat głubczycki",2008,29.4
"8542",1603000,"Powiat kędzierzyńsko-kozielski",2008,26.8
"8543",1604000,"Powiat kluczborski",2008,31.6
"8544",1605000,"Powiat krapkowicki",2008,32.9
"8545",1606000,"Powiat namysłowski",2008,28.7
"8546",1607000,"Powiat nyski",2008,18
"8547",1608000,"Powiat oleski",2008,22.9
"8548",1609000,"Powiat opolski",2008,25
"8549",1610000,"Powiat prudnicki",2008,24.2
"8550",1611000,"Powiat strzelecki",2008,24.3
"8551",1661000,"Powiat m.Opole",2008,25
"8552",1801000,"Powiat bieszczadzki",2008,33.9
"8553",1802000,"Powiat brzozowski",2008,50.8
"8554",1803000,"Powiat dębicki",2008,25.7
"8555",1804000,"Powiat jarosławski",2008,48.3
"8556",1805000,"Powiat jasielski",2008,40.7
"8557",1806000,"Powiat kolbuszowski",2008,38.4
"8558",1807000,"Powiat krośnieński",2008,34
"8559",1808000,"Powiat leżajski",2008,33.2
"8560",1809000,"Powiat lubaczowski",2008,35.2
"8561",1810000,"Powiat łańcucki",2008,37.8
"8562",1811000,"Powiat mielecki",2008,35.5
"8563",1812000,"Powiat niżański",2008,42.5
"8564",1813000,"Powiat przemyski",2008,45.5
"8565",1814000,"Powiat przeworski",2008,42.3
"8566",1815000,"Powiat ropczycko-sędziszowski",2008,34.6
"8567",1816000,"Powiat rzeszowski",2008,44.6
"8568",1817000,"Powiat sanocki",2008,36
"8569",1818000,"Powiat stalowowolski",2008,29.5
"8570",1819000,"Powiat strzyżowski",2008,46.7
"8571",1820000,"Powiat tarnobrzeski",2008,37.9
"8572",1821000,"Powiat leski",2008,43.8
"8573",1861000,"Powiat m.Krosno",2008,30.6
"8574",1862000,"Powiat m.Przemyśl",2008,52
"8575",1863000,"Powiat m.Rzeszów",2008,39.4
"8576",1864000,"Powiat m.Tarnobrzeg",2008,38.5
"8577",2001000,"Powiat augustowski",2008,39.8
"8578",2002000,"Powiat białostocki",2008,27.5
"8579",2003000,"Powiat bielski",2008,28.8
"8580",2004000,"Powiat grajewski",2008,39.7
"8581",2005000,"Powiat hajnowski",2008,25.1
"8582",2006000,"Powiat kolneński",2008,37
"8583",2007000,"Powiat łomżyński",2008,34
"8584",2008000,"Powiat moniecki",2008,48.2
"8585",2009000,"Powiat sejneński",2008,45.9
"8586",2010000,"Powiat siemiatycki",2008,36
"8587",2011000,"Powiat sokólski",2008,41.3
"8588",2012000,"Powiat suwalski",2008,24.6
"8589",2013000,"Powiat wysokomazowiecki",2008,38
"8590",2014000,"Powiat zambrowski",2008,31
"8591",2061000,"Powiat m.Białystok",2008,24.8
"8592",2062000,"Powiat m.Łomża",2008,31.5
"8593",2063000,"Powiat m.Suwałki",2008,25.4
"8594",2201000,"Powiat bytowski",2008,31.5
"8595",2202000,"Powiat chojnicki",2008,29.2
"8596",2203000,"Powiat człuchowski",2008,32.6
"8597",2204000,"Powiat gdański",2008,13.4
"8598",2205000,"Powiat kartuski",2008,22.4
"8599",2206000,"Powiat kościerski",2008,27.7
"8600",2207000,"Powiat kwidzyński",2008,18.4
"8601",2208000,"Powiat lęborski",2008,40.8
"8602",2209000,"Powiat malborski",2008,32.2
"8603",2210000,"Powiat nowodworski",2008,26.6
"8604",2211000,"Powiat pucki",2008,28.3
"8605",2212000,"Powiat słupski",2008,35.2
"8606",2213000,"Powiat starogardzki",2008,34.5
"8607",2214000,"Powiat tczewski",2008,31.9
"8608",2215000,"Powiat wejherowski",2008,26.8
"8609",2216000,"Powiat sztumski",2008,20.3
"8610",2261000,"Powiat m.Gdańsk",2008,14
"8611",2262000,"Powiat m.Gdynia",2008,10
"8612",2263000,"Powiat m.Słupsk",2008,30.9
"8613",2264000,"Powiat m.Sopot",2008,14.8
"8614",2401000,"Powiat będziński",2008,33.5
"8615",2402000,"Powiat bielski",2008,37.8
"8616",2403000,"Powiat cieszyński",2008,34
"8617",2404000,"Powiat częstochowski",2008,27.5
"8618",2405000,"Powiat gliwicki",2008,30.9
"8619",2406000,"Powiat kłobucki",2008,23
"8620",2407000,"Powiat lubliniecki",2008,23.5
"8621",2408000,"Powiat mikołowski",2008,37.6
"8622",2409000,"Powiat myszkowski",2008,30.4
"8623",2410000,"Powiat pszczyński",2008,29.7
"8624",2411000,"Powiat raciborski",2008,32.6
"8625",2412000,"Powiat rybnicki",2008,21.4
"8626",2413000,"Powiat tarnogórski",2008,37.3
"8627",2414000,"Powiat bieruńsko-lędziński",2008,27.6
"8628",2415000,"Powiat wodzisławski",2008,21.4
"8629",2416000,"Powiat zawierciański",2008,35.8
"8630",2417000,"Powiat żywiecki",2008,34.3
"8631",2461000,"Powiat m.Bielsko-Biała",2008,41
"8632",2462000,"Powiat m.Bytom",2008,34.2
"8633",2463000,"Powiat m.Chorzów",2008,21
"8634",2464000,"Powiat m.Częstochowa",2008,28.4
"8635",2465000,"Powiat m.Dąbrowa Górnicza",2008,24.8
"8636",2466000,"Powiat m.Gliwice",2008,29.6
"8637",2467000,"Powiat m.Jastrzębie-Zdrój",2008,27.4
"8638",2468000,"Powiat m.Jaworzno",2008,41.3
"8639",2469000,"Powiat m.Katowice",2008,21.7
"8640",2470000,"Powiat m.Mysłowice",2008,38.8
"8641",2471000,"Powiat m.Piekary Śląskie",2008,44.1
"8642",2472000,"Powiat m.Ruda Śląska",2008,17.4
"8643",2473000,"Powiat m.Rybnik",2008,22.3
"8644",2474000,"Powiat m.Siemianowice Śląskie",2008,17.3
"8645",2475000,"Powiat m.Sosnowiec",2008,24.5
"8646",2476000,"Powiat m.Świętochłowice",2008,16.1
"8647",2477000,"Powiat m.Tychy",2008,20.9
"8648",2478000,"Powiat m.Zabrze",2008,36.1
"8649",2479000,"Powiat m.Żory",2008,26.5
"8650",2601000,"Powiat buski",2008,42.7
"8651",2602000,"Powiat jędrzejowski",2008,47.7
"8652",2603000,"Powiat kazimierski",2008,51.2
"8653",2604000,"Powiat kielecki",2008,49.6
"8654",2605000,"Powiat konecki",2008,48.5
"8655",2606000,"Powiat opatowski",2008,48.1
"8656",2607000,"Powiat ostrowiecki",2008,34.4
"8657",2608000,"Powiat pińczowski",2008,37.1
"8658",2609000,"Powiat sandomierski",2008,38.4
"8659",2610000,"Powiat skarżyski",2008,36.5
"8660",2611000,"Powiat starachowicki",2008,30.7
"8661",2612000,"Powiat staszowski",2008,32.5
"8662",2613000,"Powiat włoszczowski",2008,48.6
"8663",2661000,"Powiat m.Kielce",2008,47.1
"8664",2801000,"Powiat bartoszycki",2008,41.3
"8665",2802000,"Powiat braniewski",2008,45.8
"8666",2803000,"Powiat działdowski",2008,37.8
"8667",2804000,"Powiat elbląski",2008,26.5
"8668",2805000,"Powiat ełcki",2008,29.8
"8669",2806000,"Powiat giżycki",2008,23.3
"8670",2807000,"Powiat iławski",2008,22.3
"8671",2808000,"Powiat kętrzyński",2008,25.4
"8672",2809000,"Powiat lidzbarski",2008,39.9
"8673",2810000,"Powiat mrągowski",2008,22.6
"8674",2811000,"Powiat nidzicki",2008,27.1
"8675",2812000,"Powiat nowomiejski",2008,31.8
"8676",2813000,"Powiat olecki",2008,33.9
"8677",2814000,"Powiat olsztyński",2008,22.6
"8678",2815000,"Powiat ostródzki",2008,38.2
"8679",2816000,"Powiat piski",2008,33.4
"8680",2817000,"Powiat szczycieński",2008,33.2
"8681",2818000,"Powiat gołdapski",2008,38.6
"8682",2819000,"Powiat węgorzewski",2008,37.7
"8683",2861000,"Powiat m.Elbląg",2008,25.9
"8684",2862000,"Powiat m.Olsztyn",2008,18.3
"8685",3001000,"Powiat chodzieski",2008,18
"8686",3002000,"Powiat czarnkowsko-trzcianecki",2008,24.3
"8687",3003000,"Powiat gnieźnieński",2008,38
"8688",3004000,"Powiat gostyński",2008,27.3
"8689",3005000,"Powiat grodziski",2008,16.8
"8690",3006000,"Powiat jarociński",2008,25.7
"8691",3007000,"Powiat kaliski",2008,26.5
"8692",3008000,"Powiat kępiński",2008,19.4
"8693",3009000,"Powiat kolski",2008,40
"8694",3010000,"Powiat koniński",2008,27.1
"8695",3011000,"Powiat kościański",2008,20.2
"8696",3012000,"Powiat krotoszyński",2008,35.3
"8697",3013000,"Powiat leszczyński",2008,25.3
"8698",3014000,"Powiat międzychodzki",2008,19.9
"8699",3015000,"Powiat nowotomyski",2008,21.6
"8700",3016000,"Powiat obornicki",2008,21.5
"8701",3017000,"Powiat ostrowski",2008,21.9
"8702",3018000,"Powiat ostrzeszowski",2008,20.1
"8703",3019000,"Powiat pilski",2008,22.6
"8704",3020000,"Powiat pleszewski",2008,32.8
"8705",3021000,"Powiat poznański",2008,19.1
"8706",3022000,"Powiat rawicki",2008,30.9
"8707",3023000,"Powiat słupecki",2008,39
"8708",3024000,"Powiat szamotulski",2008,29.3
"8709",3025000,"Powiat średzki",2008,36.3
"8710",3026000,"Powiat śremski",2008,15.2
"8711",3027000,"Powiat turecki",2008,19.1
"8712",3028000,"Powiat wągrowiecki",2008,26.8
"8713",3029000,"Powiat wolsztyński",2008,17.3
"8714",3030000,"Powiat wrzesiński",2008,31.5
"8715",3031000,"Powiat złotowski",2008,23.3
"8716",3061000,"Powiat m.Kalisz",2008,24.2
"8717",3062000,"Powiat m.Konin",2008,26.5
"8718",3063000,"Powiat m.Leszno",2008,26.1
"8719",3064000,"Powiat m.Poznań",2008,22.3
"8720",3201000,"Powiat białogardzki",2008,44.8
"8721",3202000,"Powiat choszczeński",2008,27.2
"8722",3203000,"Powiat drawski",2008,29.1
"8723",3204000,"Powiat goleniowski",2008,33.4
"8724",3205000,"Powiat gryficki",2008,34.5
"8725",3206000,"Powiat gryfiński",2008,35.9
"8726",3207000,"Powiat kamieński",2008,31.7
"8727",3208000,"Powiat kołobrzeski",2008,21.5
"8728",3209000,"Powiat koszaliński",2008,33.7
