"","Kod","Nazwa","rok","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_ludnosci_km"
"9902",2204000,"Powiat gdański",2019,NA
"9903",2205000,"Powiat kartuski",2019,NA
"9904",2206000,"Powiat kościerski",2019,NA
"9905",2207000,"Powiat kwidzyński",2019,NA
"9906",2208000,"Powiat lęborski",2019,NA
"9907",2209000,"Powiat malborski",2019,NA
"9908",2210000,"Powiat nowodworski",2019,NA
"9909",2211000,"Powiat pucki",2019,NA
"9910",2212000,"Powiat słupski",2019,NA
"9911",2213000,"Powiat starogardzki",2019,NA
"9912",2214000,"Powiat tczewski",2019,NA
"9913",2215000,"Powiat wejherowski",2019,NA
"9914",2216000,"Powiat sztumski",2019,NA
"9915",2261000,"Powiat m.Gdańsk",2019,NA
"9916",2262000,"Powiat m.Gdynia",2019,NA
"9917",2263000,"Powiat m.Słupsk",2019,NA
"9918",2264000,"Powiat m.Sopot",2019,NA
"9919",2401000,"Powiat będziński",2019,NA
"9920",2402000,"Powiat bielski",2019,NA
"9921",2403000,"Powiat cieszyński",2019,NA
"9922",2404000,"Powiat częstochowski",2019,NA
"9923",2405000,"Powiat gliwicki",2019,NA
"9924",2406000,"Powiat kłobucki",2019,NA
"9925",2407000,"Powiat lubliniecki",2019,NA
"9926",2408000,"Powiat mikołowski",2019,NA
"9927",2409000,"Powiat myszkowski",2019,NA
"9928",2410000,"Powiat pszczyński",2019,NA
"9929",2411000,"Powiat raciborski",2019,NA
"9930",2412000,"Powiat rybnicki",2019,NA
"9931",2413000,"Powiat tarnogórski",2019,NA
"9932",2414000,"Powiat bieruńsko-lędziński",2019,NA
"9933",2415000,"Powiat wodzisławski",2019,NA
"9934",2416000,"Powiat zawierciański",2019,NA
"9935",2417000,"Powiat żywiecki",2019,NA
"9936",2461000,"Powiat m.Bielsko-Biała",2019,NA
"9937",2462000,"Powiat m.Bytom",2019,NA
"9938",2463000,"Powiat m.Chorzów",2019,NA
"9939",2464000,"Powiat m.Częstochowa",2019,NA
"9940",2465000,"Powiat m.Dąbrowa Górnicza",2019,NA
"9941",2466000,"Powiat m.Gliwice",2019,NA
"9942",2467000,"Powiat m.Jastrzębie-Zdrój",2019,NA
"9943",2468000,"Powiat m.Jaworzno",2019,NA
"9944",2469000,"Powiat m.Katowice",2019,NA
"9945",2470000,"Powiat m.Mysłowice",2019,NA
"9946",2471000,"Powiat m.Piekary Śląskie",2019,NA
"9947",2472000,"Powiat m.Ruda Śląska",2019,NA
"9948",2473000,"Powiat m.Rybnik",2019,NA
"9949",2474000,"Powiat m.Siemianowice Śląskie",2019,NA
"9950",2475000,"Powiat m.Sosnowiec",2019,NA
"9951",2476000,"Powiat m.Świętochłowice",2019,NA
"9952",2477000,"Powiat m.Tychy",2019,NA
"9953",2478000,"Powiat m.Zabrze",2019,NA
"9954",2479000,"Powiat m.Żory",2019,NA
"9955",2601000,"Powiat buski",2019,NA
"9956",2602000,"Powiat jędrzejowski",2019,NA
"9957",2603000,"Powiat kazimierski",2019,NA
"9958",2604000,"Powiat kielecki",2019,NA
"9959",2605000,"Powiat konecki",2019,NA
"9960",2606000,"Powiat opatowski",2019,NA
"9961",2607000,"Powiat ostrowiecki",2019,NA
"9962",2609000,"Powiat sandomierski",2019,NA
"9963",2610000,"Powiat skarżyski",2019,NA
"9964",2611000,"Powiat starachowicki",2019,NA
"9965",2612000,"Powiat staszowski",2019,NA
"9966",2613000,"Powiat włoszczowski",2019,NA
"9967",2661000,"Powiat m.Kielce",2019,NA
"9968",2801000,"Powiat bartoszycki",2019,NA
"9969",2802000,"Powiat braniewski",2019,NA
"9970",2803000,"Powiat działdowski",2019,NA
"9971",2804000,"Powiat elbląski",2019,NA
"9972",2805000,"Powiat ełcki",2019,NA
"9973",2806000,"Powiat giżycki",2019,NA
"9974",2807000,"Powiat iławski",2019,NA
"9975",2808000,"Powiat kętrzyński",2019,NA
"9976",2809000,"Powiat lidzbarski",2019,NA
"9977",2810000,"Powiat mrągowski",2019,NA
"9978",2811000,"Powiat nidzicki",2019,NA
"9979",2812000,"Powiat nowomiejski",2019,NA
"9980",2813000,"Powiat olecki",2019,NA
"9981",2814000,"Powiat olsztyński",2019,NA
"9982",2815000,"Powiat ostródzki",2019,NA
"9983",2816000,"Powiat piski",2019,NA
"9984",2817000,"Powiat szczycieński",2019,NA
"9985",2818000,"Powiat gołdapski",2019,NA
"9986",2819000,"Powiat węgorzewski",2019,NA
"9987",2861000,"Powiat m.Elbląg",2019,NA
"9988",2862000,"Powiat m.Olsztyn",2019,NA
"9989",3001000,"Powiat chodzieski",2019,NA
"9990",3002000,"Powiat czarnkowsko-trzcianecki",2019,NA
"9991",3003000,"Powiat gnieźnieński",2019,NA
"9992",3004000,"Powiat gostyński",2019,NA
"9993",3005000,"Powiat grodziski",2019,NA
"9994",3006000,"Powiat jarociński",2019,NA
"9995",3007000,"Powiat kaliski",2019,NA
"9996",3008000,"Powiat kępiński",2019,NA
"9997",3009000,"Powiat kolski",2019,NA
"9998",3010000,"Powiat koniński",2019,NA
"9999",3011000,"Powiat kościański",2019,NA
"10000",3012000,"Powiat krotoszyński",2019,NA
"10001",3013000,"Powiat leszczyński",2019,NA
"10002",3014000,"Powiat międzychodzki",2019,NA
"10003",3015000,"Powiat nowotomyski",2019,NA
"10004",3016000,"Powiat obornicki",2019,NA
"10005",3017000,"Powiat ostrowski",2019,NA
"10006",3018000,"Powiat ostrzeszowski",2019,NA
"10007",3019000,"Powiat pilski",2019,NA
"10008",3020000,"Powiat pleszewski",2019,NA
"10009",3021000,"Powiat poznański",2019,NA
"10010",3022000,"Powiat rawicki",2019,NA
"10011",3023000,"Powiat słupecki",2019,NA
"10012",3024000,"Powiat szamotulski",2019,NA
"10013",3025000,"Powiat średzki",2019,NA
"10014",3026000,"Powiat śremski",2019,NA
"10015",3027000,"Powiat turecki",2019,NA
"10016",3028000,"Powiat wągrowiecki",2019,NA
"10017",3029000,"Powiat wolsztyński",2019,NA
"10018",3030000,"Powiat wrzesiński",2019,NA
"10019",3031000,"Powiat złotowski",2019,NA
"10020",3061000,"Powiat m.Kalisz",2019,NA
"10021",3062000,"Powiat m.Konin",2019,NA
"10022",3063000,"Powiat m.Leszno",2019,NA
"10023",3064000,"Powiat m.Poznań",2019,NA
"10024",3201000,"Powiat białogardzki",2019,NA
"10025",3202000,"Powiat choszczeński",2019,NA
"10026",3203000,"Powiat drawski",2019,NA
"10027",3204000,"Powiat goleniowski",2019,NA
"10028",3205000,"Powiat gryficki",2019,NA
"10029",3206000,"Powiat gryfiński",2019,NA
"10030",3207000,"Powiat kamieński",2019,NA
"10031",3208000,"Powiat kołobrzeski",2019,NA
"10032",3209000,"Powiat koszaliński",2019,NA
"10033",3210000,"Powiat myśliborski",2019,NA
"10034",3211000,"Powiat policki",2019,NA
"10035",3212000,"Powiat pyrzycki",2019,NA
"10036",3213000,"Powiat sławieński",2019,NA
"10037",3214000,"Powiat stargardzki",2019,NA
"10038",3215000,"Powiat szczecinecki",2019,NA
"10039",3216000,"Powiat świdwiński",2019,NA
"10040",3217000,"Powiat wałecki",2019,NA
"10041",3218000,"Powiat łobeski",2019,NA
"10042",3261000,"Powiat m.Koszalin",2019,NA
"10043",3262000,"Powiat m.Szczecin",2019,NA
"10044",3263000,"Powiat m.Świnoujście",2019,NA
