"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_izb_w_1_mieszkaniu"
"26686",809000,"Powiat zielonogórski",2018,4.24
"26687",810000,"Powiat żagański",2018,3.82
"26688",811000,"Powiat żarski",2018,3.94
"26689",812000,"Powiat wschowski",2018,4.17
"26690",861000,"Powiat m.Gorzów Wielkopolski",2018,3.97
"26691",862000,"Powiat m.Zielona Góra",2018,3.73
"26692",1001000,"Powiat bełchatowski",2018,4.08
"26693",1002000,"Powiat kutnowski",2018,3.61
"26694",1003000,"Powiat łaski",2018,3.9
"26695",1004000,"Powiat łęczycki",2018,3.85
"26696",1005000,"Powiat łowicki",2018,4.2
"26697",1006000,"Powiat łódzki wschodni",2018,4.33
"26698",1007000,"Powiat opoczyński",2018,3.92
"26699",1008000,"Powiat pabianicki",2018,3.57
"26700",1009000,"Powiat pajęczański",2018,4.3
"26701",1010000,"Powiat piotrkowski",2018,4.26
"26702",1011000,"Powiat poddębicki",2018,3.92
"26703",1012000,"Powiat radomszczański",2018,3.81
"26704",1013000,"Powiat rawski",2018,3.86
"26705",1014000,"Powiat sieradzki",2018,4
"26706",1015000,"Powiat skierniewicki",2018,4.26
"26707",1016000,"Powiat tomaszowski",2018,3.72
"26708",1017000,"Powiat wieluński",2018,4.24
"26709",1018000,"Powiat wieruszowski",2018,4.54
"26710",1019000,"Powiat zduńskowolski",2018,3.77
"26711",1020000,"Powiat zgierski",2018,3.65
"26712",1021000,"Powiat brzeziński",2018,3.87
"26713",1061000,"Powiat m.Łódź",2018,3.08
"26714",1062000,"Powiat m.Piotrków Trybunalski",2018,3.51
"26715",1063000,"Powiat m.Skierniewice",2018,3.77
"26716",1201000,"Powiat bocheński",2018,4.44
"26717",1202000,"Powiat brzeski",2018,4.32
"26718",1203000,"Powiat chrzanowski",2018,3.99
"26719",1204000,"Powiat dąbrowski",2018,4.22
"26720",1205000,"Powiat gorlicki",2018,4.23
"26721",1206000,"Powiat krakowski",2018,4.49
"26722",1207000,"Powiat limanowski",2018,4.37
"26723",1208000,"Powiat miechowski",2018,3.95
"26724",1209000,"Powiat myślenicki",2018,4.51
"26725",1210000,"Powiat nowosądecki",2018,4.3
"26726",1211000,"Powiat nowotarski",2018,4.53
"26727",1212000,"Powiat olkuski",2018,4.17
"26728",1213000,"Powiat oświęcimski",2018,4.1
"26729",1214000,"Powiat proszowicki",2018,4.43
"26730",1215000,"Powiat suski",2018,4.5
"26731",1216000,"Powiat tarnowski",2018,4.42
"26732",1217000,"Powiat tatrzański",2018,4.7
"26733",1218000,"Powiat wadowicki",2018,4.33
"26734",1219000,"Powiat wielicki",2018,4.56
"26735",1261000,"Powiat m.Kraków",2018,3.12
"26736",1262000,"Powiat m.Nowy Sącz",2018,3.91
"26737",1263000,"Powiat m.Tarnów",2018,3.6
"26738",1401000,"Powiat białobrzeski",2018,3.83
"26739",1402000,"Powiat ciechanowski",2018,3.95
"26740",1403000,"Powiat garwoliński",2018,4.11
"26741",1404000,"Powiat gostyniński",2018,3.95
"26742",1405000,"Powiat grodziski",2018,4.15
"26743",1406000,"Powiat grójecki",2018,3.78
"26744",1407000,"Powiat kozienicki",2018,3.83
"26745",1408000,"Powiat legionowski",2018,4.17
"26746",1409000,"Powiat lipski",2018,3.71
"26747",1410000,"Powiat łosicki",2018,4.1
"26748",1411000,"Powiat makowski",2018,4.11
"26749",1412000,"Powiat miński",2018,3.95
"26750",1413000,"Powiat mławski",2018,3.94
"26751",1414000,"Powiat nowodworski",2018,3.8
"26752",1415000,"Powiat ostrołęcki",2018,4.57
"26753",1416000,"Powiat ostrowski",2018,4.08
"26754",1417000,"Powiat otwocki",2018,3.92
"26755",1418000,"Powiat piaseczyński",2018,4.06
"26756",1419000,"Powiat płocki",2018,4.32
"26757",1420000,"Powiat płoński",2018,3.9
"26758",1421000,"Powiat pruszkowski",2018,4.11
"26759",1422000,"Powiat przasnyski",2018,4.13
"26760",1423000,"Powiat przysuski",2018,3.68
"26761",1424000,"Powiat pułtuski",2018,4.03
"26762",1425000,"Powiat radomski",2018,3.92
"26763",1426000,"Powiat siedlecki",2018,4.21
"26764",1427000,"Powiat sierpecki",2018,4.08
"26765",1428000,"Powiat sochaczewski",2018,3.97
"26766",1429000,"Powiat sokołowski",2018,4.02
"26767",1430000,"Powiat szydłowiecki",2018,3.85
"26768",1432000,"Powiat warszawski zachodni",2018,4.53
"26769",1433000,"Powiat węgrowski",2018,3.96
"26770",1434000,"Powiat wołomiński",2018,4.06
"26771",1435000,"Powiat wyszkowski",2018,4.16
"26772",1436000,"Powiat zwoleński",2018,3.87
"26773",1437000,"Powiat żuromiński",2018,4.4
"26774",1438000,"Powiat żyrardowski",2018,3.49
"26775",1461000,"Powiat m.Ostrołęka",2018,4.07
"26776",1462000,"Powiat m.Płock",2018,3.51
"26777",1463000,"Powiat m.Radom",2018,3.4
"26778",1464000,"Powiat m.Siedlce",2018,3.64
"26779",1465000,"Powiat m. st. Warszawa",2018,3.15
"26780",1601000,"Powiat brzeski",2018,3.78
"26781",1602000,"Powiat głubczycki",2018,3.97
"26782",1603000,"Powiat kędzierzyńsko-kozielski",2018,4.07
"26783",1604000,"Powiat kluczborski",2018,4.08
"26784",1605000,"Powiat krapkowicki",2018,4.57
"26785",1606000,"Powiat namysłowski",2018,4.05
"26786",1607000,"Powiat nyski",2018,4.01
"26787",1608000,"Powiat oleski",2018,4.64
"26788",1609000,"Powiat opolski",2018,4.91
"26789",1610000,"Powiat prudnicki",2018,4.24
"26790",1611000,"Powiat strzelecki",2018,4.57
"26791",1661000,"Powiat m.Opole",2018,3.83
"26792",1801000,"Powiat bieszczadzki",2018,3.97
"26793",1802000,"Powiat brzozowski",2018,4.3
"26794",1803000,"Powiat dębicki",2018,4.19
"26795",1804000,"Powiat jarosławski",2018,4.08
"26796",1805000,"Powiat jasielski",2018,4.14
"26797",1806000,"Powiat kolbuszowski",2018,4.27
"26798",1807000,"Powiat krośnieński",2018,4.65
"26799",1808000,"Powiat leżajski",2018,4.15
"26800",1809000,"Powiat lubaczowski",2018,4.15
"26801",1810000,"Powiat łańcucki",2018,4.43
"26802",1811000,"Powiat mielecki",2018,4.07
"26803",1812000,"Powiat niżański",2018,4.33
"26804",1813000,"Powiat przemyski",2018,4.32
"26805",1814000,"Powiat przeworski",2018,4.16
"26806",1815000,"Powiat ropczycko-sędziszowski",2018,4.13
"26807",1816000,"Powiat rzeszowski",2018,4.44
"26808",1817000,"Powiat sanocki",2018,4.09
"26809",1818000,"Powiat stalowowolski",2018,3.92
"26810",1819000,"Powiat strzyżowski",2018,4.38
"26811",1820000,"Powiat tarnobrzeski",2018,4.15
"26812",1821000,"Powiat leski",2018,4.45
"26813",1861000,"Powiat m.Krosno",2018,3.94
"26814",1862000,"Powiat m.Przemyśl",2018,3.42
"26815",1863000,"Powiat m.Rzeszów",2018,3.66
"26816",1864000,"Powiat m.Tarnobrzeg",2018,3.73
"26817",2001000,"Powiat augustowski",2018,4.27
"26818",2002000,"Powiat białostocki",2018,4.36
"26819",2003000,"Powiat bielski",2018,4.15
"26820",2004000,"Powiat grajewski",2018,4.05
"26821",2005000,"Powiat hajnowski",2018,3.88
"26822",2006000,"Powiat kolneński",2018,4.24
"26823",2007000,"Powiat łomżyński",2018,4.6
"26824",2008000,"Powiat moniecki",2018,4.35
"26825",2009000,"Powiat sejneński",2018,4.43
"26826",2010000,"Powiat siemiatycki",2018,4.27
"26827",2011000,"Powiat sokólski",2018,4.12
"26828",2012000,"Powiat suwalski",2018,4.51
"26829",2013000,"Powiat wysokomazowiecki",2018,4.66
"26830",2014000,"Powiat zambrowski",2018,4.18
"26831",2061000,"Powiat m.Białystok",2018,3.59
"26832",2062000,"Powiat m.Łomża",2018,3.86
"26833",2063000,"Powiat m.Suwałki",2018,3.72
"26834",2201000,"Powiat bytowski",2018,4.22
"26835",2202000,"Powiat chojnicki",2018,4.27
"26836",2203000,"Powiat człuchowski",2018,4.03
"26837",2204000,"Powiat gdański",2018,4.15
"26838",2205000,"Powiat kartuski",2018,4.65
"26839",2206000,"Powiat kościerski",2018,4.43
"26840",2207000,"Powiat kwidzyński",2018,3.89
"26841",2208000,"Powiat lęborski",2018,4.01
"26842",2209000,"Powiat malborski",2018,3.74
"26843",2210000,"Powiat nowodworski",2018,4.19
"26844",2211000,"Powiat pucki",2018,4.84
"26845",2212000,"Powiat słupski",2018,4.03
"26846",2213000,"Powiat starogardzki",2018,4.09
"26847",2214000,"Powiat tczewski",2018,3.7
"26848",2215000,"Powiat wejherowski",2018,3.97
"26849",2216000,"Powiat sztumski",2018,3.88
"26850",2261000,"Powiat m.Gdańsk",2018,3.28
"26851",2262000,"Powiat m.Gdynia",2018,3.43
"26852",2263000,"Powiat m.Słupsk",2018,3.52
"26853",2264000,"Powiat m.Sopot",2018,3.45
"26854",2401000,"Powiat będziński",2018,3.81
"26855",2402000,"Powiat bielski",2018,4.52
"26856",2403000,"Powiat cieszyński",2018,4.59
"26857",2404000,"Powiat częstochowski",2018,4.13
"26858",2405000,"Powiat gliwicki",2018,4.17
"26859",2406000,"Powiat kłobucki",2018,4.46
"26860",2407000,"Powiat lubliniecki",2018,4.54
"26861",2408000,"Powiat mikołowski",2018,4.3
"26862",2409000,"Powiat myszkowski",2018,4.14
"26863",2410000,"Powiat pszczyński",2018,4.79
"26864",2411000,"Powiat raciborski",2018,4.47
"26865",2412000,"Powiat rybnicki",2018,4.62
"26866",2413000,"Powiat tarnogórski",2018,4.29
"26867",2414000,"Powiat bieruńsko-lędziński",2018,4.58
"26868",2415000,"Powiat wodzisławski",2018,4.59
"26869",2416000,"Powiat zawierciański",2018,3.81
"26870",2417000,"Powiat żywiecki",2018,4.29
"26871",2461000,"Powiat m.Bielsko-Biała",2018,3.68
"26872",2462000,"Powiat m.Bytom",2018,3.2
"26873",2463000,"Powiat m.Chorzów",2018,3.02
"26874",2464000,"Powiat m.Częstochowa",2018,3.36
"26875",2465000,"Powiat m.Dąbrowa Górnicza",2018,3.42
"26876",2466000,"Powiat m.Gliwice",2018,3.51
"26877",2467000,"Powiat m.Jastrzębie-Zdrój",2018,3.68
"26878",2468000,"Powiat m.Jaworzno",2018,3.61
"26879",2469000,"Powiat m.Katowice",2018,3.33
"26880",2470000,"Powiat m.Mysłowice",2018,3.68
"26881",2471000,"Powiat m.Piekary Śląskie",2018,3.58
"26882",2472000,"Powiat m.Ruda Śląska",2018,3.22
"26883",2473000,"Powiat m.Rybnik",2018,4.07
"26884",2474000,"Powiat m.Siemianowice Śląskie",2018,3.18
"26885",2475000,"Powiat m.Sosnowiec",2018,3.26
"26886",2476000,"Powiat m.Świętochłowice",2018,3.07
"26887",2477000,"Powiat m.Tychy",2018,3.66
"26888",2478000,"Powiat m.Zabrze",2018,3.27
"26889",2479000,"Powiat m.Żory",2018,3.81
"26890",2601000,"Powiat buski",2018,4.15
"26891",2602000,"Powiat jędrzejowski",2018,3.87
"26892",2603000,"Powiat kazimierski",2018,4.26
"26893",2604000,"Powiat kielecki",2018,4.24
"26894",2605000,"Powiat konecki",2018,3.68
"26895",2606000,"Powiat opatowski",2018,3.58
"26896",2607000,"Powiat ostrowiecki",2018,3.68
"26897",2608000,"Powiat pińczowski",2018,3.98
"26898",2609000,"Powiat sandomierski",2018,3.99
"26899",2610000,"Powiat skarżyski",2018,3.63
"26900",2611000,"Powiat starachowicki",2018,3.69
"26901",2612000,"Powiat staszowski",2018,4.12
"26902",2613000,"Powiat włoszczowski",2018,3.86
"26903",2661000,"Powiat m.Kielce",2018,3.33
"26904",2801000,"Powiat bartoszycki",2018,3.68
"26905",2802000,"Powiat braniewski",2018,3.67
"26906",2803000,"Powiat działdowski",2018,4.03
"26907",2804000,"Powiat elbląski",2018,3.95
"26908",2805000,"Powiat ełcki",2018,3.72
"26909",2806000,"Powiat giżycki",2018,3.84
"26910",2807000,"Powiat iławski",2018,3.87
"26911",2808000,"Powiat kętrzyński",2018,3.59
"26912",2809000,"Powiat lidzbarski",2018,3.72
"26913",2810000,"Powiat mrągowski",2018,3.98
"26914",2811000,"Powiat nidzicki",2018,3.86
"26915",2812000,"Powiat nowomiejski",2018,4.18
"26916",2813000,"Powiat olecki",2018,3.85
"26917",2814000,"Powiat olsztyński",2018,4.12
"26918",2815000,"Powiat ostródzki",2018,3.77
"26919",2816000,"Powiat piski",2018,3.92
"26920",2817000,"Powiat szczycieński",2018,4.09
"26921",2818000,"Powiat gołdapski",2018,3.91
"26922",2819000,"Powiat węgorzewski",2018,3.91
"26923",2861000,"Powiat m.Elbląg",2018,3.47
"26924",2862000,"Powiat m.Olsztyn",2018,3.47
"26925",3001000,"Powiat chodzieski",2018,4.19
"26926",3002000,"Powiat czarnkowsko-trzcianecki",2018,4.21
"26927",3003000,"Powiat gnieźnieński",2018,3.84
"26928",3004000,"Powiat gostyński",2018,4.42
"26929",3005000,"Powiat grodziski",2018,4.44
"26930",3006000,"Powiat jarociński",2018,4.35
"26931",3007000,"Powiat kaliski",2018,4.61
"26932",3008000,"Powiat kępiński",2018,4.62
"26933",3009000,"Powiat kolski",2018,4.07
"26934",3010000,"Powiat koniński",2018,4.6
"26935",3011000,"Powiat kościański",2018,4.19
"26936",3012000,"Powiat krotoszyński",2018,4.42
"26937",3013000,"Powiat leszczyński",2018,4.84
"26938",3014000,"Powiat międzychodzki",2018,4.06
"26939",3015000,"Powiat nowotomyski",2018,4.29
"26940",3016000,"Powiat obornicki",2018,4.03
"26941",3017000,"Powiat ostrowski",2018,4.28
"26942",3018000,"Powiat ostrzeszowski",2018,4.69
"26943",3019000,"Powiat pilski",2018,3.98
"26944",3020000,"Powiat pleszewski",2018,4.44
"26945",3021000,"Powiat poznański",2018,4.4
"26946",3022000,"Powiat rawicki",2018,4.27
"26947",3023000,"Powiat słupecki",2018,4.28
"26948",3024000,"Powiat szamotulski",2018,4.16
"26949",3025000,"Powiat średzki",2018,4.07
"26950",3026000,"Powiat śremski",2018,4.01
"26951",3027000,"Powiat turecki",2018,4.27
"26952",3028000,"Powiat wągrowiecki",2018,4.05
"26953",3029000,"Powiat wolsztyński",2018,4.55
"26954",3030000,"Powiat wrzesiński",2018,4.09
"26955",3031000,"Powiat złotowski",2018,4.11
"26956",3061000,"Powiat m.Kalisz",2018,3.44
"26957",3062000,"Powiat m.Konin",2018,3.7
"26958",3063000,"Powiat m.Leszno",2018,3.95
"26959",3064000,"Powiat m.Poznań",2018,3.47
"26960",3201000,"Powiat białogardzki",2018,3.8
"26961",3202000,"Powiat choszczeński",2018,3.87
"26962",3203000,"Powiat drawski",2018,3.86
"26963",3204000,"Powiat goleniowski",2018,4.02
"26964",3205000,"Powiat gryficki",2018,4.06
"26965",3206000,"Powiat gryfiński",2018,3.95
"26966",3207000,"Powiat kamieński",2018,3.97
"26967",3208000,"Powiat kołobrzeski",2018,3.97
"26968",3209000,"Powiat koszaliński",2018,4.38
"26969",3210000,"Powiat myśliborski",2018,3.96
"26970",3211000,"Powiat policki",2018,4.5
"26971",3212000,"Powiat pyrzycki",2018,3.93
"26972",3213000,"Powiat sławieński",2018,4.2
"26973",3214000,"Powiat stargardzki",2018,3.8
"26974",3215000,"Powiat szczecinecki",2018,3.77
"26975",3216000,"Powiat świdwiński",2018,3.8
"26976",3217000,"Powiat wałecki",2018,3.84
"26977",3218000,"Powiat łobeski",2018,3.8
"26978",3261000,"Powiat m.Koszalin",2018,3.62
"26979",3262000,"Powiat m.Szczecin",2018,3.57
"26980",3263000,"Powiat m.Świnoujście",2018,3.78
"26981",201000,"Powiat bolesławiecki",2019,NA
"26982",202000,"Powiat dzierżoniowski",2019,NA
"26983",203000,"Powiat głogowski",2019,NA
"26984",204000,"Powiat górowski",2019,NA
"26985",205000,"Powiat jaworski",2019,NA
"26986",206000,"Powiat jeleniogórski",2019,NA
"26987",207000,"Powiat kamiennogórski",2019,NA
"26988",208000,"Powiat kłodzki",2019,NA
"26989",209000,"Powiat legnicki",2019,NA
"26990",210000,"Powiat lubański",2019,NA
"26991",211000,"Powiat lubiński",2019,NA
"26992",212000,"Powiat lwówecki",2019,NA
"26993",213000,"Powiat milicki",2019,NA
"26994",214000,"Powiat oleśnicki",2019,NA
"26995",215000,"Powiat oławski",2019,NA
"26996",216000,"Powiat polkowicki",2019,NA
"26997",217000,"Powiat strzeliński",2019,NA
"26998",218000,"Powiat średzki",2019,NA
"26999",219000,"Powiat świdnicki",2019,NA
"27000",220000,"Powiat trzebnicki",2019,NA
"27001",221000,"Powiat wałbrzyski",2019,NA
"27002",222000,"Powiat wołowski",2019,NA
"27003",223000,"Powiat wrocławski",2019,NA
"27004",224000,"Powiat ząbkowicki",2019,NA
"27005",225000,"Powiat zgorzelecki",2019,NA
"27006",226000,"Powiat złotoryjski",2019,NA
"27007",261000,"Powiat m.Jelenia Góra",2019,NA
"27008",262000,"Powiat m.Legnica",2019,NA
"27009",264000,"Powiat m.Wrocław",2019,NA
"27010",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"27011",401000,"Powiat aleksandrowski",2019,NA
"27012",402000,"Powiat brodnicki",2019,NA
"27013",403000,"Powiat bydgoski",2019,NA
"27014",404000,"Powiat chełmiński",2019,NA
"27015",405000,"Powiat golubsko-dobrzyński",2019,NA
"27016",406000,"Powiat grudziądzki",2019,NA
"27017",407000,"Powiat inowrocławski",2019,NA
"27018",408000,"Powiat lipnowski",2019,NA
"27019",409000,"Powiat mogileński",2019,NA
"27020",410000,"Powiat nakielski",2019,NA
"27021",411000,"Powiat radziejowski",2019,NA
"27022",412000,"Powiat rypiński",2019,NA
"27023",413000,"Powiat sępoleński",2019,NA
"27024",414000,"Powiat świecki",2019,NA
"27025",415000,"Powiat toruński",2019,NA
"27026",416000,"Powiat tucholski",2019,NA
"27027",417000,"Powiat wąbrzeski",2019,NA
"27028",418000,"Powiat włocławski",2019,NA
"27029",419000,"Powiat żniński",2019,NA
"27030",461000,"Powiat m.Bydgoszcz",2019,NA
"27031",462000,"Powiat m.Grudziądz",2019,NA
"27032",463000,"Powiat m.Toruń",2019,NA
"27033",464000,"Powiat m.Włocławek",2019,NA
"27034",601000,"Powiat bialski",2019,NA
"27035",602000,"Powiat biłgorajski",2019,NA
"27036",603000,"Powiat chełmski",2019,NA
"27037",604000,"Powiat hrubieszowski",2019,NA
"27038",605000,"Powiat janowski",2019,NA
"27039",606000,"Powiat krasnostawski",2019,NA
"27040",607000,"Powiat kraśnicki",2019,NA
"27041",608000,"Powiat lubartowski",2019,NA
"27042",609000,"Powiat lubelski",2019,NA
"27043",610000,"Powiat łęczyński",2019,NA
"27044",611000,"Powiat łukowski",2019,NA
"27045",612000,"Powiat opolski",2019,NA
"27046",613000,"Powiat parczewski",2019,NA
"27047",614000,"Powiat puławski",2019,NA
"27048",615000,"Powiat radzyński",2019,NA
"27049",616000,"Powiat rycki",2019,NA
"27050",617000,"Powiat świdnicki",2019,NA
"27051",618000,"Powiat tomaszowski",2019,NA
"27052",619000,"Powiat włodawski",2019,NA
"27053",620000,"Powiat zamojski",2019,NA
"27054",661000,"Powiat m.Biała Podlaska",2019,NA
"27055",662000,"Powiat m.Chełm",2019,NA
"27056",663000,"Powiat m.Lublin",2019,NA
"27057",664000,"Powiat m.Zamość",2019,NA
"27058",801000,"Powiat gorzowski",2019,NA
"27059",802000,"Powiat krośnieński",2019,NA
"27060",803000,"Powiat międzyrzecki",2019,NA
"27061",804000,"Powiat nowosolski",2019,NA
"27062",805000,"Powiat słubicki",2019,NA
"27063",806000,"Powiat strzelecko-drezdenecki",2019,NA
"27064",807000,"Powiat sulęciński",2019,NA
"27065",808000,"Powiat świebodziński",2019,NA
"27066",809000,"Powiat zielonogórski",2019,NA
"27067",810000,"Powiat żagański",2019,NA
"27068",811000,"Powiat żarski",2019,NA
"27069",812000,"Powiat wschowski",2019,NA
"27070",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"27071",862000,"Powiat m.Zielona Góra",2019,NA
"27072",1001000,"Powiat bełchatowski",2019,NA
"27073",1002000,"Powiat kutnowski",2019,NA
"27074",1003000,"Powiat łaski",2019,NA
"27075",1004000,"Powiat łęczycki",2019,NA
"27076",1005000,"Powiat łowicki",2019,NA
"27077",1006000,"Powiat łódzki wschodni",2019,NA
"27078",1007000,"Powiat opoczyński",2019,NA
"27079",1008000,"Powiat pabianicki",2019,NA
"27080",1009000,"Powiat pajęczański",2019,NA
"27081",1010000,"Powiat piotrkowski",2019,NA
"27082",1011000,"Powiat poddębicki",2019,NA
"27083",1012000,"Powiat radomszczański",2019,NA
"27084",1013000,"Powiat rawski",2019,NA
"27085",1014000,"Powiat sieradzki",2019,NA
"27086",1015000,"Powiat skierniewicki",2019,NA
"27087",1016000,"Powiat tomaszowski",2019,NA
"27088",1017000,"Powiat wieluński",2019,NA
"27089",1018000,"Powiat wieruszowski",2019,NA
"27090",1019000,"Powiat zduńskowolski",2019,NA
"27091",1020000,"Powiat zgierski",2019,NA
"27092",1021000,"Powiat brzeziński",2019,NA
"27093",1061000,"Powiat m.Łódź",2019,NA
"27094",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"27095",1063000,"Powiat m.Skierniewice",2019,NA
"27096",1201000,"Powiat bocheński",2019,NA
"27097",1202000,"Powiat brzeski",2019,NA
"27098",1203000,"Powiat chrzanowski",2019,NA
"27099",1204000,"Powiat dąbrowski",2019,NA
"27100",1205000,"Powiat gorlicki",2019,NA
"27101",1206000,"Powiat krakowski",2019,NA
"27102",1207000,"Powiat limanowski",2019,NA
"27103",1208000,"Powiat miechowski",2019,NA
"27104",1209000,"Powiat myślenicki",2019,NA
"27105",1210000,"Powiat nowosądecki",2019,NA
"27106",1211000,"Powiat nowotarski",2019,NA
"27107",1212000,"Powiat olkuski",2019,NA
"27108",1213000,"Powiat oświęcimski",2019,NA
"27109",1214000,"Powiat proszowicki",2019,NA
"27110",1215000,"Powiat suski",2019,NA
"27111",1216000,"Powiat tarnowski",2019,NA
"27112",1217000,"Powiat tatrzański",2019,NA
"27113",1218000,"Powiat wadowicki",2019,NA
"27114",1219000,"Powiat wielicki",2019,NA
"27115",1261000,"Powiat m.Kraków",2019,NA
"27116",1262000,"Powiat m.Nowy Sącz",2019,NA
"27117",1263000,"Powiat m.Tarnów",2019,NA
"27118",1401000,"Powiat białobrzeski",2019,NA
"27119",1402000,"Powiat ciechanowski",2019,NA
"27120",1403000,"Powiat garwoliński",2019,NA
"27121",1404000,"Powiat gostyniński",2019,NA
"27122",1405000,"Powiat grodziski",2019,NA
"27123",1406000,"Powiat grójecki",2019,NA
"27124",1407000,"Powiat kozienicki",2019,NA
"27125",1408000,"Powiat legionowski",2019,NA
"27126",1409000,"Powiat lipski",2019,NA
"27127",1410000,"Powiat łosicki",2019,NA
"27128",1411000,"Powiat makowski",2019,NA
"27129",1412000,"Powiat miński",2019,NA
"27130",1413000,"Powiat mławski",2019,NA
"27131",1414000,"Powiat nowodworski",2019,NA
"27132",1415000,"Powiat ostrołęcki",2019,NA
