"","Kod","Nazwa","rok","WYNAGRODZENIA_CTAB_przecietne_miesieczne_wynagrodzenia_brutto_w_relacji_do_sredniej_krajowej_Polska_100_proc"
"8392",210000,"Powiat lubański",2006,73.6
"8393",211000,"Powiat lubiński",2006,177.1
"8394",212000,"Powiat lwówecki",2006,78.3
"8395",213000,"Powiat milicki",2006,74.3
"8396",214000,"Powiat oleśnicki",2006,76.1
"8397",215000,"Powiat oławski",2006,86.6
"8398",216000,"Powiat polkowicki",2006,97.6
"8399",217000,"Powiat strzeliński",2006,83.3
"8400",218000,"Powiat średzki",2006,84.2
"8401",219000,"Powiat świdnicki",2006,86.6
"8402",220000,"Powiat trzebnicki",2006,83.4
"8403",221000,"Powiat wałbrzyski",2006,92.1
"8404",222000,"Powiat wołowski",2006,79.2
"8405",223000,"Powiat wrocławski",2006,95.8
"8406",224000,"Powiat ząbkowicki",2006,81.2
"8407",225000,"Powiat zgorzelecki",2006,115
"8408",226000,"Powiat złotoryjski",2006,85
"8409",261000,"Powiat m.Jelenia Góra",2006,91
"8410",262000,"Powiat m.Legnica",2006,80
"8411",263000,"Powiat m.Wałbrzych do 2002",2006,NA
"8412",264000,"Powiat m.Wrocław",2006,106.1
"8413",265000,"Powiat m.Wałbrzych od 2013",2006,NA
"8414",401000,"Powiat aleksandrowski",2006,73.2
"8415",402000,"Powiat brodnicki",2006,77.4
"8416",403000,"Powiat bydgoski",2006,74.6
"8417",404000,"Powiat chełmiński",2006,72.8
"8418",405000,"Powiat golubsko-dobrzyński",2006,75
"8419",406000,"Powiat grudziądzki",2006,75.2
"8420",407000,"Powiat inowrocławski",2006,80.7
"8421",408000,"Powiat lipnowski",2006,74.7
"8422",409000,"Powiat mogileński",2006,75
"8423",410000,"Powiat nakielski",2006,75.8
"8424",411000,"Powiat radziejowski",2006,75.6
"8425",412000,"Powiat rypiński",2006,76.5
"8426",413000,"Powiat sępoleński",2006,72.1
"8427",414000,"Powiat świecki",2006,86.9
"8428",415000,"Powiat toruński",2006,73.4
"8429",416000,"Powiat tucholski",2006,72.7
"8430",417000,"Powiat wąbrzeski",2006,78.6
"8431",418000,"Powiat włocławski",2006,72
"8432",419000,"Powiat żniński",2006,72.3
"8433",461000,"Powiat m.Bydgoszcz",2006,94.2
"8434",462000,"Powiat m.Grudziądz",2006,76.4
"8435",463000,"Powiat m.Toruń",2006,97.1
"8436",464000,"Powiat m.Włocławek",2006,90.4
"8437",601000,"Powiat bialski",2006,72.1
"8438",602000,"Powiat biłgorajski",2006,80
"8439",603000,"Powiat chełmski",2006,76
"8440",604000,"Powiat hrubieszowski",2006,77.3
"8441",605000,"Powiat janowski",2006,74.5
"8442",606000,"Powiat krasnostawski",2006,78.5
"8443",607000,"Powiat kraśnicki",2006,76.4
"8444",608000,"Powiat lubartowski",2006,76.2
"8445",609000,"Powiat lubelski",2006,76.9
"8446",610000,"Powiat łęczyński",2006,130.8
"8447",611000,"Powiat łukowski",2006,73.9
"8448",612000,"Powiat opolski",2006,76.6
"8449",613000,"Powiat parczewski",2006,75.7
"8450",614000,"Powiat puławski",2006,94.9
"8451",615000,"Powiat radzyński",2006,80.3
"8452",616000,"Powiat rycki",2006,76.7
"8453",617000,"Powiat świdnicki",2006,81.1
"8454",618000,"Powiat tomaszowski",2006,73.7
"8455",619000,"Powiat włodawski",2006,74.3
"8456",620000,"Powiat zamojski",2006,69.5
"8457",661000,"Powiat m.Biała Podlaska",2006,84.6
"8458",662000,"Powiat m.Chełm",2006,78.8
"8459",663000,"Powiat m.Lublin",2006,96.5
"8460",664000,"Powiat m.Zamość",2006,89.5
"8461",801000,"Powiat gorzowski",2006,88.8
"8462",802000,"Powiat krośnieński",2006,82.4
"8463",803000,"Powiat międzyrzecki",2006,78.6
"8464",804000,"Powiat nowosolski",2006,73.7
"8465",805000,"Powiat słubicki",2006,81.3
"8466",806000,"Powiat strzelecko-drezdenecki",2006,83.9
"8467",807000,"Powiat sulęciński",2006,69.7
"8468",808000,"Powiat świebodziński",2006,76.5
"8469",809000,"Powiat zielonogórski",2006,84.9
"8470",810000,"Powiat żagański",2006,73.1
"8471",811000,"Powiat żarski",2006,87.8
"8472",812000,"Powiat wschowski",2006,72.3
"8473",861000,"Powiat m.Gorzów Wielkopolski",2006,88
"8474",862000,"Powiat m.Zielona Góra",2006,98.1
"8475",1001000,"Powiat bełchatowski",2006,122.2
"8476",1002000,"Powiat kutnowski",2006,80.7
"8477",1003000,"Powiat łaski",2006,69
"8478",1004000,"Powiat łęczycki",2006,82.9
"8479",1005000,"Powiat łowicki",2006,78.5
"8480",1006000,"Powiat łódzki wschodni",2006,73.6
"8481",1007000,"Powiat opoczyński",2006,81.7
"8482",1008000,"Powiat pabianicki",2006,77.6
"8483",1009000,"Powiat pajęczański",2006,84.4
"8484",1010000,"Powiat piotrkowski",2006,67.2
"8485",1011000,"Powiat poddębicki",2006,75.8
"8486",1012000,"Powiat radomszczański",2006,68.4
"8487",1013000,"Powiat rawski",2006,75.8
"8488",1014000,"Powiat sieradzki",2006,76.8
"8489",1015000,"Powiat skierniewicki",2006,81.2
"8490",1016000,"Powiat tomaszowski",2006,76.1
"8491",1017000,"Powiat wieluński",2006,70.1
"8492",1018000,"Powiat wieruszowski",2006,74.9
"8493",1019000,"Powiat zduńskowolski",2006,75.5
"8494",1020000,"Powiat zgierski",2006,81
"8495",1021000,"Powiat brzeziński",2006,64.7
"8496",1061000,"Powiat m.Łódź",2006,94.8
"8497",1062000,"Powiat m.Piotrków Trybunalski",2006,72.2
"8498",1063000,"Powiat m.Skierniewice",2006,80.1
"8499",1201000,"Powiat bocheński",2006,82.4
"8500",1202000,"Powiat brzeski",2006,72.5
"8501",1203000,"Powiat chrzanowski",2006,91.2
"8502",1204000,"Powiat dąbrowski",2006,76.9
"8503",1205000,"Powiat gorlicki",2006,80.6
"8504",1206000,"Powiat krakowski",2006,90.9
"8505",1207000,"Powiat limanowski",2006,75.1
"8506",1208000,"Powiat miechowski",2006,78.5
"8507",1209000,"Powiat myślenicki",2006,78.2
"8508",1210000,"Powiat nowosądecki",2006,78
"8509",1211000,"Powiat nowotarski",2006,73.4
"8510",1212000,"Powiat olkuski",2006,98.4
"8511",1213000,"Powiat oświęcimski",2006,88
"8512",1214000,"Powiat proszowicki",2006,78
"8513",1215000,"Powiat suski",2006,79.2
"8514",1216000,"Powiat tarnowski",2006,73
"8515",1217000,"Powiat tatrzański",2006,81.5
"8516",1218000,"Powiat wadowicki",2006,74.3
"8517",1219000,"Powiat wielicki",2006,86.4
"8518",1261000,"Powiat m.Kraków",2006,104.4
"8519",1262000,"Powiat m.Nowy Sącz",2006,81.2
"8520",1263000,"Powiat m.Tarnów",2006,83.5
"8521",1401000,"Powiat białobrzeski",2006,81.7
"8522",1402000,"Powiat ciechanowski",2006,88.2
"8523",1403000,"Powiat garwoliński",2006,83
"8524",1404000,"Powiat gostyniński",2006,73.5
"8525",1405000,"Powiat grodziski",2006,108.1
"8526",1406000,"Powiat grójecki",2006,94
"8527",1407000,"Powiat kozienicki",2006,105
"8528",1408000,"Powiat legionowski",2006,97.5
"8529",1409000,"Powiat lipski",2006,76.9
"8530",1410000,"Powiat łosicki",2006,79.4
"8531",1411000,"Powiat makowski",2006,75.4
"8532",1412000,"Powiat miński",2006,83.1
"8533",1413000,"Powiat mławski",2006,71
"8534",1414000,"Powiat nowodworski",2006,110.2
"8535",1415000,"Powiat ostrołęcki",2006,87.9
"8536",1416000,"Powiat ostrowski",2006,80.8
"8537",1417000,"Powiat otwocki",2006,88.8
"8538",1418000,"Powiat piaseczyński",2006,106.6
"8539",1419000,"Powiat płocki",2006,82.9
"8540",1420000,"Powiat płoński",2006,83.7
"8541",1421000,"Powiat pruszkowski",2006,124.7
"8542",1422000,"Powiat przasnyski",2006,82.1
"8543",1423000,"Powiat przysuski",2006,76.4
"8544",1424000,"Powiat pułtuski",2006,77.9
"8545",1425000,"Powiat radomski",2006,69.7
"8546",1426000,"Powiat siedlecki",2006,73.8
"8547",1427000,"Powiat sierpecki",2006,75.9
"8548",1428000,"Powiat sochaczewski",2006,96.9
"8549",1429000,"Powiat sokołowski",2006,82.4
"8550",1430000,"Powiat szydłowiecki",2006,74
"8551",1432000,"Powiat warszawski zachodni",2006,108.8
"8552",1433000,"Powiat węgrowski",2006,77.6
"8553",1434000,"Powiat wołomiński",2006,88.2
"8554",1435000,"Powiat wyszkowski",2006,79.5
"8555",1436000,"Powiat zwoleński",2006,82
"8556",1437000,"Powiat żuromiński",2006,71.4
"8557",1438000,"Powiat żyrardowski",2006,96.5
"8558",1461000,"Powiat m.Ostrołęka",2006,98.9
"8559",1462000,"Powiat m.Płock",2006,120.7
"8560",1463000,"Powiat m.Radom",2006,89.1
"8561",1464000,"Powiat m.Siedlce",2006,92.6
"8562",1465000,"Powiat m. st. Warszawa",2006,143.7
"8563",1601000,"Powiat brzeski",2006,80
"8564",1602000,"Powiat głubczycki",2006,81.5
"8565",1603000,"Powiat kędzierzyńsko-kozielski",2006,100
"8566",1604000,"Powiat kluczborski",2006,82.2
"8567",1605000,"Powiat krapkowicki",2006,111.2
"8568",1606000,"Powiat namysłowski",2006,82.7
"8569",1607000,"Powiat nyski",2006,77.8
"8570",1608000,"Powiat oleski",2006,81.9
"8571",1609000,"Powiat opolski",2006,83.8
"8572",1610000,"Powiat prudnicki",2006,77.1
"8573",1611000,"Powiat strzelecki",2006,84.3
"8574",1661000,"Powiat m.Opole",2006,98.4
"8575",1801000,"Powiat bieszczadzki",2006,77
"8576",1802000,"Powiat brzozowski",2006,74.8
"8577",1803000,"Powiat dębicki",2006,81.8
"8578",1804000,"Powiat jarosławski",2006,81.8
"8579",1805000,"Powiat jasielski",2006,79.7
"8580",1806000,"Powiat kolbuszowski",2006,75.4
"8581",1807000,"Powiat krośnieński",2006,73.6
"8582",1808000,"Powiat leżajski",2006,82.6
"8583",1809000,"Powiat lubaczowski",2006,74.7
"8584",1810000,"Powiat łańcucki",2006,72.4
"8585",1811000,"Powiat mielecki",2006,84.6
"8586",1812000,"Powiat niżański",2006,73.1
"8587",1813000,"Powiat przemyski",2006,76
"8588",1814000,"Powiat przeworski",2006,76.2
"8589",1815000,"Powiat ropczycko-sędziszowski",2006,78.5
"8590",1816000,"Powiat rzeszowski",2006,74.2
"8591",1817000,"Powiat sanocki",2006,79.1
"8592",1818000,"Powiat stalowowolski",2006,85.9
"8593",1819000,"Powiat strzyżowski",2006,71.4
"8594",1820000,"Powiat tarnobrzeski",2006,89
"8595",1821000,"Powiat leski",2006,85.2
"8596",1861000,"Powiat m.Krosno",2006,74.7
"8597",1862000,"Powiat m.Przemyśl",2006,80.9
"8598",1863000,"Powiat m.Rzeszów",2006,95.7
"8599",1864000,"Powiat m.Tarnobrzeg",2006,78.3
"8600",2001000,"Powiat augustowski",2006,107.3
"8601",2002000,"Powiat białostocki",2006,76.7
"8602",2003000,"Powiat bielski",2006,86.3
"8603",2004000,"Powiat grajewski",2006,98.4
"8604",2005000,"Powiat hajnowski",2006,76.5
"8605",2006000,"Powiat kolneński",2006,79.9
"8606",2007000,"Powiat łomżyński",2006,85.2
"8607",2008000,"Powiat moniecki",2006,80.4
"8608",2009000,"Powiat sejneński",2006,78.6
"8609",2010000,"Powiat siemiatycki",2006,77
"8610",2011000,"Powiat sokólski",2006,77.3
"8611",2012000,"Powiat suwalski",2006,78.7
"8612",2013000,"Powiat wysokomazowiecki",2006,82.8
"8613",2014000,"Powiat zambrowski",2006,77.1
"8614",2061000,"Powiat m.Białystok",2006,94
"8615",2062000,"Powiat m.Łomża",2006,82.1
"8616",2063000,"Powiat m.Suwałki",2006,78.4
"8617",2201000,"Powiat bytowski",2006,79.6
"8618",2202000,"Powiat chojnicki",2006,74.5
"8619",2203000,"Powiat człuchowski",2006,78
"8620",2204000,"Powiat gdański",2006,91.1
"8621",2205000,"Powiat kartuski",2006,79.4
"8622",2206000,"Powiat kościerski",2006,74.8
"8623",2207000,"Powiat kwidzyński",2006,95.3
"8624",2208000,"Powiat lęborski",2006,82.2
"8625",2209000,"Powiat malborski",2006,81.6
"8626",2210000,"Powiat nowodworski",2006,78.6
"8627",2211000,"Powiat pucki",2006,82.1
"8628",2212000,"Powiat słupski",2006,76.9
"8629",2213000,"Powiat starogardzki",2006,92.6
"8630",2214000,"Powiat tczewski",2006,92.4
"8631",2215000,"Powiat wejherowski",2006,83.4
"8632",2216000,"Powiat sztumski",2006,77.9
"8633",2261000,"Powiat m.Gdańsk",2006,120.5
"8634",2262000,"Powiat m.Gdynia",2006,110.5
"8635",2263000,"Powiat m.Słupsk",2006,84.6
"8636",2264000,"Powiat m.Sopot",2006,116.4
"8637",2401000,"Powiat będziński",2006,84.9
"8638",2402000,"Powiat bielski",2006,80.4
"8639",2403000,"Powiat cieszyński",2006,81.2
"8640",2404000,"Powiat częstochowski",2006,72.4
"8641",2405000,"Powiat gliwicki",2006,84
"8642",2406000,"Powiat kłobucki",2006,65.7
"8643",2407000,"Powiat lubliniecki",2006,79.6
"8644",2408000,"Powiat mikołowski",2006,92.8
"8645",2409000,"Powiat myszkowski",2006,72.3
"8646",2410000,"Powiat pszczyński",2006,82.8
"8647",2411000,"Powiat raciborski",2006,85.9
"8648",2412000,"Powiat rybnicki",2006,83.4
"8649",2413000,"Powiat tarnogórski",2006,84.3
"8650",2414000,"Powiat bieruńsko-lędziński",2006,83.3
"8651",2415000,"Powiat wodzisławski",2006,74.9
"8652",2416000,"Powiat zawierciański",2006,86.6
"8653",2417000,"Powiat żywiecki",2006,97.3
"8654",2461000,"Powiat m.Bielsko-Biała",2006,95.3
"8655",2462000,"Powiat m.Bytom",2006,86.8
"8656",2463000,"Powiat m.Chorzów",2006,84.7
"8657",2464000,"Powiat m.Częstochowa",2006,89.3
"8658",2465000,"Powiat m.Dąbrowa Górnicza",2006,107.2
"8659",2466000,"Powiat m.Gliwice",2006,109.2
"8660",2467000,"Powiat m.Jastrzębie-Zdrój",2006,150.4
"8661",2468000,"Powiat m.Jaworzno",2006,115.1
"8662",2469000,"Powiat m.Katowice",2006,133.6
"8663",2470000,"Powiat m.Mysłowice",2006,84.6
"8664",2471000,"Powiat m.Piekary Śląskie",2006,81.5
"8665",2472000,"Powiat m.Ruda Śląska",2006,88.2
"8666",2473000,"Powiat m.Rybnik",2006,92.8
"8667",2474000,"Powiat m.Siemianowice Śląskie",2006,90.8
"8668",2475000,"Powiat m.Sosnowiec",2006,88.5
"8669",2476000,"Powiat m.Świętochłowice",2006,83.9
"8670",2477000,"Powiat m.Tychy",2006,94.8
"8671",2478000,"Powiat m.Zabrze",2006,97.4
"8672",2479000,"Powiat m.Żory",2006,74.5
"8673",2601000,"Powiat buski",2006,77.8
"8674",2602000,"Powiat jędrzejowski",2006,86.1
"8675",2603000,"Powiat kazimierski",2006,73.5
"8676",2604000,"Powiat kielecki",2006,78.4
"8677",2605000,"Powiat konecki",2006,76.2
"8678",2606000,"Powiat opatowski",2006,88
"8679",2607000,"Powiat ostrowiecki",2006,78
"8680",2608000,"Powiat pińczowski",2006,96.2
"8681",2609000,"Powiat sandomierski",2006,92.6
"8682",2610000,"Powiat skarżyski",2006,86.4
"8683",2611000,"Powiat starachowicki",2006,74.6
"8684",2612000,"Powiat staszowski",2006,87.9
"8685",2613000,"Powiat włoszczowski",2006,83.7
"8686",2661000,"Powiat m.Kielce",2006,93.4
"8687",2801000,"Powiat bartoszycki",2006,75.1
"8688",2802000,"Powiat braniewski",2006,79.6
"8689",2803000,"Powiat działdowski",2006,74.8
"8690",2804000,"Powiat elbląski",2006,74
"8691",2805000,"Powiat ełcki",2006,78.4
"8692",2806000,"Powiat giżycki",2006,76.7
"8693",2807000,"Powiat iławski",2006,72.2
"8694",2808000,"Powiat kętrzyński",2006,71.9
"8695",2809000,"Powiat lidzbarski",2006,70.4
"8696",2810000,"Powiat mrągowski",2006,76.7
"8697",2811000,"Powiat nidzicki",2006,70.8
"8698",2812000,"Powiat nowomiejski",2006,69.2
"8699",2813000,"Powiat olecki",2006,78.5
"8700",2814000,"Powiat olsztyński",2006,77.4
"8701",2815000,"Powiat ostródzki",2006,75.2
"8702",2816000,"Powiat piski",2006,84.2
"8703",2817000,"Powiat szczycieński",2006,79.6
"8704",2818000,"Powiat gołdapski",2006,68
"8705",2819000,"Powiat węgorzewski",2006,74.5
"8706",2861000,"Powiat m.Elbląg",2006,84.1
"8707",2862000,"Powiat m.Olsztyn",2006,104
"8708",3001000,"Powiat chodzieski",2006,75.7
"8709",3002000,"Powiat czarnkowsko-trzcianecki",2006,81.2
"8710",3003000,"Powiat gnieźnieński",2006,79.2
"8711",3004000,"Powiat gostyński",2006,79.2
"8712",3005000,"Powiat grodziski",2006,70.4
"8713",3006000,"Powiat jarociński",2006,70
"8714",3007000,"Powiat kaliski",2006,72.4
"8715",3008000,"Powiat kępiński",2006,60.1
"8716",3009000,"Powiat kolski",2006,95.9
"8717",3010000,"Powiat koniński",2006,98.9
"8718",3011000,"Powiat kościański",2006,76.8
"8719",3012000,"Powiat krotoszyński",2006,74.1
"8720",3013000,"Powiat leszczyński",2006,87.2
"8721",3014000,"Powiat międzychodzki",2006,72.8
"8722",3015000,"Powiat nowotomyski",2006,81.2
"8723",3016000,"Powiat obornicki",2006,81.8
"8724",3017000,"Powiat ostrowski",2006,79.1
"8725",3018000,"Powiat ostrzeszowski",2006,76
"8726",3019000,"Powiat pilski",2006,87.4
"8727",3020000,"Powiat pleszewski",2006,71
"8728",3021000,"Powiat poznański",2006,89.6
"8729",3022000,"Powiat rawicki",2006,65.9
"8730",3023000,"Powiat słupecki",2006,76.6
"8731",3024000,"Powiat szamotulski",2006,88.6
"8732",3025000,"Powiat średzki",2006,86.5
"8733",3026000,"Powiat śremski",2006,77
"8734",3027000,"Powiat turecki",2006,81.4
"8735",3028000,"Powiat wągrowiecki",2006,74.6
"8736",3029000,"Powiat wolsztyński",2006,72.3
"8737",3030000,"Powiat wrzesiński",2006,74.8
"8738",3031000,"Powiat złotowski",2006,74
"8739",3061000,"Powiat m.Kalisz",2006,84.3
"8740",3062000,"Powiat m.Konin",2006,96.3
"8741",3063000,"Powiat m.Leszno",2006,79.5
"8742",3064000,"Powiat m.Poznań",2006,109.6
"8743",3201000,"Powiat białogardzki",2006,76.9
"8744",3202000,"Powiat choszczeński",2006,76.9
"8745",3203000,"Powiat drawski",2006,73.9
"8746",3204000,"Powiat goleniowski",2006,84.2
"8747",3205000,"Powiat gryficki",2006,75.3
"8748",3206000,"Powiat gryfiński",2006,102
"8749",3207000,"Powiat kamieński",2006,78.4
"8750",3208000,"Powiat kołobrzeski",2006,81.7
"8751",3209000,"Powiat koszaliński",2006,80.2
"8752",3210000,"Powiat myśliborski",2006,76.5
"8753",3211000,"Powiat policki",2006,110.5
"8754",3212000,"Powiat pyrzycki",2006,76.4
"8755",3213000,"Powiat sławieński",2006,70.4
"8756",3214000,"Powiat stargardzki",2006,80.8
"8757",3215000,"Powiat szczecinecki",2006,88.9
"8758",3216000,"Powiat świdwiński",2006,72.9
"8759",3217000,"Powiat wałecki",2006,80.8
"8760",3218000,"Powiat łobeski",2006,75.6
"8761",3261000,"Powiat m.Koszalin",2006,89.2
"8762",3262000,"Powiat m.Szczecin",2006,103.7
"8763",3263000,"Powiat m.Świnoujście",2006,93.8
"8764",201000,"Powiat bolesławiecki",2007,81.1
"8765",202000,"Powiat dzierżoniowski",2007,78.4
"8766",203000,"Powiat głogowski",2007,85.6
"8767",204000,"Powiat górowski",2007,73.3
"8768",205000,"Powiat jaworski",2007,76.5
"8769",206000,"Powiat jeleniogórski",2007,75.3
"8770",207000,"Powiat kamiennogórski",2007,75.8
"8771",208000,"Powiat kłodzki",2007,80.5
"8772",209000,"Powiat legnicki",2007,76.1
"8773",210000,"Powiat lubański",2007,73.7
"8774",211000,"Powiat lubiński",2007,183.6
"8775",212000,"Powiat lwówecki",2007,77.3
"8776",213000,"Powiat milicki",2007,76.4
"8777",214000,"Powiat oleśnicki",2007,77
"8778",215000,"Powiat oławski",2007,89.7
"8779",216000,"Powiat polkowicki",2007,97
"8780",217000,"Powiat strzeliński",2007,83.2
"8781",218000,"Powiat średzki",2007,85.6
"8782",219000,"Powiat świdnicki",2007,87.5
"8783",220000,"Powiat trzebnicki",2007,84.2
"8784",221000,"Powiat wałbrzyski",2007,93.6
"8785",222000,"Powiat wołowski",2007,84.1
"8786",223000,"Powiat wrocławski",2007,94.1
"8787",224000,"Powiat ząbkowicki",2007,80.5
"8788",225000,"Powiat zgorzelecki",2007,112.8
"8789",226000,"Powiat złotoryjski",2007,85.7
"8790",261000,"Powiat m.Jelenia Góra",2007,88.9
"8791",262000,"Powiat m.Legnica",2007,79.6
"8792",263000,"Powiat m.Wałbrzych do 2002",2007,NA
"8793",264000,"Powiat m.Wrocław",2007,106.4
"8794",265000,"Powiat m.Wałbrzych od 2013",2007,NA
"8795",401000,"Powiat aleksandrowski",2007,71.5
"8796",402000,"Powiat brodnicki",2007,76.7
"8797",403000,"Powiat bydgoski",2007,78
"8798",404000,"Powiat chełmiński",2007,73.6
"8799",405000,"Powiat golubsko-dobrzyński",2007,75.5
"8800",406000,"Powiat grudziądzki",2007,74.2
"8801",407000,"Powiat inowrocławski",2007,78.5
"8802",408000,"Powiat lipnowski",2007,72.4
"8803",409000,"Powiat mogileński",2007,75.6
"8804",410000,"Powiat nakielski",2007,74.8
"8805",411000,"Powiat radziejowski",2007,74.9
"8806",412000,"Powiat rypiński",2007,74.8
"8807",413000,"Powiat sępoleński",2007,71.5
"8808",414000,"Powiat świecki",2007,86
"8809",415000,"Powiat toruński",2007,73.3
"8810",416000,"Powiat tucholski",2007,71.6
"8811",417000,"Powiat wąbrzeski",2007,76.5
"8812",418000,"Powiat włocławski",2007,70.2
"8813",419000,"Powiat żniński",2007,72
"8814",461000,"Powiat m.Bydgoszcz",2007,93.9
"8815",462000,"Powiat m.Grudziądz",2007,77.1
"8816",463000,"Powiat m.Toruń",2007,96.1
"8817",464000,"Powiat m.Włocławek",2007,88.3
"8818",601000,"Powiat bialski",2007,71.3
"8819",602000,"Powiat biłgorajski",2007,79.3
"8820",603000,"Powiat chełmski",2007,76.2
"8821",604000,"Powiat hrubieszowski",2007,76.6
"8822",605000,"Powiat janowski",2007,73
"8823",606000,"Powiat krasnostawski",2007,80.2
"8824",607000,"Powiat kraśnicki",2007,75.3
"8825",608000,"Powiat lubartowski",2007,75.7
"8826",609000,"Powiat lubelski",2007,78.1
"8827",610000,"Powiat łęczyński",2007,127.6
"8828",611000,"Powiat łukowski",2007,74.2
"8829",612000,"Powiat opolski",2007,76.5
"8830",613000,"Powiat parczewski",2007,76.6
"8831",614000,"Powiat puławski",2007,93.8
"8832",615000,"Powiat radzyński",2007,77.9
"8833",616000,"Powiat rycki",2007,76.2
"8834",617000,"Powiat świdnicki",2007,81.8
"8835",618000,"Powiat tomaszowski",2007,73.2
"8836",619000,"Powiat włodawski",2007,74.7
"8837",620000,"Powiat zamojski",2007,68.7
"8838",661000,"Powiat m.Biała Podlaska",2007,82.7
"8839",662000,"Powiat m.Chełm",2007,79
"8840",663000,"Powiat m.Lublin",2007,96.4
"8841",664000,"Powiat m.Zamość",2007,92.2
"8842",801000,"Powiat gorzowski",2007,92.5
"8843",802000,"Powiat krośnieński",2007,83.4
"8844",803000,"Powiat międzyrzecki",2007,79.8
"8845",804000,"Powiat nowosolski",2007,74.2
"8846",805000,"Powiat słubicki",2007,79
"8847",806000,"Powiat strzelecko-drezdenecki",2007,82.1
"8848",807000,"Powiat sulęciński",2007,68.2
"8849",808000,"Powiat świebodziński",2007,77.7
"8850",809000,"Powiat zielonogórski",2007,86.4
"8851",810000,"Powiat żagański",2007,74.4
"8852",811000,"Powiat żarski",2007,88.2
"8853",812000,"Powiat wschowski",2007,74.6
"8854",861000,"Powiat m.Gorzów Wielkopolski",2007,87
