"","Kod","Nazwa","rok","POJAZDY_CTAB_ciagniki_rolnicze_szt"
"41922",212000,"Powiat lwówecki",2004,NA
"41923",213000,"Powiat milicki",2004,NA
"41924",214000,"Powiat oleśnicki",2004,NA
"41925",215000,"Powiat oławski",2004,NA
"41926",216000,"Powiat polkowicki",2004,NA
"41927",217000,"Powiat strzeliński",2004,NA
"41928",218000,"Powiat średzki",2004,NA
"41929",219000,"Powiat świdnicki",2004,NA
"41930",220000,"Powiat trzebnicki",2004,NA
"41931",221000,"Powiat wałbrzyski",2004,NA
"41932",222000,"Powiat wołowski",2004,NA
"41933",223000,"Powiat wrocławski",2004,NA
"41934",224000,"Powiat ząbkowicki",2004,NA
"41935",225000,"Powiat zgorzelecki",2004,NA
"41936",226000,"Powiat złotoryjski",2004,NA
"41937",261000,"Powiat m.Jelenia Góra",2004,NA
"41938",262000,"Powiat m.Legnica",2004,NA
"41939",263000,"Powiat m.Wałbrzych do 2002",2004,NA
"41940",264000,"Powiat m.Wrocław",2004,NA
"41941",265000,"Powiat m.Wałbrzych od 2013",2004,NA
"41942",401000,"Powiat aleksandrowski",2004,NA
"41943",402000,"Powiat brodnicki",2004,NA
"41944",403000,"Powiat bydgoski",2004,NA
"41945",404000,"Powiat chełmiński",2004,NA
"41946",405000,"Powiat golubsko-dobrzyński",2004,NA
"41947",406000,"Powiat grudziądzki",2004,NA
"41948",407000,"Powiat inowrocławski",2004,NA
"41949",408000,"Powiat lipnowski",2004,NA
"41950",409000,"Powiat mogileński",2004,NA
"41951",410000,"Powiat nakielski",2004,NA
"41952",411000,"Powiat radziejowski",2004,NA
"41953",412000,"Powiat rypiński",2004,NA
"41954",413000,"Powiat sępoleński",2004,NA
"41955",414000,"Powiat świecki",2004,NA
"41956",415000,"Powiat toruński",2004,NA
"41957",416000,"Powiat tucholski",2004,NA
"41958",417000,"Powiat wąbrzeski",2004,NA
"41959",418000,"Powiat włocławski",2004,NA
"41960",419000,"Powiat żniński",2004,NA
"41961",461000,"Powiat m.Bydgoszcz",2004,NA
"41962",462000,"Powiat m.Grudziądz",2004,NA
"41963",463000,"Powiat m.Toruń",2004,NA
"41964",464000,"Powiat m.Włocławek",2004,NA
"41965",601000,"Powiat bialski",2004,NA
"41966",602000,"Powiat biłgorajski",2004,NA
"41967",603000,"Powiat chełmski",2004,NA
"41968",604000,"Powiat hrubieszowski",2004,NA
"41969",605000,"Powiat janowski",2004,NA
"41970",606000,"Powiat krasnostawski",2004,NA
"41971",607000,"Powiat kraśnicki",2004,NA
"41972",608000,"Powiat lubartowski",2004,NA
"41973",609000,"Powiat lubelski",2004,NA
"41974",610000,"Powiat łęczyński",2004,NA
"41975",611000,"Powiat łukowski",2004,NA
"41976",612000,"Powiat opolski",2004,NA
"41977",613000,"Powiat parczewski",2004,NA
"41978",614000,"Powiat puławski",2004,NA
"41979",615000,"Powiat radzyński",2004,NA
"41980",616000,"Powiat rycki",2004,NA
"41981",617000,"Powiat świdnicki",2004,NA
"41982",618000,"Powiat tomaszowski",2004,NA
"41983",619000,"Powiat włodawski",2004,NA
"41984",620000,"Powiat zamojski",2004,NA
"41985",661000,"Powiat m.Biała Podlaska",2004,NA
"41986",662000,"Powiat m.Chełm",2004,NA
"41987",663000,"Powiat m.Lublin",2004,NA
"41988",664000,"Powiat m.Zamość",2004,NA
"41989",801000,"Powiat gorzowski",2004,NA
"41990",802000,"Powiat krośnieński",2004,NA
"41991",803000,"Powiat międzyrzecki",2004,NA
"41992",804000,"Powiat nowosolski",2004,NA
"41993",805000,"Powiat słubicki",2004,NA
"41994",806000,"Powiat strzelecko-drezdenecki",2004,NA
"41995",807000,"Powiat sulęciński",2004,NA
"41996",808000,"Powiat świebodziński",2004,NA
"41997",809000,"Powiat zielonogórski",2004,NA
"41998",810000,"Powiat żagański",2004,NA
"41999",811000,"Powiat żarski",2004,NA
"42000",812000,"Powiat wschowski",2004,NA
"42001",861000,"Powiat m.Gorzów Wielkopolski",2004,NA
"42002",862000,"Powiat m.Zielona Góra",2004,NA
"42003",1001000,"Powiat bełchatowski",2004,NA
"42004",1002000,"Powiat kutnowski",2004,NA
"42005",1003000,"Powiat łaski",2004,NA
"42006",1004000,"Powiat łęczycki",2004,NA
"42007",1005000,"Powiat łowicki",2004,NA
"42008",1006000,"Powiat łódzki wschodni",2004,NA
"42009",1007000,"Powiat opoczyński",2004,NA
"42010",1008000,"Powiat pabianicki",2004,NA
"42011",1009000,"Powiat pajęczański",2004,NA
"42012",1010000,"Powiat piotrkowski",2004,NA
"42013",1011000,"Powiat poddębicki",2004,NA
"42014",1012000,"Powiat radomszczański",2004,NA
"42015",1013000,"Powiat rawski",2004,NA
"42016",1014000,"Powiat sieradzki",2004,NA
"42017",1015000,"Powiat skierniewicki",2004,NA
"42018",1016000,"Powiat tomaszowski",2004,NA
"42019",1017000,"Powiat wieluński",2004,NA
"42020",1018000,"Powiat wieruszowski",2004,NA
"42021",1019000,"Powiat zduńskowolski",2004,NA
"42022",1020000,"Powiat zgierski",2004,NA
"42023",1021000,"Powiat brzeziński",2004,NA
"42024",1061000,"Powiat m.Łódź",2004,NA
"42025",1062000,"Powiat m.Piotrków Trybunalski",2004,NA
"42026",1063000,"Powiat m.Skierniewice",2004,NA
"42027",1201000,"Powiat bocheński",2004,NA
"42028",1202000,"Powiat brzeski",2004,NA
"42029",1203000,"Powiat chrzanowski",2004,NA
"42030",1204000,"Powiat dąbrowski",2004,NA
"42031",1205000,"Powiat gorlicki",2004,NA
"42032",1206000,"Powiat krakowski",2004,NA
"42033",1207000,"Powiat limanowski",2004,NA
"42034",1208000,"Powiat miechowski",2004,NA
"42035",1209000,"Powiat myślenicki",2004,NA
"42036",1210000,"Powiat nowosądecki",2004,NA
"42037",1211000,"Powiat nowotarski",2004,NA
"42038",1212000,"Powiat olkuski",2004,NA
"42039",1213000,"Powiat oświęcimski",2004,NA
"42040",1214000,"Powiat proszowicki",2004,NA
"42041",1215000,"Powiat suski",2004,NA
"42042",1216000,"Powiat tarnowski",2004,NA
"42043",1217000,"Powiat tatrzański",2004,NA
"42044",1218000,"Powiat wadowicki",2004,NA
"42045",1219000,"Powiat wielicki",2004,NA
"42046",1261000,"Powiat m.Kraków",2004,NA
"42047",1262000,"Powiat m.Nowy Sącz",2004,NA
"42048",1263000,"Powiat m.Tarnów",2004,NA
"42049",1401000,"Powiat białobrzeski",2004,NA
"42050",1402000,"Powiat ciechanowski",2004,NA
"42051",1403000,"Powiat garwoliński",2004,NA
"42052",1404000,"Powiat gostyniński",2004,NA
"42053",1405000,"Powiat grodziski",2004,NA
"42054",1406000,"Powiat grójecki",2004,NA
"42055",1407000,"Powiat kozienicki",2004,NA
"42056",1408000,"Powiat legionowski",2004,NA
"42057",1409000,"Powiat lipski",2004,NA
"42058",1410000,"Powiat łosicki",2004,NA
"42059",1411000,"Powiat makowski",2004,NA
"42060",1412000,"Powiat miński",2004,NA
"42061",1413000,"Powiat mławski",2004,NA
"42062",1414000,"Powiat nowodworski",2004,NA
"42063",1415000,"Powiat ostrołęcki",2004,NA
"42064",1416000,"Powiat ostrowski",2004,NA
"42065",1417000,"Powiat otwocki",2004,NA
"42066",1418000,"Powiat piaseczyński",2004,NA
"42067",1419000,"Powiat płocki",2004,NA
"42068",1420000,"Powiat płoński",2004,NA
"42069",1421000,"Powiat pruszkowski",2004,NA
"42070",1422000,"Powiat przasnyski",2004,NA
"42071",1423000,"Powiat przysuski",2004,NA
"42072",1424000,"Powiat pułtuski",2004,NA
"42073",1425000,"Powiat radomski",2004,NA
"42074",1426000,"Powiat siedlecki",2004,NA
"42075",1427000,"Powiat sierpecki",2004,NA
"42076",1428000,"Powiat sochaczewski",2004,NA
"42077",1429000,"Powiat sokołowski",2004,NA
"42078",1430000,"Powiat szydłowiecki",2004,NA
"42079",1432000,"Powiat warszawski zachodni",2004,NA
"42080",1433000,"Powiat węgrowski",2004,NA
"42081",1434000,"Powiat wołomiński",2004,NA
"42082",1435000,"Powiat wyszkowski",2004,NA
"42083",1436000,"Powiat zwoleński",2004,NA
"42084",1437000,"Powiat żuromiński",2004,NA
"42085",1438000,"Powiat żyrardowski",2004,NA
"42086",1461000,"Powiat m.Ostrołęka",2004,NA
"42087",1462000,"Powiat m.Płock",2004,NA
"42088",1463000,"Powiat m.Radom",2004,NA
"42089",1464000,"Powiat m.Siedlce",2004,NA
"42090",1465000,"Powiat m. st. Warszawa",2004,NA
"42091",1601000,"Powiat brzeski",2004,NA
"42092",1602000,"Powiat głubczycki",2004,NA
"42093",1603000,"Powiat kędzierzyńsko-kozielski",2004,NA
"42094",1604000,"Powiat kluczborski",2004,NA
"42095",1605000,"Powiat krapkowicki",2004,NA
"42096",1606000,"Powiat namysłowski",2004,NA
"42097",1607000,"Powiat nyski",2004,NA
"42098",1608000,"Powiat oleski",2004,NA
"42099",1609000,"Powiat opolski",2004,NA
"42100",1610000,"Powiat prudnicki",2004,NA
"42101",1611000,"Powiat strzelecki",2004,NA
"42102",1661000,"Powiat m.Opole",2004,NA
"42103",1801000,"Powiat bieszczadzki",2004,NA
"42104",1802000,"Powiat brzozowski",2004,NA
"42105",1803000,"Powiat dębicki",2004,NA
"42106",1804000,"Powiat jarosławski",2004,NA
"42107",1805000,"Powiat jasielski",2004,NA
"42108",1806000,"Powiat kolbuszowski",2004,NA
"42109",1807000,"Powiat krośnieński",2004,NA
"42110",1808000,"Powiat leżajski",2004,NA
"42111",1809000,"Powiat lubaczowski",2004,NA
"42112",1810000,"Powiat łańcucki",2004,NA
"42113",1811000,"Powiat mielecki",2004,NA
"42114",1812000,"Powiat niżański",2004,NA
"42115",1813000,"Powiat przemyski",2004,NA
"42116",1814000,"Powiat przeworski",2004,NA
"42117",1815000,"Powiat ropczycko-sędziszowski",2004,NA
"42118",1816000,"Powiat rzeszowski",2004,NA
"42119",1817000,"Powiat sanocki",2004,NA
"42120",1818000,"Powiat stalowowolski",2004,NA
"42121",1819000,"Powiat strzyżowski",2004,NA
"42122",1820000,"Powiat tarnobrzeski",2004,NA
"42123",1821000,"Powiat leski",2004,NA
"42124",1861000,"Powiat m.Krosno",2004,NA
"42125",1862000,"Powiat m.Przemyśl",2004,NA
"42126",1863000,"Powiat m.Rzeszów",2004,NA
"42127",1864000,"Powiat m.Tarnobrzeg",2004,NA
"42128",2001000,"Powiat augustowski",2004,NA
"42129",2002000,"Powiat białostocki",2004,NA
"42130",2003000,"Powiat bielski",2004,NA
"42131",2004000,"Powiat grajewski",2004,NA
"42132",2005000,"Powiat hajnowski",2004,NA
"42133",2006000,"Powiat kolneński",2004,NA
"42134",2007000,"Powiat łomżyński",2004,NA
"42135",2008000,"Powiat moniecki",2004,NA
"42136",2009000,"Powiat sejneński",2004,NA
"42137",2010000,"Powiat siemiatycki",2004,NA
"42138",2011000,"Powiat sokólski",2004,NA
"42139",2012000,"Powiat suwalski",2004,NA
"42140",2013000,"Powiat wysokomazowiecki",2004,NA
"42141",2014000,"Powiat zambrowski",2004,NA
"42142",2061000,"Powiat m.Białystok",2004,NA
"42143",2062000,"Powiat m.Łomża",2004,NA
"42144",2063000,"Powiat m.Suwałki",2004,NA
"42145",2201000,"Powiat bytowski",2004,NA
"42146",2202000,"Powiat chojnicki",2004,NA
"42147",2203000,"Powiat człuchowski",2004,NA
"42148",2204000,"Powiat gdański",2004,NA
"42149",2205000,"Powiat kartuski",2004,NA
"42150",2206000,"Powiat kościerski",2004,NA
"42151",2207000,"Powiat kwidzyński",2004,NA
"42152",2208000,"Powiat lęborski",2004,NA
"42153",2209000,"Powiat malborski",2004,NA
"42154",2210000,"Powiat nowodworski",2004,NA
"42155",2211000,"Powiat pucki",2004,NA
"42156",2212000,"Powiat słupski",2004,NA
"42157",2213000,"Powiat starogardzki",2004,NA
"42158",2214000,"Powiat tczewski",2004,NA
"42159",2215000,"Powiat wejherowski",2004,NA
"42160",2216000,"Powiat sztumski",2004,NA
"42161",2261000,"Powiat m.Gdańsk",2004,NA
"42162",2262000,"Powiat m.Gdynia",2004,NA
"42163",2263000,"Powiat m.Słupsk",2004,NA
"42164",2264000,"Powiat m.Sopot",2004,NA
"42165",2401000,"Powiat będziński",2004,NA
"42166",2402000,"Powiat bielski",2004,NA
"42167",2403000,"Powiat cieszyński",2004,NA
"42168",2404000,"Powiat częstochowski",2004,NA
"42169",2405000,"Powiat gliwicki",2004,NA
"42170",2406000,"Powiat kłobucki",2004,NA
"42171",2407000,"Powiat lubliniecki",2004,NA
"42172",2408000,"Powiat mikołowski",2004,NA
"42173",2409000,"Powiat myszkowski",2004,NA
"42174",2410000,"Powiat pszczyński",2004,NA
"42175",2411000,"Powiat raciborski",2004,NA
"42176",2412000,"Powiat rybnicki",2004,NA
"42177",2413000,"Powiat tarnogórski",2004,NA
"42178",2414000,"Powiat bieruńsko-lędziński",2004,NA
"42179",2415000,"Powiat wodzisławski",2004,NA
"42180",2416000,"Powiat zawierciański",2004,NA
"42181",2417000,"Powiat żywiecki",2004,NA
"42182",2461000,"Powiat m.Bielsko-Biała",2004,NA
"42183",2462000,"Powiat m.Bytom",2004,NA
"42184",2463000,"Powiat m.Chorzów",2004,NA
"42185",2464000,"Powiat m.Częstochowa",2004,NA
"42186",2465000,"Powiat m.Dąbrowa Górnicza",2004,NA
"42187",2466000,"Powiat m.Gliwice",2004,NA
"42188",2467000,"Powiat m.Jastrzębie-Zdrój",2004,NA
"42189",2468000,"Powiat m.Jaworzno",2004,NA
"42190",2469000,"Powiat m.Katowice",2004,NA
"42191",2470000,"Powiat m.Mysłowice",2004,NA
"42192",2471000,"Powiat m.Piekary Śląskie",2004,NA
"42193",2472000,"Powiat m.Ruda Śląska",2004,NA
"42194",2473000,"Powiat m.Rybnik",2004,NA
"42195",2474000,"Powiat m.Siemianowice Śląskie",2004,NA
"42196",2475000,"Powiat m.Sosnowiec",2004,NA
"42197",2476000,"Powiat m.Świętochłowice",2004,NA
"42198",2477000,"Powiat m.Tychy",2004,NA
"42199",2478000,"Powiat m.Zabrze",2004,NA
"42200",2479000,"Powiat m.Żory",2004,NA
"42201",2601000,"Powiat buski",2004,NA
"42202",2602000,"Powiat jędrzejowski",2004,NA
"42203",2603000,"Powiat kazimierski",2004,NA
"42204",2604000,"Powiat kielecki",2004,NA
"42205",2605000,"Powiat konecki",2004,NA
"42206",2606000,"Powiat opatowski",2004,NA
"42207",2607000,"Powiat ostrowiecki",2004,NA
"42208",2608000,"Powiat pińczowski",2004,NA
"42209",2609000,"Powiat sandomierski",2004,NA
"42210",2610000,"Powiat skarżyski",2004,NA
"42211",2611000,"Powiat starachowicki",2004,NA
"42212",2612000,"Powiat staszowski",2004,NA
"42213",2613000,"Powiat włoszczowski",2004,NA
"42214",2661000,"Powiat m.Kielce",2004,NA
"42215",2801000,"Powiat bartoszycki",2004,NA
"42216",2802000,"Powiat braniewski",2004,NA
"42217",2803000,"Powiat działdowski",2004,NA
"42218",2804000,"Powiat elbląski",2004,NA
"42219",2805000,"Powiat ełcki",2004,NA
"42220",2806000,"Powiat giżycki",2004,NA
"42221",2807000,"Powiat iławski",2004,NA
"42222",2808000,"Powiat kętrzyński",2004,NA
"42223",2809000,"Powiat lidzbarski",2004,NA
"42224",2810000,"Powiat mrągowski",2004,NA
"42225",2811000,"Powiat nidzicki",2004,NA
"42226",2812000,"Powiat nowomiejski",2004,NA
"42227",2813000,"Powiat olecki",2004,NA
"42228",2814000,"Powiat olsztyński",2004,NA
"42229",2815000,"Powiat ostródzki",2004,NA
"42230",2816000,"Powiat piski",2004,NA
"42231",2817000,"Powiat szczycieński",2004,NA
"42232",2818000,"Powiat gołdapski",2004,NA
"42233",2819000,"Powiat węgorzewski",2004,NA
"42234",2861000,"Powiat m.Elbląg",2004,NA
"42235",2862000,"Powiat m.Olsztyn",2004,NA
"42236",3001000,"Powiat chodzieski",2004,NA
"42237",3002000,"Powiat czarnkowsko-trzcianecki",2004,NA
"42238",3003000,"Powiat gnieźnieński",2004,NA
"42239",3004000,"Powiat gostyński",2004,NA
"42240",3005000,"Powiat grodziski",2004,NA
"42241",3006000,"Powiat jarociński",2004,NA
"42242",3007000,"Powiat kaliski",2004,NA
"42243",3008000,"Powiat kępiński",2004,NA
"42244",3009000,"Powiat kolski",2004,NA
"42245",3010000,"Powiat koniński",2004,NA
"42246",3011000,"Powiat kościański",2004,NA
"42247",3012000,"Powiat krotoszyński",2004,NA
"42248",3013000,"Powiat leszczyński",2004,NA
"42249",3014000,"Powiat międzychodzki",2004,NA
"42250",3015000,"Powiat nowotomyski",2004,NA
"42251",3016000,"Powiat obornicki",2004,NA
"42252",3017000,"Powiat ostrowski",2004,NA
"42253",3018000,"Powiat ostrzeszowski",2004,NA
"42254",3019000,"Powiat pilski",2004,NA
"42255",3020000,"Powiat pleszewski",2004,NA
"42256",3021000,"Powiat poznański",2004,NA
"42257",3022000,"Powiat rawicki",2004,NA
"42258",3023000,"Powiat słupecki",2004,NA
"42259",3024000,"Powiat szamotulski",2004,NA
"42260",3025000,"Powiat średzki",2004,NA
"42261",3026000,"Powiat śremski",2004,NA
"42262",3027000,"Powiat turecki",2004,NA
"42263",3028000,"Powiat wągrowiecki",2004,NA
"42264",3029000,"Powiat wolsztyński",2004,NA
"42265",3030000,"Powiat wrzesiński",2004,NA
"42266",3031000,"Powiat złotowski",2004,NA
"42267",3061000,"Powiat m.Kalisz",2004,NA
"42268",3062000,"Powiat m.Konin",2004,NA
"42269",3063000,"Powiat m.Leszno",2004,NA
"42270",3064000,"Powiat m.Poznań",2004,NA
"42271",3201000,"Powiat białogardzki",2004,NA
"42272",3202000,"Powiat choszczeński",2004,NA
"42273",3203000,"Powiat drawski",2004,NA
"42274",3204000,"Powiat goleniowski",2004,NA
"42275",3205000,"Powiat gryficki",2004,NA
"42276",3206000,"Powiat gryfiński",2004,NA
"42277",3207000,"Powiat kamieński",2004,NA
"42278",3208000,"Powiat kołobrzeski",2004,NA
"42279",3209000,"Powiat koszaliński",2004,NA
"42280",3210000,"Powiat myśliborski",2004,NA
"42281",3211000,"Powiat policki",2004,NA
"42282",3212000,"Powiat pyrzycki",2004,NA
"42283",3213000,"Powiat sławieński",2004,NA
"42284",3214000,"Powiat stargardzki",2004,NA
"42285",3215000,"Powiat szczecinecki",2004,NA
"42286",3216000,"Powiat świdwiński",2004,NA
"42287",3217000,"Powiat wałecki",2004,NA
"42288",3218000,"Powiat łobeski",2004,NA
"42289",3261000,"Powiat m.Koszalin",2004,NA
"42290",3262000,"Powiat m.Szczecin",2004,NA
"42291",3263000,"Powiat m.Świnoujście",2004,NA
"42292",201000,"Powiat bolesławiecki",2005,NA
"42293",202000,"Powiat dzierżoniowski",2005,NA
"42294",203000,"Powiat głogowski",2005,NA
"42295",204000,"Powiat górowski",2005,NA
"42296",205000,"Powiat jaworski",2005,NA
"42297",206000,"Powiat jeleniogórski",2005,NA
"42298",207000,"Powiat kamiennogórski",2005,NA
"42299",208000,"Powiat kłodzki",2005,NA
"42300",209000,"Powiat legnicki",2005,NA
"42301",210000,"Powiat lubański",2005,NA
"42302",211000,"Powiat lubiński",2005,NA
"42303",212000,"Powiat lwówecki",2005,NA
"42304",213000,"Powiat milicki",2005,NA
"42305",214000,"Powiat oleśnicki",2005,NA
"42306",215000,"Powiat oławski",2005,NA
"42307",216000,"Powiat polkowicki",2005,NA
"42308",217000,"Powiat strzeliński",2005,NA
"42309",218000,"Powiat średzki",2005,NA
"42310",219000,"Powiat świdnicki",2005,NA
"42311",220000,"Powiat trzebnicki",2005,NA
"42312",221000,"Powiat wałbrzyski",2005,NA
"42313",222000,"Powiat wołowski",2005,NA
"42314",223000,"Powiat wrocławski",2005,NA
"42315",224000,"Powiat ząbkowicki",2005,NA
"42316",225000,"Powiat zgorzelecki",2005,NA
"42317",226000,"Powiat złotoryjski",2005,NA
"42318",261000,"Powiat m.Jelenia Góra",2005,NA
"42319",262000,"Powiat m.Legnica",2005,NA
"42320",263000,"Powiat m.Wałbrzych do 2002",2005,NA
"42321",264000,"Powiat m.Wrocław",2005,NA
"42322",265000,"Powiat m.Wałbrzych od 2013",2005,NA
"42323",401000,"Powiat aleksandrowski",2005,NA
"42324",402000,"Powiat brodnicki",2005,NA
"42325",403000,"Powiat bydgoski",2005,NA
"42326",404000,"Powiat chełmiński",2005,NA
"42327",405000,"Powiat golubsko-dobrzyński",2005,NA
"42328",406000,"Powiat grudziądzki",2005,NA
"42329",407000,"Powiat inowrocławski",2005,NA
"42330",408000,"Powiat lipnowski",2005,NA
"42331",409000,"Powiat mogileński",2005,NA
"42332",410000,"Powiat nakielski",2005,NA
"42333",411000,"Powiat radziejowski",2005,NA
"42334",412000,"Powiat rypiński",2005,NA
"42335",413000,"Powiat sępoleński",2005,NA
"42336",414000,"Powiat świecki",2005,NA
"42337",415000,"Powiat toruński",2005,NA
"42338",416000,"Powiat tucholski",2005,NA
"42339",417000,"Powiat wąbrzeski",2005,NA
"42340",418000,"Powiat włocławski",2005,NA
"42341",419000,"Powiat żniński",2005,NA
"42342",461000,"Powiat m.Bydgoszcz",2005,NA
"42343",462000,"Powiat m.Grudziądz",2005,NA
"42344",463000,"Powiat m.Toruń",2005,NA
"42345",464000,"Powiat m.Włocławek",2005,NA
"42346",601000,"Powiat bialski",2005,NA
"42347",602000,"Powiat biłgorajski",2005,NA
"42348",603000,"Powiat chełmski",2005,NA
"42349",604000,"Powiat hrubieszowski",2005,NA
"42350",605000,"Powiat janowski",2005,NA
"42351",606000,"Powiat krasnostawski",2005,NA
"42352",607000,"Powiat kraśnicki",2005,NA
"42353",608000,"Powiat lubartowski",2005,NA
"42354",609000,"Powiat lubelski",2005,NA
"42355",610000,"Powiat łęczyński",2005,NA
"42356",611000,"Powiat łukowski",2005,NA
"42357",612000,"Powiat opolski",2005,NA
"42358",613000,"Powiat parczewski",2005,NA
"42359",614000,"Powiat puławski",2005,NA
"42360",615000,"Powiat radzyński",2005,NA
"42361",616000,"Powiat rycki",2005,NA
"42362",617000,"Powiat świdnicki",2005,NA
"42363",618000,"Powiat tomaszowski",2005,NA
"42364",619000,"Powiat włodawski",2005,NA
"42365",620000,"Powiat zamojski",2005,NA
"42366",661000,"Powiat m.Biała Podlaska",2005,NA
"42367",662000,"Powiat m.Chełm",2005,NA
"42368",663000,"Powiat m.Lublin",2005,NA
"42369",664000,"Powiat m.Zamość",2005,NA
"42370",801000,"Powiat gorzowski",2005,NA
"42371",802000,"Powiat krośnieński",2005,NA
"42372",803000,"Powiat międzyrzecki",2005,NA
"42373",804000,"Powiat nowosolski",2005,NA
"42374",805000,"Powiat słubicki",2005,NA
"42375",806000,"Powiat strzelecko-drezdenecki",2005,NA
"42376",807000,"Powiat sulęciński",2005,NA
"42377",808000,"Powiat świebodziński",2005,NA
