"","Kod","Nazwa","rok","POJAZDY_CTAB_samochody_osobowe_szt"
"15501",2407000,"Powiat lubliniecki",2018,46956
"15502",2408000,"Powiat mikołowski",2018,58630
"15503",2409000,"Powiat myszkowski",2018,51027
"15504",2410000,"Powiat pszczyński",2018,67474
"15505",2411000,"Powiat raciborski",2018,56087
"15506",2412000,"Powiat rybnicki",2018,47321
"15507",2413000,"Powiat tarnogórski",2018,76534
"15508",2414000,"Powiat bieruńsko-lędziński",2018,34912
"15509",2415000,"Powiat wodzisławski",2018,90764
"15510",2416000,"Powiat zawierciański",2018,66884
"15511",2417000,"Powiat żywiecki",2018,82301
"15512",2461000,"Powiat m.Bielsko-Biała",2018,111466
"15513",2462000,"Powiat m.Bytom",2018,79480
"15514",2463000,"Powiat m.Chorzów",2018,48710
"15515",2464000,"Powiat m.Częstochowa",2018,125268
"15516",2465000,"Powiat m.Dąbrowa Górnicza",2018,71928
"15517",2466000,"Powiat m.Gliwice",2018,120060
"15518",2467000,"Powiat m.Jastrzębie-Zdrój",2018,48370
"15519",2468000,"Powiat m.Jaworzno",2018,50142
"15520",2469000,"Powiat m.Katowice",2018,216348
"15521",2470000,"Powiat m.Mysłowice",2018,42856
"15522",2471000,"Powiat m.Piekary Śląskie",2018,27864
"15523",2472000,"Powiat m.Ruda Śląska",2018,69535
"15524",2473000,"Powiat m.Rybnik",2018,79753
"15525",2474000,"Powiat m.Siemianowice Śląskie",2018,33661
"15526",2475000,"Powiat m.Sosnowiec",2018,111416
"15527",2476000,"Powiat m.Świętochłowice",2018,23652
"15528",2477000,"Powiat m.Tychy",2018,77057
"15529",2478000,"Powiat m.Zabrze",2018,86202
"15530",2479000,"Powiat m.Żory",2018,35325
"15531",2601000,"Powiat buski",2018,42192
"15532",2602000,"Powiat jędrzejowski",2018,48217
"15533",2603000,"Powiat kazimierski",2018,22084
"15534",2604000,"Powiat kielecki",2018,120107
"15535",2605000,"Powiat konecki",2018,43996
"15536",2606000,"Powiat opatowski",2018,33777
"15537",2607000,"Powiat ostrowiecki",2018,52575
"15538",2608000,"Powiat pińczowski",2018,23510
"15539",2609000,"Powiat sandomierski",2018,47524
"15540",2610000,"Powiat skarżyski",2018,38459
"15541",2611000,"Powiat starachowicki",2018,53663
"15542",2612000,"Powiat staszowski",2018,47438
"15543",2613000,"Powiat włoszczowski",2018,26033
"15544",2661000,"Powiat m.Kielce",2018,107211
"15545",2801000,"Powiat bartoszycki",2018,33618
"15546",2802000,"Powiat braniewski",2018,24458
"15547",2803000,"Powiat działdowski",2018,37505
"15548",2804000,"Powiat elbląski",2018,36315
"15549",2805000,"Powiat ełcki",2018,37503
"15550",2806000,"Powiat giżycki",2018,30405
"15551",2807000,"Powiat iławski",2018,51629
"15552",2808000,"Powiat kętrzyński",2018,33661
"15553",2809000,"Powiat lidzbarski",2018,24184
"15554",2810000,"Powiat mrągowski",2018,26017
"15555",2811000,"Powiat nidzicki",2018,18507
"15556",2812000,"Powiat nowomiejski",2018,27932
"15557",2813000,"Powiat olecki",2018,19139
"15558",2814000,"Powiat olsztyński",2018,71549
"15559",2815000,"Powiat ostródzki",2018,61268
"15560",2816000,"Powiat piski",2018,27632
"15561",2817000,"Powiat szczycieński",2018,40635
"15562",2818000,"Powiat gołdapski",2018,13547
"15563",2819000,"Powiat węgorzewski",2018,13779
"15564",2861000,"Powiat m.Elbląg",2018,59621
"15565",2862000,"Powiat m.Olsztyn",2018,91604
"15566",3001000,"Powiat chodzieski",2018,34432
"15567",3002000,"Powiat czarnkowsko-trzcianecki",2018,58118
"15568",3003000,"Powiat gnieźnieński",2018,89376
"15569",3004000,"Powiat gostyński",2018,53038
"15570",3005000,"Powiat grodziski",2018,37955
"15571",3006000,"Powiat jarociński",2018,48998
"15572",3007000,"Powiat kaliski",2018,59251
"15573",3008000,"Powiat kępiński",2018,40895
"15574",3009000,"Powiat kolski",2018,58532
"15575",3010000,"Powiat koniński",2018,92696
"15576",3011000,"Powiat kościański",2018,55928
"15577",3012000,"Powiat krotoszyński",2018,52071
"15578",3013000,"Powiat leszczyński",2018,38574
"15579",3014000,"Powiat międzychodzki",2018,24549
"15580",3015000,"Powiat nowotomyski",2018,55041
"15581",3016000,"Powiat obornicki",2018,41921
"15582",3017000,"Powiat ostrowski",2018,104117
"15583",3018000,"Powiat ostrzeszowski",2018,39524
"15584",3019000,"Powiat pilski",2018,80818
"15585",3020000,"Powiat pleszewski",2018,48013
"15586",3021000,"Powiat poznański",2018,242969
"15587",3022000,"Powiat rawicki",2018,40374
"15588",3023000,"Powiat słupecki",2018,41793
"15589",3024000,"Powiat szamotulski",2018,64362
"15590",3025000,"Powiat średzki",2018,36893
"15591",3026000,"Powiat śremski",2018,38205
"15592",3027000,"Powiat turecki",2018,57721
"15593",3028000,"Powiat wągrowiecki",2018,48674
"15594",3029000,"Powiat wolsztyński",2018,36432
"15595",3030000,"Powiat wrzesiński",2018,46460
"15596",3031000,"Powiat złotowski",2018,38755
"15597",3061000,"Powiat m.Kalisz",2018,69115
"15598",3062000,"Powiat m.Konin",2018,44158
"15599",3063000,"Powiat m.Leszno",2018,36543
"15600",3064000,"Powiat m.Poznań",2018,388958
"15601",3201000,"Powiat białogardzki",2018,26515
"15602",3202000,"Powiat choszczeński",2018,29306
"15603",3203000,"Powiat drawski",2018,33064
"15604",3204000,"Powiat goleniowski",2018,53258
"15605",3205000,"Powiat gryficki",2018,36683
"15606",3206000,"Powiat gryfiński",2018,54632
"15607",3207000,"Powiat kamieński",2018,29925
"15608",3208000,"Powiat kołobrzeski",2018,45289
"15609",3209000,"Powiat koszaliński",2018,39501
"15610",3210000,"Powiat myśliborski",2018,43816
"15611",3211000,"Powiat policki",2018,44680
"15612",3212000,"Powiat pyrzycki",2018,26020
"15613",3213000,"Powiat sławieński",2018,34397
"15614",3214000,"Powiat stargardzki",2018,70032
"15615",3215000,"Powiat szczecinecki",2018,36968
"15616",3216000,"Powiat świdwiński",2018,27721
"15617",3217000,"Powiat wałecki",2018,28896
"15618",3218000,"Powiat łobeski",2018,22416
"15619",3261000,"Powiat m.Koszalin",2018,56219
"15620",3262000,"Powiat m.Szczecin",2018,223160
"15621",3263000,"Powiat m.Świnoujście",2018,21570
"15622",201000,"Powiat bolesławiecki",2019,NA
"15623",202000,"Powiat dzierżoniowski",2019,NA
"15624",203000,"Powiat głogowski",2019,NA
"15625",204000,"Powiat górowski",2019,NA
"15626",205000,"Powiat jaworski",2019,NA
"15627",206000,"Powiat jeleniogórski",2019,NA
"15628",207000,"Powiat kamiennogórski",2019,NA
"15629",208000,"Powiat kłodzki",2019,NA
"15630",209000,"Powiat legnicki",2019,NA
"15631",210000,"Powiat lubański",2019,NA
"15632",211000,"Powiat lubiński",2019,NA
"15633",212000,"Powiat lwówecki",2019,NA
"15634",213000,"Powiat milicki",2019,NA
"15635",214000,"Powiat oleśnicki",2019,NA
"15636",215000,"Powiat oławski",2019,NA
"15637",216000,"Powiat polkowicki",2019,NA
"15638",217000,"Powiat strzeliński",2019,NA
"15639",218000,"Powiat średzki",2019,NA
"15640",219000,"Powiat świdnicki",2019,NA
"15641",220000,"Powiat trzebnicki",2019,NA
"15642",221000,"Powiat wałbrzyski",2019,NA
"15643",222000,"Powiat wołowski",2019,NA
"15644",223000,"Powiat wrocławski",2019,NA
"15645",224000,"Powiat ząbkowicki",2019,NA
"15646",225000,"Powiat zgorzelecki",2019,NA
"15647",226000,"Powiat złotoryjski",2019,NA
"15648",261000,"Powiat m.Jelenia Góra",2019,NA
"15649",262000,"Powiat m.Legnica",2019,NA
"15650",263000,"Powiat m.Wałbrzych do 2002",2019,NA
"15651",264000,"Powiat m.Wrocław",2019,NA
"15652",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"15653",401000,"Powiat aleksandrowski",2019,NA
"15654",402000,"Powiat brodnicki",2019,NA
"15655",403000,"Powiat bydgoski",2019,NA
"15656",404000,"Powiat chełmiński",2019,NA
"15657",405000,"Powiat golubsko-dobrzyński",2019,NA
"15658",406000,"Powiat grudziądzki",2019,NA
"15659",407000,"Powiat inowrocławski",2019,NA
"15660",408000,"Powiat lipnowski",2019,NA
"15661",409000,"Powiat mogileński",2019,NA
"15662",410000,"Powiat nakielski",2019,NA
"15663",411000,"Powiat radziejowski",2019,NA
"15664",412000,"Powiat rypiński",2019,NA
"15665",413000,"Powiat sępoleński",2019,NA
"15666",414000,"Powiat świecki",2019,NA
"15667",415000,"Powiat toruński",2019,NA
"15668",416000,"Powiat tucholski",2019,NA
"15669",417000,"Powiat wąbrzeski",2019,NA
"15670",418000,"Powiat włocławski",2019,NA
"15671",419000,"Powiat żniński",2019,NA
"15672",461000,"Powiat m.Bydgoszcz",2019,NA
"15673",462000,"Powiat m.Grudziądz",2019,NA
"15674",463000,"Powiat m.Toruń",2019,NA
"15675",464000,"Powiat m.Włocławek",2019,NA
"15676",601000,"Powiat bialski",2019,NA
"15677",602000,"Powiat biłgorajski",2019,NA
"15678",603000,"Powiat chełmski",2019,NA
"15679",604000,"Powiat hrubieszowski",2019,NA
"15680",605000,"Powiat janowski",2019,NA
"15681",606000,"Powiat krasnostawski",2019,NA
"15682",607000,"Powiat kraśnicki",2019,NA
"15683",608000,"Powiat lubartowski",2019,NA
"15684",609000,"Powiat lubelski",2019,NA
"15685",610000,"Powiat łęczyński",2019,NA
"15686",611000,"Powiat łukowski",2019,NA
"15687",612000,"Powiat opolski",2019,NA
"15688",613000,"Powiat parczewski",2019,NA
"15689",614000,"Powiat puławski",2019,NA
"15690",615000,"Powiat radzyński",2019,NA
"15691",616000,"Powiat rycki",2019,NA
"15692",617000,"Powiat świdnicki",2019,NA
"15693",618000,"Powiat tomaszowski",2019,NA
"15694",619000,"Powiat włodawski",2019,NA
"15695",620000,"Powiat zamojski",2019,NA
"15696",661000,"Powiat m.Biała Podlaska",2019,NA
"15697",662000,"Powiat m.Chełm",2019,NA
"15698",663000,"Powiat m.Lublin",2019,NA
"15699",664000,"Powiat m.Zamość",2019,NA
"15700",801000,"Powiat gorzowski",2019,NA
"15701",802000,"Powiat krośnieński",2019,NA
"15702",803000,"Powiat międzyrzecki",2019,NA
"15703",804000,"Powiat nowosolski",2019,NA
"15704",805000,"Powiat słubicki",2019,NA
"15705",806000,"Powiat strzelecko-drezdenecki",2019,NA
"15706",807000,"Powiat sulęciński",2019,NA
"15707",808000,"Powiat świebodziński",2019,NA
"15708",809000,"Powiat zielonogórski",2019,NA
"15709",810000,"Powiat żagański",2019,NA
"15710",811000,"Powiat żarski",2019,NA
"15711",812000,"Powiat wschowski",2019,NA
"15712",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"15713",862000,"Powiat m.Zielona Góra",2019,NA
"15714",1001000,"Powiat bełchatowski",2019,NA
"15715",1002000,"Powiat kutnowski",2019,NA
"15716",1003000,"Powiat łaski",2019,NA
"15717",1004000,"Powiat łęczycki",2019,NA
"15718",1005000,"Powiat łowicki",2019,NA
"15719",1006000,"Powiat łódzki wschodni",2019,NA
"15720",1007000,"Powiat opoczyński",2019,NA
"15721",1008000,"Powiat pabianicki",2019,NA
"15722",1009000,"Powiat pajęczański",2019,NA
"15723",1010000,"Powiat piotrkowski",2019,NA
"15724",1011000,"Powiat poddębicki",2019,NA
"15725",1012000,"Powiat radomszczański",2019,NA
"15726",1013000,"Powiat rawski",2019,NA
"15727",1014000,"Powiat sieradzki",2019,NA
"15728",1015000,"Powiat skierniewicki",2019,NA
"15729",1016000,"Powiat tomaszowski",2019,NA
"15730",1017000,"Powiat wieluński",2019,NA
"15731",1018000,"Powiat wieruszowski",2019,NA
"15732",1019000,"Powiat zduńskowolski",2019,NA
"15733",1020000,"Powiat zgierski",2019,NA
"15734",1021000,"Powiat brzeziński",2019,NA
"15735",1061000,"Powiat m.Łódź",2019,NA
"15736",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"15737",1063000,"Powiat m.Skierniewice",2019,NA
"15738",1201000,"Powiat bocheński",2019,NA
"15739",1202000,"Powiat brzeski",2019,NA
"15740",1203000,"Powiat chrzanowski",2019,NA
"15741",1204000,"Powiat dąbrowski",2019,NA
"15742",1205000,"Powiat gorlicki",2019,NA
"15743",1206000,"Powiat krakowski",2019,NA
"15744",1207000,"Powiat limanowski",2019,NA
"15745",1208000,"Powiat miechowski",2019,NA
"15746",1209000,"Powiat myślenicki",2019,NA
"15747",1210000,"Powiat nowosądecki",2019,NA
"15748",1211000,"Powiat nowotarski",2019,NA
"15749",1212000,"Powiat olkuski",2019,NA
"15750",1213000,"Powiat oświęcimski",2019,NA
"15751",1214000,"Powiat proszowicki",2019,NA
"15752",1215000,"Powiat suski",2019,NA
"15753",1216000,"Powiat tarnowski",2019,NA
"15754",1217000,"Powiat tatrzański",2019,NA
"15755",1218000,"Powiat wadowicki",2019,NA
"15756",1219000,"Powiat wielicki",2019,NA
"15757",1261000,"Powiat m.Kraków",2019,NA
"15758",1262000,"Powiat m.Nowy Sącz",2019,NA
"15759",1263000,"Powiat m.Tarnów",2019,NA
"15760",1401000,"Powiat białobrzeski",2019,NA
"15761",1402000,"Powiat ciechanowski",2019,NA
"15762",1403000,"Powiat garwoliński",2019,NA
"15763",1404000,"Powiat gostyniński",2019,NA
"15764",1405000,"Powiat grodziski",2019,NA
"15765",1406000,"Powiat grójecki",2019,NA
"15766",1407000,"Powiat kozienicki",2019,NA
"15767",1408000,"Powiat legionowski",2019,NA
"15768",1409000,"Powiat lipski",2019,NA
"15769",1410000,"Powiat łosicki",2019,NA
"15770",1411000,"Powiat makowski",2019,NA
"15771",1412000,"Powiat miński",2019,NA
"15772",1413000,"Powiat mławski",2019,NA
"15773",1414000,"Powiat nowodworski",2019,NA
"15774",1415000,"Powiat ostrołęcki",2019,NA
"15775",1416000,"Powiat ostrowski",2019,NA
"15776",1417000,"Powiat otwocki",2019,NA
"15777",1418000,"Powiat piaseczyński",2019,NA
"15778",1419000,"Powiat płocki",2019,NA
"15779",1420000,"Powiat płoński",2019,NA
"15780",1421000,"Powiat pruszkowski",2019,NA
"15781",1422000,"Powiat przasnyski",2019,NA
"15782",1423000,"Powiat przysuski",2019,NA
"15783",1424000,"Powiat pułtuski",2019,NA
"15784",1425000,"Powiat radomski",2019,NA
"15785",1426000,"Powiat siedlecki",2019,NA
"15786",1427000,"Powiat sierpecki",2019,NA
"15787",1428000,"Powiat sochaczewski",2019,NA
"15788",1429000,"Powiat sokołowski",2019,NA
"15789",1430000,"Powiat szydłowiecki",2019,NA
"15790",1432000,"Powiat warszawski zachodni",2019,NA
"15791",1433000,"Powiat węgrowski",2019,NA
"15792",1434000,"Powiat wołomiński",2019,NA
"15793",1435000,"Powiat wyszkowski",2019,NA
"15794",1436000,"Powiat zwoleński",2019,NA
"15795",1437000,"Powiat żuromiński",2019,NA
"15796",1438000,"Powiat żyrardowski",2019,NA
"15797",1461000,"Powiat m.Ostrołęka",2019,NA
"15798",1462000,"Powiat m.Płock",2019,NA
"15799",1463000,"Powiat m.Radom",2019,NA
"15800",1464000,"Powiat m.Siedlce",2019,NA
"15801",1465000,"Powiat m. st. Warszawa",2019,NA
"15802",1601000,"Powiat brzeski",2019,NA
"15803",1602000,"Powiat głubczycki",2019,NA
"15804",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"15805",1604000,"Powiat kluczborski",2019,NA
"15806",1605000,"Powiat krapkowicki",2019,NA
"15807",1606000,"Powiat namysłowski",2019,NA
"15808",1607000,"Powiat nyski",2019,NA
"15809",1608000,"Powiat oleski",2019,NA
"15810",1609000,"Powiat opolski",2019,NA
"15811",1610000,"Powiat prudnicki",2019,NA
"15812",1611000,"Powiat strzelecki",2019,NA
"15813",1661000,"Powiat m.Opole",2019,NA
"15814",1801000,"Powiat bieszczadzki",2019,NA
"15815",1802000,"Powiat brzozowski",2019,NA
"15816",1803000,"Powiat dębicki",2019,NA
"15817",1804000,"Powiat jarosławski",2019,NA
"15818",1805000,"Powiat jasielski",2019,NA
"15819",1806000,"Powiat kolbuszowski",2019,NA
"15820",1807000,"Powiat krośnieński",2019,NA
"15821",1808000,"Powiat leżajski",2019,NA
"15822",1809000,"Powiat lubaczowski",2019,NA
"15823",1810000,"Powiat łańcucki",2019,NA
"15824",1811000,"Powiat mielecki",2019,NA
"15825",1812000,"Powiat niżański",2019,NA
"15826",1813000,"Powiat przemyski",2019,NA
"15827",1814000,"Powiat przeworski",2019,NA
"15828",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"15829",1816000,"Powiat rzeszowski",2019,NA
"15830",1817000,"Powiat sanocki",2019,NA
"15831",1818000,"Powiat stalowowolski",2019,NA
"15832",1819000,"Powiat strzyżowski",2019,NA
"15833",1820000,"Powiat tarnobrzeski",2019,NA
"15834",1821000,"Powiat leski",2019,NA
"15835",1861000,"Powiat m.Krosno",2019,NA
"15836",1862000,"Powiat m.Przemyśl",2019,NA
"15837",1863000,"Powiat m.Rzeszów",2019,NA
"15838",1864000,"Powiat m.Tarnobrzeg",2019,NA
"15839",2001000,"Powiat augustowski",2019,NA
"15840",2002000,"Powiat białostocki",2019,NA
"15841",2003000,"Powiat bielski",2019,NA
"15842",2004000,"Powiat grajewski",2019,NA
"15843",2005000,"Powiat hajnowski",2019,NA
"15844",2006000,"Powiat kolneński",2019,NA
"15845",2007000,"Powiat łomżyński",2019,NA
"15846",2008000,"Powiat moniecki",2019,NA
"15847",2009000,"Powiat sejneński",2019,NA
"15848",2010000,"Powiat siemiatycki",2019,NA
"15849",2011000,"Powiat sokólski",2019,NA
"15850",2012000,"Powiat suwalski",2019,NA
"15851",2013000,"Powiat wysokomazowiecki",2019,NA
"15852",2014000,"Powiat zambrowski",2019,NA
"15853",2061000,"Powiat m.Białystok",2019,NA
"15854",2062000,"Powiat m.Łomża",2019,NA
"15855",2063000,"Powiat m.Suwałki",2019,NA
"15856",2201000,"Powiat bytowski",2019,NA
"15857",2202000,"Powiat chojnicki",2019,NA
"15858",2203000,"Powiat człuchowski",2019,NA
"15859",2204000,"Powiat gdański",2019,NA
"15860",2205000,"Powiat kartuski",2019,NA
"15861",2206000,"Powiat kościerski",2019,NA
"15862",2207000,"Powiat kwidzyński",2019,NA
"15863",2208000,"Powiat lęborski",2019,NA
"15864",2209000,"Powiat malborski",2019,NA
"15865",2210000,"Powiat nowodworski",2019,NA
"15866",2211000,"Powiat pucki",2019,NA
"15867",2212000,"Powiat słupski",2019,NA
"15868",2213000,"Powiat starogardzki",2019,NA
"15869",2214000,"Powiat tczewski",2019,NA
"15870",2215000,"Powiat wejherowski",2019,NA
"15871",2216000,"Powiat sztumski",2019,NA
"15872",2261000,"Powiat m.Gdańsk",2019,NA
"15873",2262000,"Powiat m.Gdynia",2019,NA
"15874",2263000,"Powiat m.Słupsk",2019,NA
"15875",2264000,"Powiat m.Sopot",2019,NA
"15876",2401000,"Powiat będziński",2019,NA
"15877",2402000,"Powiat bielski",2019,NA
"15878",2403000,"Powiat cieszyński",2019,NA
"15879",2404000,"Powiat częstochowski",2019,NA
"15880",2405000,"Powiat gliwicki",2019,NA
"15881",2406000,"Powiat kłobucki",2019,NA
"15882",2407000,"Powiat lubliniecki",2019,NA
"15883",2408000,"Powiat mikołowski",2019,NA
"15884",2409000,"Powiat myszkowski",2019,NA
"15885",2410000,"Powiat pszczyński",2019,NA
"15886",2411000,"Powiat raciborski",2019,NA
"15887",2412000,"Powiat rybnicki",2019,NA
"15888",2413000,"Powiat tarnogórski",2019,NA
"15889",2414000,"Powiat bieruńsko-lędziński",2019,NA
"15890",2415000,"Powiat wodzisławski",2019,NA
"15891",2416000,"Powiat zawierciański",2019,NA
"15892",2417000,"Powiat żywiecki",2019,NA
"15893",2461000,"Powiat m.Bielsko-Biała",2019,NA
"15894",2462000,"Powiat m.Bytom",2019,NA
"15895",2463000,"Powiat m.Chorzów",2019,NA
"15896",2464000,"Powiat m.Częstochowa",2019,NA
"15897",2465000,"Powiat m.Dąbrowa Górnicza",2019,NA
"15898",2466000,"Powiat m.Gliwice",2019,NA
"15899",2467000,"Powiat m.Jastrzębie-Zdrój",2019,NA
"15900",2468000,"Powiat m.Jaworzno",2019,NA
"15901",2469000,"Powiat m.Katowice",2019,NA
"15902",2470000,"Powiat m.Mysłowice",2019,NA
"15903",2471000,"Powiat m.Piekary Śląskie",2019,NA
"15904",2472000,"Powiat m.Ruda Śląska",2019,NA
"15905",2473000,"Powiat m.Rybnik",2019,NA
"15906",2474000,"Powiat m.Siemianowice Śląskie",2019,NA
"15907",2475000,"Powiat m.Sosnowiec",2019,NA
"15908",2476000,"Powiat m.Świętochłowice",2019,NA
"15909",2477000,"Powiat m.Tychy",2019,NA
"15910",2478000,"Powiat m.Zabrze",2019,NA
"15911",2479000,"Powiat m.Żory",2019,NA
"15912",2601000,"Powiat buski",2019,NA
"15913",2602000,"Powiat jędrzejowski",2019,NA
"15914",2603000,"Powiat kazimierski",2019,NA
