"","Kod","Nazwa","rok","LASY_PRYWATNE_I_GMINNE_CTAB_lasy_ogolem_ha"
"11230",2413000,"Powiat tarnogórski",2005,1047.2
"11231",2414000,"Powiat bieruńsko-lędziński",2005,305.3
"11232",2415000,"Powiat wodzisławski",2005,866.3
"11233",2416000,"Powiat zawierciański",2005,14862.7
"11234",2417000,"Powiat żywiecki",2005,19017
"11235",2461000,"Powiat m.Bielsko-Biała",2005,892.1
"11236",2464000,"Powiat m.Częstochowa",2005,145
"11237",2465000,"Powiat m.Dąbrowa Górnicza",2005,1060
"11238",2466000,"Powiat m.Gliwice",2005,203.3
"11239",2467000,"Powiat m.Jastrzębie-Zdrój",2005,314
"11240",2468000,"Powiat m.Jaworzno",2005,801.3
"11241",2469000,"Powiat m.Katowice",2005,129.3
"11242",2470000,"Powiat m.Mysłowice",2005,24
"11243",2471000,"Powiat m.Piekary Śląskie",2005,6.2
"11244",2472000,"Powiat m.Ruda Śląska",2005,38.4
"11245",2473000,"Powiat m.Rybnik",2005,320.8
"11246",2475000,"Powiat m.Sosnowiec",2005,509.3
"11247",2477000,"Powiat m.Tychy",2005,119.1
"11248",2478000,"Powiat m.Zabrze",2005,479.8
"11249",2479000,"Powiat m.Żory",2005,238.1
"11250",2601000,"Powiat buski",2005,4820.8
"11251",2602000,"Powiat jędrzejowski",2005,8431
"11252",2603000,"Powiat kazimierski",2005,577
"11253",2604000,"Powiat kielecki",2005,16986.2
"11254",2605000,"Powiat konecki",2005,16425.6
"11255",2606000,"Powiat opatowski",2005,7206.7
"11256",2607000,"Powiat ostrowiecki",2005,4361.9
"11257",2608000,"Powiat pińczowski",2005,2140.8
"11258",2609000,"Powiat sandomierski",2005,2230.8
"11259",2610000,"Powiat skarżyski",2005,3046.8
"11260",2611000,"Powiat starachowicki",2005,1079.2
"11261",2612000,"Powiat staszowski",2005,6743.3
"11262",2613000,"Powiat włoszczowski",2005,13496.1
"11263",2661000,"Powiat m.Kielce",2005,472.5
"11264",2801000,"Powiat bartoszycki",2005,1213.7
"11265",2802000,"Powiat braniewski",2005,724.9
"11266",2803000,"Powiat działdowski",2005,3191.3
"11267",2804000,"Powiat elbląski",2005,1064.7
"11268",2805000,"Powiat ełcki",2005,2721.3
"11269",2806000,"Powiat giżycki",2005,1325.9
"11270",2807000,"Powiat iławski",2005,2128
"11271",2808000,"Powiat kętrzyński",2005,734.1
"11272",2809000,"Powiat lidzbarski",2005,1015
"11273",2810000,"Powiat mrągowski",2005,1976.8
"11274",2811000,"Powiat nidzicki",2005,2539.6
"11275",2812000,"Powiat nowomiejski",2005,2148.8
"11276",2813000,"Powiat olecki",2005,1549.2
"11277",2814000,"Powiat olsztyński",2005,4879.3
"11278",2815000,"Powiat ostródzki",2005,2009.8
"11279",2816000,"Powiat piski",2005,1734.3
"11280",2817000,"Powiat szczycieński",2005,4256.1
"11281",2818000,"Powiat gołdapski",2005,2652.7
"11282",2819000,"Powiat węgorzewski",2005,710.9
"11283",2861000,"Powiat m.Elbląg",2005,524.4
"11284",2862000,"Powiat m.Olsztyn",2005,1466
"11285",3001000,"Powiat chodzieski",2005,1189.4
"11286",3002000,"Powiat czarnkowsko-trzcianecki",2005,5603
"11287",3003000,"Powiat gnieźnieński",2005,1596.5
"11288",3004000,"Powiat gostyński",2005,785.1
"11289",3005000,"Powiat grodziski",2005,1161.9
"11290",3006000,"Powiat jarociński",2005,803.6
"11291",3007000,"Powiat kaliski",2005,5831.8
"11292",3008000,"Powiat kępiński",2005,1103.1
"11293",3009000,"Powiat kolski",2005,2756.2
"11294",3010000,"Powiat koniński",2005,6023.5
"11295",3011000,"Powiat kościański",2005,1269.7
"11296",3012000,"Powiat krotoszyński",2005,789.3
"11297",3013000,"Powiat leszczyński",2005,2346.4
"11298",3014000,"Powiat międzychodzki",2005,2210.9
"11299",3015000,"Powiat nowotomyski",2005,3082.8
"11300",3016000,"Powiat obornicki",2005,1388.3
"11301",3017000,"Powiat ostrowski",2005,1958.7
"11302",3018000,"Powiat ostrzeszowski",2005,8500.4
"11303",3019000,"Powiat pilski",2005,2079.8
"11304",3020000,"Powiat pleszewski",2005,2546.7
"11305",3021000,"Powiat poznański",2005,2485.1
"11306",3022000,"Powiat rawicki",2005,1026
"11307",3023000,"Powiat słupecki",2005,2498.4
"11308",3024000,"Powiat szamotulski",2005,1561.2
"11309",3025000,"Powiat średzki",2005,1392.9
"11310",3026000,"Powiat śremski",2005,1385.2
"11311",3027000,"Powiat turecki",2005,9127.4
"11312",3028000,"Powiat wągrowiecki",2005,2032.8
"11313",3029000,"Powiat wolsztyński",2005,2545.6
"11314",3030000,"Powiat wrzesiński",2005,1366.1
"11315",3031000,"Powiat złotowski",2005,2453.5
"11316",3061000,"Powiat m.Kalisz",2005,200.3
"11317",3062000,"Powiat m.Konin",2005,104
"11318",3063000,"Powiat m.Leszno",2005,70.9
"11319",3064000,"Powiat m.Poznań",2005,2396.6
"11320",3201000,"Powiat białogardzki",2005,649.2
"11321",3202000,"Powiat choszczeński",2005,405.5
"11322",3203000,"Powiat drawski",2005,1268.3
"11323",3204000,"Powiat goleniowski",2005,536.8
"11324",3205000,"Powiat gryficki",2005,361.4
"11325",3206000,"Powiat gryfiński",2005,456.3
"11326",3207000,"Powiat kamieński",2005,509.3
"11327",3208000,"Powiat kołobrzeski",2005,580.9
"11328",3209000,"Powiat koszaliński",2005,1427.8
"11329",3210000,"Powiat myśliborski",2005,357.8
"11330",3211000,"Powiat policki",2005,177.3
"11331",3212000,"Powiat pyrzycki",2005,384
"11332",3213000,"Powiat sławieński",2005,780.6
"11333",3214000,"Powiat stargardzki",2005,1106.3
"11334",3215000,"Powiat szczecinecki",2005,1535.7
"11335",3216000,"Powiat świdwiński",2005,1074.1
"11336",3217000,"Powiat wałecki",2005,587.4
"11337",3218000,"Powiat łobeski",2005,373.9
"11338",3261000,"Powiat m.Koszalin",2005,107.9
"11339",3262000,"Powiat m.Szczecin",2005,2536.9
"11340",3263000,"Powiat m.Świnoujście",2005,137.3
"11341",201000,"Powiat bolesławiecki",2006,683.9
"11342",202000,"Powiat dzierżoniowski",2006,257.9
"11343",203000,"Powiat głogowski",2006,293.4
"11344",204000,"Powiat górowski",2006,440.9
"11345",205000,"Powiat jaworski",2006,603.2
"11346",206000,"Powiat jeleniogórski",2006,1683.8
"11347",207000,"Powiat kamiennogórski",2006,429.6
"11348",208000,"Powiat kłodzki",2006,4682.1
"11349",209000,"Powiat legnicki",2006,554.3
"11350",210000,"Powiat lubański",2006,320.1
"11351",211000,"Powiat lubiński",2006,335.3
"11352",212000,"Powiat lwówecki",2006,857.5
"11353",213000,"Powiat milicki",2006,718.7
"11354",214000,"Powiat oleśnicki",2006,796.9
"11355",215000,"Powiat oławski",2006,197.6
"11356",216000,"Powiat polkowicki",2006,516.9
"11357",217000,"Powiat strzeliński",2006,365.4
"11358",218000,"Powiat średzki",2006,264.7
"11359",219000,"Powiat świdnicki",2006,707.6
"11360",220000,"Powiat trzebnicki",2006,740.1
"11361",221000,"Powiat wałbrzyski",2006,1650.2
"11362",222000,"Powiat wołowski",2006,348.6
"11363",223000,"Powiat wrocławski",2006,720.2
"11364",224000,"Powiat ząbkowicki",2006,1046.8
"11365",225000,"Powiat zgorzelecki",2006,339.1
"11366",226000,"Powiat złotoryjski",2006,546.6
"11367",261000,"Powiat m.Jelenia Góra",2006,576.1
"11368",262000,"Powiat m.Legnica",2006,0
"11369",263000,"Powiat m.Wałbrzych do 2002",2006,NA
"11370",264000,"Powiat m.Wrocław",2006,813.3
"11371",265000,"Powiat m.Wałbrzych od 2013",2006,NA
"11372",401000,"Powiat aleksandrowski",2006,987.2
"11373",402000,"Powiat brodnicki",2006,3093.8
"11374",403000,"Powiat bydgoski",2006,2788.1
"11375",404000,"Powiat chełmiński",2006,776.1
"11376",405000,"Powiat golubsko-dobrzyński",2006,1639.4
"11377",406000,"Powiat grudziądzki",2006,1319.4
"11378",407000,"Powiat inowrocławski",2006,1090.7
"11379",408000,"Powiat lipnowski",2006,6031.1
"11380",409000,"Powiat mogileński",2006,895.7
"11381",410000,"Powiat nakielski",2006,2336.8
"11382",411000,"Powiat radziejowski",2006,707.6
"11383",412000,"Powiat rypiński",2006,2919.9
"11384",413000,"Powiat sępoleński",2006,1808.4
"11385",414000,"Powiat świecki",2006,3684.3
"11386",415000,"Powiat toruński",2006,3367.7
"11387",416000,"Powiat tucholski",2006,6729.5
"11388",417000,"Powiat wąbrzeski",2006,944
"11389",418000,"Powiat włocławski",2006,3085.3
"11390",419000,"Powiat żniński",2006,1629.7
"11391",461000,"Powiat m.Bydgoszcz",2006,401.1
"11392",462000,"Powiat m.Grudziądz",2006,974.9
"11393",463000,"Powiat m.Toruń",2006,730.8
"11394",464000,"Powiat m.Włocławek",2006,262
"11395",601000,"Powiat bialski",2006,30659.8
"11396",602000,"Powiat biłgorajski",2006,31126.3
"11397",603000,"Powiat chełmski",2006,5480.5
"11398",604000,"Powiat hrubieszowski",2006,2484.5
"11399",605000,"Powiat janowski",2006,14417.8
"11400",606000,"Powiat krasnostawski",2006,5338.9
"11401",607000,"Powiat kraśnicki",2006,7502.5
"11402",608000,"Powiat lubartowski",2006,13266
"11403",609000,"Powiat lubelski",2006,10260.3
"11404",610000,"Powiat łęczyński",2006,3581.5
"11405",611000,"Powiat łukowski",2006,14565.5
"11406",612000,"Powiat opolski",2006,11591.7
"11407",613000,"Powiat parczewski",2006,7751.5
"11408",614000,"Powiat puławski",2006,10769.4
"11409",615000,"Powiat radzyński",2006,8626.7
"11410",616000,"Powiat rycki",2006,9064.3
"11411",617000,"Powiat świdnicki",2006,2655.6
"11412",618000,"Powiat tomaszowski",2006,7904.2
"11413",619000,"Powiat włodawski",2006,7580
"11414",620000,"Powiat zamojski",2006,17738.1
"11415",661000,"Powiat m.Biała Podlaska",2006,415
"11416",662000,"Powiat m.Chełm",2006,1
"11417",663000,"Powiat m.Lublin",2006,341.5
"11418",664000,"Powiat m.Zamość",2006,59.4
"11419",801000,"Powiat gorzowski",2006,460.9
"11420",802000,"Powiat krośnieński",2006,574.5
"11421",803000,"Powiat międzyrzecki",2006,1795.2
"11422",804000,"Powiat nowosolski",2006,788.5
"11423",805000,"Powiat słubicki",2006,244.2
"11424",806000,"Powiat strzelecko-drezdenecki",2006,297.6
"11425",807000,"Powiat sulęciński",2006,205.4
"11426",808000,"Powiat świebodziński",2006,966.5
"11427",809000,"Powiat zielonogórski",2006,1661.9
"11428",810000,"Powiat żagański",2006,889.1
"11429",811000,"Powiat żarski",2006,1037.6
"11430",812000,"Powiat wschowski",2006,461.3
"11431",861000,"Powiat m.Gorzów Wielkopolski",2006,58.9
"11432",862000,"Powiat m.Zielona Góra",2006,565.9
"11433",1001000,"Powiat bełchatowski",2006,14801.2
"11434",1002000,"Powiat kutnowski",2006,477.9
"11435",1003000,"Powiat łaski",2006,5955.8
"11436",1004000,"Powiat łęczycki",2006,1226.9
"11437",1005000,"Powiat łowicki",2006,5076.4
"11438",1006000,"Powiat łódzki wschodni",2006,2054.6
"11439",1007000,"Powiat opoczyński",2006,12111.7
"11440",1008000,"Powiat pabianicki",2006,2425.5
"11441",1009000,"Powiat pajęczański",2006,9371
"11442",1010000,"Powiat piotrkowski",2006,10430.5
"11443",1011000,"Powiat poddębicki",2006,5207.6
"11444",1012000,"Powiat radomszczański",2006,11461.5
"11445",1013000,"Powiat rawski",2006,3769.8
"11446",1014000,"Powiat sieradzki",2006,9492.3
"11447",1015000,"Powiat skierniewicki",2006,4448.1
"11448",1016000,"Powiat tomaszowski",2006,4861
"11449",1017000,"Powiat wieluński",2006,9397.6
"11450",1018000,"Powiat wieruszowski",2006,4219.9
"11451",1019000,"Powiat zduńskowolski",2006,2216.3
"11452",1020000,"Powiat zgierski",2006,4319.1
"11453",1021000,"Powiat brzeziński",2006,1213.2
"11454",1061000,"Powiat m.Łódź",2006,2576.4
"11455",1062000,"Powiat m.Piotrków Trybunalski",2006,47
"11456",1063000,"Powiat m.Skierniewice",2006,77
"11457",1201000,"Powiat bocheński",2006,7666.6
"11458",1202000,"Powiat brzeski",2006,5686.9
"11459",1203000,"Powiat chrzanowski",2006,1609.2
"11460",1204000,"Powiat dąbrowski",2006,2800.6
"11461",1205000,"Powiat gorlicki",2006,7545.4
"11462",1206000,"Powiat krakowski",2006,3650.9
"11463",1207000,"Powiat limanowski",2006,22945.7
"11464",1208000,"Powiat miechowski",2006,929.5
"11465",1209000,"Powiat myślenicki",2006,17231.3
"11466",1210000,"Powiat nowosądecki",2006,27855.7
"11467",1211000,"Powiat nowotarski",2006,38381
"11468",1212000,"Powiat olkuski",2006,5578.9
"11469",1213000,"Powiat oświęcimski",2006,1174.4
"11470",1214000,"Powiat proszowicki",2006,238.6
"11471",1215000,"Powiat suski",2006,19052.2
"11472",1216000,"Powiat tarnowski",2006,17033.4
"11473",1217000,"Powiat tatrzański",2006,8790.7
"11474",1218000,"Powiat wadowicki",2006,7554.4
"11475",1219000,"Powiat wielicki",2006,1224.6
"11476",1261000,"Powiat m.Kraków",2006,1095.1
"11477",1262000,"Powiat m.Nowy Sącz",2006,558.3
"11478",1263000,"Powiat m.Tarnów",2006,155
"11479",1401000,"Powiat białobrzeski",2006,6652.3
"11480",1402000,"Powiat ciechanowski",2006,6950.8
"11481",1403000,"Powiat garwoliński",2006,20581.2
"11482",1404000,"Powiat gostyniński",2006,3407.9
"11483",1405000,"Powiat grodziski",2006,1981.8
"11484",1406000,"Powiat grójecki",2006,7985.5
"11485",1407000,"Powiat kozienicki",2006,9287.1
"11486",1408000,"Powiat legionowski",2006,2606.9
"11487",1409000,"Powiat lipski",2006,7622.1
"11488",1410000,"Powiat łosicki",2006,7723.7
"11489",1411000,"Powiat makowski",2006,15364.1
"11490",1412000,"Powiat miński",2006,14951.4
"11491",1413000,"Powiat mławski",2006,9914.3
"11492",1414000,"Powiat nowodworski",2006,2637.4
"11493",1415000,"Powiat ostrołęcki",2006,26954.8
"11494",1416000,"Powiat ostrowski",2006,12006.8
"11495",1417000,"Powiat otwocki",2006,11190.1
"11496",1418000,"Powiat piaseczyński",2006,4378.4
"11497",1419000,"Powiat płocki",2006,7870.8
"11498",1420000,"Powiat płoński",2006,8449.4
"11499",1421000,"Powiat pruszkowski",2006,694.7
"11500",1422000,"Powiat przasnyski",2006,13591.2
"11501",1423000,"Powiat przysuski",2006,13147.3
"11502",1424000,"Powiat pułtuski",2006,3952.5
"11503",1425000,"Powiat radomski",2006,8999.9
"11504",1426000,"Powiat siedlecki",2006,21921.3
"11505",1427000,"Powiat sierpecki",2006,4676.4
"11506",1428000,"Powiat sochaczewski",2006,3263.9
"11507",1429000,"Powiat sokołowski",2006,18296.3
"11508",1430000,"Powiat szydłowiecki",2006,3567
"11509",1431000,"Powiat warszawski",2006,NA
"11510",1432000,"Powiat warszawski zachodni",2006,1047.5
"11511",1433000,"Powiat węgrowski",2006,17701.2
"11512",1434000,"Powiat wołomiński",2006,13961.7
"11513",1435000,"Powiat wyszkowski",2006,6889.8
"11514",1436000,"Powiat zwoleński",2006,4801.7
"11515",1437000,"Powiat żuromiński",2006,7020.2
"11516",1438000,"Powiat żyrardowski",2006,3312
"11517",1461000,"Powiat m.Ostrołęka",2006,191
"11518",1462000,"Powiat m.Płock",2006,335.2
"11519",1463000,"Powiat m.Radom",2006,460.6
"11520",1464000,"Powiat m.Siedlce",2006,42.7
"11521",1465000,"Powiat m. st. Warszawa",2006,3588.3
"11522",1601000,"Powiat brzeski",2006,339.7
"11523",1602000,"Powiat głubczycki",2006,658.5
"11524",1603000,"Powiat kędzierzyńsko-kozielski",2006,402.5
"11525",1604000,"Powiat kluczborski",2006,644.6
"11526",1605000,"Powiat krapkowicki",2006,532.6
"11527",1606000,"Powiat namysłowski",2006,367.2
"11528",1607000,"Powiat nyski",2006,1346.5
"11529",1608000,"Powiat oleski",2006,4401.8
"11530",1609000,"Powiat opolski",2006,2361.9
"11531",1610000,"Powiat prudnicki",2006,231.2
"11532",1611000,"Powiat strzelecki",2006,1363.2
"11533",1661000,"Powiat m.Opole",2006,64.6
"11534",1801000,"Powiat bieszczadzki",2006,2495.1
"11535",1802000,"Powiat brzozowski",2006,4395.2
"11536",1803000,"Powiat dębicki",2006,7708.2
"11537",1804000,"Powiat jarosławski",2006,2740.8
"11538",1805000,"Powiat jasielski",2006,8066
"11539",1806000,"Powiat kolbuszowski",2006,7210.7
"11540",1807000,"Powiat krośnieński",2006,5653.4
"11541",1808000,"Powiat leżajski",2006,6419.3
"11542",1809000,"Powiat lubaczowski",2006,11318.1
"11543",1810000,"Powiat łańcucki",2006,2497.8
"11544",1811000,"Powiat mielecki",2006,4281.3
"11545",1812000,"Powiat niżański",2006,11355.8
"11546",1813000,"Powiat przemyski",2006,6116.5
"11547",1814000,"Powiat przeworski",2006,2964
"11548",1815000,"Powiat ropczycko-sędziszowski",2006,6454.8
"11549",1816000,"Powiat rzeszowski",2006,7124.4
"11550",1817000,"Powiat sanocki",2006,7373
"11551",1818000,"Powiat stalowowolski",2006,8564.5
"11552",1819000,"Powiat strzyżowski",2006,7148.1
"11553",1820000,"Powiat tarnobrzeski",2006,2448
"11554",1821000,"Powiat leski",2006,3729.5
"11555",1861000,"Powiat m.Krosno",2006,25.2
"11556",1862000,"Powiat m.Przemyśl",2006,78.9
"11557",1863000,"Powiat m.Rzeszów",2006,67
"11558",1864000,"Powiat m.Tarnobrzeg",2006,324
"11559",2001000,"Powiat augustowski",2006,11033.3
"11560",2002000,"Powiat białostocki",2006,28938.3
"11561",2003000,"Powiat bielski",2006,15742.3
"11562",2004000,"Powiat grajewski",2006,8708.3
"11563",2005000,"Powiat hajnowski",2006,9708.7
"11564",2006000,"Powiat kolneński",2006,10825.8
"11565",2007000,"Powiat łomżyński",2006,17349.7
"11566",2008000,"Powiat moniecki",2006,13327.7
"11567",2009000,"Powiat sejneński",2006,5126.3
"11568",2010000,"Powiat siemiatycki",2006,21542
"11569",2011000,"Powiat sokólski",2006,15713.5
"11570",2012000,"Powiat suwalski",2006,7656.2
"11571",2013000,"Powiat wysokomazowiecki",2006,18605.3
"11572",2014000,"Powiat zambrowski",2006,9574.6
"11573",2061000,"Powiat m.Białystok",2006,384
"11574",2062000,"Powiat m.Łomża",2006,27.7
"11575",2063000,"Powiat m.Suwałki",2006,92
"11576",2201000,"Powiat bytowski",2006,11535.9
"11577",2202000,"Powiat chojnicki",2006,11148
"11578",2203000,"Powiat człuchowski",2006,1153.5
"11579",2204000,"Powiat gdański",2006,805.9
"11580",2205000,"Powiat kartuski",2006,9518.3
"11581",2206000,"Powiat kościerski",2006,14042.3
"11582",2207000,"Powiat kwidzyński",2006,865.1
"11583",2208000,"Powiat lęborski",2006,825.7
"11584",2209000,"Powiat malborski",2006,17
"11585",2210000,"Powiat nowodworski",2006,42.5
"11586",2211000,"Powiat pucki",2006,1711.7
"11587",2212000,"Powiat słupski",2006,1150.2
"11588",2213000,"Powiat starogardzki",2006,8899.1
"11589",2214000,"Powiat tczewski",2006,1284.3
"11590",2215000,"Powiat wejherowski",2006,7095.3
"11591",2216000,"Powiat sztumski",2006,871.6
"11592",2261000,"Powiat m.Gdańsk",2006,1160.8
"11593",2262000,"Powiat m.Gdynia",2006,598.2
"11594",2263000,"Powiat m.Słupsk",2006,166.8
"11595",2264000,"Powiat m.Sopot",2006,194.1
"11596",2401000,"Powiat będziński",2006,2993.7
"11597",2402000,"Powiat bielski",2006,2997.1
"11598",2403000,"Powiat cieszyński",2006,8089.5
"11599",2404000,"Powiat częstochowski",2006,10027.8
"11600",2405000,"Powiat gliwicki",2006,827.5
"11601",2406000,"Powiat kłobucki",2006,5620.2
"11602",2407000,"Powiat lubliniecki",2006,2228.3
"11603",2408000,"Powiat mikołowski",2006,248.9
"11604",2409000,"Powiat myszkowski",2006,5480.5
"11605",2410000,"Powiat pszczyński",2006,558.2
"11606",2411000,"Powiat raciborski",2006,711.9
"11607",2412000,"Powiat rybnicki",2006,736
"11608",2413000,"Powiat tarnogórski",2006,1036.3
"11609",2414000,"Powiat bieruńsko-lędziński",2006,310.4
"11610",2415000,"Powiat wodzisławski",2006,871.5
"11611",2416000,"Powiat zawierciański",2006,14880.9
"11612",2417000,"Powiat żywiecki",2006,19017
"11613",2461000,"Powiat m.Bielsko-Biała",2006,892.2
"11614",2464000,"Powiat m.Częstochowa",2006,156
"11615",2465000,"Powiat m.Dąbrowa Górnicza",2006,1056.7
"11616",2466000,"Powiat m.Gliwice",2006,203.3
"11617",2467000,"Powiat m.Jastrzębie-Zdrój",2006,287
"11618",2468000,"Powiat m.Jaworzno",2006,866
"11619",2469000,"Powiat m.Katowice",2006,127.3
"11620",2470000,"Powiat m.Mysłowice",2006,24
"11621",2471000,"Powiat m.Piekary Śląskie",2006,6.2
"11622",2472000,"Powiat m.Ruda Śląska",2006,38.4
"11623",2473000,"Powiat m.Rybnik",2006,320.8
"11624",2475000,"Powiat m.Sosnowiec",2006,481.9
"11625",2477000,"Powiat m.Tychy",2006,119.1
"11626",2478000,"Powiat m.Zabrze",2006,465.1
"11627",2479000,"Powiat m.Żory",2006,253.4
"11628",2601000,"Powiat buski",2006,4884.5
"11629",2602000,"Powiat jędrzejowski",2006,8470.3
"11630",2603000,"Powiat kazimierski",2006,576
"11631",2604000,"Powiat kielecki",2006,17083.2
"11632",2605000,"Powiat konecki",2006,16454.1
"11633",2606000,"Powiat opatowski",2006,7378.9
"11634",2607000,"Powiat ostrowiecki",2006,4369.9
"11635",2608000,"Powiat pińczowski",2006,2140.8
"11636",2609000,"Powiat sandomierski",2006,2231.8
"11637",2610000,"Powiat skarżyski",2006,3094.7
"11638",2611000,"Powiat starachowicki",2006,1077.2
"11639",2612000,"Powiat staszowski",2006,6803.4
"11640",2613000,"Powiat włoszczowski",2006,13520.3
"11641",2661000,"Powiat m.Kielce",2006,472.5
"11642",2801000,"Powiat bartoszycki",2006,1510.7
"11643",2802000,"Powiat braniewski",2006,742.2
"11644",2803000,"Powiat działdowski",2006,3231.7
"11645",2804000,"Powiat elbląski",2006,1105.1
"11646",2805000,"Powiat ełcki",2006,2720.9
"11647",2806000,"Powiat giżycki",2006,1377.9
