"","Kod","Nazwa","rok","Wydatki_powiatow_na_1_mieszkanca_ogolem_zl"
"5154",1413000,"Powiat mławski",2018,1119.71
"5155",1414000,"Powiat nowodworski",2018,1028.69
"5156",1415000,"Powiat ostrołęcki",2018,935.67
"5157",1416000,"Powiat ostrowski",2018,1044.69
"5158",1417000,"Powiat otwocki",2018,1221.09
"5159",1418000,"Powiat piaseczyński",2018,1301.56
"5160",1419000,"Powiat płocki",2018,947.91
"5161",1420000,"Powiat płoński",2018,1492.2
"5162",1421000,"Powiat pruszkowski",2018,1040.31
"5163",1422000,"Powiat przasnyski",2018,1682.24
"5164",1423000,"Powiat przysuski",2018,2030.64
"5165",1424000,"Powiat pułtuski",2018,1931.83
"5166",1425000,"Powiat radomski",2018,954.02
"5167",1426000,"Powiat siedlecki",2018,1091.04
"5168",1427000,"Powiat sierpecki",2018,1327.73
"5169",1428000,"Powiat sochaczewski",2018,1151.01
"5170",1429000,"Powiat sokołowski",2018,1333.68
"5171",1430000,"Powiat szydłowiecki",2018,1132.48
"5172",1432000,"Powiat warszawski zachodni",2018,1305.4
"5173",1433000,"Powiat węgrowski",2018,1282.9
"5174",1434000,"Powiat wołomiński",2018,914.09
"5175",1435000,"Powiat wyszkowski",2018,1283.73
"5176",1436000,"Powiat zwoleński",2018,1055.75
"5177",1437000,"Powiat żuromiński",2018,1227.97
"5178",1438000,"Powiat żyrardowski",2018,1066.27
"5179",1601000,"Powiat brzeski",2018,1121.89
"5180",1602000,"Powiat głubczycki",2018,1583.79
"5181",1603000,"Powiat kędzierzyńsko-kozielski",2018,1041.97
"5182",1604000,"Powiat kluczborski",2018,1301.33
"5183",1605000,"Powiat krapkowicki",2018,811.35
"5184",1606000,"Powiat namysłowski",2018,1316.51
"5185",1607000,"Powiat nyski",2018,1173.7
"5186",1608000,"Powiat oleski",2018,936.84
"5187",1609000,"Powiat opolski",2018,652.04
"5188",1610000,"Powiat prudnicki",2018,1135.87
"5189",1611000,"Powiat strzelecki",2018,1145.22
"5190",1801000,"Powiat bieszczadzki",2018,2085.59
"5191",1802000,"Powiat brzozowski",2018,958.78
"5192",1803000,"Powiat dębicki",2018,1095.67
"5193",1804000,"Powiat jarosławski",2018,1423.52
"5194",1805000,"Powiat jasielski",2018,1213.65
"5195",1806000,"Powiat kolbuszowski",2018,845.52
"5196",1807000,"Powiat krośnieński",2018,773.18
"5197",1808000,"Powiat leżajski",2018,1394.41
"5198",1809000,"Powiat lubaczowski",2018,1373.68
"5199",1810000,"Powiat łańcucki",2018,1034.58
"5200",1811000,"Powiat mielecki",2018,1056.14
"5201",1812000,"Powiat niżański",2018,1089.22
"5202",1813000,"Powiat przemyski",2018,895.7
"5203",1814000,"Powiat przeworski",2018,894.83
"5204",1815000,"Powiat ropczycko-sędziszowski",2018,1369.15
"5205",1816000,"Powiat rzeszowski",2018,868.29
"5206",1817000,"Powiat sanocki",2018,943.81
"5207",1818000,"Powiat stalowowolski",2018,1095.97
"5208",1819000,"Powiat strzyżowski",2018,1397.87
"5209",1820000,"Powiat tarnobrzeski",2018,842.6
"5210",1821000,"Powiat leski",2018,1474.99
"5211",2001000,"Powiat augustowski",2018,1266.24
"5212",2002000,"Powiat białostocki",2018,1226.39
"5213",2003000,"Powiat bielski",2018,1335.06
"5214",2004000,"Powiat grajewski",2018,1062.76
"5215",2005000,"Powiat hajnowski",2018,1091.26
"5216",2006000,"Powiat kolneński",2018,906.68
"5217",2007000,"Powiat łomżyński",2018,813.95
"5218",2008000,"Powiat moniecki",2018,1191.15
"5219",2009000,"Powiat sejneński",2018,1182.28
"5220",2010000,"Powiat siemiatycki",2018,1717.21
"5221",2011000,"Powiat sokólski",2018,1344.74
"5222",2012000,"Powiat suwalski",2018,1049.42
"5223",2013000,"Powiat wysokomazowiecki",2018,1633.07
"5224",2014000,"Powiat zambrowski",2018,1434.62
"5225",2201000,"Powiat bytowski",2018,1556.48
"5226",2202000,"Powiat chojnicki",2018,1490.15
"5227",2203000,"Powiat człuchowski",2018,1840.97
"5228",2204000,"Powiat gdański",2018,751.57
"5229",2205000,"Powiat kartuski",2018,1070.72
"5230",2206000,"Powiat kościerski",2018,1323.38
"5231",2207000,"Powiat kwidzyński",2018,1239.75
"5232",2208000,"Powiat lęborski",2018,1195.34
"5233",2209000,"Powiat malborski",2018,1386.52
"5234",2210000,"Powiat nowodworski",2018,1476.04
"5235",2211000,"Powiat pucki",2018,1285.02
"5236",2212000,"Powiat słupski",2018,992.79
"5237",2213000,"Powiat starogardzki",2018,1192.06
"5238",2214000,"Powiat tczewski",2018,1264.93
"5239",2215000,"Powiat wejherowski",2018,1025.08
"5240",2216000,"Powiat sztumski",2018,1257.25
"5241",2401000,"Powiat będziński",2018,791.67
"5242",2402000,"Powiat bielski",2018,870.36
"5243",2403000,"Powiat cieszyński",2018,1049.33
"5244",2404000,"Powiat częstochowski",2018,867.75
"5245",2405000,"Powiat gliwicki",2018,778.72
"5246",2406000,"Powiat kłobucki",2018,899.74
"5247",2407000,"Powiat lubliniecki",2018,1128.22
"5248",2408000,"Powiat mikołowski",2018,997.84
"5249",2409000,"Powiat myszkowski",2018,876.67
"5250",2410000,"Powiat pszczyński",2018,1015.99
"5251",2411000,"Powiat raciborski",2018,1082.64
"5252",2412000,"Powiat rybnicki",2018,642.24
"5253",2413000,"Powiat tarnogórski",2018,1170.9
"5254",2414000,"Powiat bieruńsko-lędziński",2018,1027.34
"5255",2415000,"Powiat wodzisławski",2018,1072.05
"5256",2416000,"Powiat zawierciański",2018,925.51
"5257",2417000,"Powiat żywiecki",2018,1115.74
"5258",2601000,"Powiat buski",2018,1475.7
"5259",2602000,"Powiat jędrzejowski",2018,1097.69
"5260",2603000,"Powiat kazimierski",2018,1482.56
"5261",2604000,"Powiat kielecki",2018,758.93
"5262",2605000,"Powiat konecki",2018,1154.57
"5263",2606000,"Powiat opatowski",2018,2120.33
"5264",2607000,"Powiat ostrowiecki",2018,1154.61
"5265",2608000,"Powiat pińczowski",2018,1191.26
"5266",2609000,"Powiat sandomierski",2018,1064.11
"5267",2610000,"Powiat skarżyski",2018,1289.92
"5268",2611000,"Powiat starachowicki",2018,1114.93
"5269",2612000,"Powiat staszowski",2018,877.92
"5270",2613000,"Powiat włoszczowski",2018,1210.05
"5271",2801000,"Powiat bartoszycki",2018,1371.78
"5272",2802000,"Powiat braniewski",2018,1384.69
"5273",2803000,"Powiat działdowski",2018,972.35
"5274",2804000,"Powiat elbląski",2018,1283.72
"5275",2805000,"Powiat ełcki",2018,1359.93
"5276",2806000,"Powiat giżycki",2018,1415.12
"5277",2807000,"Powiat iławski",2018,1173.87
"5278",2808000,"Powiat kętrzyński",2018,1231.62
"5279",2809000,"Powiat lidzbarski",2018,1301.21
"5280",2810000,"Powiat mrągowski",2018,1064.49
"5281",2811000,"Powiat nidzicki",2018,1238.65
"5282",2812000,"Powiat nowomiejski",2018,1134.18
"5283",2813000,"Powiat olecki",2018,1501.68
"5284",2814000,"Powiat olsztyński",2018,979.88
"5285",2815000,"Powiat ostródzki",2018,1420.91
"5286",2816000,"Powiat piski",2018,1389.21
"5287",2817000,"Powiat szczycieński",2018,1332.87
"5288",2818000,"Powiat gołdapski",2018,1549.9
"5289",2819000,"Powiat węgorzewski",2018,1821.83
"5290",3001000,"Powiat chodzieski",2018,1100.84
"5291",3002000,"Powiat czarnkowsko-trzcianecki",2018,1139.03
"5292",3003000,"Powiat gnieźnieński",2018,1260.85
"5293",3004000,"Powiat gostyński",2018,1077.02
"5294",3005000,"Powiat grodziski",2018,859.83
"5295",3006000,"Powiat jarociński",2018,1325.05
"5296",3007000,"Powiat kaliski",2018,992.13
"5297",3008000,"Powiat kępiński",2018,1213.99
"5298",3009000,"Powiat kolski",2018,1047.03
"5299",3010000,"Powiat koniński",2018,831.59
"5300",3011000,"Powiat kościański",2018,1214.37
"5301",3012000,"Powiat krotoszyński",2018,1263.11
"5302",3013000,"Powiat leszczyński",2018,1460.13
"5303",3014000,"Powiat międzychodzki",2018,1341.31
"5304",3015000,"Powiat nowotomyski",2018,947.77
"5305",3016000,"Powiat obornicki",2018,932.39
"5306",3017000,"Powiat ostrowski",2018,1077.25
"5307",3018000,"Powiat ostrzeszowski",2018,1202.8
"5308",3019000,"Powiat pilski",2018,1189.6
"5309",3020000,"Powiat pleszewski",2018,1319.62
"5310",3021000,"Powiat poznański",2018,1003.99
"5311",3022000,"Powiat rawicki",2018,999.33
"5312",3023000,"Powiat słupecki",2018,1207.23
"5313",3024000,"Powiat szamotulski",2018,941.84
"5314",3025000,"Powiat średzki",2018,1181.3
"5315",3026000,"Powiat śremski",2018,2413.06
"5316",3027000,"Powiat turecki",2018,1083.89
"5317",3028000,"Powiat wągrowiecki",2018,1263.53
"5318",3029000,"Powiat wolsztyński",2018,1145.91
"5319",3030000,"Powiat wrzesiński",2018,1599.34
"5320",3031000,"Powiat złotowski",2018,1010.91
"5321",3201000,"Powiat białogardzki",2018,1094.74
"5322",3202000,"Powiat choszczeński",2018,1429.82
"5323",3203000,"Powiat drawski",2018,1395.79
"5324",3204000,"Powiat goleniowski",2018,1097.72
"5325",3205000,"Powiat gryficki",2018,1560.9
"5326",3206000,"Powiat gryfiński",2018,1034.12
"5327",3207000,"Powiat kamieński",2018,1063.18
"5328",3208000,"Powiat kołobrzeski",2018,1319.08
"5329",3209000,"Powiat koszaliński",2018,1443.08
"5330",3210000,"Powiat myśliborski",2018,1208.26
"5331",3211000,"Powiat policki",2018,1175.81
"5332",3212000,"Powiat pyrzycki",2018,1096.26
"5333",3213000,"Powiat sławieński",2018,1149.36
"5334",3214000,"Powiat stargardzki",2018,1067.21
"5335",3215000,"Powiat szczecinecki",2018,1456.01
"5336",3216000,"Powiat świdwiński",2018,1565.24
"5337",3217000,"Powiat wałecki",2018,1233.42
"5338",3218000,"Powiat łobeski",2018,1353.64
"5339",201000,"Powiat bolesławiecki",2019,NA
"5340",202000,"Powiat dzierżoniowski",2019,NA
"5341",203000,"Powiat głogowski",2019,NA
"5342",204000,"Powiat górowski",2019,NA
"5343",205000,"Powiat jaworski",2019,NA
"5344",206000,"Powiat jeleniogórski",2019,NA
"5345",207000,"Powiat kamiennogórski",2019,NA
"5346",208000,"Powiat kłodzki",2019,NA
"5347",209000,"Powiat legnicki",2019,NA
"5348",210000,"Powiat lubański",2019,NA
"5349",211000,"Powiat lubiński",2019,NA
"5350",212000,"Powiat lwówecki",2019,NA
"5351",213000,"Powiat milicki",2019,NA
"5352",214000,"Powiat oleśnicki",2019,NA
"5353",215000,"Powiat oławski",2019,NA
"5354",216000,"Powiat polkowicki",2019,NA
"5355",217000,"Powiat strzeliński",2019,NA
"5356",218000,"Powiat średzki",2019,NA
"5357",219000,"Powiat świdnicki",2019,NA
"5358",220000,"Powiat trzebnicki",2019,NA
"5359",221000,"Powiat wałbrzyski",2019,NA
"5360",222000,"Powiat wołowski",2019,NA
"5361",223000,"Powiat wrocławski",2019,NA
"5362",224000,"Powiat ząbkowicki",2019,NA
"5363",225000,"Powiat zgorzelecki",2019,NA
"5364",226000,"Powiat złotoryjski",2019,NA
"5365",401000,"Powiat aleksandrowski",2019,NA
"5366",402000,"Powiat brodnicki",2019,NA
"5367",403000,"Powiat bydgoski",2019,NA
"5368",404000,"Powiat chełmiński",2019,NA
"5369",405000,"Powiat golubsko-dobrzyński",2019,NA
"5370",406000,"Powiat grudziądzki",2019,NA
"5371",407000,"Powiat inowrocławski",2019,NA
"5372",408000,"Powiat lipnowski",2019,NA
"5373",409000,"Powiat mogileński",2019,NA
"5374",410000,"Powiat nakielski",2019,NA
"5375",411000,"Powiat radziejowski",2019,NA
"5376",412000,"Powiat rypiński",2019,NA
"5377",413000,"Powiat sępoleński",2019,NA
"5378",414000,"Powiat świecki",2019,NA
"5379",415000,"Powiat toruński",2019,NA
"5380",416000,"Powiat tucholski",2019,NA
"5381",417000,"Powiat wąbrzeski",2019,NA
"5382",418000,"Powiat włocławski",2019,NA
"5383",419000,"Powiat żniński",2019,NA
"5384",601000,"Powiat bialski",2019,NA
"5385",602000,"Powiat biłgorajski",2019,NA
"5386",603000,"Powiat chełmski",2019,NA
"5387",604000,"Powiat hrubieszowski",2019,NA
"5388",605000,"Powiat janowski",2019,NA
"5389",606000,"Powiat krasnostawski",2019,NA
"5390",607000,"Powiat kraśnicki",2019,NA
"5391",608000,"Powiat lubartowski",2019,NA
"5392",609000,"Powiat lubelski",2019,NA
"5393",610000,"Powiat łęczyński",2019,NA
"5394",611000,"Powiat łukowski",2019,NA
"5395",612000,"Powiat opolski",2019,NA
"5396",613000,"Powiat parczewski",2019,NA
"5397",614000,"Powiat puławski",2019,NA
"5398",615000,"Powiat radzyński",2019,NA
"5399",616000,"Powiat rycki",2019,NA
"5400",617000,"Powiat świdnicki",2019,NA
"5401",618000,"Powiat tomaszowski",2019,NA
"5402",619000,"Powiat włodawski",2019,NA
"5403",620000,"Powiat zamojski",2019,NA
"5404",801000,"Powiat gorzowski",2019,NA
"5405",802000,"Powiat krośnieński",2019,NA
"5406",803000,"Powiat międzyrzecki",2019,NA
"5407",804000,"Powiat nowosolski",2019,NA
"5408",805000,"Powiat słubicki",2019,NA
"5409",806000,"Powiat strzelecko-drezdenecki",2019,NA
"5410",807000,"Powiat sulęciński",2019,NA
"5411",808000,"Powiat świebodziński",2019,NA
"5412",809000,"Powiat zielonogórski",2019,NA
"5413",810000,"Powiat żagański",2019,NA
"5414",811000,"Powiat żarski",2019,NA
"5415",812000,"Powiat wschowski",2019,NA
"5416",1001000,"Powiat bełchatowski",2019,NA
"5417",1002000,"Powiat kutnowski",2019,NA
"5418",1003000,"Powiat łaski",2019,NA
"5419",1004000,"Powiat łęczycki",2019,NA
"5420",1005000,"Powiat łowicki",2019,NA
"5421",1006000,"Powiat łódzki wschodni",2019,NA
"5422",1007000,"Powiat opoczyński",2019,NA
"5423",1008000,"Powiat pabianicki",2019,NA
"5424",1009000,"Powiat pajęczański",2019,NA
"5425",1010000,"Powiat piotrkowski",2019,NA
"5426",1011000,"Powiat poddębicki",2019,NA
"5427",1012000,"Powiat radomszczański",2019,NA
"5428",1013000,"Powiat rawski",2019,NA
"5429",1014000,"Powiat sieradzki",2019,NA
"5430",1015000,"Powiat skierniewicki",2019,NA
"5431",1016000,"Powiat tomaszowski",2019,NA
"5432",1017000,"Powiat wieluński",2019,NA
"5433",1018000,"Powiat wieruszowski",2019,NA
"5434",1019000,"Powiat zduńskowolski",2019,NA
"5435",1020000,"Powiat zgierski",2019,NA
"5436",1021000,"Powiat brzeziński",2019,NA
"5437",1201000,"Powiat bocheński",2019,NA
"5438",1202000,"Powiat brzeski",2019,NA
"5439",1203000,"Powiat chrzanowski",2019,NA
"5440",1204000,"Powiat dąbrowski",2019,NA
"5441",1205000,"Powiat gorlicki",2019,NA
"5442",1206000,"Powiat krakowski",2019,NA
"5443",1207000,"Powiat limanowski",2019,NA
"5444",1208000,"Powiat miechowski",2019,NA
"5445",1209000,"Powiat myślenicki",2019,NA
"5446",1210000,"Powiat nowosądecki",2019,NA
"5447",1211000,"Powiat nowotarski",2019,NA
"5448",1212000,"Powiat olkuski",2019,NA
"5449",1213000,"Powiat oświęcimski",2019,NA
"5450",1214000,"Powiat proszowicki",2019,NA
"5451",1215000,"Powiat suski",2019,NA
"5452",1216000,"Powiat tarnowski",2019,NA
"5453",1217000,"Powiat tatrzański",2019,NA
"5454",1218000,"Powiat wadowicki",2019,NA
"5455",1219000,"Powiat wielicki",2019,NA
"5456",1401000,"Powiat białobrzeski",2019,NA
"5457",1402000,"Powiat ciechanowski",2019,NA
"5458",1403000,"Powiat garwoliński",2019,NA
"5459",1404000,"Powiat gostyniński",2019,NA
"5460",1405000,"Powiat grodziski",2019,NA
"5461",1406000,"Powiat grójecki",2019,NA
"5462",1407000,"Powiat kozienicki",2019,NA
"5463",1408000,"Powiat legionowski",2019,NA
"5464",1409000,"Powiat lipski",2019,NA
"5465",1410000,"Powiat łosicki",2019,NA
"5466",1411000,"Powiat makowski",2019,NA
"5467",1412000,"Powiat miński",2019,NA
"5468",1413000,"Powiat mławski",2019,NA
"5469",1414000,"Powiat nowodworski",2019,NA
"5470",1415000,"Powiat ostrołęcki",2019,NA
"5471",1416000,"Powiat ostrowski",2019,NA
"5472",1417000,"Powiat otwocki",2019,NA
"5473",1418000,"Powiat piaseczyński",2019,NA
"5474",1419000,"Powiat płocki",2019,NA
"5475",1420000,"Powiat płoński",2019,NA
"5476",1421000,"Powiat pruszkowski",2019,NA
"5477",1422000,"Powiat przasnyski",2019,NA
"5478",1423000,"Powiat przysuski",2019,NA
"5479",1424000,"Powiat pułtuski",2019,NA
"5480",1425000,"Powiat radomski",2019,NA
"5481",1426000,"Powiat siedlecki",2019,NA
"5482",1427000,"Powiat sierpecki",2019,NA
"5483",1428000,"Powiat sochaczewski",2019,NA
"5484",1429000,"Powiat sokołowski",2019,NA
"5485",1430000,"Powiat szydłowiecki",2019,NA
"5486",1432000,"Powiat warszawski zachodni",2019,NA
"5487",1433000,"Powiat węgrowski",2019,NA
"5488",1434000,"Powiat wołomiński",2019,NA
"5489",1435000,"Powiat wyszkowski",2019,NA
"5490",1436000,"Powiat zwoleński",2019,NA
"5491",1437000,"Powiat żuromiński",2019,NA
"5492",1438000,"Powiat żyrardowski",2019,NA
"5493",1601000,"Powiat brzeski",2019,NA
"5494",1602000,"Powiat głubczycki",2019,NA
"5495",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"5496",1604000,"Powiat kluczborski",2019,NA
"5497",1605000,"Powiat krapkowicki",2019,NA
"5498",1606000,"Powiat namysłowski",2019,NA
"5499",1607000,"Powiat nyski",2019,NA
"5500",1608000,"Powiat oleski",2019,NA
"5501",1609000,"Powiat opolski",2019,NA
"5502",1610000,"Powiat prudnicki",2019,NA
"5503",1611000,"Powiat strzelecki",2019,NA
"5504",1801000,"Powiat bieszczadzki",2019,NA
"5505",1802000,"Powiat brzozowski",2019,NA
"5506",1803000,"Powiat dębicki",2019,NA
"5507",1804000,"Powiat jarosławski",2019,NA
"5508",1805000,"Powiat jasielski",2019,NA
"5509",1806000,"Powiat kolbuszowski",2019,NA
"5510",1807000,"Powiat krośnieński",2019,NA
"5511",1808000,"Powiat leżajski",2019,NA
"5512",1809000,"Powiat lubaczowski",2019,NA
"5513",1810000,"Powiat łańcucki",2019,NA
"5514",1811000,"Powiat mielecki",2019,NA
"5515",1812000,"Powiat niżański",2019,NA
"5516",1813000,"Powiat przemyski",2019,NA
"5517",1814000,"Powiat przeworski",2019,NA
"5518",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"5519",1816000,"Powiat rzeszowski",2019,NA
"5520",1817000,"Powiat sanocki",2019,NA
"5521",1818000,"Powiat stalowowolski",2019,NA
"5522",1819000,"Powiat strzyżowski",2019,NA
"5523",1820000,"Powiat tarnobrzeski",2019,NA
"5524",1821000,"Powiat leski",2019,NA
"5525",2001000,"Powiat augustowski",2019,NA
"5526",2002000,"Powiat białostocki",2019,NA
"5527",2003000,"Powiat bielski",2019,NA
"5528",2004000,"Powiat grajewski",2019,NA
"5529",2005000,"Powiat hajnowski",2019,NA
"5530",2006000,"Powiat kolneński",2019,NA
"5531",2007000,"Powiat łomżyński",2019,NA
"5532",2008000,"Powiat moniecki",2019,NA
"5533",2009000,"Powiat sejneński",2019,NA
"5534",2010000,"Powiat siemiatycki",2019,NA
"5535",2011000,"Powiat sokólski",2019,NA
"5536",2012000,"Powiat suwalski",2019,NA
"5537",2013000,"Powiat wysokomazowiecki",2019,NA
"5538",2014000,"Powiat zambrowski",2019,NA
"5539",2201000,"Powiat bytowski",2019,NA
"5540",2202000,"Powiat chojnicki",2019,NA
"5541",2203000,"Powiat człuchowski",2019,NA
"5542",2204000,"Powiat gdański",2019,NA
"5543",2205000,"Powiat kartuski",2019,NA
"5544",2206000,"Powiat kościerski",2019,NA
"5545",2207000,"Powiat kwidzyński",2019,NA
"5546",2208000,"Powiat lęborski",2019,NA
"5547",2209000,"Powiat malborski",2019,NA
"5548",2210000,"Powiat nowodworski",2019,NA
"5549",2211000,"Powiat pucki",2019,NA
"5550",2212000,"Powiat słupski",2019,NA
"5551",2213000,"Powiat starogardzki",2019,NA
"5552",2214000,"Powiat tczewski",2019,NA
"5553",2215000,"Powiat wejherowski",2019,NA
"5554",2216000,"Powiat sztumski",2019,NA
"5555",2401000,"Powiat będziński",2019,NA
"5556",2402000,"Powiat bielski",2019,NA
"5557",2403000,"Powiat cieszyński",2019,NA
"5558",2404000,"Powiat częstochowski",2019,NA
"5559",2405000,"Powiat gliwicki",2019,NA
"5560",2406000,"Powiat kłobucki",2019,NA
"5561",2407000,"Powiat lubliniecki",2019,NA
"5562",2408000,"Powiat mikołowski",2019,NA
"5563",2409000,"Powiat myszkowski",2019,NA
"5564",2410000,"Powiat pszczyński",2019,NA
"5565",2411000,"Powiat raciborski",2019,NA
"5566",2412000,"Powiat rybnicki",2019,NA
"5567",2413000,"Powiat tarnogórski",2019,NA
"5568",2414000,"Powiat bieruńsko-lędziński",2019,NA
"5569",2415000,"Powiat wodzisławski",2019,NA
"5570",2416000,"Powiat zawierciański",2019,NA
"5571",2417000,"Powiat żywiecki",2019,NA
"5572",2601000,"Powiat buski",2019,NA
"5573",2602000,"Powiat jędrzejowski",2019,NA
"5574",2603000,"Powiat kazimierski",2019,NA
"5575",2604000,"Powiat kielecki",2019,NA
"5576",2605000,"Powiat konecki",2019,NA
"5577",2606000,"Powiat opatowski",2019,NA
"5578",2607000,"Powiat ostrowiecki",2019,NA
"5579",2608000,"Powiat pińczowski",2019,NA
"5580",2609000,"Powiat sandomierski",2019,NA
"5581",2610000,"Powiat skarżyski",2019,NA
"5582",2611000,"Powiat starachowicki",2019,NA
"5583",2612000,"Powiat staszowski",2019,NA
"5584",2613000,"Powiat włoszczowski",2019,NA
"5585",2801000,"Powiat bartoszycki",2019,NA
"5586",2802000,"Powiat braniewski",2019,NA
"5587",2803000,"Powiat działdowski",2019,NA
"5588",2804000,"Powiat elbląski",2019,NA
