"","Kod","Nazwa","rok","Przestepstwa_stwierdzone_przez_Policje_w_zakonczonych_postepowaniach_przygotowawczych_wskaznik_wykrywalnosci_sprawcow_przestepstw_stwierdzonych_przez_Policje_ogolem_proc"
"19885",1210000,"Powiat nowosądecki",2018,87.9
"19886",1211000,"Powiat nowotarski",2018,75.4
"19887",1212000,"Powiat olkuski",2018,76.9
"19888",1213000,"Powiat oświęcimski",2018,83.7
"19889",1214000,"Powiat proszowicki",2018,81.5
"19890",1215000,"Powiat suski",2018,77.6
"19891",1216000,"Powiat tarnowski",2018,86.8
"19892",1217000,"Powiat tatrzański",2018,84.2
"19893",1218000,"Powiat wadowicki",2018,82.8
"19894",1219000,"Powiat wielicki",2018,76.8
"19895",1261000,"Powiat m.Kraków",2018,58.1
"19896",1262000,"Powiat m.Nowy Sącz",2018,84.4
"19897",1263000,"Powiat m.Tarnów",2018,92.8
"19898",1401000,"Powiat białobrzeski",2018,78.2
"19899",1402000,"Powiat ciechanowski",2018,86.1
"19900",1403000,"Powiat garwoliński",2018,84.7
"19901",1404000,"Powiat gostyniński",2018,77.9
"19902",1405000,"Powiat grodziski",2018,75.7
"19903",1406000,"Powiat grójecki",2018,73.4
"19904",1407000,"Powiat kozienicki",2018,79.2
"19905",1408000,"Powiat legionowski",2018,69.8
"19906",1409000,"Powiat lipski",2018,88.2
"19907",1410000,"Powiat łosicki",2018,83.9
"19908",1411000,"Powiat makowski",2018,80.6
"19909",1412000,"Powiat miński",2018,75
"19910",1413000,"Powiat mławski",2018,80.6
"19911",1414000,"Powiat nowodworski",2018,76.4
"19912",1415000,"Powiat ostrołęcki",2018,83.6
"19913",1416000,"Powiat ostrowski",2018,78.1
"19914",1417000,"Powiat otwocki",2018,68.3
"19915",1418000,"Powiat piaseczyński",2018,58
"19916",1419000,"Powiat płocki",2018,82.5
"19917",1420000,"Powiat płoński",2018,87
"19918",1421000,"Powiat pruszkowski",2018,57.4
"19919",1422000,"Powiat przasnyski",2018,89.1
"19920",1423000,"Powiat przysuski",2018,86.5
"19921",1424000,"Powiat pułtuski",2018,82.2
"19922",1425000,"Powiat radomski",2018,74.2
"19923",1426000,"Powiat siedlecki",2018,79.1
"19924",1427000,"Powiat sierpecki",2018,90.2
"19925",1428000,"Powiat sochaczewski",2018,78.2
"19926",1429000,"Powiat sokołowski",2018,85.2
"19927",1430000,"Powiat szydłowiecki",2018,82.5
"19928",1432000,"Powiat warszawski zachodni",2018,62.4
"19929",1433000,"Powiat węgrowski",2018,82.8
"19930",1434000,"Powiat wołomiński",2018,75.1
"19931",1435000,"Powiat wyszkowski",2018,82
"19932",1436000,"Powiat zwoleński",2018,93.8
"19933",1437000,"Powiat żuromiński",2018,82.9
"19934",1438000,"Powiat żyrardowski",2018,74.6
"19935",1461000,"Powiat m.Ostrołęka",2018,90.3
"19936",1462000,"Powiat m.Płock",2018,66.5
"19937",1463000,"Powiat m.Radom",2018,70.7
"19938",1464000,"Powiat m.Siedlce",2018,79.8
"19939",1465000,"Powiat m. st. Warszawa",2018,48.8
"19940",1601000,"Powiat brzeski",2018,72.3
"19941",1602000,"Powiat głubczycki",2018,79.2
"19942",1603000,"Powiat kędzierzyńsko-kozielski",2018,67.5
"19943",1604000,"Powiat kluczborski",2018,78.5
"19944",1605000,"Powiat krapkowicki",2018,71.9
"19945",1606000,"Powiat namysłowski",2018,85
"19946",1607000,"Powiat nyski",2018,79
"19947",1608000,"Powiat oleski",2018,85.2
"19948",1609000,"Powiat opolski",2018,73.5
"19949",1610000,"Powiat prudnicki",2018,84.8
"19950",1611000,"Powiat strzelecki",2018,70.1
"19951",1661000,"Powiat m.Opole",2018,55.3
"19952",1801000,"Powiat bieszczadzki",2018,86.1
"19953",1802000,"Powiat brzozowski",2018,82.6
"19954",1803000,"Powiat dębicki",2018,75.9
"19955",1804000,"Powiat jarosławski",2018,88
"19956",1805000,"Powiat jasielski",2018,78.3
"19957",1806000,"Powiat kolbuszowski",2018,77.5
"19958",1807000,"Powiat krośnieński",2018,82.2
"19959",1808000,"Powiat leżajski",2018,81.6
"19960",1809000,"Powiat lubaczowski",2018,83.9
"19961",1810000,"Powiat łańcucki",2018,80.5
"19962",1811000,"Powiat mielecki",2018,68.4
"19963",1812000,"Powiat niżański",2018,80.8
"19964",1813000,"Powiat przemyski",2018,78
"19965",1814000,"Powiat przeworski",2018,91.3
"19966",1815000,"Powiat ropczycko-sędziszowski",2018,77.4
"19967",1816000,"Powiat rzeszowski",2018,71.1
"19968",1817000,"Powiat sanocki",2018,78.1
"19969",1818000,"Powiat stalowowolski",2018,75.9
"19970",1819000,"Powiat strzyżowski",2018,86.6
"19971",1820000,"Powiat tarnobrzeski",2018,82.7
"19972",1821000,"Powiat leski",2018,92.8
"19973",1861000,"Powiat m.Krosno",2018,71.6
"19974",1862000,"Powiat m.Przemyśl",2018,68.7
"19975",1863000,"Powiat m.Rzeszów",2018,62.1
"19976",1864000,"Powiat m.Tarnobrzeg",2018,78
"19977",2001000,"Powiat augustowski",2018,75.2
"19978",2002000,"Powiat białostocki",2018,68
"19979",2003000,"Powiat bielski",2018,81.5
"19980",2004000,"Powiat grajewski",2018,81.2
"19981",2005000,"Powiat hajnowski",2018,73.1
"19982",2006000,"Powiat kolneński",2018,83.1
"19983",2007000,"Powiat łomżyński",2018,71.1
"19984",2008000,"Powiat moniecki",2018,77.8
"19985",2009000,"Powiat sejneński",2018,84.1
"19986",2010000,"Powiat siemiatycki",2018,86.1
"19987",2011000,"Powiat sokólski",2018,74
"19988",2012000,"Powiat suwalski",2018,74.9
"19989",2013000,"Powiat wysokomazowiecki",2018,85.8
"19990",2014000,"Powiat zambrowski",2018,80.8
"19991",2061000,"Powiat m.Białystok",2018,72
"19992",2062000,"Powiat m.Łomża",2018,74.1
"19993",2063000,"Powiat m.Suwałki",2018,80.1
"19994",2201000,"Powiat bytowski",2018,87.6
"19995",2202000,"Powiat chojnicki",2018,81.4
"19996",2203000,"Powiat człuchowski",2018,76.9
"19997",2204000,"Powiat gdański",2018,65.6
"19998",2205000,"Powiat kartuski",2018,68.8
"19999",2206000,"Powiat kościerski",2018,76.1
"20000",2207000,"Powiat kwidzyński",2018,74
"20001",2208000,"Powiat lęborski",2018,73
"20002",2209000,"Powiat malborski",2018,78.1
"20003",2210000,"Powiat nowodworski",2018,69.4
"20004",2211000,"Powiat pucki",2018,72.1
"20005",2212000,"Powiat słupski",2018,76.4
"20006",2213000,"Powiat starogardzki",2018,78.8
"20007",2214000,"Powiat tczewski",2018,69.5
"20008",2215000,"Powiat wejherowski",2018,66.9
"20009",2216000,"Powiat sztumski",2018,83.4
"20010",2261000,"Powiat m.Gdańsk",2018,53.4
"20011",2262000,"Powiat m.Gdynia",2018,68.7
"20012",2263000,"Powiat m.Słupsk",2018,68.7
"20013",2264000,"Powiat m.Sopot",2018,59.7
"20014",2401000,"Powiat będziński",2018,86.1
"20015",2402000,"Powiat bielski",2018,69.1
"20016",2403000,"Powiat cieszyński",2018,75.3
"20017",2404000,"Powiat częstochowski",2018,81.8
"20018",2405000,"Powiat gliwicki",2018,71.4
"20019",2406000,"Powiat kłobucki",2018,82.2
"20020",2407000,"Powiat lubliniecki",2018,82.4
"20021",2408000,"Powiat mikołowski",2018,81.4
"20022",2409000,"Powiat myszkowski",2018,89.8
"20023",2410000,"Powiat pszczyński",2018,82.3
"20024",2411000,"Powiat raciborski",2018,84.8
"20025",2412000,"Powiat rybnicki",2018,77.9
"20026",2413000,"Powiat tarnogórski",2018,70
"20027",2414000,"Powiat bieruńsko-lędziński",2018,81.9
"20028",2415000,"Powiat wodzisławski",2018,76.6
"20029",2416000,"Powiat zawierciański",2018,85.2
"20030",2417000,"Powiat żywiecki",2018,90.4
"20031",2461000,"Powiat m.Bielsko-Biała",2018,77.5
"20032",2462000,"Powiat m.Bytom",2018,80.2
"20033",2463000,"Powiat m.Chorzów",2018,69.6
"20034",2464000,"Powiat m.Częstochowa",2018,73.3
"20035",2465000,"Powiat m.Dąbrowa Górnicza",2018,79
"20036",2466000,"Powiat m.Gliwice",2018,70.9
"20037",2467000,"Powiat m.Jastrzębie-Zdrój",2018,69.7
"20038",2468000,"Powiat m.Jaworzno",2018,75.4
"20039",2469000,"Powiat m.Katowice",2018,68.3
"20040",2470000,"Powiat m.Mysłowice",2018,74.9
"20041",2471000,"Powiat m.Piekary Śląskie",2018,93.5
"20042",2472000,"Powiat m.Ruda Śląska",2018,78.6
"20043",2473000,"Powiat m.Rybnik",2018,77.8
"20044",2474000,"Powiat m.Siemianowice Śląskie",2018,69.7
"20045",2475000,"Powiat m.Sosnowiec",2018,78.1
"20046",2476000,"Powiat m.Świętochłowice",2018,81.2
"20047",2477000,"Powiat m.Tychy",2018,78.9
"20048",2478000,"Powiat m.Zabrze",2018,76.5
"20049",2479000,"Powiat m.Żory",2018,74.1
"20050",2601000,"Powiat buski",2018,88.4
"20051",2602000,"Powiat jędrzejowski",2018,90.5
"20052",2603000,"Powiat kazimierski",2018,88
"20053",2604000,"Powiat kielecki",2018,81
"20054",2605000,"Powiat konecki",2018,77
"20055",2606000,"Powiat opatowski",2018,83.4
"20056",2607000,"Powiat ostrowiecki",2018,73
"20057",2608000,"Powiat pińczowski",2018,88.1
"20058",2609000,"Powiat sandomierski",2018,83.9
"20059",2610000,"Powiat skarżyski",2018,83.6
"20060",2611000,"Powiat starachowicki",2018,79.4
"20061",2612000,"Powiat staszowski",2018,85.5
"20062",2613000,"Powiat włoszczowski",2018,90.7
"20063",2661000,"Powiat m.Kielce",2018,73.5
"20064",2801000,"Powiat bartoszycki",2018,77.6
"20065",2802000,"Powiat braniewski",2018,82.2
"20066",2803000,"Powiat działdowski",2018,80.3
"20067",2804000,"Powiat elbląski",2018,83.5
"20068",2805000,"Powiat ełcki",2018,82.5
"20069",2806000,"Powiat giżycki",2018,74.5
"20070",2807000,"Powiat iławski",2018,79.7
"20071",2808000,"Powiat kętrzyński",2018,79.8
"20072",2809000,"Powiat lidzbarski",2018,76.4
"20073",2810000,"Powiat mrągowski",2018,73.4
"20074",2811000,"Powiat nidzicki",2018,78.6
"20075",2812000,"Powiat nowomiejski",2018,87.8
"20076",2813000,"Powiat olecki",2018,80.6
"20077",2814000,"Powiat olsztyński",2018,73.4
"20078",2815000,"Powiat ostródzki",2018,74.8
"20079",2816000,"Powiat piski",2018,81
"20080",2817000,"Powiat szczycieński",2018,68.2
"20081",2818000,"Powiat gołdapski",2018,87.8
"20082",2819000,"Powiat węgorzewski",2018,85.8
"20083",2861000,"Powiat m.Elbląg",2018,72.2
"20084",2862000,"Powiat m.Olsztyn",2018,63.3
"20085",3001000,"Powiat chodzieski",2018,90
"20086",3002000,"Powiat czarnkowsko-trzcianecki",2018,87.5
"20087",3003000,"Powiat gnieźnieński",2018,74.7
"20088",3004000,"Powiat gostyński",2018,96.5
"20089",3005000,"Powiat grodziski",2018,85.1
"20090",3006000,"Powiat jarociński",2018,85.8
"20091",3007000,"Powiat kaliski",2018,86.9
"20092",3008000,"Powiat kępiński",2018,85.3
"20093",3009000,"Powiat kolski",2018,88.2
"20094",3010000,"Powiat koniński",2018,79.9
"20095",3011000,"Powiat kościański",2018,91.2
"20096",3012000,"Powiat krotoszyński",2018,92.6
"20097",3013000,"Powiat leszczyński",2018,89.9
"20098",3014000,"Powiat międzychodzki",2018,85.6
"20099",3015000,"Powiat nowotomyski",2018,85.4
"20100",3016000,"Powiat obornicki",2018,85.5
"20101",3017000,"Powiat ostrowski",2018,84.1
"20102",3018000,"Powiat ostrzeszowski",2018,85.2
"20103",3019000,"Powiat pilski",2018,83.1
"20104",3020000,"Powiat pleszewski",2018,87.2
"20105",3021000,"Powiat poznański",2018,63.9
"20106",3022000,"Powiat rawicki",2018,92.7
"20107",3023000,"Powiat słupecki",2018,89.2
"20108",3024000,"Powiat szamotulski",2018,83.9
"20109",3025000,"Powiat średzki",2018,91.2
"20110",3026000,"Powiat śremski",2018,89
"20111",3027000,"Powiat turecki",2018,85.9
"20112",3028000,"Powiat wągrowiecki",2018,84
"20113",3029000,"Powiat wolsztyński",2018,86.1
"20114",3030000,"Powiat wrzesiński",2018,77.5
"20115",3031000,"Powiat złotowski",2018,86.7
"20116",3061000,"Powiat m.Kalisz",2018,73
"20117",3062000,"Powiat m.Konin",2018,72.9
"20118",3063000,"Powiat m.Leszno",2018,81.2
"20119",3064000,"Powiat m.Poznań",2018,62.8
"20120",3201000,"Powiat białogardzki",2018,74
"20121",3202000,"Powiat choszczeński",2018,93.4
"20122",3203000,"Powiat drawski",2018,77.7
"20123",3204000,"Powiat goleniowski",2018,82.9
"20124",3205000,"Powiat gryficki",2018,69.1
"20125",3206000,"Powiat gryfiński",2018,78.6
"20126",3207000,"Powiat kamieński",2018,66.9
"20127",3208000,"Powiat kołobrzeski",2018,67.5
"20128",3209000,"Powiat koszaliński",2018,69.8
"20129",3210000,"Powiat myśliborski",2018,84.1
"20130",3211000,"Powiat policki",2018,78.4
"20131",3212000,"Powiat pyrzycki",2018,86.4
"20132",3213000,"Powiat sławieński",2018,73.6
"20133",3214000,"Powiat stargardzki",2018,71.1
"20134",3215000,"Powiat szczecinecki",2018,84.1
"20135",3216000,"Powiat świdwiński",2018,84.2
"20136",3217000,"Powiat wałecki",2018,74.9
"20137",3218000,"Powiat łobeski",2018,76.9
"20138",3261000,"Powiat m.Koszalin",2018,71.6
"20139",3262000,"Powiat m.Szczecin",2018,73.6
"20140",3263000,"Powiat m.Świnoujście",2018,71.6
"20141",201000,"Powiat bolesławiecki",2019,66.3
"20142",202000,"Powiat dzierżoniowski",2019,79.1
"20143",203000,"Powiat głogowski",2019,76.4
"20144",204000,"Powiat górowski",2019,76.9
"20145",205000,"Powiat jaworski",2019,77.6
"20146",206000,"Powiat jeleniogórski",2019,62.7
"20147",207000,"Powiat kamiennogórski",2019,83.9
"20148",208000,"Powiat kłodzki",2019,74.9
"20149",209000,"Powiat legnicki",2019,62.5
"20150",210000,"Powiat lubański",2019,73.9
"20151",211000,"Powiat lubiński",2019,70.7
"20152",212000,"Powiat lwówecki",2019,81.8
"20153",213000,"Powiat milicki",2019,80.9
"20154",214000,"Powiat oleśnicki",2019,75.6
"20155",215000,"Powiat oławski",2019,73.3
"20156",216000,"Powiat polkowicki",2019,74.1
"20157",217000,"Powiat strzeliński",2019,73.1
"20158",218000,"Powiat średzki",2019,78
"20159",219000,"Powiat świdnicki",2019,72.1
"20160",220000,"Powiat trzebnicki",2019,81.1
"20161",221000,"Powiat wałbrzyski",2019,79.3
"20162",222000,"Powiat wołowski",2019,77.5
"20163",223000,"Powiat wrocławski",2019,53.6
"20164",224000,"Powiat ząbkowicki",2019,81.9
"20165",225000,"Powiat zgorzelecki",2019,60.4
"20166",226000,"Powiat złotoryjski",2019,74.3
"20167",261000,"Powiat m.Jelenia Góra",2019,74.9
"20168",262000,"Powiat m.Legnica",2019,69.6
"20169",264000,"Powiat m.Wrocław",2019,46
"20170",265000,"Powiat m.Wałbrzych od 2013",2019,86.6
"20171",401000,"Powiat aleksandrowski",2019,83.2
"20172",402000,"Powiat brodnicki",2019,83.7
"20173",403000,"Powiat bydgoski",2019,72.4
"20174",404000,"Powiat chełmiński",2019,83.9
"20175",405000,"Powiat golubsko-dobrzyński",2019,78.5
"20176",406000,"Powiat grudziądzki",2019,79.7
"20177",407000,"Powiat inowrocławski",2019,71.9
"20178",408000,"Powiat lipnowski",2019,74.3
"20179",409000,"Powiat mogileński",2019,81.9
"20180",410000,"Powiat nakielski",2019,79.3
"20181",411000,"Powiat radziejowski",2019,87.1
"20182",412000,"Powiat rypiński",2019,84.2
"20183",413000,"Powiat sępoleński",2019,83.7
"20184",414000,"Powiat świecki",2019,76.5
"20185",415000,"Powiat toruński",2019,77.9
"20186",416000,"Powiat tucholski",2019,81.5
"20187",417000,"Powiat wąbrzeski",2019,84.2
"20188",418000,"Powiat włocławski",2019,70
"20189",419000,"Powiat żniński",2019,82.6
"20190",461000,"Powiat m.Bydgoszcz",2019,74.6
"20191",462000,"Powiat m.Grudziądz",2019,65.4
"20192",463000,"Powiat m.Toruń",2019,63
"20193",464000,"Powiat m.Włocławek",2019,66.2
"20194",601000,"Powiat bialski",2019,89.7
"20195",602000,"Powiat biłgorajski",2019,88.5
"20196",603000,"Powiat chełmski",2019,81.7
"20197",604000,"Powiat hrubieszowski",2019,86.1
"20198",605000,"Powiat janowski",2019,92
"20199",606000,"Powiat krasnostawski",2019,83.7
"20200",607000,"Powiat kraśnicki",2019,88.5
"20201",608000,"Powiat lubartowski",2019,91.5
"20202",609000,"Powiat lubelski",2019,79.7
"20203",610000,"Powiat łęczyński",2019,81.8
"20204",611000,"Powiat łukowski",2019,87.2
"20205",612000,"Powiat opolski",2019,87.4
"20206",613000,"Powiat parczewski",2019,88.3
"20207",614000,"Powiat puławski",2019,80.1
"20208",615000,"Powiat radzyński",2019,86.5
"20209",616000,"Powiat rycki",2019,84.8
"20210",617000,"Powiat świdnicki",2019,84.7
"20211",618000,"Powiat tomaszowski",2019,88.5
"20212",619000,"Powiat włodawski",2019,91.4
"20213",620000,"Powiat zamojski",2019,87.8
"20214",661000,"Powiat m.Biała Podlaska",2019,85.5
"20215",662000,"Powiat m.Chełm",2019,80.2
"20216",663000,"Powiat m.Lublin",2019,73.6
"20217",664000,"Powiat m.Zamość",2019,84.8
"20218",801000,"Powiat gorzowski",2019,69.8
"20219",802000,"Powiat krośnieński",2019,77.2
"20220",803000,"Powiat międzyrzecki",2019,74.6
"20221",804000,"Powiat nowosolski",2019,75.4
"20222",805000,"Powiat słubicki",2019,77.6
"20223",806000,"Powiat strzelecko-drezdenecki",2019,74.6
"20224",807000,"Powiat sulęciński",2019,76.2
"20225",808000,"Powiat świebodziński",2019,76
"20226",809000,"Powiat zielonogórski",2019,68.4
"20227",810000,"Powiat żagański",2019,68.4
"20228",811000,"Powiat żarski",2019,72.9
"20229",812000,"Powiat wschowski",2019,76.3
"20230",861000,"Powiat m.Gorzów Wielkopolski",2019,70.2
"20231",862000,"Powiat m.Zielona Góra",2019,70.3
"20232",1001000,"Powiat bełchatowski",2019,81
"20233",1002000,"Powiat kutnowski",2019,77.6
"20234",1003000,"Powiat łaski",2019,65.4
"20235",1004000,"Powiat łęczycki",2019,89.6
"20236",1005000,"Powiat łowicki",2019,73
"20237",1006000,"Powiat łódzki wschodni",2019,73.4
"20238",1007000,"Powiat opoczyński",2019,90.9
"20239",1008000,"Powiat pabianicki",2019,80.1
"20240",1009000,"Powiat pajęczański",2019,80.4
"20241",1010000,"Powiat piotrkowski",2019,80.1
"20242",1011000,"Powiat poddębicki",2019,71.6
"20243",1012000,"Powiat radomszczański",2019,84.2
"20244",1013000,"Powiat rawski",2019,85.4
"20245",1014000,"Powiat sieradzki",2019,77.8
"20246",1015000,"Powiat skierniewicki",2019,63.5
"20247",1016000,"Powiat tomaszowski",2019,73.2
"20248",1017000,"Powiat wieluński",2019,83.1
"20249",1018000,"Powiat wieruszowski",2019,87.8
"20250",1019000,"Powiat zduńskowolski",2019,81.5
"20251",1020000,"Powiat zgierski",2019,73.1
"20252",1021000,"Powiat brzeziński",2019,83.2
"20253",1061000,"Powiat m.Łódź",2019,49.9
"20254",1062000,"Powiat m.Piotrków Trybunalski",2019,72.9
"20255",1063000,"Powiat m.Skierniewice",2019,66.7
"20256",1201000,"Powiat bocheński",2019,81.6
"20257",1202000,"Powiat brzeski",2019,85.7
"20258",1203000,"Powiat chrzanowski",2019,80.8
"20259",1204000,"Powiat dąbrowski",2019,78.6
"20260",1205000,"Powiat gorlicki",2019,92.2
"20261",1206000,"Powiat krakowski",2019,91.5
"20262",1207000,"Powiat limanowski",2019,80.5
"20263",1208000,"Powiat miechowski",2019,74.9
"20264",1209000,"Powiat myślenicki",2019,77.5
"20265",1210000,"Powiat nowosądecki",2019,93.2
"20266",1211000,"Powiat nowotarski",2019,72.1
"20267",1212000,"Powiat olkuski",2019,80.5
"20268",1213000,"Powiat oświęcimski",2019,83.6
"20269",1214000,"Powiat proszowicki",2019,76.6
"20270",1215000,"Powiat suski",2019,76.2
"20271",1216000,"Powiat tarnowski",2019,93.4
"20272",1217000,"Powiat tatrzański",2019,67.9
"20273",1218000,"Powiat wadowicki",2019,75.5
"20274",1219000,"Powiat wielicki",2019,79.7
"20275",1261000,"Powiat m.Kraków",2019,59.4
"20276",1262000,"Powiat m.Nowy Sącz",2019,89.8
"20277",1263000,"Powiat m.Tarnów",2019,82.8
"20278",1401000,"Powiat białobrzeski",2019,78.2
"20279",1402000,"Powiat ciechanowski",2019,76.2
"20280",1403000,"Powiat garwoliński",2019,84.7
"20281",1404000,"Powiat gostyniński",2019,76.9
"20282",1405000,"Powiat grodziski",2019,72
"20283",1406000,"Powiat grójecki",2019,73.4
"20284",1407000,"Powiat kozienicki",2019,75
"20285",1408000,"Powiat legionowski",2019,66.4
"20286",1409000,"Powiat lipski",2019,81
"20287",1410000,"Powiat łosicki",2019,84.5
"20288",1411000,"Powiat makowski",2019,88.1
"20289",1412000,"Powiat miński",2019,74.5
"20290",1413000,"Powiat mławski",2019,90.7
"20291",1414000,"Powiat nowodworski",2019,76.6
"20292",1415000,"Powiat ostrołęcki",2019,79.8
"20293",1416000,"Powiat ostrowski",2019,76
"20294",1417000,"Powiat otwocki",2019,69.7
"20295",1418000,"Powiat piaseczyński",2019,58.6
"20296",1419000,"Powiat płocki",2019,78.1
"20297",1420000,"Powiat płoński",2019,73.2
"20298",1421000,"Powiat pruszkowski",2019,66.1
"20299",1422000,"Powiat przasnyski",2019,87.6
"20300",1423000,"Powiat przysuski",2019,81.4
"20301",1424000,"Powiat pułtuski",2019,81.4
"20302",1425000,"Powiat radomski",2019,75.8
"20303",1426000,"Powiat siedlecki",2019,75.5
"20304",1427000,"Powiat sierpecki",2019,90.7
"20305",1428000,"Powiat sochaczewski",2019,78.3
"20306",1429000,"Powiat sokołowski",2019,79.8
"20307",1430000,"Powiat szydłowiecki",2019,78.1
"20308",1432000,"Powiat warszawski zachodni",2019,60.8
"20309",1433000,"Powiat węgrowski",2019,84.4
"20310",1434000,"Powiat wołomiński",2019,62
"20311",1435000,"Powiat wyszkowski",2019,73.5
"20312",1436000,"Powiat zwoleński",2019,87.3
"20313",1437000,"Powiat żuromiński",2019,83.4
"20314",1438000,"Powiat żyrardowski",2019,70.5
"20315",1461000,"Powiat m.Ostrołęka",2019,79.4
"20316",1462000,"Powiat m.Płock",2019,72.5
"20317",1463000,"Powiat m.Radom",2019,69.3
"20318",1464000,"Powiat m.Siedlce",2019,71.2
"20319",1465000,"Powiat m. st. Warszawa",2019,49.4
"20320",1601000,"Powiat brzeski",2019,66.5
"20321",1602000,"Powiat głubczycki",2019,83.1
"20322",1603000,"Powiat kędzierzyńsko-kozielski",2019,69.2
"20323",1604000,"Powiat kluczborski",2019,78.9
"20324",1605000,"Powiat krapkowicki",2019,70.6
"20325",1606000,"Powiat namysłowski",2019,90.8
