"","Kod","Nazwa","rok","BEZROBOCIE_kobiety_w_proc_bezrobotnych_kobiet_proc"
"23206",226000,"Powiat złotoryjski",2013,39.2
"23207",261000,"Powiat m.Jelenia Góra",2013,32.1
"23208",262000,"Powiat m.Legnica",2013,36.5
"23209",264000,"Powiat m.Wrocław",2013,35.6
"23210",265000,"Powiat m.Wałbrzych od 2013",2013,36.9
"23211",401000,"Powiat aleksandrowski",2013,47.7
"23212",402000,"Powiat brodnicki",2013,39.7
"23213",403000,"Powiat bydgoski",2013,36
"23214",404000,"Powiat chełmiński",2013,49.5
"23215",405000,"Powiat golubsko-dobrzyński",2013,49.2
"23216",406000,"Powiat grudziądzki",2013,48.5
"23217",407000,"Powiat inowrocławski",2013,49.2
"23218",408000,"Powiat lipnowski",2013,46.6
"23219",409000,"Powiat mogileński",2013,45.9
"23220",410000,"Powiat nakielski",2013,39.6
"23221",411000,"Powiat radziejowski",2013,51.9
"23222",412000,"Powiat rypiński",2013,48.6
"23223",413000,"Powiat sępoleński",2013,40
"23224",414000,"Powiat świecki",2013,47
"23225",415000,"Powiat toruński",2013,39.8
"23226",416000,"Powiat tucholski",2013,45.2
"23227",417000,"Powiat wąbrzeski",2013,49.8
"23228",418000,"Powiat włocławski",2013,55.2
"23229",419000,"Powiat żniński",2013,43.5
"23230",461000,"Powiat m.Bydgoszcz",2013,34.4
"23231",462000,"Powiat m.Grudziądz",2013,49
"23232",463000,"Powiat m.Toruń",2013,38.7
"23233",464000,"Powiat m.Włocławek",2013,52.9
"23234",601000,"Powiat bialski",2013,51.1
"23235",602000,"Powiat biłgorajski",2013,19.8
"23236",603000,"Powiat chełmski",2013,48.6
"23237",604000,"Powiat hrubieszowski",2013,50.8
"23238",605000,"Powiat janowski",2013,51.9
"23239",606000,"Powiat krasnostawski",2013,56
"23240",607000,"Powiat kraśnicki",2013,53.6
"23241",608000,"Powiat lubartowski",2013,56.6
"23242",609000,"Powiat lubelski",2013,46.8
"23243",610000,"Powiat łęczyński",2013,33.4
"23244",611000,"Powiat łukowski",2013,45.2
"23245",612000,"Powiat opolski",2013,52.2
"23246",613000,"Powiat parczewski",2013,50.9
"23247",614000,"Powiat puławski",2013,38.4
"23248",615000,"Powiat radzyński",2013,57.6
"23249",616000,"Powiat rycki",2013,42.7
"23250",617000,"Powiat świdnicki",2013,47
"23251",618000,"Powiat tomaszowski",2013,42.3
"23252",619000,"Powiat włodawski",2013,48.9
"23253",620000,"Powiat zamojski",2013,48.6
"23254",661000,"Powiat m.Biała Podlaska",2013,50.1
"23255",662000,"Powiat m.Chełm",2013,47.5
"23256",663000,"Powiat m.Lublin",2013,49.6
"23257",664000,"Powiat m.Zamość",2013,45.5
"23258",801000,"Powiat gorzowski",2013,27.9
"23259",802000,"Powiat krośnieński",2013,37.6
"23260",803000,"Powiat międzyrzecki",2013,44.1
"23261",804000,"Powiat nowosolski",2013,42.3
"23262",805000,"Powiat słubicki",2013,25.7
"23263",806000,"Powiat strzelecko-drezdenecki",2013,38
"23264",807000,"Powiat sulęciński",2013,23.6
"23265",808000,"Powiat świebodziński",2013,31.7
"23266",809000,"Powiat zielonogórski",2013,29.3
"23267",810000,"Powiat żagański",2013,28.3
"23268",811000,"Powiat żarski",2013,34.3
"23269",812000,"Powiat wschowski",2013,37
"23270",861000,"Powiat m.Gorzów Wielkopolski",2013,28.2
"23271",862000,"Powiat m.Zielona Góra",2013,26
"23272",1001000,"Powiat bełchatowski",2013,46.7
"23273",1002000,"Powiat kutnowski",2013,43.7
"23274",1003000,"Powiat łaski",2013,51.3
"23275",1004000,"Powiat łęczycki",2013,44.3
"23276",1005000,"Powiat łowicki",2013,34.5
"23277",1006000,"Powiat łódzki wschodni",2013,33.4
"23278",1007000,"Powiat opoczyński",2013,41
"23279",1008000,"Powiat pabianicki",2013,45.4
"23280",1009000,"Powiat pajęczański",2013,38.9
"23281",1010000,"Powiat piotrkowski",2013,38.3
"23282",1011000,"Powiat poddębicki",2013,47.6
"23283",1012000,"Powiat radomszczański",2013,50.5
"23284",1013000,"Powiat rawski",2013,36.1
"23285",1014000,"Powiat sieradzki",2013,41.8
"23286",1015000,"Powiat skierniewicki",2013,32.1
"23287",1016000,"Powiat tomaszowski",2013,35.2
"23288",1017000,"Powiat wieluński",2013,46.7
"23289",1018000,"Powiat wieruszowski",2013,41
"23290",1019000,"Powiat zduńskowolski",2013,41.6
"23291",1020000,"Powiat zgierski",2013,43.2
"23292",1021000,"Powiat brzeziński",2013,39.5
"23293",1061000,"Powiat m.Łódź",2013,45.5
"23294",1062000,"Powiat m.Piotrków Trybunalski",2013,40.2
"23295",1063000,"Powiat m.Skierniewice",2013,37.9
"23296",1201000,"Powiat bocheński",2013,48.4
"23297",1202000,"Powiat brzeski",2013,43.1
"23298",1203000,"Powiat chrzanowski",2013,34.9
"23299",1204000,"Powiat dąbrowski",2013,48.1
"23300",1205000,"Powiat gorlicki",2013,43.6
"23301",1206000,"Powiat krakowski",2013,34.1
"23302",1207000,"Powiat limanowski",2013,54.4
"23303",1208000,"Powiat miechowski",2013,46.1
"23304",1209000,"Powiat myślenicki",2013,41.4
"23305",1210000,"Powiat nowosądecki",2013,43.5
"23306",1211000,"Powiat nowotarski",2013,45.6
"23307",1212000,"Powiat olkuski",2013,47.8
"23308",1213000,"Powiat oświęcimski",2013,37.7
"23309",1214000,"Powiat proszowicki",2013,41.8
"23310",1215000,"Powiat suski",2013,39.5
"23311",1216000,"Powiat tarnowski",2013,40.8
"23312",1217000,"Powiat tatrzański",2013,45.7
"23313",1218000,"Powiat wadowicki",2013,42.4
"23314",1219000,"Powiat wielicki",2013,36.7
"23315",1261000,"Powiat m.Kraków",2013,39.3
"23316",1262000,"Powiat m.Nowy Sącz",2013,37.8
"23317",1263000,"Powiat m.Tarnów",2013,41.8
"23318",1401000,"Powiat białobrzeski",2013,51.3
"23319",1402000,"Powiat ciechanowski",2013,41.1
"23320",1403000,"Powiat garwoliński",2013,45.8
"23321",1404000,"Powiat gostyniński",2013,49.5
"23322",1405000,"Powiat grodziski",2013,25.8
"23323",1406000,"Powiat grójecki",2013,34.4
"23324",1407000,"Powiat kozienicki",2013,48.3
"23325",1408000,"Powiat legionowski",2013,37.4
"23326",1409000,"Powiat lipski",2013,40.9
"23327",1410000,"Powiat łosicki",2013,39.8
"23328",1411000,"Powiat makowski",2013,56.1
"23329",1412000,"Powiat miński",2013,37.1
"23330",1413000,"Powiat mławski",2013,39.8
"23331",1414000,"Powiat nowodworski",2013,34.1
"23332",1415000,"Powiat ostrołęcki",2013,54.5
"23333",1416000,"Powiat ostrowski",2013,53.6
"23334",1417000,"Powiat otwocki",2013,27.9
"23335",1418000,"Powiat piaseczyński",2013,38.3
"23336",1419000,"Powiat płocki",2013,40.7
"23337",1420000,"Powiat płoński",2013,48.3
"23338",1421000,"Powiat pruszkowski",2013,38.4
"23339",1422000,"Powiat przasnyski",2013,52.6
"23340",1423000,"Powiat przysuski",2013,59.2
"23341",1424000,"Powiat pułtuski",2013,50
"23342",1425000,"Powiat radomski",2013,54.3
"23343",1426000,"Powiat siedlecki",2013,43.6
"23344",1427000,"Powiat sierpecki",2013,56.2
"23345",1428000,"Powiat sochaczewski",2013,38.6
"23346",1429000,"Powiat sokołowski",2013,43.3
"23347",1430000,"Powiat szydłowiecki",2013,55.9
"23348",1432000,"Powiat warszawski zachodni",2013,34.5
"23349",1433000,"Powiat węgrowski",2013,45.6
"23350",1434000,"Powiat wołomiński",2013,41.3
"23351",1435000,"Powiat wyszkowski",2013,30.7
"23352",1436000,"Powiat zwoleński",2013,46.9
"23353",1437000,"Powiat żuromiński",2013,51.7
"23354",1438000,"Powiat żyrardowski",2013,42.6
"23355",1461000,"Powiat m.Ostrołęka",2013,54.8
"23356",1462000,"Powiat m.Płock",2013,47.8
"23357",1463000,"Powiat m.Radom",2013,51.4
"23358",1464000,"Powiat m.Siedlce",2013,42.9
"23359",1465000,"Powiat m. st. Warszawa",2013,41.6
"23360",1601000,"Powiat brzeski",2013,36.9
"23361",1602000,"Powiat głubczycki",2013,41.5
"23362",1603000,"Powiat kędzierzyńsko-kozielski",2013,37.9
"23363",1604000,"Powiat kluczborski",2013,34.4
"23364",1605000,"Powiat krapkowicki",2013,36.6
"23365",1606000,"Powiat namysłowski",2013,40.4
"23366",1607000,"Powiat nyski",2013,27.6
"23367",1608000,"Powiat oleski",2013,35.7
"23368",1609000,"Powiat opolski",2013,38.5
"23369",1610000,"Powiat prudnicki",2013,42.3
"23370",1611000,"Powiat strzelecki",2013,27.9
"23371",1661000,"Powiat m.Opole",2013,34.5
"23372",1801000,"Powiat bieszczadzki",2013,45.9
"23373",1802000,"Powiat brzozowski",2013,59.4
"23374",1803000,"Powiat dębicki",2013,45.7
"23375",1804000,"Powiat jarosławski",2013,53.2
"23376",1805000,"Powiat jasielski",2013,55.5
"23377",1806000,"Powiat kolbuszowski",2013,50.1
"23378",1807000,"Powiat krośnieński",2013,41.4
"23379",1808000,"Powiat leżajski",2013,47.9
"23380",1809000,"Powiat lubaczowski",2013,30.5
"23381",1810000,"Powiat łańcucki",2013,46
"23382",1811000,"Powiat mielecki",2013,43
"23383",1812000,"Powiat niżański",2013,47.4
"23384",1813000,"Powiat przemyski",2013,48.2
"23385",1814000,"Powiat przeworski",2013,45.9
"23386",1815000,"Powiat ropczycko-sędziszowski",2013,48.8
"23387",1816000,"Powiat rzeszowski",2013,43.6
"23388",1817000,"Powiat sanocki",2013,42.9
"23389",1818000,"Powiat stalowowolski",2013,46.5
"23390",1819000,"Powiat strzyżowski",2013,54.9
"23391",1820000,"Powiat tarnobrzeski",2013,43.5
"23392",1821000,"Powiat leski",2013,39.7
"23393",1861000,"Powiat m.Krosno",2013,39.2
"23394",1862000,"Powiat m.Przemyśl",2013,57.1
"23395",1863000,"Powiat m.Rzeszów",2013,45.6
"23396",1864000,"Powiat m.Tarnobrzeg",2013,38.2
"23397",2001000,"Powiat augustowski",2013,48.8
"23398",2002000,"Powiat białostocki",2013,45.3
"23399",2003000,"Powiat bielski",2013,35.1
"23400",2004000,"Powiat grajewski",2013,48.6
"23401",2005000,"Powiat hajnowski",2013,36.4
"23402",2006000,"Powiat kolneński",2013,49.5
"23403",2007000,"Powiat łomżyński",2013,44.3
"23404",2008000,"Powiat moniecki",2013,53.7
"23405",2009000,"Powiat sejneński",2013,40.2
"23406",2010000,"Powiat siemiatycki",2013,38.9
"23407",2011000,"Powiat sokólski",2013,49.4
"23408",2012000,"Powiat suwalski",2013,33.6
"23409",2013000,"Powiat wysokomazowiecki",2013,35.8
"23410",2014000,"Powiat zambrowski",2013,46.6
"23411",2061000,"Powiat m.Białystok",2013,46.6
"23412",2062000,"Powiat m.Łomża",2013,45.8
"23413",2063000,"Powiat m.Suwałki",2013,31.7
"23414",2201000,"Powiat bytowski",2013,47.6
"23415",2202000,"Powiat chojnicki",2013,46.9
"23416",2203000,"Powiat człuchowski",2013,44.5
"23417",2204000,"Powiat gdański",2013,40.3
"23418",2205000,"Powiat kartuski",2013,24.9
"23419",2206000,"Powiat kościerski",2013,37.1
"23420",2207000,"Powiat kwidzyński",2013,47.2
"23421",2208000,"Powiat lęborski",2013,41.3
"23422",2209000,"Powiat malborski",2013,43.2
"23423",2210000,"Powiat nowodworski",2013,41.9
"23424",2211000,"Powiat pucki",2013,20.6
"23425",2212000,"Powiat słupski",2013,41.7
"23426",2213000,"Powiat starogardzki",2013,39.2
"23427",2214000,"Powiat tczewski",2013,34.1
"23428",2215000,"Powiat wejherowski",2013,38.2
"23429",2216000,"Powiat sztumski",2013,36.2
"23430",2261000,"Powiat m.Gdańsk",2013,38.4
"23431",2262000,"Powiat m.Gdynia",2013,32.9
"23432",2263000,"Powiat m.Słupsk",2013,40.6
"23433",2264000,"Powiat m.Sopot",2013,32.6
"23434",2401000,"Powiat będziński",2013,38.6
"23435",2402000,"Powiat bielski",2013,40
"23436",2403000,"Powiat cieszyński",2013,36.3
"23437",2404000,"Powiat częstochowski",2013,42.7
"23438",2405000,"Powiat gliwicki",2013,37.6
"23439",2406000,"Powiat kłobucki",2013,35.8
"23440",2407000,"Powiat lubliniecki",2013,43.5
"23441",2408000,"Powiat mikołowski",2013,38.6
"23442",2409000,"Powiat myszkowski",2013,44.3
"23443",2410000,"Powiat pszczyński",2013,31
"23444",2411000,"Powiat raciborski",2013,31.9
"23445",2412000,"Powiat rybnicki",2013,32.3
"23446",2413000,"Powiat tarnogórski",2013,44.4
"23447",2414000,"Powiat bieruńsko-lędziński",2013,28.5
"23448",2415000,"Powiat wodzisławski",2013,33.9
"23449",2416000,"Powiat zawierciański",2013,41.7
"23450",2417000,"Powiat żywiecki",2013,45.6
"23451",2461000,"Powiat m.Bielsko-Biała",2013,38.6
"23452",2462000,"Powiat m.Bytom",2013,45
"23453",2463000,"Powiat m.Chorzów",2013,37
"23454",2464000,"Powiat m.Częstochowa",2013,45.2
"23455",2465000,"Powiat m.Dąbrowa Górnicza",2013,38.3
"23456",2466000,"Powiat m.Gliwice",2013,36.2
"23457",2467000,"Powiat m.Jastrzębie-Zdrój",2013,32.7
"23458",2468000,"Powiat m.Jaworzno",2013,28.8
"23459",2469000,"Powiat m.Katowice",2013,39.5
"23460",2470000,"Powiat m.Mysłowice",2013,34
"23461",2471000,"Powiat m.Piekary Śląskie",2013,37.9
"23462",2472000,"Powiat m.Ruda Śląska",2013,28.9
"23463",2473000,"Powiat m.Rybnik",2013,34
"23464",2474000,"Powiat m.Siemianowice Śląskie",2013,26.3
"23465",2475000,"Powiat m.Sosnowiec",2013,36.3
"23466",2476000,"Powiat m.Świętochłowice",2013,36.2
"23467",2477000,"Powiat m.Tychy",2013,32.5
"23468",2478000,"Powiat m.Zabrze",2013,39.5
"23469",2479000,"Powiat m.Żory",2013,23
"23470",2601000,"Powiat buski",2013,35.8
"23471",2602000,"Powiat jędrzejowski",2013,47.6
"23472",2603000,"Powiat kazimierski",2013,47.4
"23473",2604000,"Powiat kielecki",2013,36.5
"23474",2605000,"Powiat konecki",2013,37.8
"23475",2606000,"Powiat opatowski",2013,51.9
"23476",2607000,"Powiat ostrowiecki",2013,40.5
"23477",2608000,"Powiat pińczowski",2013,45.2
"23478",2609000,"Powiat sandomierski",2013,46.5
"23479",2610000,"Powiat skarżyski",2013,41.6
"23480",2611000,"Powiat starachowicki",2013,43.8
"23481",2612000,"Powiat staszowski",2013,31
"23482",2613000,"Powiat włoszczowski",2013,48.4
"23483",2661000,"Powiat m.Kielce",2013,40
"23484",2801000,"Powiat bartoszycki",2013,45.7
"23485",2802000,"Powiat braniewski",2013,44
"23486",2803000,"Powiat działdowski",2013,53.4
"23487",2804000,"Powiat elbląski",2013,47.1
"23488",2805000,"Powiat ełcki",2013,44.5
"23489",2806000,"Powiat giżycki",2013,29.1
"23490",2807000,"Powiat iławski",2013,26.3
"23491",2808000,"Powiat kętrzyński",2013,35.2
"23492",2809000,"Powiat lidzbarski",2013,39.2
"23493",2810000,"Powiat mrągowski",2013,29.6
"23494",2811000,"Powiat nidzicki",2013,27.8
"23495",2812000,"Powiat nowomiejski",2013,47.4
"23496",2813000,"Powiat olecki",2013,49.9
"23497",2814000,"Powiat olsztyński",2013,34.2
"23498",2815000,"Powiat ostródzki",2013,41.7
"23499",2816000,"Powiat piski",2013,37.4
"23500",2817000,"Powiat szczycieński",2013,43.1
"23501",2818000,"Powiat gołdapski",2013,39.4
"23502",2819000,"Powiat węgorzewski",2013,36.5
"23503",2861000,"Powiat m.Elbląg",2013,45.4
"23504",2862000,"Powiat m.Olsztyn",2013,31.6
"23505",3001000,"Powiat chodzieski",2013,45.9
"23506",3002000,"Powiat czarnkowsko-trzcianecki",2013,34.5
"23507",3003000,"Powiat gnieźnieński",2013,40.3
"23508",3004000,"Powiat gostyński",2013,38.5
"23509",3005000,"Powiat grodziski",2013,39.1
"23510",3006000,"Powiat jarociński",2013,37.7
"23511",3007000,"Powiat kaliski",2013,38.6
"23512",3008000,"Powiat kępiński",2013,33.7
"23513",3009000,"Powiat kolski",2013,42.4
"23514",3010000,"Powiat koniński",2013,44.4
"23515",3011000,"Powiat kościański",2013,29.8
"23516",3012000,"Powiat krotoszyński",2013,39.6
"23517",3013000,"Powiat leszczyński",2013,33.2
"23518",3014000,"Powiat międzychodzki",2013,19
"23519",3015000,"Powiat nowotomyski",2013,20.2
"23520",3016000,"Powiat obornicki",2013,37.6
"23521",3017000,"Powiat ostrowski",2013,30.1
"23522",3018000,"Powiat ostrzeszowski",2013,38.2
"23523",3019000,"Powiat pilski",2013,31.6
"23524",3020000,"Powiat pleszewski",2013,31.3
"23525",3021000,"Powiat poznański",2013,26.8
"23526",3022000,"Powiat rawicki",2013,34.6
"23527",3023000,"Powiat słupecki",2013,43
"23528",3024000,"Powiat szamotulski",2013,42.8
"23529",3025000,"Powiat średzki",2013,44.6
"23530",3026000,"Powiat śremski",2013,35.5
"23531",3027000,"Powiat turecki",2013,42.6
"23532",3028000,"Powiat wągrowiecki",2013,46.7
"23533",3029000,"Powiat wolsztyński",2013,32.3
"23534",3030000,"Powiat wrzesiński",2013,41.3
"23535",3031000,"Powiat złotowski",2013,35.9
"23536",3061000,"Powiat m.Kalisz",2013,37
"23537",3062000,"Powiat m.Konin",2013,44.6
"23538",3063000,"Powiat m.Leszno",2013,35
"23539",3064000,"Powiat m.Poznań",2013,30.6
"23540",3201000,"Powiat białogardzki",2013,39.7
"23541",3202000,"Powiat choszczeński",2013,43.6
"23542",3203000,"Powiat drawski",2013,39.5
"23543",3204000,"Powiat goleniowski",2013,32.1
"23544",3205000,"Powiat gryficki",2013,30.5
"23545",3206000,"Powiat gryfiński",2013,46.4
"23546",3207000,"Powiat kamieński",2013,33.9
"23547",3208000,"Powiat kołobrzeski",2013,18.7
"23548",3209000,"Powiat koszaliński",2013,39.3
"23549",3210000,"Powiat myśliborski",2013,35.6
"23550",3211000,"Powiat policki",2013,44.4
"23551",3212000,"Powiat pyrzycki",2013,48.2
"23552",3213000,"Powiat sławieński",2013,30.8
"23553",3214000,"Powiat stargardzki",2013,39.7
"23554",3215000,"Powiat szczecinecki",2013,39.9
"23555",3216000,"Powiat świdwiński",2013,32.2
"23556",3217000,"Powiat wałecki",2013,35.5
"23557",3218000,"Powiat łobeski",2013,42.7
"23558",3261000,"Powiat m.Koszalin",2013,40.6
"23559",3262000,"Powiat m.Szczecin",2013,41.9
"23560",3263000,"Powiat m.Świnoujście",2013,25.3
"23561",201000,"Powiat bolesławiecki",2014,28.4
"23562",202000,"Powiat dzierżoniowski",2014,33.9
"23563",203000,"Powiat głogowski",2014,46.3
"23564",204000,"Powiat górowski",2014,49.7
"23565",205000,"Powiat jaworski",2014,44.8
"23566",206000,"Powiat jeleniogórski",2014,47.4
"23567",207000,"Powiat kamiennogórski",2014,34.5
"23568",208000,"Powiat kłodzki",2014,46.8
"23569",209000,"Powiat legnicki",2014,43
"23570",210000,"Powiat lubański",2014,35.7
"23571",211000,"Powiat lubiński",2014,36
"23572",212000,"Powiat lwówecki",2014,47.2
"23573",213000,"Powiat milicki",2014,50.3
"23574",214000,"Powiat oleśnicki",2014,43.3
"23575",215000,"Powiat oławski",2014,42
"23576",216000,"Powiat polkowicki",2014,40.7
"23577",217000,"Powiat strzeliński",2014,41.9
"23578",218000,"Powiat średzki",2014,40.1
"23579",219000,"Powiat świdnicki",2014,33.8
"23580",220000,"Powiat trzebnicki",2014,34
"23581",221000,"Powiat wałbrzyski",2014,40.2
"23582",222000,"Powiat wołowski",2014,47.6
"23583",223000,"Powiat wrocławski",2014,39.2
"23584",224000,"Powiat ząbkowicki",2014,36
"23585",225000,"Powiat zgorzelecki",2014,48.9
"23586",226000,"Powiat złotoryjski",2014,47.5
"23587",261000,"Powiat m.Jelenia Góra",2014,34.4
"23588",262000,"Powiat m.Legnica",2014,40.4
"23589",264000,"Powiat m.Wrocław",2014,41.3
"23590",265000,"Powiat m.Wałbrzych od 2013",2014,42.1
"23591",401000,"Powiat aleksandrowski",2014,50.9
"23592",402000,"Powiat brodnicki",2014,47.5
"23593",403000,"Powiat bydgoski",2014,39.6
"23594",404000,"Powiat chełmiński",2014,48.9
"23595",405000,"Powiat golubsko-dobrzyński",2014,53.3
"23596",406000,"Powiat grudziądzki",2014,51.3
"23597",407000,"Powiat inowrocławski",2014,50.3
"23598",408000,"Powiat lipnowski",2014,45
"23599",409000,"Powiat mogileński",2014,46.2
"23600",410000,"Powiat nakielski",2014,41.9
"23601",411000,"Powiat radziejowski",2014,60.6
"23602",412000,"Powiat rypiński",2014,49.2
"23603",413000,"Powiat sępoleński",2014,43.8
"23604",414000,"Powiat świecki",2014,45.5
"23605",415000,"Powiat toruński",2014,39.5
"23606",416000,"Powiat tucholski",2014,45.8
"23607",417000,"Powiat wąbrzeski",2014,54.8
"23608",418000,"Powiat włocławski",2014,58.6
"23609",419000,"Powiat żniński",2014,45.4
"23610",461000,"Powiat m.Bydgoszcz",2014,38
"23611",462000,"Powiat m.Grudziądz",2014,43.8
"23612",463000,"Powiat m.Toruń",2014,43.6
"23613",464000,"Powiat m.Włocławek",2014,54
"23614",601000,"Powiat bialski",2014,51.8
"23615",602000,"Powiat biłgorajski",2014,23
"23616",603000,"Powiat chełmski",2014,49.3
"23617",604000,"Powiat hrubieszowski",2014,55
"23618",605000,"Powiat janowski",2014,58.1
"23619",606000,"Powiat krasnostawski",2014,58
"23620",607000,"Powiat kraśnicki",2014,57.7
"23621",608000,"Powiat lubartowski",2014,59.2
"23622",609000,"Powiat lubelski",2014,47.3
"23623",610000,"Powiat łęczyński",2014,34.5
"23624",611000,"Powiat łukowski",2014,43.3
"23625",612000,"Powiat opolski",2014,50.6
"23626",613000,"Powiat parczewski",2014,51.3
"23627",614000,"Powiat puławski",2014,39.5
"23628",615000,"Powiat radzyński",2014,57.8
"23629",616000,"Powiat rycki",2014,46.6
"23630",617000,"Powiat świdnicki",2014,50.6
"23631",618000,"Powiat tomaszowski",2014,43.4
"23632",619000,"Powiat włodawski",2014,50
"23633",620000,"Powiat zamojski",2014,49.2
"23634",661000,"Powiat m.Biała Podlaska",2014,52.5
"23635",662000,"Powiat m.Chełm",2014,46.4
"23636",663000,"Powiat m.Lublin",2014,52.9
"23637",664000,"Powiat m.Zamość",2014,51.1
"23638",801000,"Powiat gorzowski",2014,32.2
"23639",802000,"Powiat krośnieński",2014,41.8
"23640",803000,"Powiat międzyrzecki",2014,48.6
"23641",804000,"Powiat nowosolski",2014,46.3
"23642",805000,"Powiat słubicki",2014,25.5
"23643",806000,"Powiat strzelecko-drezdenecki",2014,42.1
"23644",807000,"Powiat sulęciński",2014,29.4
"23645",808000,"Powiat świebodziński",2014,35.7
"23646",809000,"Powiat zielonogórski",2014,36.5
"23647",810000,"Powiat żagański",2014,33.1
