"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_osob_na_1_mieszkanie"
"32953",2463000,"Powiat m.Chorzów",2016,2.07
"32954",2464000,"Powiat m.Częstochowa",2016,2.29
"32955",2465000,"Powiat m.Dąbrowa Górnicza",2016,2.44
"32956",2466000,"Powiat m.Gliwice",2016,2.32
"32957",2467000,"Powiat m.Jastrzębie-Zdrój",2016,2.81
"32958",2468000,"Powiat m.Jaworzno",2016,2.67
"32959",2469000,"Powiat m.Katowice",2016,2.09
"32960",2470000,"Powiat m.Mysłowice",2016,2.62
"32961",2471000,"Powiat m.Piekary Śląskie",2016,2.52
"32962",2472000,"Powiat m.Ruda Śląska",2016,2.39
"32963",2473000,"Powiat m.Rybnik",2016,2.91
"32964",2474000,"Powiat m.Siemianowice Śląskie",2016,2.19
"32965",2475000,"Powiat m.Sosnowiec",2016,2.24
"32966",2476000,"Powiat m.Świętochłowice",2016,2.24
"32967",2477000,"Powiat m.Tychy",2016,2.58
"32968",2478000,"Powiat m.Zabrze",2016,2.5
"32969",2479000,"Powiat m.Żory",2016,3.09
"32970",2601000,"Powiat buski",2016,2.93
"32971",2602000,"Powiat jędrzejowski",2016,2.91
"32972",2603000,"Powiat kazimierski",2016,3.13
"32973",2604000,"Powiat kielecki",2016,3.49
"32974",2605000,"Powiat konecki",2016,2.74
"32975",2606000,"Powiat opatowski",2016,2.87
"32976",2607000,"Powiat ostrowiecki",2016,2.73
"32977",2608000,"Powiat pińczowski",2016,2.77
"32978",2609000,"Powiat sandomierski",2016,3.07
"32979",2610000,"Powiat skarżyski",2016,2.51
"32980",2611000,"Powiat starachowicki",2016,2.82
"32981",2612000,"Powiat staszowski",2016,3.07
"32982",2613000,"Powiat włoszczowski",2016,2.8
"32983",2661000,"Powiat m.Kielce",2016,2.36
"32984",2801000,"Powiat bartoszycki",2016,2.84
"32985",2802000,"Powiat braniewski",2016,2.94
"32986",2803000,"Powiat działdowski",2016,3.05
"32987",2804000,"Powiat elbląski",2016,3.21
"32988",2805000,"Powiat ełcki",2016,2.82
"32989",2806000,"Powiat giżycki",2016,2.75
"32990",2807000,"Powiat iławski",2016,3.12
"32991",2808000,"Powiat kętrzyński",2016,2.72
"32992",2809000,"Powiat lidzbarski",2016,2.82
"32993",2810000,"Powiat mrągowski",2016,2.8
"32994",2811000,"Powiat nidzicki",2016,3.13
"32995",2812000,"Powiat nowomiejski",2016,3.28
"32996",2813000,"Powiat olecki",2016,2.94
"32997",2814000,"Powiat olsztyński",2016,3.01
"32998",2815000,"Powiat ostródzki",2016,2.92
"32999",2816000,"Powiat piski",2016,3.01
"33000",2817000,"Powiat szczycieński",2016,3.1
"33001",2818000,"Powiat gołdapski",2016,2.99
"33002",2819000,"Powiat węgorzewski",2016,2.77
"33003",2861000,"Powiat m.Elbląg",2016,2.61
"33004",2862000,"Powiat m.Olsztyn",2016,2.26
"33005",3001000,"Powiat chodzieski",2016,3.24
"33006",3002000,"Powiat czarnkowsko-trzcianecki",2016,3.24
"33007",3003000,"Powiat gnieźnieński",2016,2.97
"33008",3004000,"Powiat gostyński",2016,3.53
"33009",3005000,"Powiat grodziski",2016,3.55
"33010",3006000,"Powiat jarociński",2016,3.4
"33011",3007000,"Powiat kaliski",2016,3.62
"33012",3008000,"Powiat kępiński",2016,3.32
"33013",3009000,"Powiat kolski",2016,3.04
"33014",3010000,"Powiat koniński",2016,3.58
"33015",3011000,"Powiat kościański",2016,3.26
"33016",3012000,"Powiat krotoszyński",2016,3.35
"33017",3013000,"Powiat leszczyński",2016,3.63
"33018",3014000,"Powiat międzychodzki",2016,3
"33019",3015000,"Powiat nowotomyski",2016,3.19
"33020",3016000,"Powiat obornicki",2016,3.16
"33021",3017000,"Powiat ostrowski",2016,3.16
"33022",3018000,"Powiat ostrzeszowski",2016,3.32
"33023",3019000,"Powiat pilski",2016,3.01
"33024",3020000,"Powiat pleszewski",2016,3.43
"33025",3021000,"Powiat poznański",2016,2.99
"33026",3022000,"Powiat rawicki",2016,3.18
"33027",3023000,"Powiat słupecki",2016,3.24
"33028",3024000,"Powiat szamotulski",2016,3.12
"33029",3025000,"Powiat średzki",2016,3.18
"33030",3026000,"Powiat śremski",2016,3.16
"33031",3027000,"Powiat turecki",2016,3.22
"33032",3028000,"Powiat wągrowiecki",2016,3.19
"33033",3029000,"Powiat wolsztyński",2016,3.61
"33034",3030000,"Powiat wrzesiński",2016,3.02
"33035",3031000,"Powiat złotowski",2016,3.2
"33036",3061000,"Powiat m.Kalisz",2016,2.36
"33037",3062000,"Powiat m.Konin",2016,2.56
"33038",3063000,"Powiat m.Leszno",2016,2.64
"33039",3064000,"Powiat m.Poznań",2016,2.13
"33040",3201000,"Powiat białogardzki",2016,2.89
"33041",3202000,"Powiat choszczeński",2016,2.97
"33042",3203000,"Powiat drawski",2016,2.88
"33043",3204000,"Powiat goleniowski",2016,3.03
"33044",3205000,"Powiat gryficki",2016,2.95
"33045",3206000,"Powiat gryfiński",2016,3.07
"33046",3207000,"Powiat kamieński",2016,2.31
"33047",3208000,"Powiat kołobrzeski",2016,2.33
"33048",3209000,"Powiat koszaliński",2016,2.99
"33049",3210000,"Powiat myśliborski",2016,3.01
"33050",3211000,"Powiat policki",2016,2.79
"33051",3212000,"Powiat pyrzycki",2016,3.16
"33052",3213000,"Powiat sławieński",2016,3.04
"33053",3214000,"Powiat stargardzki",2016,2.92
"33054",3215000,"Powiat szczecinecki",2016,2.79
"33055",3216000,"Powiat świdwiński",2016,2.88
"33056",3217000,"Powiat wałecki",2016,2.87
"33057",3218000,"Powiat łobeski",2016,2.94
"33058",3261000,"Powiat m.Koszalin",2016,2.35
"33059",3262000,"Powiat m.Szczecin",2016,2.31
"33060",3263000,"Powiat m.Świnoujście",2016,2.02
"33061",201000,"Powiat bolesławiecki",2017,2.83
"33062",202000,"Powiat dzierżoniowski",2017,2.57
"33063",203000,"Powiat głogowski",2017,2.75
"33064",204000,"Powiat górowski",2017,2.98
"33065",205000,"Powiat jaworski",2017,2.84
"33066",206000,"Powiat jeleniogórski",2017,2.51
"33067",207000,"Powiat kamiennogórski",2017,2.62
"33068",208000,"Powiat kłodzki",2017,2.5
"33069",209000,"Powiat legnicki",2017,3.01
"33070",210000,"Powiat lubański",2017,2.7
"33071",211000,"Powiat lubiński",2017,2.63
"33072",212000,"Powiat lwówecki",2017,2.76
"33073",213000,"Powiat milicki",2017,3.2
"33074",214000,"Powiat oleśnicki",2017,2.96
"33075",215000,"Powiat oławski",2017,2.76
"33076",216000,"Powiat polkowicki",2017,2.91
"33077",217000,"Powiat strzeliński",2017,2.88
"33078",218000,"Powiat średzki",2017,2.98
"33079",219000,"Powiat świdnicki",2017,2.63
"33080",220000,"Powiat trzebnicki",2017,3.09
"33081",221000,"Powiat wałbrzyski",2017,2.54
"33082",222000,"Powiat wołowski",2017,2.75
"33083",223000,"Powiat wrocławski",2017,2.67
"33084",224000,"Powiat ząbkowicki",2017,2.74
"33085",225000,"Powiat zgorzelecki",2017,2.65
"33086",226000,"Powiat złotoryjski",2017,2.81
"33087",261000,"Powiat m.Jelenia Góra",2017,2.26
"33088",262000,"Powiat m.Legnica",2017,2.37
"33089",264000,"Powiat m.Wrocław",2017,2
"33090",265000,"Powiat m.Wałbrzych od 2013",2017,2.25
"33091",401000,"Powiat aleksandrowski",2017,2.79
"33092",402000,"Powiat brodnicki",2017,3.03
"33093",403000,"Powiat bydgoski",2017,3.15
"33094",404000,"Powiat chełmiński",2017,3.16
"33095",405000,"Powiat golubsko-dobrzyński",2017,3.14
"33096",406000,"Powiat grudziądzki",2017,3.33
"33097",407000,"Powiat inowrocławski",2017,2.79
"33098",408000,"Powiat lipnowski",2017,3.33
"33099",409000,"Powiat mogileński",2017,3.19
"33100",410000,"Powiat nakielski",2017,3.31
"33101",411000,"Powiat radziejowski",2017,3.31
"33102",412000,"Powiat rypiński",2017,3.15
"33103",413000,"Powiat sępoleński",2017,3.38
"33104",414000,"Powiat świecki",2017,3.17
"33105",415000,"Powiat toruński",2017,3.34
"33106",416000,"Powiat tucholski",2017,3.32
"33107",417000,"Powiat wąbrzeski",2017,3.04
"33108",418000,"Powiat włocławski",2017,3.21
"33109",419000,"Powiat żniński",2017,3.25
"33110",461000,"Powiat m.Bydgoszcz",2017,2.34
"33111",462000,"Powiat m.Grudziądz",2017,2.46
"33112",463000,"Powiat m.Toruń",2017,2.26
"33113",464000,"Powiat m.Włocławek",2017,2.42
"33114",601000,"Powiat bialski",2017,2.83
"33115",602000,"Powiat biłgorajski",2017,3.22
"33116",603000,"Powiat chełmski",2017,2.75
"33117",604000,"Powiat hrubieszowski",2017,2.81
"33118",605000,"Powiat janowski",2017,3.41
"33119",606000,"Powiat krasnostawski",2017,2.6
"33120",607000,"Powiat kraśnicki",2017,3.02
"33121",608000,"Powiat lubartowski",2017,2.91
"33122",609000,"Powiat lubelski",2017,3.03
"33123",610000,"Powiat łęczyński",2017,3.06
"33124",611000,"Powiat łukowski",2017,3.21
"33125",612000,"Powiat opolski",2017,2.89
"33126",613000,"Powiat parczewski",2017,2.68
"33127",614000,"Powiat puławski",2017,2.66
"33128",615000,"Powiat radzyński",2017,3
"33129",616000,"Powiat rycki",2017,2.81
"33130",617000,"Powiat świdnicki",2017,2.68
"33131",618000,"Powiat tomaszowski",2017,3
"33132",619000,"Powiat włodawski",2017,2.71
"33133",620000,"Powiat zamojski",2017,2.92
"33134",661000,"Powiat m.Biała Podlaska",2017,2.56
"33135",662000,"Powiat m.Chełm",2017,2.46
"33136",663000,"Powiat m.Lublin",2017,2.23
"33137",664000,"Powiat m.Zamość",2017,2.66
"33138",801000,"Powiat gorzowski",2017,3.15
"33139",802000,"Powiat krośnieński",2017,2.86
"33140",803000,"Powiat międzyrzecki",2017,2.84
"33141",804000,"Powiat nowosolski",2017,2.83
"33142",805000,"Powiat słubicki",2017,2.83
"33143",806000,"Powiat strzelecko-drezdenecki",2017,2.94
"33144",807000,"Powiat sulęciński",2017,2.87
"33145",808000,"Powiat świebodziński",2017,2.84
"33146",809000,"Powiat zielonogórski",2017,3.03
"33147",810000,"Powiat żagański",2017,2.71
"33148",811000,"Powiat żarski",2017,2.84
"33149",812000,"Powiat wschowski",2017,3.09
"33150",861000,"Powiat m.Gorzów Wielkopolski",2017,2.37
"33151",862000,"Powiat m.Zielona Góra",2017,2.32
"33152",1001000,"Powiat bełchatowski",2017,2.77
"33153",1002000,"Powiat kutnowski",2017,2.57
"33154",1003000,"Powiat łaski",2017,2.59
"33155",1004000,"Powiat łęczycki",2017,2.91
"33156",1005000,"Powiat łowicki",2017,2.84
"33157",1006000,"Powiat łódzki wschodni",2017,2.91
"33158",1007000,"Powiat opoczyński",2017,2.92
"33159",1008000,"Powiat pabianicki",2017,2.33
"33160",1009000,"Powiat pajęczański",2017,3.04
"33161",1010000,"Powiat piotrkowski",2017,2.99
"33162",1011000,"Powiat poddębicki",2017,2.64
"33163",1012000,"Powiat radomszczański",2017,2.63
"33164",1013000,"Powiat rawski",2017,2.95
"33165",1014000,"Powiat sieradzki",2017,2.99
"33166",1015000,"Powiat skierniewicki",2017,3.08
"33167",1016000,"Powiat tomaszowski",2017,2.56
"33168",1017000,"Powiat wieluński",2017,3.02
"33169",1018000,"Powiat wieruszowski",2017,3.11
"33170",1019000,"Powiat zduńskowolski",2017,2.72
"33171",1020000,"Powiat zgierski",2017,2.48
"33172",1021000,"Powiat brzeziński",2017,2.69
"33173",1061000,"Powiat m.Łódź",2017,1.94
"33174",1062000,"Powiat m.Piotrków Trybunalski",2017,2.35
"33175",1063000,"Powiat m.Skierniewice",2017,2.46
"33176",1201000,"Powiat bocheński",2017,3.29
"33177",1202000,"Powiat brzeski",2017,3.34
"33178",1203000,"Powiat chrzanowski",2017,2.84
"33179",1204000,"Powiat dąbrowski",2017,3.53
"33180",1205000,"Powiat gorlicki",2017,3.39
"33181",1206000,"Powiat krakowski",2017,3.18
"33182",1207000,"Powiat limanowski",2017,3.79
"33183",1208000,"Powiat miechowski",2017,2.86
"33184",1209000,"Powiat myślenicki",2017,3.65
"33185",1210000,"Powiat nowosądecki",2017,4.02
"33186",1211000,"Powiat nowotarski",2017,3.57
"33187",1212000,"Powiat olkuski",2017,2.95
"33188",1213000,"Powiat oświęcimski",2017,2.99
"33189",1214000,"Powiat proszowicki",2017,3.32
"33190",1215000,"Powiat suski",2017,3.32
"33191",1216000,"Powiat tarnowski",2017,3.66
"33192",1217000,"Powiat tatrzański",2017,2.73
"33193",1218000,"Powiat wadowicki",2017,3.36
"33194",1219000,"Powiat wielicki",2017,3.21
"33195",1261000,"Powiat m.Kraków",2017,2.02
"33196",1262000,"Powiat m.Nowy Sącz",2017,2.79
"33197",1263000,"Powiat m.Tarnów",2017,2.52
"33198",1401000,"Powiat białobrzeski",2017,2.81
"33199",1402000,"Powiat ciechanowski",2017,2.86
"33200",1403000,"Powiat garwoliński",2017,3.09
"33201",1404000,"Powiat gostyniński",2017,2.78
"33202",1405000,"Powiat grodziski",2017,2.58
"33203",1406000,"Powiat grójecki",2017,2.67
"33204",1407000,"Powiat kozienicki",2017,2.73
"33205",1408000,"Powiat legionowski",2017,2.55
"33206",1409000,"Powiat lipski",2017,2.59
"33207",1410000,"Powiat łosicki",2017,2.71
"33208",1411000,"Powiat makowski",2017,2.99
"33209",1412000,"Powiat miński",2017,2.74
"33210",1413000,"Powiat mławski",2017,2.9
"33211",1414000,"Powiat nowodworski",2017,2.64
"33212",1415000,"Powiat ostrołęcki",2017,3.59
"33213",1416000,"Powiat ostrowski",2017,2.96
"33214",1417000,"Powiat otwocki",2017,2.63
"33215",1418000,"Powiat piaseczyński",2017,2.4
"33216",1419000,"Powiat płocki",2017,3.16
"33217",1420000,"Powiat płoński",2017,2.88
"33218",1421000,"Powiat pruszkowski",2017,2.6
"33219",1422000,"Powiat przasnyski",2017,3.26
"33220",1423000,"Powiat przysuski",2017,2.85
"33221",1424000,"Powiat pułtuski",2017,2.79
"33222",1425000,"Powiat radomski",2017,3.3
"33223",1426000,"Powiat siedlecki",2017,3.08
"33224",1427000,"Powiat sierpecki",2017,3.11
"33225",1428000,"Powiat sochaczewski",2017,2.89
"33226",1429000,"Powiat sokołowski",2017,2.58
"33227",1430000,"Powiat szydłowiecki",2017,2.99
"33228",1432000,"Powiat warszawski zachodni",2017,2.56
"33229",1433000,"Powiat węgrowski",2017,2.7
"33230",1434000,"Powiat wołomiński",2017,2.86
"33231",1435000,"Powiat wyszkowski",2017,3.16
"33232",1436000,"Powiat zwoleński",2017,2.97
"33233",1437000,"Powiat żuromiński",2017,3.22
"33234",1438000,"Powiat żyrardowski",2017,2.46
"33235",1461000,"Powiat m.Ostrołęka",2017,2.71
"33236",1462000,"Powiat m.Płock",2017,2.36
"33237",1463000,"Powiat m.Radom",2017,2.56
"33238",1464000,"Powiat m.Siedlce",2017,2.37
"33239",1465000,"Powiat m. st. Warszawa",2017,1.85
"33240",1601000,"Powiat brzeski",2017,2.77
"33241",1602000,"Powiat głubczycki",2017,2.69
"33242",1603000,"Powiat kędzierzyńsko-kozielski",2017,2.64
"33243",1604000,"Powiat kluczborski",2017,2.89
"33244",1605000,"Powiat krapkowicki",2017,3.03
"33245",1606000,"Powiat namysłowski",2017,2.79
"33246",1607000,"Powiat nyski",2017,2.82
"33247",1608000,"Powiat oleski",2017,3.08
"33248",1609000,"Powiat opolski",2017,3.14
"33249",1610000,"Powiat prudnicki",2017,2.75
"33250",1611000,"Powiat strzelecki",2017,3.08
"33251",1661000,"Powiat m.Opole",2017,2.29
"33252",1801000,"Powiat bieszczadzki",2017,3.19
"33253",1802000,"Powiat brzozowski",2017,3.54
"33254",1803000,"Powiat dębicki",2017,3.56
"33255",1804000,"Powiat jarosławski",2017,3.37
"33256",1805000,"Powiat jasielski",2017,3.41
"33257",1806000,"Powiat kolbuszowski",2017,3.68
"33258",1807000,"Powiat krośnieński",2017,3.54
"33259",1808000,"Powiat leżajski",2017,3.51
"33260",1809000,"Powiat lubaczowski",2017,3.33
"33261",1810000,"Powiat łańcucki",2017,3.42
"33262",1811000,"Powiat mielecki",2017,3.29
"33263",1812000,"Powiat niżański",2017,3.37
"33264",1813000,"Powiat przemyski",2017,3.64
"33265",1814000,"Powiat przeworski",2017,3.32
"33266",1815000,"Powiat ropczycko-sędziszowski",2017,3.6
"33267",1816000,"Powiat rzeszowski",2017,3.45
"33268",1817000,"Powiat sanocki",2017,3.28
"33269",1818000,"Powiat stalowowolski",2017,2.96
"33270",1819000,"Powiat strzyżowski",2017,3.53
"33271",1820000,"Powiat tarnobrzeski",2017,3.35
"33272",1821000,"Powiat leski",2017,3.32
"33273",1861000,"Powiat m.Krosno",2017,2.62
"33274",1862000,"Powiat m.Przemyśl",2017,2.48
"33275",1863000,"Powiat m.Rzeszów",2017,2.39
"33276",1864000,"Powiat m.Tarnobrzeg",2017,2.7
"33277",2001000,"Powiat augustowski",2017,2.93
"33278",2002000,"Powiat białostocki",2017,2.68
"33279",2003000,"Powiat bielski",2017,2.34
"33280",2004000,"Powiat grajewski",2017,3.09
"33281",2005000,"Powiat hajnowski",2017,1.99
"33282",2006000,"Powiat kolneński",2017,3.59
"33283",2007000,"Powiat łomżyński",2017,3.38
"33284",2008000,"Powiat moniecki",2017,3.01
"33285",2009000,"Powiat sejneński",2017,2.85
"33286",2010000,"Powiat siemiatycki",2017,2.49
"33287",2011000,"Powiat sokólski",2017,2.66
"33288",2012000,"Powiat suwalski",2017,3.19
"33289",2013000,"Powiat wysokomazowiecki",2017,3.2
"33290",2014000,"Powiat zambrowski",2017,3.05
"33291",2061000,"Powiat m.Białystok",2017,2.29
"33292",2062000,"Powiat m.Łomża",2017,2.67
"33293",2063000,"Powiat m.Suwałki",2017,2.68
"33294",2201000,"Powiat bytowski",2017,3.48
"33295",2202000,"Powiat chojnicki",2017,3.3
"33296",2203000,"Powiat człuchowski",2017,3.15
"33297",2204000,"Powiat gdański",2017,3.01
"33298",2205000,"Powiat kartuski",2017,3.73
"33299",2206000,"Powiat kościerski",2017,3.38
"33300",2207000,"Powiat kwidzyński",2017,3.22
"33301",2208000,"Powiat lęborski",2017,3.01
"33302",2209000,"Powiat malborski",2017,2.93
"33303",2210000,"Powiat nowodworski",2017,2.73
"33304",2211000,"Powiat pucki",2017,2.94
"33305",2212000,"Powiat słupski",2017,3.01
"33306",2213000,"Powiat starogardzki",2017,3.22
"33307",2214000,"Powiat tczewski",2017,3.08
"33308",2215000,"Powiat wejherowski",2017,3.09
"33309",2216000,"Powiat sztumski",2017,3.25
"33310",2261000,"Powiat m.Gdańsk",2017,2.09
"33311",2262000,"Powiat m.Gdynia",2017,2.18
"33312",2263000,"Powiat m.Słupsk",2017,2.33
"33313",2264000,"Powiat m.Sopot",2017,1.9
"33314",2401000,"Powiat będziński",2017,2.43
"33315",2402000,"Powiat bielski",2017,3.27
"33316",2403000,"Powiat cieszyński",2017,2.9
"33317",2404000,"Powiat częstochowski",2017,2.88
"33318",2405000,"Powiat gliwicki",2017,2.99
"33319",2406000,"Powiat kłobucki",2017,3.16
"33320",2407000,"Powiat lubliniecki",2017,3.01
"33321",2408000,"Powiat mikołowski",2017,2.89
"33322",2409000,"Powiat myszkowski",2017,2.66
"33323",2410000,"Powiat pszczyński",2017,3.43
"33324",2411000,"Powiat raciborski",2017,3.03
"33325",2412000,"Powiat rybnicki",2017,3.17
"33326",2413000,"Powiat tarnogórski",2017,2.81
"33327",2414000,"Powiat bieruńsko-lędziński",2017,3.21
"33328",2415000,"Powiat wodzisławski",2017,3.19
"33329",2416000,"Powiat zawierciański",2017,2.49
"33330",2417000,"Powiat żywiecki",2017,2.98
"33331",2461000,"Powiat m.Bielsko-Biała",2017,2.42
"33332",2462000,"Powiat m.Bytom",2017,2.29
"33333",2463000,"Powiat m.Chorzów",2017,2.05
"33334",2464000,"Powiat m.Częstochowa",2017,2.26
"33335",2465000,"Powiat m.Dąbrowa Górnicza",2017,2.42
"33336",2466000,"Powiat m.Gliwice",2017,2.3
"33337",2467000,"Powiat m.Jastrzębie-Zdrój",2017,2.79
"33338",2468000,"Powiat m.Jaworzno",2017,2.65
"33339",2469000,"Powiat m.Katowice",2017,2.05
"33340",2470000,"Powiat m.Mysłowice",2017,2.6
"33341",2471000,"Powiat m.Piekary Śląskie",2017,2.51
"33342",2472000,"Powiat m.Ruda Śląska",2017,2.37
"33343",2473000,"Powiat m.Rybnik",2017,2.89
"33344",2474000,"Powiat m.Siemianowice Śląskie",2017,2.17
"33345",2475000,"Powiat m.Sosnowiec",2017,2.22
"33346",2476000,"Powiat m.Świętochłowice",2017,2.22
"33347",2477000,"Powiat m.Tychy",2017,2.56
"33348",2478000,"Powiat m.Zabrze",2017,2.48
"33349",2479000,"Powiat m.Żory",2017,3.05
"33350",2601000,"Powiat buski",2017,2.89
"33351",2602000,"Powiat jędrzejowski",2017,2.87
"33352",2603000,"Powiat kazimierski",2017,3.1
"33353",2604000,"Powiat kielecki",2017,3.47
"33354",2605000,"Powiat konecki",2017,2.71
"33355",2606000,"Powiat opatowski",2017,2.83
"33356",2607000,"Powiat ostrowiecki",2017,2.7
"33357",2608000,"Powiat pińczowski",2017,2.74
"33358",2609000,"Powiat sandomierski",2017,3.05
"33359",2610000,"Powiat skarżyski",2017,2.49
"33360",2611000,"Powiat starachowicki",2017,2.79
"33361",2612000,"Powiat staszowski",2017,3.04
"33362",2613000,"Powiat włoszczowski",2017,2.77
"33363",2661000,"Powiat m.Kielce",2017,2.34
"33364",2801000,"Powiat bartoszycki",2017,2.81
"33365",2802000,"Powiat braniewski",2017,2.9
"33366",2803000,"Powiat działdowski",2017,3.02
"33367",2804000,"Powiat elbląski",2017,3.18
"33368",2805000,"Powiat ełcki",2017,2.79
"33369",2806000,"Powiat giżycki",2017,2.72
"33370",2807000,"Powiat iławski",2017,3.09
"33371",2808000,"Powiat kętrzyński",2017,2.69
"33372",2809000,"Powiat lidzbarski",2017,2.8
"33373",2810000,"Powiat mrągowski",2017,2.78
"33374",2811000,"Powiat nidzicki",2017,3.09
"33375",2812000,"Powiat nowomiejski",2017,3.25
"33376",2813000,"Powiat olecki",2017,2.92
"33377",2814000,"Powiat olsztyński",2017,2.98
"33378",2815000,"Powiat ostródzki",2017,2.89
"33379",2816000,"Powiat piski",2017,2.97
"33380",2817000,"Powiat szczycieński",2017,3.05
"33381",2818000,"Powiat gołdapski",2017,2.95
"33382",2819000,"Powiat węgorzewski",2017,2.74
"33383",2861000,"Powiat m.Elbląg",2017,2.58
"33384",2862000,"Powiat m.Olsztyn",2017,2.23
"33385",3001000,"Powiat chodzieski",2017,3.2
"33386",3002000,"Powiat czarnkowsko-trzcianecki",2017,3.2
"33387",3003000,"Powiat gnieźnieński",2017,2.93
"33388",3004000,"Powiat gostyński",2017,3.48
"33389",3005000,"Powiat grodziski",2017,3.51
"33390",3006000,"Powiat jarociński",2017,3.37
"33391",3007000,"Powiat kaliski",2017,3.6
"33392",3008000,"Powiat kępiński",2017,3.27
"33393",3009000,"Powiat kolski",2017,3.01
"33394",3010000,"Powiat koniński",2017,3.54
