"","Kod","Nazwa","rok","Muzea_zwiedzajacy_muzea_i_oddzialy_na_10_tys_mieszkancow_osoba"
"11348",3213000,"Powiat sławieński",2003,13812
"11349",3214000,"Powiat stargardzki",2003,910
"11350",3215000,"Powiat szczecinecki",2003,480
"11351",3216000,"Powiat świdwiński",2003,0
"11352",3217000,"Powiat wałecki",2003,1078
"11353",3218000,"Powiat łobeski",2003,0
"11354",3261000,"Powiat m.Koszalin",2003,1483
"11355",3262000,"Powiat m.Szczecin",2003,2315
"11356",3263000,"Powiat m.Świnoujście",2003,7430
"11357",201000,"Powiat bolesławiecki",2004,1060
"11358",202000,"Powiat dzierżoniowski",2004,0
"11359",203000,"Powiat głogowski",2004,1315
"11360",205000,"Powiat jaworski",2004,9130
"11361",206000,"Powiat jeleniogórski",2004,14380
"11362",207000,"Powiat kamiennogórski",2004,672
"11363",208000,"Powiat kłodzki",2004,4660
"11364",209000,"Powiat legnicki",2004,3603
"11365",210000,"Powiat lubański",2004,717
"11366",211000,"Powiat lubiński",2004,0
"11367",212000,"Powiat lwówecki",2004,2184
"11368",214000,"Powiat oleśnicki",2004,378
"11369",218000,"Powiat średzki",2004,752
"11370",219000,"Powiat świdnicki",2004,2612
"11371",220000,"Powiat trzebnicki",2004,0
"11372",221000,"Powiat wałbrzyski",2004,5925
"11373",223000,"Powiat wrocławski",2004,352
"11374",224000,"Powiat ząbkowicki",2004,2487
"11375",225000,"Powiat zgorzelecki",2004,0
"11376",261000,"Powiat m.Jelenia Góra",2004,6810
"11377",262000,"Powiat m.Legnica",2004,2183
"11378",263000,"Powiat m.Wałbrzych do 2002",2004,NA
"11379",264000,"Powiat m.Wrocław",2004,8571
"11380",265000,"Powiat m.Wałbrzych od 2013",2004,NA
"11381",401000,"Powiat aleksandrowski",2004,0
"11382",402000,"Powiat brodnicki",2004,4398
"11383",403000,"Powiat bydgoski",2004,0
"11384",404000,"Powiat chełmiński",2004,1745
"11385",405000,"Powiat golubsko-dobrzyński",2004,9272
"11386",407000,"Powiat inowrocławski",2004,779
"11387",409000,"Powiat mogileński",2004,847
"11388",410000,"Powiat nakielski",2004,779
"11389",412000,"Powiat rypiński",2004,0
"11390",413000,"Powiat sępoleński",2004,0
"11391",415000,"Powiat toruński",2004,0
"11392",416000,"Powiat tucholski",2004,1702
"11393",417000,"Powiat wąbrzeski",2004,0
"11394",418000,"Powiat włocławski",2004,0
"11395",419000,"Powiat żniński",2004,44220
"11396",461000,"Powiat m.Bydgoszcz",2004,998
"11397",462000,"Powiat m.Grudziądz",2004,2682
"11398",463000,"Powiat m.Toruń",2004,7597
"11399",464000,"Powiat m.Włocławek",2004,3050
"11400",601000,"Powiat bialski",2004,448
"11401",602000,"Powiat biłgorajski",2004,719
"11402",604000,"Powiat hrubieszowski",2004,886
"11403",605000,"Powiat janowski",2004,681
"11404",606000,"Powiat krasnostawski",2004,829
"11405",607000,"Powiat kraśnicki",2004,386
"11406",608000,"Powiat lubartowski",2004,24133
"11407",609000,"Powiat lubelski",2004,0
"11408",610000,"Powiat łęczyński",2004,556
"11409",611000,"Powiat łukowski",2004,1809
"11410",612000,"Powiat opolski",2004,0
"11411",613000,"Powiat parczewski",2004,0
"11412",614000,"Powiat puławski",2004,12711
"11413",616000,"Powiat rycki",2004,0
"11414",618000,"Powiat tomaszowski",2004,4853
"11415",619000,"Powiat włodawski",2004,4509
"11416",620000,"Powiat zamojski",2004,4963
"11417",661000,"Powiat m.Biała Podlaska",2004,5417
"11418",662000,"Powiat m.Chełm",2004,2027
"11419",663000,"Powiat m.Lublin",2004,9516
"11420",664000,"Powiat m.Zamość",2004,7523
"11421",801000,"Powiat gorzowski",2004,0
"11422",803000,"Powiat międzyrzecki",2004,1813
"11423",804000,"Powiat nowosolski",2004,494
"11424",805000,"Powiat słubicki",2004,0
"11425",806000,"Powiat strzelecko-drezdenecki",2004,530
"11426",807000,"Powiat sulęciński",2004,1031
"11427",808000,"Powiat świebodziński",2004,1463
"11428",809000,"Powiat zielonogórski",2004,6804
"11429",810000,"Powiat żagański",2004,1880
"11430",811000,"Powiat żarski",2004,0
"11431",812000,"Powiat wschowski",2004,1279
"11432",861000,"Powiat m.Gorzów Wielkopolski",2004,3828
"11433",862000,"Powiat m.Zielona Góra",2004,1771
"11434",1001000,"Powiat bełchatowski",2004,911
"11435",1002000,"Powiat kutnowski",2004,2606
"11436",1003000,"Powiat łaski",2004,102
"11437",1004000,"Powiat łęczycki",2004,3874
"11438",1005000,"Powiat łowicki",2004,16491
"11439",1006000,"Powiat łódzki wschodni",2004,0
"11440",1007000,"Powiat opoczyński",2004,658
"11441",1008000,"Powiat pabianicki",2004,795
"11442",1010000,"Powiat piotrkowski",2004,95
"11443",1011000,"Powiat poddębicki",2004,409
"11444",1012000,"Powiat radomszczański",2004,1179
"11445",1013000,"Powiat rawski",2004,840
"11446",1014000,"Powiat sieradzki",2004,1451
"11447",1015000,"Powiat skierniewicki",2004,1085
"11448",1016000,"Powiat tomaszowski",2004,921
"11449",1017000,"Powiat wieluński",2004,2342
"11450",1018000,"Powiat wieruszowski",2004,42
"11451",1019000,"Powiat zduńskowolski",2004,3254
"11452",1020000,"Powiat zgierski",2004,345
"11453",1021000,"Powiat brzeziński",2004,570
"11454",1061000,"Powiat m.Łódź",2004,3477
"11455",1062000,"Powiat m.Piotrków Trybunalski",2004,2430
"11456",1063000,"Powiat m.Skierniewice",2004,0
"11457",1201000,"Powiat bocheński",2004,4603
"11458",1202000,"Powiat brzeski",2004,2774
"11459",1203000,"Powiat chrzanowski",2004,6867
"11460",1204000,"Powiat dąbrowski",2004,3121
"11461",1205000,"Powiat gorlicki",2004,2801
"11462",1206000,"Powiat krakowski",2004,5165
"11463",1207000,"Powiat limanowski",2004,1119
"11464",1208000,"Powiat miechowski",2004,19
"11465",1209000,"Powiat myślenicki",2004,1677
"11466",1210000,"Powiat nowosądecki",2004,1681
"11467",1211000,"Powiat nowotarski",2004,37074
"11468",1212000,"Powiat olkuski",2004,307
"11469",1213000,"Powiat oświęcimski",2004,37458
"11470",1214000,"Powiat proszowicki",2004,0
"11471",1215000,"Powiat suski",2004,198
"11472",1216000,"Powiat tarnowski",2004,7499
"11473",1217000,"Powiat tatrzański",2004,22272
"11474",1218000,"Powiat wadowicki",2004,16627
"11475",1219000,"Powiat wielicki",2004,80456
"11476",1261000,"Powiat m.Kraków",2004,24361
"11477",1262000,"Powiat m.Nowy Sącz",2004,3655
"11478",1263000,"Powiat m.Tarnów",2004,3238
"11479",1402000,"Powiat ciechanowski",2004,5117
"11480",1403000,"Powiat garwoliński",2004,154
"11481",1405000,"Powiat grodziski",2004,616
"11482",1406000,"Powiat grójecki",2004,660
"11483",1407000,"Powiat kozienicki",2004,1196
"11484",1408000,"Powiat legionowski",2004,0
"11485",1410000,"Powiat łosicki",2004,0
"11486",1411000,"Powiat makowski",2004,0
"11487",1412000,"Powiat miński",2004,55
"11488",1413000,"Powiat mławski",2004,1578
"11489",1414000,"Powiat nowodworski",2004,3530
"11490",1415000,"Powiat ostrołęcki",2004,939
"11491",1416000,"Powiat ostrowski",2004,0
"11492",1417000,"Powiat otwocki",2004,313
"11493",1418000,"Powiat piaseczyński",2004,44
"11494",1419000,"Powiat płocki",2004,0
"11495",1421000,"Powiat pruszkowski",2004,358
"11496",1422000,"Powiat przasnyski",2004,1016
"11497",1423000,"Powiat przysuski",2004,951
"11498",1424000,"Powiat pułtuski",2004,1456
"11499",1425000,"Powiat radomski",2004,373
"11500",1426000,"Powiat siedlecki",2004,91
"11501",1427000,"Powiat sierpecki",2004,7711
"11502",1428000,"Powiat sochaczewski",2004,14687
"11503",1429000,"Powiat sokołowski",2004,6407
"11504",1430000,"Powiat szydłowiecki",2004,2236
"11505",1431000,"Powiat warszawski",2004,NA
"11506",1432000,"Powiat warszawski zachodni",2004,1960
"11507",1433000,"Powiat węgrowski",2004,4657
"11508",1434000,"Powiat wołomiński",2004,132
"11509",1435000,"Powiat wyszkowski",2004,0
"11510",1436000,"Powiat zwoleński",2004,10277
"11511",1437000,"Powiat żuromiński",2004,806
"11512",1438000,"Powiat żyrardowski",2004,583
"11513",1461000,"Powiat m.Ostrołęka",2004,1741
"11514",1462000,"Powiat m.Płock",2004,3890
"11515",1463000,"Powiat m.Radom",2004,2737
"11516",1464000,"Powiat m.Siedlce",2004,4844
"11517",1465000,"Powiat m. st. Warszawa",2004,13200
"11518",1601000,"Powiat brzeski",2004,2560
"11519",1602000,"Powiat głubczycki",2004,398
"11520",1603000,"Powiat kędzierzyńsko-kozielski",2004,0
"11521",1604000,"Powiat kluczborski",2004,1552
"11522",1606000,"Powiat namysłowski",2004,0
"11523",1607000,"Powiat nyski",2004,2670
"11524",1608000,"Powiat oleski",2004,1582
"11525",1609000,"Powiat opolski",2004,0
"11526",1610000,"Powiat prudnicki",2004,2068
"11527",1611000,"Powiat strzelecki",2004,404
"11528",1661000,"Powiat m.Opole",2004,7621
"11529",1801000,"Powiat bieszczadzki",2004,13678
"11530",1802000,"Powiat brzozowski",2004,549
"11531",1803000,"Powiat dębicki",2004,2423
"11532",1804000,"Powiat jarosławski",2004,687
"11533",1805000,"Powiat jasielski",2004,398
"11534",1806000,"Powiat kolbuszowski",2004,3570
"11535",1807000,"Powiat krośnieński",2004,4564
"11536",1808000,"Powiat leżajski",2004,0
"11537",1809000,"Powiat lubaczowski",2004,1114
"11538",1810000,"Powiat łańcucki",2004,48719
"11539",1811000,"Powiat mielecki",2004,487
"11540",1813000,"Powiat przemyski",2004,0
"11541",1814000,"Powiat przeworski",2004,1449
"11542",1816000,"Powiat rzeszowski",2004,18
"11543",1817000,"Powiat sanocki",2004,11257
"11544",1818000,"Powiat stalowowolski",2004,2209
"11545",1819000,"Powiat strzyżowski",2004,79
"11546",1820000,"Powiat tarnobrzeski",2004,6615
"11547",1821000,"Powiat leski",2004,0
"11548",1861000,"Powiat m.Krosno",2004,3186
"11549",1862000,"Powiat m.Przemyśl",2004,2909
"11550",1863000,"Powiat m.Rzeszów",2004,1883
"11551",1864000,"Powiat m.Tarnobrzeg",2004,345
"11552",2001000,"Powiat augustowski",2004,1123
"11553",2002000,"Powiat białostocki",2004,8503
"11554",2003000,"Powiat bielski",2004,1315
"11555",2005000,"Powiat hajnowski",2004,15166
"11556",2007000,"Powiat łomżyński",2004,7972
"11557",2009000,"Powiat sejneński",2004,0
"11558",2010000,"Powiat siemiatycki",2004,591
"11559",2011000,"Powiat sokólski",2004,198
"11560",2013000,"Powiat wysokomazowiecki",2004,10271
"11561",2061000,"Powiat m.Białystok",2004,2818
"11562",2062000,"Powiat m.Łomża",2004,2238
"11563",2063000,"Powiat m.Suwałki",2004,4082
"11564",2201000,"Powiat bytowski",2004,4013
"11565",2202000,"Powiat chojnicki",2004,821
"11566",2203000,"Powiat człuchowski",2004,455
"11567",2205000,"Powiat kartuski",2004,1383
"11568",2206000,"Powiat kościerski",2004,13685
"11569",2207000,"Powiat kwidzyński",2004,2166
"11570",2208000,"Powiat lęborski",2004,1213
"11571",2209000,"Powiat malborski",2004,71536
"11572",2210000,"Powiat nowodworski",2004,23769
"11573",2211000,"Powiat pucki",2004,13702
"11574",2212000,"Powiat słupski",2004,11589
"11575",2213000,"Powiat starogardzki",2004,283
"11576",2214000,"Powiat tczewski",2004,1315
"11577",2215000,"Powiat wejherowski",2004,442
"11578",2216000,"Powiat sztumski",2004,0
"11579",2261000,"Powiat m.Gdańsk",2004,9221
"11580",2262000,"Powiat m.Gdynia",2004,11327
"11581",2263000,"Powiat m.Słupsk",2004,14520
"11582",2264000,"Powiat m.Sopot",2004,2296
"11583",2401000,"Powiat będziński",2004,2911
"11584",2402000,"Powiat bielski",2004,237
"11585",2403000,"Powiat cieszyński",2004,4580
"11586",2404000,"Powiat częstochowski",2004,0
"11587",2405000,"Powiat gliwicki",2004,0
"11588",2407000,"Powiat lubliniecki",2004,0
"11589",2408000,"Powiat mikołowski",2004,0
"11590",2410000,"Powiat pszczyński",2004,11228
"11591",2411000,"Powiat raciborski",2004,1731
"11592",2413000,"Powiat tarnogórski",2004,5681
"11593",2414000,"Powiat bieruńsko-lędziński",2004,0
"11594",2415000,"Powiat wodzisławski",2004,357
"11595",2417000,"Powiat żywiecki",2004,880
"11596",2461000,"Powiat m.Bielsko-Biała",2004,1202
"11597",2462000,"Powiat m.Bytom",2004,1864
"11598",2463000,"Powiat m.Chorzów",2004,5355
"11599",2464000,"Powiat m.Częstochowa",2004,952
"11600",2465000,"Powiat m.Dąbrowa Górnicza",2004,293
"11601",2466000,"Powiat m.Gliwice",2004,1545
"11602",2468000,"Powiat m.Jaworzno",2004,745
"11603",2469000,"Powiat m.Katowice",2004,1992
"11604",2470000,"Powiat m.Mysłowice",2004,827
"11605",2472000,"Powiat m.Ruda Śląska",2004,284
"11606",2473000,"Powiat m.Rybnik",2004,565
"11607",2474000,"Powiat m.Siemianowice Śląskie",2004,260
"11608",2475000,"Powiat m.Sosnowiec",2004,953
"11609",2476000,"Powiat m.Świętochłowice",2004,631
"11610",2477000,"Powiat m.Tychy",2004,0
"11611",2478000,"Powiat m.Zabrze",2004,2461
"11612",2479000,"Powiat m.Żory",2004,845
"11613",2601000,"Powiat buski",2004,468
"11614",2602000,"Powiat jędrzejowski",2004,2594
"11615",2604000,"Powiat kielecki",2004,4576
"11616",2605000,"Powiat konecki",2004,528
"11617",2606000,"Powiat opatowski",2004,0
"11618",2607000,"Powiat ostrowiecki",2004,3867
"11619",2608000,"Powiat pińczowski",2004,1530
"11620",2609000,"Powiat sandomierski",2004,5458
"11621",2610000,"Powiat skarżyski",2004,2190
"11622",2611000,"Powiat starachowicki",2004,2129
"11623",2612000,"Powiat staszowski",2004,299
"11624",2661000,"Powiat m.Kielce",2004,5648
"11625",2801000,"Powiat bartoszycki",2004,0
"11626",2802000,"Powiat braniewski",2004,26134
"11627",2803000,"Powiat działdowski",2004,0
"11628",2805000,"Powiat ełcki",2004,0
"11629",2806000,"Powiat giżycki",2004,180
"11630",2807000,"Powiat iławski",2004,0
"11631",2808000,"Powiat kętrzyński",2004,3511
"11632",2809000,"Powiat lidzbarski",2004,6346
"11633",2810000,"Powiat mrągowski",2004,354
"11634",2812000,"Powiat nowomiejski",2004,51
"11635",2814000,"Powiat olsztyński",2004,6356
"11636",2815000,"Powiat ostródzki",2004,4892
"11637",2816000,"Powiat piski",2004,5101
"11638",2817000,"Powiat szczycieński",2004,1488
"11639",2819000,"Powiat węgorzewski",2004,2527
"11640",2861000,"Powiat m.Elbląg",2004,1019
"11641",2862000,"Powiat m.Olsztyn",2004,4089
"11642",3002000,"Powiat czarnkowsko-trzcianecki",2004,906
"11643",3003000,"Powiat gnieźnieński",2004,11378
"11644",3004000,"Powiat gostyński",2004,337
"11645",3005000,"Powiat grodziski",2004,2103
"11646",3006000,"Powiat jarociński",2004,2992
"11647",3007000,"Powiat kaliski",2004,940
"11648",3008000,"Powiat kępiński",2004,583
"11649",3009000,"Powiat kolski",2004,11546
"11650",3010000,"Powiat koniński",2004,813
"11651",3011000,"Powiat kościański",2004,553
"11652",3012000,"Powiat krotoszyński",2004,785
"11653",3014000,"Powiat międzychodzki",2004,1686
"11654",3015000,"Powiat nowotomyski",2004,934
"11655",3016000,"Powiat obornicki",2004,2502
"11656",3017000,"Powiat ostrowski",2004,584
"11657",3018000,"Powiat ostrzeszowski",2004,1113
"11658",3019000,"Powiat pilski",2004,1933
"11659",3020000,"Powiat pleszewski",2004,5264
"11660",3021000,"Powiat poznański",2004,8919
"11661",3022000,"Powiat rawicki",2004,845
"11662",3023000,"Powiat słupecki",2004,573
"11663",3024000,"Powiat szamotulski",2004,1324
"11664",3025000,"Powiat średzki",2004,1009
"11665",3026000,"Powiat śremski",2004,952
"11666",3027000,"Powiat turecki",2004,787
"11667",3028000,"Powiat wągrowiecki",2004,752
"11668",3029000,"Powiat wolsztyński",2004,2966
"11669",3030000,"Powiat wrzesiński",2004,1255
"11670",3031000,"Powiat złotowski",2004,395
"11671",3061000,"Powiat m.Kalisz",2004,3470
"11672",3062000,"Powiat m.Konin",2004,3323
"11673",3063000,"Powiat m.Leszno",2004,1753
"11674",3064000,"Powiat m.Poznań",2004,4226
"11675",3201000,"Powiat białogardzki",2004,0
"11676",3205000,"Powiat gryficki",2004,1969
"11677",3206000,"Powiat gryfiński",2004,532
"11678",3207000,"Powiat kamieński",2004,11105
"11679",3208000,"Powiat kołobrzeski",2004,12868
"11680",3210000,"Powiat myśliborski",2004,846
"11681",3211000,"Powiat policki",2004,0
"11682",3213000,"Powiat sławieński",2004,11110
"11683",3214000,"Powiat stargardzki",2004,816
"11684",3215000,"Powiat szczecinecki",2004,443
"11685",3216000,"Powiat świdwiński",2004,0
"11686",3217000,"Powiat wałecki",2004,925
"11687",3218000,"Powiat łobeski",2004,0
"11688",3261000,"Powiat m.Koszalin",2004,1160
"11689",3262000,"Powiat m.Szczecin",2004,2111
"11690",3263000,"Powiat m.Świnoujście",2004,6106
"11691",201000,"Powiat bolesławiecki",2005,908
"11692",202000,"Powiat dzierżoniowski",2005,0
"11693",203000,"Powiat głogowski",2005,933
"11694",205000,"Powiat jaworski",2005,9947
"11695",206000,"Powiat jeleniogórski",2005,15952
"11696",207000,"Powiat kamiennogórski",2005,1117
"11697",208000,"Powiat kłodzki",2005,4415
"11698",209000,"Powiat legnicki",2005,3659
"11699",210000,"Powiat lubański",2005,560
"11700",211000,"Powiat lubiński",2005,0
"11701",212000,"Powiat lwówecki",2005,4442
"11702",214000,"Powiat oleśnicki",2005,336
"11703",218000,"Powiat średzki",2005,922
"11704",219000,"Powiat świdnicki",2005,2429
"11705",220000,"Powiat trzebnicki",2005,0
"11706",221000,"Powiat wałbrzyski",2005,5765
"11707",223000,"Powiat wrocławski",2005,365
"11708",224000,"Powiat ząbkowicki",2005,4778
"11709",225000,"Powiat zgorzelecki",2005,0
"11710",261000,"Powiat m.Jelenia Góra",2005,6112
"11711",262000,"Powiat m.Legnica",2005,1650
"11712",263000,"Powiat m.Wałbrzych do 2002",2005,NA
"11713",264000,"Powiat m.Wrocław",2005,8363
"11714",265000,"Powiat m.Wałbrzych od 2013",2005,NA
"11715",401000,"Powiat aleksandrowski",2005,0
"11716",402000,"Powiat brodnicki",2005,5526
"11717",403000,"Powiat bydgoski",2005,0
"11718",404000,"Powiat chełmiński",2005,1881
"11719",405000,"Powiat golubsko-dobrzyński",2005,764
"11720",407000,"Powiat inowrocławski",2005,734
"11721",409000,"Powiat mogileński",2005,702
"11722",410000,"Powiat nakielski",2005,714
"11723",412000,"Powiat rypiński",2005,0
"11724",413000,"Powiat sępoleński",2005,0
"11725",415000,"Powiat toruński",2005,0
"11726",416000,"Powiat tucholski",2005,2124
"11727",417000,"Powiat wąbrzeski",2005,0
"11728",418000,"Powiat włocławski",2005,0
"11729",419000,"Powiat żniński",2005,43867
"11730",461000,"Powiat m.Bydgoszcz",2005,2103
"11731",462000,"Powiat m.Grudziądz",2005,2810
"11732",463000,"Powiat m.Toruń",2005,7437
"11733",464000,"Powiat m.Włocławek",2005,2826
"11734",601000,"Powiat bialski",2005,494
"11735",602000,"Powiat biłgorajski",2005,468
"11736",604000,"Powiat hrubieszowski",2005,732
"11737",605000,"Powiat janowski",2005,1252
"11738",606000,"Powiat krasnostawski",2005,772
"11739",607000,"Powiat kraśnicki",2005,325
"11740",608000,"Powiat lubartowski",2005,24845
"11741",609000,"Powiat lubelski",2005,0
"11742",610000,"Powiat łęczyński",2005,642
"11743",611000,"Powiat łukowski",2005,1898
"11744",612000,"Powiat opolski",2005,0
"11745",613000,"Powiat parczewski",2005,0
"11746",614000,"Powiat puławski",2005,13941
"11747",616000,"Powiat rycki",2005,0
"11748",618000,"Powiat tomaszowski",2005,4054
"11749",619000,"Powiat włodawski",2005,5329
"11750",620000,"Powiat zamojski",2005,4981
"11751",661000,"Powiat m.Biała Podlaska",2005,4920
"11752",662000,"Powiat m.Chełm",2005,2018
"11753",663000,"Powiat m.Lublin",2005,9706
"11754",664000,"Powiat m.Zamość",2005,7461
"11755",801000,"Powiat gorzowski",2005,0
"11756",803000,"Powiat międzyrzecki",2005,1790
"11757",804000,"Powiat nowosolski",2005,543
"11758",805000,"Powiat słubicki",2005,0
"11759",806000,"Powiat strzelecko-drezdenecki",2005,776
"11760",807000,"Powiat sulęciński",2005,1073
"11761",808000,"Powiat świebodziński",2005,1427
"11762",809000,"Powiat zielonogórski",2005,5971
"11763",810000,"Powiat żagański",2005,1278
"11764",811000,"Powiat żarski",2005,0
"11765",812000,"Powiat wschowski",2005,1673
"11766",861000,"Powiat m.Gorzów Wielkopolski",2005,4025
"11767",862000,"Powiat m.Zielona Góra",2005,1534
"11768",1001000,"Powiat bełchatowski",2005,602
"11769",1002000,"Powiat kutnowski",2005,2589
"11770",1003000,"Powiat łaski",2005,169
"11771",1004000,"Powiat łęczycki",2005,3954
"11772",1005000,"Powiat łowicki",2005,15540
"11773",1006000,"Powiat łódzki wschodni",2005,0
"11774",1007000,"Powiat opoczyński",2005,634
"11775",1008000,"Powiat pabianicki",2005,980
"11776",1010000,"Powiat piotrkowski",2005,386
"11777",1011000,"Powiat poddębicki",2005,591
"11778",1012000,"Powiat radomszczański",2005,1062
"11779",1013000,"Powiat rawski",2005,819
"11780",1014000,"Powiat sieradzki",2005,1462
"11781",1015000,"Powiat skierniewicki",2005,1106
"11782",1016000,"Powiat tomaszowski",2005,1057
"11783",1017000,"Powiat wieluński",2005,1833
"11784",1018000,"Powiat wieruszowski",2005,0
"11785",1019000,"Powiat zduńskowolski",2005,3730
