"","Kod","Nazwa","rok","EMISJA_ZANIECZYSZCZEN_POWIETRZA_Z_ZAKLADOW_SZCZEGOLNIE_UCIAZLIWYCH_CTAB_ogolem_tr"
"2853",1863000,"Powiat m.Rzeszów",2003,531713
"2854",1864000,"Powiat m.Tarnobrzeg",2003,89988
"2855",2001000,"Powiat augustowski",2003,43422
"2856",2002000,"Powiat białostocki",2003,76305
"2857",2003000,"Powiat bielski",2003,36615
"2858",2004000,"Powiat grajewski",2003,83396
"2859",2005000,"Powiat hajnowski",2003,62005
"2860",2006000,"Powiat kolneński",2003,31602
"2861",2007000,"Powiat łomżyński",2003,12608
"2862",2008000,"Powiat moniecki",2003,18019
"2863",2009000,"Powiat sejneński",2003,0
"2864",2010000,"Powiat siemiatycki",2003,11702
"2865",2011000,"Powiat sokólski",2003,25123
"2866",2012000,"Powiat suwalski",2003,0
"2867",2013000,"Powiat wysokomazowiecki",2003,55515
"2868",2014000,"Powiat zambrowski",2003,49050
"2869",2061000,"Powiat m.Białystok",2003,1230273
"2870",2062000,"Powiat m.Łomża",2003,124825
"2871",2063000,"Powiat m.Suwałki",2003,123077
"2872",2201000,"Powiat bytowski",2003,21673
"2873",2202000,"Powiat chojnicki",2003,51729
"2874",2203000,"Powiat człuchowski",2003,29161
"2875",2204000,"Powiat gdański",2003,966
"2876",2205000,"Powiat kartuski",2003,15786
"2877",2206000,"Powiat kościerski",2003,50297
"2878",2207000,"Powiat kwidzyński",2003,1668816
"2879",2208000,"Powiat lęborski",2003,62298
"2880",2209000,"Powiat malborski",2003,128262
"2881",2210000,"Powiat nowodworski",2003,5066
"2882",2211000,"Powiat pucki",2003,17560
"2883",2212000,"Powiat słupski",2003,52285
"2884",2213000,"Powiat starogardzki",2003,169092
"2885",2214000,"Powiat tczewski",2003,124922
"2886",2215000,"Powiat wejherowski",2003,30764
"2887",2216000,"Powiat sztumski",2003,11425
"2888",2261000,"Powiat m.Gdańsk",2003,2312095
"2889",2262000,"Powiat m.Gdynia",2003,954893
"2890",2263000,"Powiat m.Słupsk",2003,148799
"2891",2264000,"Powiat m.Sopot",2003,0
"2892",2401000,"Powiat będziński",2003,3688097
"2893",2402000,"Powiat bielski",2003,594439
"2894",2403000,"Powiat cieszyński",2003,150833
"2895",2404000,"Powiat częstochowski",2003,625040
"2896",2405000,"Powiat gliwicki",2003,219598
"2897",2406000,"Powiat kłobucki",2003,5125
"2898",2407000,"Powiat lubliniecki",2003,40528
"2899",2408000,"Powiat mikołowski",2003,4127072
"2900",2409000,"Powiat myszkowski",2003,146695
"2901",2410000,"Powiat pszczyński",2003,289400
"2902",2411000,"Powiat raciborski",2003,171631
"2903",2412000,"Powiat rybnicki",2003,369737
"2904",2413000,"Powiat tarnogórski",2003,505198
"2905",2414000,"Powiat bieruńsko-lędziński",2003,149734
"2906",2415000,"Powiat wodzisławski",2003,616831
"2907",2416000,"Powiat zawierciański",2003,247601
"2908",2417000,"Powiat żywiecki",2003,46981
"2909",2461000,"Powiat m.Bielsko-Biała",2003,606955
"2910",2462000,"Powiat m.Bytom",2003,502785
"2911",2463000,"Powiat m.Chorzów",2003,1509591
"2912",2464000,"Powiat m.Częstochowa",2003,739488
"2913",2465000,"Powiat m.Dąbrowa Górnicza",2003,3967664
"2914",2466000,"Powiat m.Gliwice",2003,204093
"2915",2467000,"Powiat m.Jastrzębie-Zdrój",2003,1235158
"2916",2468000,"Powiat m.Jaworzno",2003,5375237
"2917",2469000,"Powiat m.Katowice",2003,1438762
"2918",2470000,"Powiat m.Mysłowice",2003,30704
"2919",2471000,"Powiat m.Piekary Śląskie",2003,101007
"2920",2472000,"Powiat m.Ruda Śląska",2003,905975
"2921",2473000,"Powiat m.Rybnik",2003,9526772
"2922",2474000,"Powiat m.Siemianowice Śląskie",2003,9225
"2923",2475000,"Powiat m.Sosnowiec",2003,139924
"2924",2476000,"Powiat m.Świętochłowice",2003,31141
"2925",2477000,"Powiat m.Tychy",2003,480870
"2926",2478000,"Powiat m.Zabrze",2003,543863
"2927",2479000,"Powiat m.Żory",2003,129991
"2928",2601000,"Powiat buski",2003,46129
"2929",2602000,"Powiat jędrzejowski",2003,780466
"2930",2603000,"Powiat kazimierski",2003,33742
"2931",2604000,"Powiat kielecki",2003,1254544
"2932",2605000,"Powiat konecki",2003,52230
"2933",2606000,"Powiat opatowski",2003,1292780
"2934",2607000,"Powiat ostrowiecki",2003,225711
"2935",2608000,"Powiat pińczowski",2003,80942
"2936",2609000,"Powiat sandomierski",2003,41941
"2937",2610000,"Powiat skarżyski",2003,80264
"2938",2611000,"Powiat starachowicki",2003,123618
"2939",2612000,"Powiat staszowski",2003,6655709
"2940",2613000,"Powiat włoszczowski",2003,487177
"2941",2661000,"Powiat m.Kielce",2003,329111
"2942",2801000,"Powiat bartoszycki",2003,33388
"2943",2802000,"Powiat braniewski",2003,30889
"2944",2803000,"Powiat działdowski",2003,19710
"2945",2804000,"Powiat elbląski",2003,11185
"2946",2805000,"Powiat ełcki",2003,84452
"2947",2806000,"Powiat giżycki",2003,63547
"2948",2807000,"Powiat iławski",2003,68600
"2949",2808000,"Powiat kętrzyński",2003,40732
"2950",2809000,"Powiat lidzbarski",2003,25245
"2951",2810000,"Powiat mrągowski",2003,57295
"2952",2811000,"Powiat nidzicki",2003,6656
"2953",2812000,"Powiat nowomiejski",2003,3
"2954",2813000,"Powiat olecki",2003,1537
"2955",2814000,"Powiat olsztyński",2003,34
"2956",2815000,"Powiat ostródzki",2003,79389
"2957",2816000,"Powiat piski",2003,53144
"2958",2817000,"Powiat szczycieński",2003,32554
"2959",2819000,"Powiat węgorzewski",2003,6088
"2960",2861000,"Powiat m.Elbląg",2003,330609
"2961",2862000,"Powiat m.Olsztyn",2003,481595
"2962",3001000,"Powiat chodzieski",2003,14060
"2963",3002000,"Powiat czarnkowsko-trzcianecki",2003,155436
"2964",3003000,"Powiat gnieźnieński",2003,64885
"2965",3004000,"Powiat gostyński",2003,94012
"2966",3005000,"Powiat grodziski",2003,1759
"2967",3006000,"Powiat jarociński",2003,42199
"2968",3007000,"Powiat kaliski",2003,0
"2969",3008000,"Powiat kępiński",2003,20192
"2970",3009000,"Powiat kolski",2003,32421
"2971",3010000,"Powiat koniński",2003,25916
"2972",3011000,"Powiat kościański",2003,39843
"2973",3012000,"Powiat krotoszyński",2003,21555
"2974",3013000,"Powiat leszczyński",2003,0
"2975",3014000,"Powiat międzychodzki",2003,29427
"2976",3015000,"Powiat nowotomyski",2003,43463
"2977",3017000,"Powiat ostrowski",2003,198427
"2978",3018000,"Powiat ostrzeszowski",2003,0
"2979",3019000,"Powiat pilski",2003,257350
"2980",3020000,"Powiat pleszewski",2003,1717
"2981",3021000,"Powiat poznański",2003,6660
"2982",3022000,"Powiat rawicki",2003,27856
"2983",3023000,"Powiat słupecki",2003,31799
"2984",3024000,"Powiat szamotulski",2003,12928
"2985",3025000,"Powiat średzki",2003,48539
"2986",3026000,"Powiat śremski",2003,70939
"2987",3027000,"Powiat turecki",2003,3810190
"2988",3028000,"Powiat wągrowiecki",2003,24
"2989",3029000,"Powiat wolsztyński",2003,23171
"2990",3030000,"Powiat wrzesiński",2003,38349
"2991",3031000,"Powiat złotowski",2003,33727
"2992",3061000,"Powiat m.Kalisz",2003,160123
"2993",3062000,"Powiat m.Konin",2003,10913402
"2994",3063000,"Powiat m.Leszno",2003,94611
"2995",3064000,"Powiat m.Poznań",2003,1829165
"2996",3201000,"Powiat białogardzki",2003,58882
"2997",3202000,"Powiat choszczeński",2003,14437
"2998",3203000,"Powiat drawski",2003,9680
"2999",3204000,"Powiat goleniowski",2003,37347
"3000",3205000,"Powiat gryficki",2003,39034
"3001",3206000,"Powiat gryfiński",2003,4260208
"3002",3207000,"Powiat kamieński",2003,333
"3003",3208000,"Powiat kołobrzeski",2003,91987
"3004",3209000,"Powiat koszaliński",2003,7301
"3005",3210000,"Powiat myśliborski",2003,76175
"3006",3211000,"Powiat policki",2003,1492056
"3007",3212000,"Powiat pyrzycki",2003,1181
"3008",3213000,"Powiat sławieński",2003,11487
"3009",3214000,"Powiat stargardzki",2003,128853
"3010",3215000,"Powiat szczecinecki",2003,356107
"3011",3216000,"Powiat świdwiński",2003,2365
"3012",3217000,"Powiat wałecki",2003,35467
"3013",3218000,"Powiat łobeski",2003,14340
"3014",3261000,"Powiat m.Koszalin",2003,132979
"3015",3262000,"Powiat m.Szczecin",2003,1314146
"3016",3263000,"Powiat m.Świnoujście",2003,71655
"3017",201000,"Powiat bolesławiecki",2004,92271
"3018",202000,"Powiat dzierżoniowski",2004,167920
"3019",203000,"Powiat głogowski",2004,484174
"3020",204000,"Powiat górowski",2004,44685
"3021",205000,"Powiat jaworski",2004,33190
"3022",206000,"Powiat jeleniogórski",2004,47154
"3023",207000,"Powiat kamiennogórski",2004,25779
"3024",208000,"Powiat kłodzki",2004,99634
"3025",209000,"Powiat legnicki",2004,26851
"3026",210000,"Powiat lubański",2004,37605
"3027",211000,"Powiat lubiński",2004,320117
"3028",212000,"Powiat lwówecki",2004,2694
"3029",213000,"Powiat milicki",2004,580
"3030",214000,"Powiat oleśnicki",2004,4564
"3031",215000,"Powiat oławski",2004,29582
"3032",216000,"Powiat polkowicki",2004,83228
"3033",217000,"Powiat strzeliński",2004,8525
"3034",218000,"Powiat średzki",2004,49420
"3035",219000,"Powiat świdnicki",2004,159399
"3036",220000,"Powiat trzebnicki",2004,1839
"3037",221000,"Powiat wałbrzyski",2004,318266
"3038",222000,"Powiat wołowski",2004,165916
"3039",223000,"Powiat wrocławski",2004,457515
"3040",224000,"Powiat ząbkowicki",2004,1402
"3041",225000,"Powiat zgorzelecki",2004,12068796
"3042",226000,"Powiat złotoryjski",2004,705
"3043",261000,"Powiat m.Jelenia Góra",2004,108572
"3044",262000,"Powiat m.Legnica",2004,213389
"3045",263000,"Powiat m.Wałbrzych do 2002",2004,NA
"3046",264000,"Powiat m.Wrocław",2004,1596736
"3047",265000,"Powiat m.Wałbrzych od 2013",2004,NA
"3048",401000,"Powiat aleksandrowski",2004,12234
"3049",402000,"Powiat brodnicki",2004,34481
"3050",403000,"Powiat bydgoski",2004,108765
"3051",404000,"Powiat chełmiński",2004,25836
"3052",405000,"Powiat golubsko-dobrzyński",2004,0
"3053",406000,"Powiat grudziądzki",2004,0
"3054",407000,"Powiat inowrocławski",2004,2188587
"3055",408000,"Powiat lipnowski",2004,7861
"3056",409000,"Powiat mogileński",2004,0
"3057",410000,"Powiat nakielski",2004,47363
"3058",411000,"Powiat radziejowski",2004,33821
"3059",412000,"Powiat rypiński",2004,52434
"3060",414000,"Powiat świecki",2004,1156749
"3061",415000,"Powiat toruński",2004,62533
"3062",416000,"Powiat tucholski",2004,0
"3063",417000,"Powiat wąbrzeski",2004,8610
"3064",418000,"Powiat włocławski",2004,37223
"3065",419000,"Powiat żniński",2004,1015446
"3066",461000,"Powiat m.Bydgoszcz",2004,1506519
"3067",462000,"Powiat m.Grudziądz",2004,151846
"3068",463000,"Powiat m.Toruń",2004,988233
"3069",464000,"Powiat m.Włocławek",2004,1391664
"3070",601000,"Powiat bialski",2004,23556
"3071",602000,"Powiat biłgorajski",2004,25399
"3072",603000,"Powiat chełmski",2004,169046
"3073",604000,"Powiat hrubieszowski",2004,95019
"3074",605000,"Powiat janowski",2004,5776
"3075",606000,"Powiat krasnostawski",2004,76301
"3076",607000,"Powiat kraśnicki",2004,100754
"3077",608000,"Powiat lubartowski",2004,49256
"3078",609000,"Powiat lubelski",2004,38921
"3079",610000,"Powiat łęczyński",2004,89803
"3080",611000,"Powiat łukowski",2004,51406
"3081",612000,"Powiat opolski",2004,49059
"3082",613000,"Powiat parczewski",2004,12471
"3083",614000,"Powiat puławski",2004,1571928
"3084",615000,"Powiat radzyński",2004,36986
"3085",616000,"Powiat rycki",2004,70325
"3086",617000,"Powiat świdnicki",2004,90286
"3087",618000,"Powiat tomaszowski",2004,50813
"3088",619000,"Powiat włodawski",2004,39142
"3089",620000,"Powiat zamojski",2004,7409
"3090",661000,"Powiat m.Biała Podlaska",2004,102773
"3091",662000,"Powiat m.Chełm",2004,1262407
"3092",663000,"Powiat m.Lublin",2004,1172200
"3093",664000,"Powiat m.Zamość",2004,96902
"3094",801000,"Powiat gorzowski",2004,267629
"3095",802000,"Powiat krośnieński",2004,69100
"3096",803000,"Powiat międzyrzecki",2004,38215
"3097",804000,"Powiat nowosolski",2004,34898
"3098",805000,"Powiat słubicki",2004,13097
"3099",806000,"Powiat strzelecko-drezdenecki",2004,15904
"3100",807000,"Powiat sulęciński",2004,14081
"3101",808000,"Powiat świebodziński",2004,37163
"3102",809000,"Powiat zielonogórski",2004,159659
"3103",810000,"Powiat żagański",2004,64750
"3104",811000,"Powiat żarski",2004,312435
"3105",812000,"Powiat wschowski",2004,6234
"3106",861000,"Powiat m.Gorzów Wielkopolski",2004,592106
"3107",862000,"Powiat m.Zielona Góra",2004,485359
"3108",1001000,"Powiat bełchatowski",2004,31548751
"3109",1002000,"Powiat kutnowski",2004,167658
"3110",1003000,"Powiat łaski",2004,0
"3111",1004000,"Powiat łęczycki",2004,1285
"3112",1005000,"Powiat łowicki",2004,69837
"3113",1006000,"Powiat łódzki wschodni",2004,23241
"3114",1007000,"Powiat opoczyński",2004,149269
"3115",1008000,"Powiat pabianicki",2004,119290
"3116",1009000,"Powiat pajęczański",2004,671146
"3117",1010000,"Powiat piotrkowski",2004,29603
"3118",1012000,"Powiat radomszczański",2004,154699
"3119",1013000,"Powiat rawski",2004,9527
"3120",1014000,"Powiat sieradzki",2004,68133
"3121",1015000,"Powiat skierniewicki",2004,0
"3122",1016000,"Powiat tomaszowski",2004,149892
"3123",1017000,"Powiat wieluński",2004,48366
"3124",1018000,"Powiat wieruszowski",2004,134939
"3125",1019000,"Powiat zduńskowolski",2004,105327
"3126",1020000,"Powiat zgierski",2004,223929
"3127",1021000,"Powiat brzeziński",2004,11229
"3128",1061000,"Powiat m.Łódź",2004,2677709
"3129",1062000,"Powiat m.Piotrków Trybunalski",2004,219875
"3130",1063000,"Powiat m.Skierniewice",2004,90393
"3131",1201000,"Powiat bocheński",2004,60999
"3132",1202000,"Powiat brzeski",2004,59900
"3133",1203000,"Powiat chrzanowski",2004,2930138
"3134",1205000,"Powiat gorlicki",2004,76867
"3135",1206000,"Powiat krakowski",2004,2938788
"3136",1207000,"Powiat limanowski",2004,10380
"3137",1208000,"Powiat miechowski",2004,3417
"3138",1209000,"Powiat myślenicki",2004,26814
"3139",1210000,"Powiat nowosądecki",2004,26
"3140",1211000,"Powiat nowotarski",2004,24624
"3141",1212000,"Powiat olkuski",2004,251392
"3142",1213000,"Powiat oświęcimski",2004,640239
"3143",1214000,"Powiat proszowicki",2004,0
"3144",1215000,"Powiat suski",2004,18884
"3145",1216000,"Powiat tarnowski",2004,23290
"3146",1217000,"Powiat tatrzański",2004,4563
"3147",1218000,"Powiat wadowicki",2004,87781
"3148",1219000,"Powiat wielicki",2004,13011
"3149",1261000,"Powiat m.Kraków",2004,4510245
"3150",1262000,"Powiat m.Nowy Sącz",2004,99629
"3151",1263000,"Powiat m.Tarnów",2004,1287633
"3152",1401000,"Powiat białobrzeski",2004,0
"3153",1402000,"Powiat ciechanowski",2004,189531
"3154",1403000,"Powiat garwoliński",2004,30600
"3155",1404000,"Powiat gostyniński",2004,23739
"3156",1405000,"Powiat grodziski",2004,5111
"3157",1406000,"Powiat grójecki",2004,38927
"3158",1407000,"Powiat kozienicki",2004,9615878
"3159",1408000,"Powiat legionowski",2004,74762
"3160",1409000,"Powiat lipski",2004,9191
"3161",1410000,"Powiat łosicki",2004,28545
"3162",1411000,"Powiat makowski",2004,6796
"3163",1412000,"Powiat miński",2004,47955
"3164",1413000,"Powiat mławski",2004,18881
"3165",1414000,"Powiat nowodworski",2004,42867
"3166",1415000,"Powiat ostrołęcki",2004,4457
"3167",1416000,"Powiat ostrowski",2004,113589
"3168",1417000,"Powiat otwocki",2004,18245
"3169",1418000,"Powiat piaseczyński",2004,140303
"3170",1419000,"Powiat płocki",2004,26622
"3171",1420000,"Powiat płoński",2004,60009
"3172",1421000,"Powiat pruszkowski",2004,159358
"3173",1422000,"Powiat przasnyski",2004,27535
"3174",1423000,"Powiat przysuski",2004,31388
"3175",1424000,"Powiat pułtuski",2004,18677
"3176",1425000,"Powiat radomski",2004,3208
"3177",1426000,"Powiat siedlecki",2004,10041
"3178",1427000,"Powiat sierpecki",2004,46744
"3179",1428000,"Powiat sochaczewski",2004,42008
"3180",1429000,"Powiat sokołowski",2004,62008
"3181",1430000,"Powiat szydłowiecki",2004,17510
"3182",1431000,"Powiat warszawski",2004,NA
"3183",1432000,"Powiat warszawski zachodni",2004,15265
"3184",1433000,"Powiat węgrowski",2004,15653
"3185",1434000,"Powiat wołomiński",2004,72226
"3186",1435000,"Powiat wyszkowski",2004,48637
"3187",1436000,"Powiat zwoleński",2004,16093
"3188",1437000,"Powiat żuromiński",2004,10106
"3189",1438000,"Powiat żyrardowski",2004,73938
"3190",1461000,"Powiat m.Ostrołęka",2004,2873327
"3191",1462000,"Powiat m.Płock",2004,5370742
"3192",1463000,"Powiat m.Radom",2004,248641
"3193",1464000,"Powiat m.Siedlce",2004,139234
"3194",1465000,"Powiat m. st. Warszawa",2004,6343375
"3195",1601000,"Powiat brzeski",2004,150224
"3196",1602000,"Powiat głubczycki",2004,12552
"3197",1603000,"Powiat kędzierzyńsko-kozielski",2004,1627388
"3198",1604000,"Powiat kluczborski",2004,43804
"3199",1605000,"Powiat krapkowicki",2004,3209337
"3200",1606000,"Powiat namysłowski",2004,23912
"3201",1607000,"Powiat nyski",2004,166911
"3202",1608000,"Powiat oleski",2004,19768
"3203",1609000,"Powiat opolski",2004,7855371
"3204",1610000,"Powiat prudnicki",2004,76473
"3205",1611000,"Powiat strzelecki",2004,71980
"3206",1661000,"Powiat m.Opole",2004,464184
"3207",1801000,"Powiat bieszczadzki",2004,19145
"3208",1802000,"Powiat brzozowski",2004,0
"3209",1803000,"Powiat dębicki",2004,132213
"3210",1804000,"Powiat jarosławski",2004,191644
"3211",1805000,"Powiat jasielski",2004,79716
"3212",1806000,"Powiat kolbuszowski",2004,15257
"3213",1807000,"Powiat krośnieński",2004,48651
"3214",1808000,"Powiat leżajski",2004,426125
"3215",1809000,"Powiat lubaczowski",2004,0
"3216",1810000,"Powiat łańcucki",2004,1541
"3217",1811000,"Powiat mielecki",2004,369998
"3218",1812000,"Powiat niżański",2004,208
"3219",1813000,"Powiat przemyski",2004,0
"3220",1814000,"Powiat przeworski",2004,13331
"3221",1815000,"Powiat ropczycko-sędziszowski",2004,111871
"3222",1816000,"Powiat rzeszowski",2004,21775
"3223",1817000,"Powiat sanocki",2004,72280
"3224",1818000,"Powiat stalowowolski",2004,1244356
"3225",1819000,"Powiat strzyżowski",2004,2348
"3226",1820000,"Powiat tarnobrzeski",2004,26701
"3227",1821000,"Powiat leski",2004,0
"3228",1861000,"Powiat m.Krosno",2004,139642
"3229",1862000,"Powiat m.Przemyśl",2004,61943
"3230",1863000,"Powiat m.Rzeszów",2004,580671
"3231",1864000,"Powiat m.Tarnobrzeg",2004,77541
"3232",2001000,"Powiat augustowski",2004,33061
"3233",2002000,"Powiat białostocki",2004,84786
"3234",2003000,"Powiat bielski",2004,44559
"3235",2004000,"Powiat grajewski",2004,81932
"3236",2005000,"Powiat hajnowski",2004,67384
"3237",2006000,"Powiat kolneński",2004,31636
"3238",2007000,"Powiat łomżyński",2004,22011
"3239",2008000,"Powiat moniecki",2004,13482
"3240",2009000,"Powiat sejneński",2004,0
"3241",2010000,"Powiat siemiatycki",2004,9935
"3242",2011000,"Powiat sokólski",2004,25626
"3243",2012000,"Powiat suwalski",2004,1812
"3244",2013000,"Powiat wysokomazowiecki",2004,55706
"3245",2014000,"Powiat zambrowski",2004,44034
"3246",2061000,"Powiat m.Białystok",2004,1113745
"3247",2062000,"Powiat m.Łomża",2004,120511
"3248",2063000,"Powiat m.Suwałki",2004,123895
"3249",2201000,"Powiat bytowski",2004,20945
"3250",2202000,"Powiat chojnicki",2004,39879
"3251",2203000,"Powiat człuchowski",2004,27324
"3252",2204000,"Powiat gdański",2004,539
"3253",2205000,"Powiat kartuski",2004,15310
"3254",2206000,"Powiat kościerski",2004,48194
"3255",2207000,"Powiat kwidzyński",2004,1764530
"3256",2208000,"Powiat lęborski",2004,62573
"3257",2209000,"Powiat malborski",2004,111571
"3258",2210000,"Powiat nowodworski",2004,4454
"3259",2211000,"Powiat pucki",2004,14434
"3260",2212000,"Powiat słupski",2004,57342
"3261",2213000,"Powiat starogardzki",2004,205562
"3262",2214000,"Powiat tczewski",2004,121548
"3263",2215000,"Powiat wejherowski",2004,33478
"3264",2216000,"Powiat sztumski",2004,14276
"3265",2261000,"Powiat m.Gdańsk",2004,2612931
"3266",2262000,"Powiat m.Gdynia",2004,928942
"3267",2263000,"Powiat m.Słupsk",2004,154184
"3268",2264000,"Powiat m.Sopot",2004,0
"3269",2401000,"Powiat będziński",2004,3646313
"3270",2402000,"Powiat bielski",2004,407067
"3271",2403000,"Powiat cieszyński",2004,133663
