"","Kod","Nazwa","rok","ZASOBY_MIESZKANIOWE_przecietna_liczba_osob_na_1_izbe"
"38041",411000,"Powiat radziejowski",2012,0.83
"38042",412000,"Powiat rypiński",2012,0.84
"38043",413000,"Powiat sępoleński",2012,0.87
"38044",414000,"Powiat świecki",2012,0.82
"38045",415000,"Powiat toruński",2012,0.83
"38046",416000,"Powiat tucholski",2012,0.79
"38047",417000,"Powiat wąbrzeski",2012,0.83
"38048",418000,"Powiat włocławski",2012,0.84
"38049",419000,"Powiat żniński",2012,0.86
"38050",461000,"Powiat m.Bydgoszcz",2012,0.72
"38051",462000,"Powiat m.Grudziądz",2012,0.75
"38052",463000,"Powiat m.Toruń",2012,0.69
"38053",464000,"Powiat m.Włocławek",2012,0.75
"38054",601000,"Powiat bialski",2012,0.74
"38055",602000,"Powiat biłgorajski",2012,0.82
"38056",603000,"Powiat chełmski",2012,0.79
"38057",604000,"Powiat hrubieszowski",2012,0.81
"38058",605000,"Powiat janowski",2012,0.89
"38059",606000,"Powiat krasnostawski",2012,0.73
"38060",607000,"Powiat kraśnicki",2012,0.8
"38061",608000,"Powiat lubartowski",2012,0.78
"38062",609000,"Powiat lubelski",2012,0.76
"38063",610000,"Powiat łęczyński",2012,0.82
"38064",611000,"Powiat łukowski",2012,0.86
"38065",612000,"Powiat opolski",2012,0.82
"38066",613000,"Powiat parczewski",2012,0.73
"38067",614000,"Powiat puławski",2012,0.74
"38068",615000,"Powiat radzyński",2012,0.78
"38069",616000,"Powiat rycki",2012,0.77
"38070",617000,"Powiat świdnicki",2012,0.77
"38071",618000,"Powiat tomaszowski",2012,0.79
"38072",619000,"Powiat włodawski",2012,0.74
"38073",620000,"Powiat zamojski",2012,0.78
"38074",661000,"Powiat m.Biała Podlaska",2012,0.71
"38075",662000,"Powiat m.Chełm",2012,0.72
"38076",663000,"Powiat m.Lublin",2012,0.68
"38077",664000,"Powiat m.Zamość",2012,0.75
"38078",801000,"Powiat gorzowski",2012,0.74
"38079",802000,"Powiat krośnieński",2012,0.75
"38080",803000,"Powiat międzyrzecki",2012,0.74
"38081",804000,"Powiat nowosolski",2012,0.78
"38082",805000,"Powiat słubicki",2012,0.76
"38083",806000,"Powiat strzelecko-drezdenecki",2012,0.77
"38084",807000,"Powiat sulęciński",2012,0.73
"38085",808000,"Powiat świebodziński",2012,0.75
"38086",809000,"Powiat zielonogórski",2012,0.73
"38087",810000,"Powiat żagański",2012,0.74
"38088",811000,"Powiat żarski",2012,0.76
"38089",812000,"Powiat wschowski",2012,0.78
"38090",861000,"Powiat m.Gorzów Wielkopolski",2012,0.62
"38091",862000,"Powiat m.Zielona Góra",2012,0.67
"38092",1001000,"Powiat bełchatowski",2012,0.72
"38093",1002000,"Powiat kutnowski",2012,0.76
"38094",1003000,"Powiat łaski",2012,0.7
"38095",1004000,"Powiat łęczycki",2012,0.79
"38096",1005000,"Powiat łowicki",2012,0.71
"38097",1006000,"Powiat łódzki wschodni",2012,0.7
"38098",1007000,"Powiat opoczyński",2012,0.79
"38099",1008000,"Powiat pabianicki",2012,0.69
"38100",1009000,"Powiat pajęczański",2012,0.74
"38101",1010000,"Powiat piotrkowski",2012,0.74
"38102",1011000,"Powiat poddębicki",2012,0.71
"38103",1012000,"Powiat radomszczański",2012,0.73
"38104",1013000,"Powiat rawski",2012,0.8
"38105",1014000,"Powiat sieradzki",2012,0.78
"38106",1015000,"Powiat skierniewicki",2012,0.77
"38107",1016000,"Powiat tomaszowski",2012,0.73
"38108",1017000,"Powiat wieluński",2012,0.74
"38109",1018000,"Powiat wieruszowski",2012,0.71
"38110",1019000,"Powiat zduńskowolski",2012,0.76
"38111",1020000,"Powiat zgierski",2012,0.71
"38112",1021000,"Powiat brzeziński",2012,0.73
"38113",1061000,"Powiat m.Łódź",2012,0.67
"38114",1062000,"Powiat m.Piotrków Trybunalski",2012,0.71
"38115",1063000,"Powiat m.Skierniewice",2012,0.67
"38116",1201000,"Powiat bocheński",2012,0.79
"38117",1202000,"Powiat brzeski",2012,0.83
"38118",1203000,"Powiat chrzanowski",2012,0.75
"38119",1204000,"Powiat dąbrowski",2012,0.89
"38120",1205000,"Powiat gorlicki",2012,0.86
"38121",1206000,"Powiat krakowski",2012,0.75
"38122",1207000,"Powiat limanowski",2012,0.93
"38123",1208000,"Powiat miechowski",2012,0.76
"38124",1209000,"Powiat myślenicki",2012,0.85
"38125",1210000,"Powiat nowosądecki",2012,0.96
"38126",1211000,"Powiat nowotarski",2012,0.83
"38127",1212000,"Powiat olkuski",2012,0.75
"38128",1213000,"Powiat oświęcimski",2012,0.77
"38129",1214000,"Powiat proszowicki",2012,0.79
"38130",1215000,"Powiat suski",2012,0.79
"38131",1216000,"Powiat tarnowski",2012,0.9
"38132",1217000,"Powiat tatrzański",2012,0.61
"38133",1218000,"Powiat wadowicki",2012,0.83
"38134",1219000,"Powiat wielicki",2012,0.73
"38135",1261000,"Powiat m.Kraków",2012,0.7
"38136",1262000,"Powiat m.Nowy Sącz",2012,0.75
"38137",1263000,"Powiat m.Tarnów",2012,0.74
"38138",1401000,"Powiat białobrzeski",2012,0.78
"38139",1402000,"Powiat ciechanowski",2012,0.77
"38140",1403000,"Powiat garwoliński",2012,0.8
"38141",1404000,"Powiat gostyniński",2012,0.75
"38142",1405000,"Powiat grodziski",2012,0.65
"38143",1406000,"Powiat grójecki",2012,0.75
"38144",1407000,"Powiat kozienicki",2012,0.77
"38145",1408000,"Powiat legionowski",2012,0.65
"38146",1409000,"Powiat lipski",2012,0.75
"38147",1410000,"Powiat łosicki",2012,0.7
"38148",1411000,"Powiat makowski",2012,0.77
"38149",1412000,"Powiat miński",2012,0.72
"38150",1413000,"Powiat mławski",2012,0.79
"38151",1414000,"Powiat nowodworski",2012,0.74
"38152",1415000,"Powiat ostrołęcki",2012,0.84
"38153",1416000,"Powiat ostrowski",2012,0.76
"38154",1417000,"Powiat otwocki",2012,0.7
"38155",1418000,"Powiat piaseczyński",2012,0.6
"38156",1419000,"Powiat płocki",2012,0.78
"38157",1420000,"Powiat płoński",2012,0.79
"38158",1421000,"Powiat pruszkowski",2012,0.64
"38159",1422000,"Powiat przasnyski",2012,0.84
"38160",1423000,"Powiat przysuski",2012,0.82
"38161",1424000,"Powiat pułtuski",2012,0.72
"38162",1425000,"Powiat radomski",2012,0.91
"38163",1426000,"Powiat siedlecki",2012,0.77
"38164",1427000,"Powiat sierpecki",2012,0.8
"38165",1428000,"Powiat sochaczewski",2012,0.76
"38166",1429000,"Powiat sokołowski",2012,0.68
"38167",1430000,"Powiat szydłowiecki",2012,0.84
"38168",1432000,"Powiat warszawski zachodni",2012,0.6
"38169",1433000,"Powiat węgrowski",2012,0.72
"38170",1434000,"Powiat wołomiński",2012,0.73
"38171",1435000,"Powiat wyszkowski",2012,0.81
"38172",1436000,"Powiat zwoleński",2012,0.82
"38173",1437000,"Powiat żuromiński",2012,0.78
"38174",1438000,"Powiat żyrardowski",2012,0.75
"38175",1461000,"Powiat m.Ostrołęka",2012,0.71
"38176",1462000,"Powiat m.Płock",2012,0.71
"38177",1463000,"Powiat m.Radom",2012,0.8
"38178",1464000,"Powiat m.Siedlce",2012,0.69
"38179",1465000,"Powiat m. st. Warszawa",2012,0.61
"38180",1601000,"Powiat brzeski",2012,0.77
"38181",1602000,"Powiat głubczycki",2012,0.71
"38182",1603000,"Powiat kędzierzyńsko-kozielski",2012,0.67
"38183",1604000,"Powiat kluczborski",2012,0.74
"38184",1605000,"Powiat krapkowicki",2012,0.69
"38185",1606000,"Powiat namysłowski",2012,0.73
"38186",1607000,"Powiat nyski",2012,0.74
"38187",1608000,"Powiat oleski",2012,0.69
"38188",1609000,"Powiat opolski",2012,0.66
"38189",1610000,"Powiat prudnicki",2012,0.67
"38190",1611000,"Powiat strzelecki",2012,0.7
"38191",1661000,"Powiat m.Opole",2012,0.64
"38192",1801000,"Powiat bieszczadzki",2012,0.86
"38193",1802000,"Powiat brzozowski",2012,0.88
"38194",1803000,"Powiat dębicki",2012,0.91
"38195",1804000,"Powiat jarosławski",2012,0.87
"38196",1805000,"Powiat jasielski",2012,0.87
"38197",1806000,"Powiat kolbuszowski",2012,0.92
"38198",1807000,"Powiat krośnieński",2012,0.8
"38199",1808000,"Powiat leżajski",2012,0.89
"38200",1809000,"Powiat lubaczowski",2012,0.85
"38201",1810000,"Powiat łańcucki",2012,0.8
"38202",1811000,"Powiat mielecki",2012,0.86
"38203",1812000,"Powiat niżański",2012,0.82
"38204",1813000,"Powiat przemyski",2012,0.9
"38205",1814000,"Powiat przeworski",2012,0.85
"38206",1815000,"Powiat ropczycko-sędziszowski",2012,0.92
"38207",1816000,"Powiat rzeszowski",2012,0.82
"38208",1817000,"Powiat sanocki",2012,0.85
"38209",1818000,"Powiat stalowowolski",2012,0.8
"38210",1819000,"Powiat strzyżowski",2012,0.86
"38211",1820000,"Powiat tarnobrzeski",2012,0.85
"38212",1821000,"Powiat leski",2012,0.8
"38213",1861000,"Powiat m.Krosno",2012,0.71
"38214",1862000,"Powiat m.Przemyśl",2012,0.77
"38215",1863000,"Powiat m.Rzeszów",2012,0.71
"38216",1864000,"Powiat m.Tarnobrzeg",2012,0.77
"38217",2001000,"Powiat augustowski",2012,0.73
"38218",2002000,"Powiat białostocki",2012,0.67
"38219",2003000,"Powiat bielski",2012,0.61
"38220",2004000,"Powiat grajewski",2012,0.81
"38221",2005000,"Powiat hajnowski",2012,0.55
"38222",2006000,"Powiat kolneński",2012,0.91
"38223",2007000,"Powiat łomżyński",2012,0.79
"38224",2008000,"Powiat moniecki",2012,0.73
"38225",2009000,"Powiat sejneński",2012,0.69
"38226",2010000,"Powiat siemiatycki",2012,0.62
"38227",2011000,"Powiat sokólski",2012,0.69
"38228",2012000,"Powiat suwalski",2012,0.75
"38229",2013000,"Powiat wysokomazowiecki",2012,0.73
"38230",2014000,"Powiat zambrowski",2012,0.78
"38231",2061000,"Powiat m.Białystok",2012,0.67
"38232",2062000,"Powiat m.Łomża",2012,0.72
"38233",2063000,"Powiat m.Suwałki",2012,0.76
"38234",2201000,"Powiat bytowski",2012,0.85
"38235",2202000,"Powiat chojnicki",2012,0.81
"38236",2203000,"Powiat człuchowski",2012,0.82
"38237",2204000,"Powiat gdański",2012,0.75
"38238",2205000,"Powiat kartuski",2012,0.82
"38239",2206000,"Powiat kościerski",2012,0.8
"38240",2207000,"Powiat kwidzyński",2012,0.86
"38241",2208000,"Powiat lęborski",2012,0.79
"38242",2209000,"Powiat malborski",2012,0.82
"38243",2210000,"Powiat nowodworski",2012,0.7
"38244",2211000,"Powiat pucki",2012,0.64
"38245",2212000,"Powiat słupski",2012,0.8
"38246",2213000,"Powiat starogardzki",2012,0.82
"38247",2214000,"Powiat tczewski",2012,0.87
"38248",2215000,"Powiat wejherowski",2012,0.79
"38249",2216000,"Powiat sztumski",2012,0.87
"38250",2261000,"Powiat m.Gdańsk",2012,0.68
"38251",2262000,"Powiat m.Gdynia",2012,0.67
"38252",2263000,"Powiat m.Słupsk",2012,0.71
"38253",2264000,"Powiat m.Sopot",2012,0.59
"38254",2401000,"Powiat będziński",2012,0.67
"38255",2402000,"Powiat bielski",2012,0.75
"38256",2403000,"Powiat cieszyński",2012,0.66
"38257",2404000,"Powiat częstochowski",2012,0.74
"38258",2405000,"Powiat gliwicki",2012,0.75
"38259",2406000,"Powiat kłobucki",2012,0.74
"38260",2407000,"Powiat lubliniecki",2012,0.7
"38261",2408000,"Powiat mikołowski",2012,0.71
"38262",2409000,"Powiat myszkowski",2012,0.67
"38263",2410000,"Powiat pszczyński",2012,0.75
"38264",2411000,"Powiat raciborski",2012,0.69
"38265",2412000,"Powiat rybnicki",2012,0.71
"38266",2413000,"Powiat tarnogórski",2012,0.7
"38267",2414000,"Powiat bieruńsko-lędziński",2012,0.74
"38268",2415000,"Powiat wodzisławski",2012,0.73
"38269",2416000,"Powiat zawierciański",2012,0.69
"38270",2417000,"Powiat żywiecki",2012,0.74
"38271",2461000,"Powiat m.Bielsko-Biała",2012,0.69
"38272",2462000,"Powiat m.Bytom",2012,0.75
"38273",2463000,"Powiat m.Chorzów",2012,0.71
"38274",2464000,"Powiat m.Częstochowa",2012,0.72
"38275",2465000,"Powiat m.Dąbrowa Górnicza",2012,0.75
"38276",2466000,"Powiat m.Gliwice",2012,0.69
"38277",2467000,"Powiat m.Jastrzębie-Zdrój",2012,0.8
"38278",2468000,"Powiat m.Jaworzno",2012,0.77
"38279",2469000,"Powiat m.Katowice",2012,0.66
"38280",2470000,"Powiat m.Mysłowice",2012,0.74
"38281",2471000,"Powiat m.Piekary Śląskie",2012,0.73
"38282",2472000,"Powiat m.Ruda Śląska",2012,0.77
"38283",2473000,"Powiat m.Rybnik",2012,0.75
"38284",2474000,"Powiat m.Siemianowice Śląskie",2012,0.71
"38285",2475000,"Powiat m.Sosnowiec",2012,0.72
"38286",2476000,"Powiat m.Świętochłowice",2012,0.77
"38287",2477000,"Powiat m.Tychy",2012,0.73
"38288",2478000,"Powiat m.Zabrze",2012,0.79
"38289",2479000,"Powiat m.Żory",2012,0.85
"38290",2601000,"Powiat buski",2012,0.74
"38291",2602000,"Powiat jędrzejowski",2012,0.79
"38292",2603000,"Powiat kazimierski",2012,0.77
"38293",2604000,"Powiat kielecki",2012,0.87
"38294",2605000,"Powiat konecki",2012,0.79
"38295",2606000,"Powiat opatowski",2012,0.84
"38296",2607000,"Powiat ostrowiecki",2012,0.78
"38297",2608000,"Powiat pińczowski",2012,0.74
"38298",2609000,"Powiat sandomierski",2012,0.8
"38299",2610000,"Powiat skarżyski",2012,0.73
"38300",2611000,"Powiat starachowicki",2012,0.81
"38301",2612000,"Powiat staszowski",2012,0.79
"38302",2613000,"Powiat włoszczowski",2012,0.78
"38303",2661000,"Powiat m.Kielce",2012,0.75
"38304",2801000,"Powiat bartoszycki",2012,0.81
"38305",2802000,"Powiat braniewski",2012,0.83
"38306",2803000,"Powiat działdowski",2012,0.79
"38307",2804000,"Powiat elbląski",2012,0.86
"38308",2805000,"Powiat ełcki",2012,0.78
"38309",2806000,"Powiat giżycki",2012,0.74
"38310",2807000,"Powiat iławski",2012,0.84
"38311",2808000,"Powiat kętrzyński",2012,0.79
"38312",2809000,"Powiat lidzbarski",2012,0.79
"38313",2810000,"Powiat mrągowski",2012,0.75
"38314",2811000,"Powiat nidzicki",2012,0.86
"38315",2812000,"Powiat nowomiejski",2012,0.81
"38316",2813000,"Powiat olecki",2012,0.79
"38317",2814000,"Powiat olsztyński",2012,0.77
"38318",2815000,"Powiat ostródzki",2012,0.82
"38319",2816000,"Powiat piski",2012,0.81
"38320",2817000,"Powiat szczycieński",2012,0.81
"38321",2818000,"Powiat gołdapski",2012,0.8
"38322",2819000,"Powiat węgorzewski",2012,0.74
"38323",2861000,"Powiat m.Elbląg",2012,0.78
"38324",2862000,"Powiat m.Olsztyn",2012,0.68
"38325",3001000,"Powiat chodzieski",2012,0.8
"38326",3002000,"Powiat czarnkowsko-trzcianecki",2012,0.8
"38327",3003000,"Powiat gnieźnieński",2012,0.82
"38328",3004000,"Powiat gostyński",2012,0.83
"38329",3005000,"Powiat grodziski",2012,0.83
"38330",3006000,"Powiat jarociński",2012,0.8
"38331",3007000,"Powiat kaliski",2012,0.82
"38332",3008000,"Powiat kępiński",2012,0.75
"38333",3009000,"Powiat kolski",2012,0.78
"38334",3010000,"Powiat koniński",2012,0.81
"38335",3011000,"Powiat kościański",2012,0.8
"38336",3012000,"Powiat krotoszyński",2012,0.79
"38337",3013000,"Powiat leszczyński",2012,0.79
"38338",3014000,"Powiat międzychodzki",2012,0.77
"38339",3015000,"Powiat nowotomyski",2012,0.78
"38340",3016000,"Powiat obornicki",2012,0.81
"38341",3017000,"Powiat ostrowski",2012,0.76
"38342",3018000,"Powiat ostrzeszowski",2012,0.74
"38343",3019000,"Powiat pilski",2012,0.78
"38344",3020000,"Powiat pleszewski",2012,0.8
"38345",3021000,"Powiat poznański",2012,0.7
"38346",3022000,"Powiat rawicki",2012,0.77
"38347",3023000,"Powiat słupecki",2012,0.79
"38348",3024000,"Powiat szamotulski",2012,0.78
"38349",3025000,"Powiat średzki",2012,0.82
"38350",3026000,"Powiat śremski",2012,0.83
"38351",3027000,"Powiat turecki",2012,0.79
"38352",3028000,"Powiat wągrowiecki",2012,0.83
"38353",3029000,"Powiat wolsztyński",2012,0.82
"38354",3030000,"Powiat wrzesiński",2012,0.79
"38355",3031000,"Powiat złotowski",2012,0.81
"38356",3061000,"Powiat m.Kalisz",2012,0.72
"38357",3062000,"Powiat m.Konin",2012,0.73
"38358",3063000,"Powiat m.Leszno",2012,0.7
"38359",3064000,"Powiat m.Poznań",2012,0.65
"38360",3201000,"Powiat białogardzki",2012,0.79
"38361",3202000,"Powiat choszczeński",2012,0.81
"38362",3203000,"Powiat drawski",2012,0.78
"38363",3204000,"Powiat goleniowski",2012,0.79
"38364",3205000,"Powiat gryficki",2012,0.75
"38365",3206000,"Powiat gryfiński",2012,0.81
"38366",3207000,"Powiat kamieński",2012,0.61
"38367",3208000,"Powiat kołobrzeski",2012,0.6
"38368",3209000,"Powiat koszaliński",2012,0.73
"38369",3210000,"Powiat myśliborski",2012,0.79
"38370",3211000,"Powiat policki",2012,0.63
"38371",3212000,"Powiat pyrzycki",2012,0.83
"38372",3213000,"Powiat sławieński",2012,0.77
"38373",3214000,"Powiat stargardzki",2012,0.79
"38374",3215000,"Powiat szczecinecki",2012,0.77
"38375",3216000,"Powiat świdwiński",2012,0.79
"38376",3217000,"Powiat wałecki",2012,0.78
"38377",3218000,"Powiat łobeski",2012,0.8
"38378",3261000,"Powiat m.Koszalin",2012,0.69
"38379",3262000,"Powiat m.Szczecin",2012,0.67
"38380",3263000,"Powiat m.Świnoujście",2012,0.54
"38381",201000,"Powiat bolesławiecki",2013,0.72
"38382",202000,"Powiat dzierżoniowski",2013,0.76
"38383",203000,"Powiat głogowski",2013,0.76
"38384",204000,"Powiat górowski",2013,0.78
"38385",205000,"Powiat jaworski",2013,0.76
"38386",206000,"Powiat jeleniogórski",2013,0.67
"38387",207000,"Powiat kamiennogórski",2013,0.79
"38388",208000,"Powiat kłodzki",2013,0.73
"38389",209000,"Powiat legnicki",2013,0.72
"38390",210000,"Powiat lubański",2013,0.71
"38391",211000,"Powiat lubiński",2013,0.73
"38392",212000,"Powiat lwówecki",2013,0.71
"38393",213000,"Powiat milicki",2013,0.78
"38394",214000,"Powiat oleśnicki",2013,0.77
"38395",215000,"Powiat oławski",2013,0.72
"38396",216000,"Powiat polkowicki",2013,0.78
"38397",217000,"Powiat strzeliński",2013,0.75
"38398",218000,"Powiat średzki",2013,0.72
"38399",219000,"Powiat świdnicki",2013,0.76
"38400",220000,"Powiat trzebnicki",2013,0.74
"38401",221000,"Powiat wałbrzyski",2013,0.78
"38402",222000,"Powiat wołowski",2013,0.73
"38403",223000,"Powiat wrocławski",2013,0.59
"38404",224000,"Powiat ząbkowicki",2013,0.75
"38405",225000,"Powiat zgorzelecki",2013,0.72
"38406",226000,"Powiat złotoryjski",2013,0.74
"38407",261000,"Powiat m.Jelenia Góra",2013,0.66
"38408",262000,"Powiat m.Legnica",2013,0.7
"38409",264000,"Powiat m.Wrocław",2013,0.56
"38410",265000,"Powiat m.Wałbrzych od 2013",2013,0.75
"38411",401000,"Powiat aleksandrowski",2013,0.71
"38412",402000,"Powiat brodnicki",2013,0.78
"38413",403000,"Powiat bydgoski",2013,0.74
"38414",404000,"Powiat chełmiński",2013,0.87
"38415",405000,"Powiat golubsko-dobrzyński",2013,0.83
"38416",406000,"Powiat grudziądzki",2013,0.84
"38417",407000,"Powiat inowrocławski",2013,0.8
"38418",408000,"Powiat lipnowski",2013,0.87
"38419",409000,"Powiat mogileński",2013,0.82
"38420",410000,"Powiat nakielski",2013,0.89
"38421",411000,"Powiat radziejowski",2013,0.82
"38422",412000,"Powiat rypiński",2013,0.83
"38423",413000,"Powiat sępoleński",2013,0.86
"38424",414000,"Powiat świecki",2013,0.81
"38425",415000,"Powiat toruński",2013,0.81
"38426",416000,"Powiat tucholski",2013,0.79
"38427",417000,"Powiat wąbrzeski",2013,0.82
"38428",418000,"Powiat włocławski",2013,0.83
"38429",419000,"Powiat żniński",2013,0.85
"38430",461000,"Powiat m.Bydgoszcz",2013,0.71
"38431",462000,"Powiat m.Grudziądz",2013,0.74
"38432",463000,"Powiat m.Toruń",2013,0.68
"38433",464000,"Powiat m.Włocławek",2013,0.74
"38434",601000,"Powiat bialski",2013,0.73
"38435",602000,"Powiat biłgorajski",2013,0.81
"38436",603000,"Powiat chełmski",2013,0.78
"38437",604000,"Powiat hrubieszowski",2013,0.8
"38438",605000,"Powiat janowski",2013,0.88
"38439",606000,"Powiat krasnostawski",2013,0.72
"38440",607000,"Powiat kraśnicki",2013,0.8
"38441",608000,"Powiat lubartowski",2013,0.77
"38442",609000,"Powiat lubelski",2013,0.75
"38443",610000,"Powiat łęczyński",2013,0.81
"38444",611000,"Powiat łukowski",2013,0.85
"38445",612000,"Powiat opolski",2013,0.81
"38446",613000,"Powiat parczewski",2013,0.72
"38447",614000,"Powiat puławski",2013,0.73
"38448",615000,"Powiat radzyński",2013,0.77
"38449",616000,"Powiat rycki",2013,0.76
"38450",617000,"Powiat świdnicki",2013,0.77
"38451",618000,"Powiat tomaszowski",2013,0.78
"38452",619000,"Powiat włodawski",2013,0.73
"38453",620000,"Powiat zamojski",2013,0.77
"38454",661000,"Powiat m.Biała Podlaska",2013,0.7
"38455",662000,"Powiat m.Chełm",2013,0.71
"38456",663000,"Powiat m.Lublin",2013,0.66
"38457",664000,"Powiat m.Zamość",2013,0.74
"38458",801000,"Powiat gorzowski",2013,0.74
"38459",802000,"Powiat krośnieński",2013,0.74
"38460",803000,"Powiat międzyrzecki",2013,0.74
"38461",804000,"Powiat nowosolski",2013,0.78
"38462",805000,"Powiat słubicki",2013,0.75
"38463",806000,"Powiat strzelecko-drezdenecki",2013,0.76
"38464",807000,"Powiat sulęciński",2013,0.73
"38465",808000,"Powiat świebodziński",2013,0.75
"38466",809000,"Powiat zielonogórski",2013,0.72
"38467",810000,"Powiat żagański",2013,0.74
"38468",811000,"Powiat żarski",2013,0.75
"38469",812000,"Powiat wschowski",2013,0.78
"38470",861000,"Powiat m.Gorzów Wielkopolski",2013,0.61
"38471",862000,"Powiat m.Zielona Góra",2013,0.66
"38472",1001000,"Powiat bełchatowski",2013,0.71
"38473",1002000,"Powiat kutnowski",2013,0.75
"38474",1003000,"Powiat łaski",2013,0.69
"38475",1004000,"Powiat łęczycki",2013,0.79
"38476",1005000,"Powiat łowicki",2013,0.7
"38477",1006000,"Powiat łódzki wschodni",2013,0.7
"38478",1007000,"Powiat opoczyński",2013,0.78
"38479",1008000,"Powiat pabianicki",2013,0.68
"38480",1009000,"Powiat pajęczański",2013,0.74
"38481",1010000,"Powiat piotrkowski",2013,0.74
"38482",1011000,"Powiat poddębicki",2013,0.7
"38483",1012000,"Powiat radomszczański",2013,0.72
"38484",1013000,"Powiat rawski",2013,0.8
