"","Kod","Nazwa","rok","Kluby_sportowe_lacznie_z_klubami_wyznaniowymi_i_UKS_cwiczacy_ogolem_osoba"
"12109",2608000,"Powiat pińczowski",2010,715
"12110",2609000,"Powiat sandomierski",2010,1590
"12111",2610000,"Powiat skarżyski",2010,1303
"12112",2611000,"Powiat starachowicki",2010,1716
"12113",2612000,"Powiat staszowski",2010,1738
"12114",2613000,"Powiat włoszczowski",2010,1323
"12115",2661000,"Powiat m.Kielce",2010,4258
"12116",2801000,"Powiat bartoszycki",2010,1113
"12117",2802000,"Powiat braniewski",2010,1002
"12118",2803000,"Powiat działdowski",2010,1445
"12119",2804000,"Powiat elbląski",2010,1259
"12120",2805000,"Powiat ełcki",2010,2674
"12121",2806000,"Powiat giżycki",2010,902
"12122",2807000,"Powiat iławski",2010,2409
"12123",2808000,"Powiat kętrzyński",2010,1668
"12124",2809000,"Powiat lidzbarski",2010,905
"12125",2810000,"Powiat mrągowski",2010,1011
"12126",2811000,"Powiat nidzicki",2010,830
"12127",2812000,"Powiat nowomiejski",2010,1204
"12128",2813000,"Powiat olecki",2010,1091
"12129",2814000,"Powiat olsztyński",2010,2395
"12130",2815000,"Powiat ostródzki",2010,2561
"12131",2816000,"Powiat piski",2010,1473
"12132",2817000,"Powiat szczycieński",2010,1542
"12133",2818000,"Powiat gołdapski",2010,796
"12134",2819000,"Powiat węgorzewski",2010,477
"12135",2861000,"Powiat m.Elbląg",2010,2753
"12136",2862000,"Powiat m.Olsztyn",2010,4172
"12137",3001000,"Powiat chodzieski",2010,798
"12138",3002000,"Powiat czarnkowsko-trzcianecki",2010,1671
"12139",3003000,"Powiat gnieźnieński",2010,3411
"12140",3004000,"Powiat gostyński",2010,1747
"12141",3005000,"Powiat grodziski",2010,356
"12142",3006000,"Powiat jarociński",2010,1225
"12143",3007000,"Powiat kaliski",2010,943
"12144",3008000,"Powiat kępiński",2010,1239
"12145",3009000,"Powiat kolski",2010,1880
"12146",3010000,"Powiat koniński",2010,3379
"12147",3011000,"Powiat kościański",2010,2697
"12148",3012000,"Powiat krotoszyński",2010,2528
"12149",3013000,"Powiat leszczyński",2010,1050
"12150",3014000,"Powiat międzychodzki",2010,833
"12151",3015000,"Powiat nowotomyski",2010,2726
"12152",3016000,"Powiat obornicki",2010,836
"12153",3017000,"Powiat ostrowski",2010,3826
"12154",3018000,"Powiat ostrzeszowski",2010,1795
"12155",3019000,"Powiat pilski",2010,4071
"12156",3020000,"Powiat pleszewski",2010,1741
"12157",3021000,"Powiat poznański",2010,7499
"12158",3022000,"Powiat rawicki",2010,1567
"12159",3023000,"Powiat słupecki",2010,1607
"12160",3024000,"Powiat szamotulski",2010,1939
"12161",3025000,"Powiat średzki",2010,1219
"12162",3026000,"Powiat śremski",2010,590
"12163",3027000,"Powiat turecki",2010,1590
"12164",3028000,"Powiat wągrowiecki",2010,1181
"12165",3029000,"Powiat wolsztyński",2010,1932
"12166",3030000,"Powiat wrzesiński",2010,1585
"12167",3031000,"Powiat złotowski",2010,1593
"12168",3061000,"Powiat m.Kalisz",2010,1886
"12169",3062000,"Powiat m.Konin",2010,2124
"12170",3063000,"Powiat m.Leszno",2010,2074
"12171",3064000,"Powiat m.Poznań",2010,11248
"12172",3201000,"Powiat białogardzki",2010,1003
"12173",3202000,"Powiat choszczeński",2010,2025
"12174",3203000,"Powiat drawski",2010,1625
"12175",3204000,"Powiat goleniowski",2010,2075
"12176",3205000,"Powiat gryficki",2010,1314
"12177",3206000,"Powiat gryfiński",2010,2797
"12178",3207000,"Powiat kamieński",2010,1903
"12179",3208000,"Powiat kołobrzeski",2010,2284
"12180",3209000,"Powiat koszaliński",2010,1713
"12181",3210000,"Powiat myśliborski",2010,1759
"12182",3211000,"Powiat policki",2010,1060
"12183",3212000,"Powiat pyrzycki",2010,1083
"12184",3213000,"Powiat sławieński",2010,1622
"12185",3214000,"Powiat stargardzki",2010,3678
"12186",3215000,"Powiat szczecinecki",2010,2832
"12187",3216000,"Powiat świdwiński",2010,1036
"12188",3217000,"Powiat wałecki",2010,1580
"12189",3218000,"Powiat łobeski",2010,1228
"12190",3261000,"Powiat m.Koszalin",2010,2859
"12191",3262000,"Powiat m.Szczecin",2010,10495
"12192",3263000,"Powiat m.Świnoujście",2010,864
"12193",201000,"Powiat bolesławiecki",2012,1900
"12194",202000,"Powiat dzierżoniowski",2012,2570
"12195",203000,"Powiat głogowski",2012,1820
"12196",204000,"Powiat górowski",2012,393
"12197",205000,"Powiat jaworski",2012,1332
"12198",206000,"Powiat jeleniogórski",2012,1285
"12199",207000,"Powiat kamiennogórski",2012,1125
"12200",208000,"Powiat kłodzki",2012,3505
"12201",209000,"Powiat legnicki",2012,1348
"12202",210000,"Powiat lubański",2012,1378
"12203",211000,"Powiat lubiński",2012,2476
"12204",212000,"Powiat lwówecki",2012,1236
"12205",213000,"Powiat milicki",2012,736
"12206",214000,"Powiat oleśnicki",2012,2397
"12207",215000,"Powiat oławski",2012,1806
"12208",216000,"Powiat polkowicki",2012,1967
"12209",217000,"Powiat strzeliński",2012,1260
"12210",218000,"Powiat średzki",2012,1279
"12211",219000,"Powiat świdnicki",2012,4481
"12212",220000,"Powiat trzebnicki",2012,1863
"12213",221000,"Powiat wałbrzyski",2012,3282
"12214",222000,"Powiat wołowski",2012,1343
"12215",223000,"Powiat wrocławski",2012,3603
"12216",224000,"Powiat ząbkowicki",2012,1620
"12217",225000,"Powiat zgorzelecki",2012,2905
"12218",226000,"Powiat złotoryjski",2012,1753
"12219",261000,"Powiat m.Jelenia Góra",2012,2391
"12220",262000,"Powiat m.Legnica",2012,2135
"12221",263000,"Powiat m.Wałbrzych do 2002",2012,NA
"12222",264000,"Powiat m.Wrocław",2012,15392
"12223",265000,"Powiat m.Wałbrzych od 2013",2012,NA
"12224",401000,"Powiat aleksandrowski",2012,1506
"12225",402000,"Powiat brodnicki",2012,2264
"12226",403000,"Powiat bydgoski",2012,2819
"12227",404000,"Powiat chełmiński",2012,1619
"12228",405000,"Powiat golubsko-dobrzyński",2012,857
"12229",406000,"Powiat grudziądzki",2012,628
"12230",407000,"Powiat inowrocławski",2012,4042
"12231",408000,"Powiat lipnowski",2012,1334
"12232",409000,"Powiat mogileński",2012,913
"12233",410000,"Powiat nakielski",2012,1471
"12234",411000,"Powiat radziejowski",2012,511
"12235",412000,"Powiat rypiński",2012,739
"12236",413000,"Powiat sępoleński",2012,1323
"12237",414000,"Powiat świecki",2012,2627
"12238",415000,"Powiat toruński",2012,1537
"12239",416000,"Powiat tucholski",2012,1136
"12240",417000,"Powiat wąbrzeski",2012,521
"12241",418000,"Powiat włocławski",2012,1981
"12242",419000,"Powiat żniński",2012,2147
"12243",461000,"Powiat m.Bydgoszcz",2012,8465
"12244",462000,"Powiat m.Grudziądz",2012,2076
"12245",463000,"Powiat m.Toruń",2012,6933
"12246",464000,"Powiat m.Włocławek",2012,3741
"12247",601000,"Powiat bialski",2012,3530
"12248",602000,"Powiat biłgorajski",2012,1548
"12249",603000,"Powiat chełmski",2012,1409
"12250",604000,"Powiat hrubieszowski",2012,301
"12251",605000,"Powiat janowski",2012,811
"12252",606000,"Powiat krasnostawski",2012,1782
"12253",607000,"Powiat kraśnicki",2012,2066
"12254",608000,"Powiat lubartowski",2012,1758
"12255",609000,"Powiat lubelski",2012,2141
"12256",610000,"Powiat łęczyński",2012,1043
"12257",611000,"Powiat łukowski",2012,3786
"12258",612000,"Powiat opolski",2012,1129
"12259",613000,"Powiat parczewski",2012,850
"12260",614000,"Powiat puławski",2012,2295
"12261",615000,"Powiat radzyński",2012,1774
"12262",616000,"Powiat rycki",2012,1649
"12263",617000,"Powiat świdnicki",2012,1487
"12264",618000,"Powiat tomaszowski",2012,2627
"12265",619000,"Powiat włodawski",2012,637
"12266",620000,"Powiat zamojski",2012,1923
"12267",661000,"Powiat m.Biała Podlaska",2012,2088
"12268",662000,"Powiat m.Chełm",2012,1558
"12269",663000,"Powiat m.Lublin",2012,7241
"12270",664000,"Powiat m.Zamość",2012,2786
"12271",801000,"Powiat gorzowski",2012,1781
"12272",802000,"Powiat krośnieński",2012,1372
"12273",803000,"Powiat międzyrzecki",2012,1034
"12274",804000,"Powiat nowosolski",2012,2010
"12275",805000,"Powiat słubicki",2012,1288
"12276",806000,"Powiat strzelecko-drezdenecki",2012,1091
"12277",807000,"Powiat sulęciński",2012,847
"12278",808000,"Powiat świebodziński",2012,1204
"12279",809000,"Powiat zielonogórski",2012,2004
"12280",810000,"Powiat żagański",2012,1155
"12281",811000,"Powiat żarski",2012,2432
"12282",812000,"Powiat wschowski",2012,1041
"12283",861000,"Powiat m.Gorzów Wielkopolski",2012,3618
"12284",862000,"Powiat m.Zielona Góra",2012,4243
"12285",1001000,"Powiat bełchatowski",2012,2895
"12286",1002000,"Powiat kutnowski",2012,1447
"12287",1003000,"Powiat łaski",2012,1335
"12288",1004000,"Powiat łęczycki",2012,965
"12289",1005000,"Powiat łowicki",2012,1431
"12290",1006000,"Powiat łódzki wschodni",2012,1658
"12291",1007000,"Powiat opoczyński",2012,2438
"12292",1008000,"Powiat pabianicki",2012,2180
"12293",1009000,"Powiat pajęczański",2012,1157
"12294",1010000,"Powiat piotrkowski",2012,2029
"12295",1011000,"Powiat poddębicki",2012,1273
"12296",1012000,"Powiat radomszczański",2012,1704
"12297",1013000,"Powiat rawski",2012,1190
"12298",1014000,"Powiat sieradzki",2012,2692
"12299",1015000,"Powiat skierniewicki",2012,646
"12300",1016000,"Powiat tomaszowski",2012,2802
"12301",1017000,"Powiat wieluński",2012,1879
"12302",1018000,"Powiat wieruszowski",2012,975
"12303",1019000,"Powiat zduńskowolski",2012,1405
"12304",1020000,"Powiat zgierski",2012,4336
"12305",1021000,"Powiat brzeziński",2012,516
"12306",1061000,"Powiat m.Łódź",2012,13743
"12307",1062000,"Powiat m.Piotrków Trybunalski",2012,1234
"12308",1063000,"Powiat m.Skierniewice",2012,1680
"12309",1201000,"Powiat bocheński",2012,2966
"12310",1202000,"Powiat brzeski",2012,3088
"12311",1203000,"Powiat chrzanowski",2012,3181
"12312",1204000,"Powiat dąbrowski",2012,1362
"12313",1205000,"Powiat gorlicki",2012,3736
"12314",1206000,"Powiat krakowski",2012,7176
"12315",1207000,"Powiat limanowski",2012,5418
"12316",1208000,"Powiat miechowski",2012,1166
"12317",1209000,"Powiat myślenicki",2012,4440
"12318",1210000,"Powiat nowosądecki",2012,6539
"12319",1211000,"Powiat nowotarski",2012,5721
"12320",1212000,"Powiat olkuski",2012,2334
"12321",1213000,"Powiat oświęcimski",2012,4488
"12322",1214000,"Powiat proszowicki",2012,270
"12323",1215000,"Powiat suski",2012,2212
"12324",1216000,"Powiat tarnowski",2012,6219
"12325",1217000,"Powiat tatrzański",2012,2119
"12326",1218000,"Powiat wadowicki",2012,5125
"12327",1219000,"Powiat wielicki",2012,5553
"12328",1261000,"Powiat m.Kraków",2012,25201
"12329",1262000,"Powiat m.Nowy Sącz",2012,3925
"12330",1263000,"Powiat m.Tarnów",2012,3376
"12331",1401000,"Powiat białobrzeski",2012,691
"12332",1402000,"Powiat ciechanowski",2012,1947
"12333",1403000,"Powiat garwoliński",2012,3427
"12334",1404000,"Powiat gostyniński",2012,568
"12335",1405000,"Powiat grodziski",2012,2221
"12336",1406000,"Powiat grójecki",2012,1434
"12337",1407000,"Powiat kozienicki",2012,1299
"12338",1408000,"Powiat legionowski",2012,2622
"12339",1409000,"Powiat lipski",2012,560
"12340",1410000,"Powiat łosicki",2012,490
"12341",1411000,"Powiat makowski",2012,1133
"12342",1412000,"Powiat miński",2012,3061
"12343",1413000,"Powiat mławski",2012,1329
"12344",1414000,"Powiat nowodworski",2012,1322
"12345",1415000,"Powiat ostrołęcki",2012,2152
"12346",1416000,"Powiat ostrowski",2012,1571
"12347",1417000,"Powiat otwocki",2012,2228
"12348",1418000,"Powiat piaseczyński",2012,4336
"12349",1419000,"Powiat płocki",2012,1598
"12350",1420000,"Powiat płoński",2012,1518
"12351",1421000,"Powiat pruszkowski",2012,4223
"12352",1422000,"Powiat przasnyski",2012,1028
"12353",1423000,"Powiat przysuski",2012,401
"12354",1424000,"Powiat pułtuski",2012,1474
"12355",1425000,"Powiat radomski",2012,2916
"12356",1426000,"Powiat siedlecki",2012,1922
"12357",1427000,"Powiat sierpecki",2012,1363
"12358",1428000,"Powiat sochaczewski",2012,1109
"12359",1429000,"Powiat sokołowski",2012,1423
"12360",1430000,"Powiat szydłowiecki",2012,1225
"12361",1432000,"Powiat warszawski zachodni",2012,1563
"12362",1433000,"Powiat węgrowski",2012,1619
"12363",1434000,"Powiat wołomiński",2012,3122
"12364",1435000,"Powiat wyszkowski",2012,842
"12365",1436000,"Powiat zwoleński",2012,698
"12366",1437000,"Powiat żuromiński",2012,550
"12367",1438000,"Powiat żyrardowski",2012,1859
"12368",1461000,"Powiat m.Ostrołęka",2012,1619
"12369",1462000,"Powiat m.Płock",2012,2952
"12370",1463000,"Powiat m.Radom",2012,3539
"12371",1464000,"Powiat m.Siedlce",2012,2869
"12372",1465000,"Powiat m. st. Warszawa",2012,31841
"12373",1601000,"Powiat brzeski",2012,2352
"12374",1602000,"Powiat głubczycki",2012,1701
"12375",1603000,"Powiat kędzierzyńsko-kozielski",2012,2370
"12376",1604000,"Powiat kluczborski",2012,2058
"12377",1605000,"Powiat krapkowicki",2012,2140
"12378",1606000,"Powiat namysłowski",2012,923
"12379",1607000,"Powiat nyski",2012,3492
"12380",1608000,"Powiat oleski",2012,1766
"12381",1609000,"Powiat opolski",2012,4224
"12382",1610000,"Powiat prudnicki",2012,971
"12383",1611000,"Powiat strzelecki",2012,2408
"12384",1661000,"Powiat m.Opole",2012,4079
"12385",1801000,"Powiat bieszczadzki",2012,738
"12386",1802000,"Powiat brzozowski",2012,2942
"12387",1803000,"Powiat dębicki",2012,5337
"12388",1804000,"Powiat jarosławski",2012,4531
"12389",1805000,"Powiat jasielski",2012,3480
"12390",1806000,"Powiat kolbuszowski",2012,1839
"12391",1807000,"Powiat krośnieński",2012,3942
"12392",1808000,"Powiat leżajski",2012,2916
"12393",1809000,"Powiat lubaczowski",2012,1914
"12394",1810000,"Powiat łańcucki",2012,1503
"12395",1811000,"Powiat mielecki",2012,5534
"12396",1812000,"Powiat niżański",2012,2044
"12397",1813000,"Powiat przemyski",2012,2042
"12398",1814000,"Powiat przeworski",2012,2710
"12399",1815000,"Powiat ropczycko-sędziszowski",2012,1804
"12400",1816000,"Powiat rzeszowski",2012,4866
"12401",1817000,"Powiat sanocki",2012,3646
"12402",1818000,"Powiat stalowowolski",2012,3569
"12403",1819000,"Powiat strzyżowski",2012,1202
"12404",1820000,"Powiat tarnobrzeski",2012,1683
"12405",1821000,"Powiat leski",2012,657
"12406",1861000,"Powiat m.Krosno",2012,1952
"12407",1862000,"Powiat m.Przemyśl",2012,2778
"12408",1863000,"Powiat m.Rzeszów",2012,6583
"12409",1864000,"Powiat m.Tarnobrzeg",2012,1942
"12410",2001000,"Powiat augustowski",2012,980
"12411",2002000,"Powiat białostocki",2012,2550
"12412",2003000,"Powiat bielski",2012,930
"12413",2004000,"Powiat grajewski",2012,1350
"12414",2005000,"Powiat hajnowski",2012,671
"12415",2006000,"Powiat kolneński",2012,632
"12416",2007000,"Powiat łomżyński",2012,803
"12417",2008000,"Powiat moniecki",2012,859
"12418",2009000,"Powiat sejneński",2012,590
"12419",2010000,"Powiat siemiatycki",2012,1061
"12420",2011000,"Powiat sokólski",2012,1403
"12421",2012000,"Powiat suwalski",2012,649
"12422",2013000,"Powiat wysokomazowiecki",2012,1106
"12423",2014000,"Powiat zambrowski",2012,851
"12424",2061000,"Powiat m.Białystok",2012,9445
"12425",2062000,"Powiat m.Łomża",2012,1828
"12426",2063000,"Powiat m.Suwałki",2012,1844
"12427",2201000,"Powiat bytowski",2012,2115
"12428",2202000,"Powiat chojnicki",2012,1677
"12429",2203000,"Powiat człuchowski",2012,1524
"12430",2204000,"Powiat gdański",2012,2402
"12431",2205000,"Powiat kartuski",2012,2533
"12432",2206000,"Powiat kościerski",2012,789
"12433",2207000,"Powiat kwidzyński",2012,1554
"12434",2208000,"Powiat lęborski",2012,1481
"12435",2209000,"Powiat malborski",2012,1108
"12436",2210000,"Powiat nowodworski",2012,1204
"12437",2211000,"Powiat pucki",2012,1683
"12438",2212000,"Powiat słupski",2012,1769
"12439",2213000,"Powiat starogardzki",2012,2024
"12440",2214000,"Powiat tczewski",2012,2066
"12441",2215000,"Powiat wejherowski",2012,3148
"12442",2216000,"Powiat sztumski",2012,801
"12443",2261000,"Powiat m.Gdańsk",2012,6431
"12444",2262000,"Powiat m.Gdynia",2012,4180
"12445",2263000,"Powiat m.Słupsk",2012,2118
"12446",2264000,"Powiat m.Sopot",2012,1227
"12447",2401000,"Powiat będziński",2012,1437
"12448",2402000,"Powiat bielski",2012,3456
"12449",2403000,"Powiat cieszyński",2012,3964
"12450",2404000,"Powiat częstochowski",2012,3109
"12451",2405000,"Powiat gliwicki",2012,2621
"12452",2406000,"Powiat kłobucki",2012,2378
"12453",2407000,"Powiat lubliniecki",2012,2068
"12454",2408000,"Powiat mikołowski",2012,1449
"12455",2409000,"Powiat myszkowski",2012,1561
"12456",2410000,"Powiat pszczyński",2012,3100
"12457",2411000,"Powiat raciborski",2012,3751
"12458",2412000,"Powiat rybnicki",2012,1874
"12459",2413000,"Powiat tarnogórski",2012,3095
"12460",2414000,"Powiat bieruńsko-lędziński",2012,1315
"12461",2415000,"Powiat wodzisławski",2012,3496
"12462",2416000,"Powiat zawierciański",2012,1984
"12463",2417000,"Powiat żywiecki",2012,3126
"12464",2461000,"Powiat m.Bielsko-Biała",2012,4459
"12465",2462000,"Powiat m.Bytom",2012,3235
"12466",2463000,"Powiat m.Chorzów",2012,3739
"12467",2464000,"Powiat m.Częstochowa",2012,5915
"12468",2465000,"Powiat m.Dąbrowa Górnicza",2012,2972
"12469",2466000,"Powiat m.Gliwice",2012,3937
"12470",2467000,"Powiat m.Jastrzębie-Zdrój",2012,1925
"12471",2468000,"Powiat m.Jaworzno",2012,1644
"12472",2469000,"Powiat m.Katowice",2012,7867
"12473",2470000,"Powiat m.Mysłowice",2012,768
"12474",2471000,"Powiat m.Piekary Śląskie",2012,700
"12475",2472000,"Powiat m.Ruda Śląska",2012,2317
"12476",2473000,"Powiat m.Rybnik",2012,3021
"12477",2474000,"Powiat m.Siemianowice Śląskie",2012,1448
"12478",2475000,"Powiat m.Sosnowiec",2012,2987
"12479",2476000,"Powiat m.Świętochłowice",2012,843
"12480",2477000,"Powiat m.Tychy",2012,2686
"12481",2478000,"Powiat m.Zabrze",2012,5230
"12482",2479000,"Powiat m.Żory",2012,1080
"12483",2601000,"Powiat buski",2012,837
"12484",2602000,"Powiat jędrzejowski",2012,1459
"12485",2603000,"Powiat kazimierski",2012,559
"12486",2604000,"Powiat kielecki",2012,3543
"12487",2605000,"Powiat konecki",2012,1421
"12488",2606000,"Powiat opatowski",2012,899
"12489",2607000,"Powiat ostrowiecki",2012,1306
"12490",2608000,"Powiat pińczowski",2012,406
"12491",2609000,"Powiat sandomierski",2012,1256
"12492",2610000,"Powiat skarżyski",2012,803
"12493",2611000,"Powiat starachowicki",2012,1481
"12494",2612000,"Powiat staszowski",2012,1459
"12495",2613000,"Powiat włoszczowski",2012,1650
"12496",2661000,"Powiat m.Kielce",2012,4149
"12497",2801000,"Powiat bartoszycki",2012,871
"12498",2802000,"Powiat braniewski",2012,701
"12499",2803000,"Powiat działdowski",2012,1465
"12500",2804000,"Powiat elbląski",2012,1508
"12501",2805000,"Powiat ełcki",2012,2590
"12502",2806000,"Powiat giżycki",2012,1060
"12503",2807000,"Powiat iławski",2012,2390
"12504",2808000,"Powiat kętrzyński",2012,1218
"12505",2809000,"Powiat lidzbarski",2012,846
"12506",2810000,"Powiat mrągowski",2012,944
"12507",2811000,"Powiat nidzicki",2012,906
"12508",2812000,"Powiat nowomiejski",2012,959
"12509",2813000,"Powiat olecki",2012,874
"12510",2814000,"Powiat olsztyński",2012,2342
"12511",2815000,"Powiat ostródzki",2012,2233
"12512",2816000,"Powiat piski",2012,1065
"12513",2817000,"Powiat szczycieński",2012,1125
"12514",2818000,"Powiat gołdapski",2012,758
"12515",2819000,"Powiat węgorzewski",2012,496
"12516",2861000,"Powiat m.Elbląg",2012,3055
"12517",2862000,"Powiat m.Olsztyn",2012,4199
"12518",3001000,"Powiat chodzieski",2012,685
"12519",3002000,"Powiat czarnkowsko-trzcianecki",2012,1857
"12520",3003000,"Powiat gnieźnieński",2012,3642
"12521",3004000,"Powiat gostyński",2012,1805
"12522",3005000,"Powiat grodziski",2012,435
"12523",3006000,"Powiat jarociński",2012,1388
"12524",3007000,"Powiat kaliski",2012,1262
"12525",3008000,"Powiat kępiński",2012,1176
"12526",3009000,"Powiat kolski",2012,1648
"12527",3010000,"Powiat koniński",2012,2921
"12528",3011000,"Powiat kościański",2012,2357
"12529",3012000,"Powiat krotoszyński",2012,2347
