"","Kod","Nazwa","rok","BEZROBOCIE_w_proc_ludnosci_aktywnej_zawodowo_proc"
"27878",1401000,"Powiat białobrzeski",2008,6.3
"27879",1402000,"Powiat ciechanowski",2008,4.1
"27880",1403000,"Powiat garwoliński",2008,5.2
"27881",1404000,"Powiat gostyniński",2008,5.2
"27882",1405000,"Powiat grodziski",2008,0.7
"27883",1406000,"Powiat grójecki",2008,2.5
"27884",1407000,"Powiat kozienicki",2008,5.9
"27885",1408000,"Powiat legionowski",2008,2.4
"27886",1409000,"Powiat lipski",2008,5
"27887",1410000,"Powiat łosicki",2008,4.3
"27888",1411000,"Powiat makowski",2008,9.8
"27889",1412000,"Powiat miński",2008,2
"27890",1413000,"Powiat mławski",2008,3.2
"27891",1414000,"Powiat nowodworski",2008,2.8
"27892",1415000,"Powiat ostrołęcki",2008,4.6
"27893",1416000,"Powiat ostrowski",2008,6.3
"27894",1417000,"Powiat otwocki",2008,1.6
"27895",1418000,"Powiat piaseczyński",2008,1.4
"27896",1419000,"Powiat płocki",2008,6.5
"27897",1420000,"Powiat płoński",2008,6
"27898",1421000,"Powiat pruszkowski",2008,1.7
"27899",1422000,"Powiat przasnyski",2008,4.3
"27900",1423000,"Powiat przysuski",2008,10.9
"27901",1424000,"Powiat pułtuski",2008,4.9
"27902",1425000,"Powiat radomski",2008,13.8
"27903",1426000,"Powiat siedlecki",2008,2.9
"27904",1427000,"Powiat sierpecki",2008,7.2
"27905",1428000,"Powiat sochaczewski",2008,2.1
"27906",1429000,"Powiat sokołowski",2008,2.5
"27907",1430000,"Powiat szydłowiecki",2008,16.3
"27908",1432000,"Powiat warszawski zachodni",2008,1.5
"27909",1433000,"Powiat węgrowski",2008,6.6
"27910",1434000,"Powiat wołomiński",2008,2.9
"27911",1435000,"Powiat wyszkowski",2008,4.4
"27912",1436000,"Powiat zwoleński",2008,5.8
"27913",1437000,"Powiat żuromiński",2008,8.8
"27914",1438000,"Powiat żyrardowski",2008,3.6
"27915",1461000,"Powiat m.Ostrołęka",2008,6.1
"27916",1462000,"Powiat m.Płock",2008,4.7
"27917",1463000,"Powiat m.Radom",2008,10.1
"27918",1464000,"Powiat m.Siedlce",2008,3.1
"27919",1465000,"Powiat m. st. Warszawa",2008,0.6
"27920",1601000,"Powiat brzeski",2008,5.9
"27921",1602000,"Powiat głubczycki",2008,3.7
"27922",1603000,"Powiat kędzierzyńsko-kozielski",2008,2.4
"27923",1604000,"Powiat kluczborski",2008,3.6
"27924",1605000,"Powiat krapkowicki",2008,2.8
"27925",1606000,"Powiat namysłowski",2008,3.7
"27926",1607000,"Powiat nyski",2008,2.5
"27927",1608000,"Powiat oleski",2008,1.3
"27928",1609000,"Powiat opolski",2008,2.1
"27929",1610000,"Powiat prudnicki",2008,3.3
"27930",1611000,"Powiat strzelecki",2008,2.4
"27931",1661000,"Powiat m.Opole",2008,1.1
"27932",1801000,"Powiat bieszczadzki",2008,7.3
"27933",1802000,"Powiat brzozowski",2008,12
"27934",1803000,"Powiat dębicki",2008,2.6
"27935",1804000,"Powiat jarosławski",2008,7.3
"27936",1805000,"Powiat jasielski",2008,6.6
"27937",1806000,"Powiat kolbuszowski",2008,5.8
"27938",1807000,"Powiat krośnieński",2008,4.7
"27939",1808000,"Powiat leżajski",2008,4.9
"27940",1809000,"Powiat lubaczowski",2008,6.4
"27941",1810000,"Powiat łańcucki",2008,5.1
"27942",1811000,"Powiat mielecki",2008,3.8
"27943",1812000,"Powiat niżański",2008,8.2
"27944",1813000,"Powiat przemyski",2008,8.1
"27945",1814000,"Powiat przeworski",2008,5.8
"27946",1815000,"Powiat ropczycko-sędziszowski",2008,5.1
"27947",1816000,"Powiat rzeszowski",2008,5.1
"27948",1817000,"Powiat sanocki",2008,3.9
"27949",1818000,"Powiat stalowowolski",2008,2.9
"27950",1819000,"Powiat strzyżowski",2008,9.4
"27951",1820000,"Powiat tarnobrzeski",2008,5.2
"27952",1821000,"Powiat leski",2008,9.8
"27953",1861000,"Powiat m.Krosno",2008,1.6
"27954",1862000,"Powiat m.Przemyśl",2008,8.7
"27955",1863000,"Powiat m.Rzeszów",2008,2.3
"27956",1864000,"Powiat m.Tarnobrzeg",2008,5
"27957",2001000,"Powiat augustowski",2008,5.6
"27958",2002000,"Powiat białostocki",2008,3.1
"27959",2003000,"Powiat bielski",2008,1.8
"27960",2004000,"Powiat grajewski",2008,6.5
"27961",2005000,"Powiat hajnowski",2008,2.1
"27962",2006000,"Powiat kolneński",2008,5.4
"27963",2007000,"Powiat łomżyński",2008,2.8
"27964",2008000,"Powiat moniecki",2008,4.1
"27965",2009000,"Powiat sejneński",2008,8
"27966",2010000,"Powiat siemiatycki",2008,2.2
"27967",2011000,"Powiat sokólski",2008,5
"27968",2012000,"Powiat suwalski",2008,1.7
"27969",2013000,"Powiat wysokomazowiecki",2008,2.5
"27970",2014000,"Powiat zambrowski",2008,3.8
"27971",2061000,"Powiat m.Białystok",2008,1.9
"27972",2062000,"Powiat m.Łomża",2008,3.6
"27973",2063000,"Powiat m.Suwałki",2008,2.5
"27974",2201000,"Powiat bytowski",2008,6.4
"27975",2202000,"Powiat chojnicki",2008,4.3
"27976",2203000,"Powiat człuchowski",2008,6.8
"27977",2204000,"Powiat gdański",2008,0.5
"27978",2205000,"Powiat kartuski",2008,1.5
"27979",2206000,"Powiat kościerski",2008,3.9
"27980",2207000,"Powiat kwidzyński",2008,1.8
"27981",2208000,"Powiat lęborski",2008,6.9
"27982",2209000,"Powiat malborski",2008,5.7
"27983",2210000,"Powiat nowodworski",2008,6.1
"27984",2211000,"Powiat pucki",2008,2.6
"27985",2212000,"Powiat słupski",2008,5.7
"27986",2213000,"Powiat starogardzki",2008,5
"27987",2214000,"Powiat tczewski",2008,3.2
"27988",2215000,"Powiat wejherowski",2008,2.3
"27989",2216000,"Powiat sztumski",2008,3.6
"27990",2261000,"Powiat m.Gdańsk",2008,0.3
"27991",2262000,"Powiat m.Gdynia",2008,0.2
"27992",2263000,"Powiat m.Słupsk",2008,2.1
"27993",2264000,"Powiat m.Sopot",2008,0.3
"27994",2401000,"Powiat będziński",2008,3.5
"27995",2402000,"Powiat bielski",2008,2.9
"27996",2403000,"Powiat cieszyński",2008,2.5
"27997",2404000,"Powiat częstochowski",2008,3.6
"27998",2405000,"Powiat gliwicki",2008,2
"27999",2406000,"Powiat kłobucki",2008,1.8
"28000",2407000,"Powiat lubliniecki",2008,2.1
"28001",2408000,"Powiat mikołowski",2008,1.9
"28002",2409000,"Powiat myszkowski",2008,4.6
"28003",2410000,"Powiat pszczyński",2008,1.1
"28004",2411000,"Powiat raciborski",2008,1.8
"28005",2412000,"Powiat rybnicki",2008,1.6
"28006",2413000,"Powiat tarnogórski",2008,2.7
"28007",2414000,"Powiat bieruńsko-lędziński",2008,0.9
"28008",2415000,"Powiat wodzisławski",2008,1.7
"28009",2416000,"Powiat zawierciański",2008,4.7
"28010",2417000,"Powiat żywiecki",2008,2.7
"28011",2461000,"Powiat m.Bielsko-Biała",2008,2
"28012",2462000,"Powiat m.Bytom",2008,4.2
"28013",2463000,"Powiat m.Chorzów",2008,1.8
"28014",2464000,"Powiat m.Częstochowa",2008,2.2
"28015",2465000,"Powiat m.Dąbrowa Górnicza",2008,1.8
"28016",2466000,"Powiat m.Gliwice",2008,1.3
"28017",2467000,"Powiat m.Jastrzębie-Zdrój",2008,1.9
"28018",2468000,"Powiat m.Jaworzno",2008,3.7
"28019",2469000,"Powiat m.Katowice",2008,0.4
"28020",2470000,"Powiat m.Mysłowice",2008,2.8
"28021",2471000,"Powiat m.Piekary Śląskie",2008,4.4
"28022",2472000,"Powiat m.Ruda Śląska",2008,0.9
"28023",2473000,"Powiat m.Rybnik",2008,1
"28024",2474000,"Powiat m.Siemianowice Śląskie",2008,1.8
"28025",2475000,"Powiat m.Sosnowiec",2008,2.2
"28026",2476000,"Powiat m.Świętochłowice",2008,1.5
"28027",2477000,"Powiat m.Tychy",2008,0.8
"28028",2478000,"Powiat m.Zabrze",2008,3.4
"28029",2479000,"Powiat m.Żory",2008,2
"28030",2601000,"Powiat buski",2008,3.8
"28031",2602000,"Powiat jędrzejowski",2008,5.5
"28032",2603000,"Powiat kazimierski",2008,5.2
"28033",2604000,"Powiat kielecki",2008,10
"28034",2605000,"Powiat konecki",2008,10.8
"28035",2606000,"Powiat opatowski",2008,7.9
"28036",2607000,"Powiat ostrowiecki",2008,5.6
"28037",2608000,"Powiat pińczowski",2008,3.1
"28038",2609000,"Powiat sandomierski",2008,3.9
"28039",2610000,"Powiat skarżyski",2008,8.2
"28040",2611000,"Powiat starachowicki",2008,4.3
"28041",2612000,"Powiat staszowski",2008,3.4
"28042",2613000,"Powiat włoszczowski",2008,6.7
"28043",2661000,"Powiat m.Kielce",2008,4.6
"28044",2801000,"Powiat bartoszycki",2008,12.8
"28045",2802000,"Powiat braniewski",2008,13.5
"28046",2803000,"Powiat działdowski",2008,7.7
"28047",2804000,"Powiat elbląski",2008,5.9
"28048",2805000,"Powiat ełcki",2008,6
"28049",2806000,"Powiat giżycki",2008,3.8
"28050",2807000,"Powiat iławski",2008,2.3
"28051",2808000,"Powiat kętrzyński",2008,5.7
"28052",2809000,"Powiat lidzbarski",2008,9.5
"28053",2810000,"Powiat mrągowski",2008,4.4
"28054",2811000,"Powiat nidzicki",2008,5.1
"28055",2812000,"Powiat nowomiejski",2008,4.6
"28056",2813000,"Powiat olecki",2008,6.8
"28057",2814000,"Powiat olsztyński",2008,3.5
"28058",2815000,"Powiat ostródzki",2008,7.2
"28059",2816000,"Powiat piski",2008,9.1
"28060",2817000,"Powiat szczycieński",2008,7.2
"28061",2818000,"Powiat gołdapski",2008,8.8
"28062",2819000,"Powiat węgorzewski",2008,9.9
"28063",2861000,"Powiat m.Elbląg",2008,2.9
"28064",2862000,"Powiat m.Olsztyn",2008,0.8
"28065",3001000,"Powiat chodzieski",2008,2.2
"28066",3002000,"Powiat czarnkowsko-trzcianecki",2008,2.8
"28067",3003000,"Powiat gnieźnieński",2008,3.9
"28068",3004000,"Powiat gostyński",2008,2.9
"28069",3005000,"Powiat grodziski",2008,0.8
"28070",3006000,"Powiat jarociński",2008,2.6
"28071",3007000,"Powiat kaliski",2008,1.6
"28072",3008000,"Powiat kępiński",2008,0.6
"28073",3009000,"Powiat kolski",2008,5
"28074",3010000,"Powiat koniński",2008,3.6
"28075",3011000,"Powiat kościański",2008,1.1
"28076",3012000,"Powiat krotoszyński",2008,3.7
"28077",3013000,"Powiat leszczyński",2008,1.5
"28078",3014000,"Powiat międzychodzki",2008,0.9
"28079",3015000,"Powiat nowotomyski",2008,0.9
"28080",3016000,"Powiat obornicki",2008,1.3
"28081",3017000,"Powiat ostrowski",2008,1.9
"28082",3018000,"Powiat ostrzeszowski",2008,1.1
"28083",3019000,"Powiat pilski",2008,1.7
"28084",3020000,"Powiat pleszewski",2008,3.3
"28085",3021000,"Powiat poznański",2008,0.3
"28086",3022000,"Powiat rawicki",2008,2.3
"28087",3023000,"Powiat słupecki",2008,5.2
"28088",3024000,"Powiat szamotulski",2008,2.1
"28089",3025000,"Powiat średzki",2008,3.4
"28090",3026000,"Powiat śremski",2008,0.7
"28091",3027000,"Powiat turecki",2008,1.8
"28092",3028000,"Powiat wągrowiecki",2008,3.4
"28093",3029000,"Powiat wolsztyński",2008,0.7
"28094",3030000,"Powiat wrzesiński",2008,3.4
"28095",3031000,"Powiat złotowski",2008,4
"28096",3061000,"Powiat m.Kalisz",2008,1.4
"28097",3062000,"Powiat m.Konin",2008,2.3
"28098",3063000,"Powiat m.Leszno",2008,1.3
"28099",3064000,"Powiat m.Poznań",2008,0.4
"28100",3201000,"Powiat białogardzki",2008,12.7
"28101",3202000,"Powiat choszczeński",2008,6.1
"28102",3203000,"Powiat drawski",2008,7
"28103",3204000,"Powiat goleniowski",2008,5
"28104",3205000,"Powiat gryficki",2008,7.9
"28105",3206000,"Powiat gryfiński",2008,6.4
"28106",3207000,"Powiat kamieński",2008,7.3
"28107",3208000,"Powiat kołobrzeski",2008,2.1
"28108",3209000,"Powiat koszaliński",2008,7.3
"28109",3210000,"Powiat myśliborski",2008,3.6
"28110",3211000,"Powiat policki",2008,5.6
"28111",3212000,"Powiat pyrzycki",2008,7.3
"28112",3213000,"Powiat sławieński",2008,4.1
"28113",3214000,"Powiat stargardzki",2008,3.4
"28114",3215000,"Powiat szczecinecki",2008,7.9
"28115",3216000,"Powiat świdwiński",2008,7.2
"28116",3217000,"Powiat wałecki",2008,4
"28117",3218000,"Powiat łobeski",2008,5.9
"28118",3261000,"Powiat m.Koszalin",2008,2.9
"28119",3262000,"Powiat m.Szczecin",2008,0.8
"28120",3263000,"Powiat m.Świnoujście",2008,1.7
"28121",201000,"Powiat bolesławiecki",2009,2.2
"28122",202000,"Powiat dzierżoniowski",2009,7.1
"28123",203000,"Powiat głogowski",2009,3.3
"28124",204000,"Powiat górowski",2009,5.1
"28125",205000,"Powiat jaworski",2009,4.1
"28126",206000,"Powiat jeleniogórski",2009,4.1
"28127",207000,"Powiat kamiennogórski",2009,4.4
"28128",208000,"Powiat kłodzki",2009,7
"28129",209000,"Powiat legnicki",2009,4.2
"28130",210000,"Powiat lubański",2009,7.1
"28131",211000,"Powiat lubiński",2009,0.8
"28132",212000,"Powiat lwówecki",2009,6.1
"28133",213000,"Powiat milicki",2009,5.1
"28134",214000,"Powiat oleśnicki",2009,2.9
"28135",215000,"Powiat oławski",2009,2.4
"28136",216000,"Powiat polkowicki",2009,2.5
"28137",217000,"Powiat strzeliński",2009,3.8
"28138",218000,"Powiat średzki",2009,2.3
"28139",219000,"Powiat świdnicki",2009,2
"28140",220000,"Powiat trzebnicki",2009,3.1
"28141",221000,"Powiat wałbrzyski",2009,4.3
"28142",222000,"Powiat wołowski",2009,6
"28143",223000,"Powiat wrocławski",2009,1.3
"28144",224000,"Powiat ząbkowicki",2009,4.3
"28145",225000,"Powiat zgorzelecki",2009,3
"28146",226000,"Powiat złotoryjski",2009,7.7
"28147",261000,"Powiat m.Jelenia Góra",2009,1.3
"28148",262000,"Powiat m.Legnica",2009,1.1
"28149",264000,"Powiat m.Wrocław",2009,1.2
"28150",265000,"Powiat m.Wałbrzych od 2013",2009,NA
"28151",401000,"Powiat aleksandrowski",2009,4.2
"28152",402000,"Powiat brodnicki",2009,2.8
"28153",403000,"Powiat bydgoski",2009,2.3
"28154",404000,"Powiat chełmiński",2009,6.7
"28155",405000,"Powiat golubsko-dobrzyński",2009,5.4
"28156",406000,"Powiat grudziądzki",2009,6.4
"28157",407000,"Powiat inowrocławski",2009,8
"28158",408000,"Powiat lipnowski",2009,8.8
"28159",409000,"Powiat mogileński",2009,7.9
"28160",410000,"Powiat nakielski",2009,4.9
"28161",411000,"Powiat radziejowski",2009,8.6
"28162",412000,"Powiat rypiński",2009,4.1
"28163",413000,"Powiat sępoleński",2009,6
"28164",414000,"Powiat świecki",2009,5.7
"28165",415000,"Powiat toruński",2009,3.2
"28166",416000,"Powiat tucholski",2009,4.1
"28167",417000,"Powiat wąbrzeski",2009,5.9
"28168",418000,"Powiat włocławski",2009,8.6
"28169",419000,"Powiat żniński",2009,7.3
"28170",461000,"Powiat m.Bydgoszcz",2009,1.1
"28171",462000,"Powiat m.Grudziądz",2009,6.7
"28172",463000,"Powiat m.Toruń",2009,1.5
"28173",464000,"Powiat m.Włocławek",2009,6.2
"28174",601000,"Powiat bialski",2009,4.6
"28175",602000,"Powiat biłgorajski",2009,0.7
"28176",603000,"Powiat chełmski",2009,5.1
"28177",604000,"Powiat hrubieszowski",2009,5.6
"28178",605000,"Powiat janowski",2009,5.7
"28179",606000,"Powiat krasnostawski",2009,4.8
"28180",607000,"Powiat kraśnicki",2009,6.3
"28181",608000,"Powiat lubartowski",2009,6.2
"28182",609000,"Powiat lubelski",2009,3.1
"28183",610000,"Powiat łęczyński",2009,2.4
"28184",611000,"Powiat łukowski",2009,2.3
"28185",612000,"Powiat opolski",2009,6.2
"28186",613000,"Powiat parczewski",2009,4.5
"28187",614000,"Powiat puławski",2009,2.9
"28188",615000,"Powiat radzyński",2009,5.3
"28189",616000,"Powiat rycki",2009,2.7
"28190",617000,"Powiat świdnicki",2009,4.5
"28191",618000,"Powiat tomaszowski",2009,4.3
"28192",619000,"Powiat włodawski",2009,7.3
"28193",620000,"Powiat zamojski",2009,3
"28194",661000,"Powiat m.Biała Podlaska",2009,5.2
"28195",662000,"Powiat m.Chełm",2009,4.4
"28196",663000,"Powiat m.Lublin",2009,3.5
"28197",664000,"Powiat m.Zamość",2009,4.2
"28198",801000,"Powiat gorzowski",2009,1.7
"28199",802000,"Powiat krośnieński",2009,9.5
"28200",803000,"Powiat międzyrzecki",2009,6.1
"28201",804000,"Powiat nowosolski",2009,7.4
"28202",805000,"Powiat słubicki",2009,5
"28203",806000,"Powiat strzelecko-drezdenecki",2009,7.3
"28204",807000,"Powiat sulęciński",2009,1.6
"28205",808000,"Powiat świebodziński",2009,1.1
"28206",809000,"Powiat zielonogórski",2009,2.4
"28207",810000,"Powiat żagański",2009,5.6
"28208",811000,"Powiat żarski",2009,3.6
"28209",812000,"Powiat wschowski",2009,3
"28210",861000,"Powiat m.Gorzów Wielkopolski",2009,0.6
"28211",862000,"Powiat m.Zielona Góra",2009,1
"28212",1001000,"Powiat bełchatowski",2009,3.2
"28213",1002000,"Powiat kutnowski",2009,4.8
"28214",1003000,"Powiat łaski",2009,4.4
"28215",1004000,"Powiat łęczycki",2009,3.3
"28216",1005000,"Powiat łowicki",2009,2
"28217",1006000,"Powiat łódzki wschodni",2009,1.8
"28218",1007000,"Powiat opoczyński",2009,4.2
"28219",1008000,"Powiat pabianicki",2009,2.9
"28220",1009000,"Powiat pajęczański",2009,3.7
"28221",1010000,"Powiat piotrkowski",2009,2.4
"28222",1011000,"Powiat poddębicki",2009,2.5
"28223",1012000,"Powiat radomszczański",2009,4.3
"28224",1013000,"Powiat rawski",2009,1.8
"28225",1014000,"Powiat sieradzki",2009,3.4
"28226",1015000,"Powiat skierniewicki",2009,0.9
"28227",1016000,"Powiat tomaszowski",2009,4
"28228",1017000,"Powiat wieluński",2009,2.8
"28229",1018000,"Powiat wieruszowski",2009,3.1
"28230",1019000,"Powiat zduńskowolski",2009,2.4
"28231",1020000,"Powiat zgierski",2009,3.7
"28232",1021000,"Powiat brzeziński",2009,3.5
"28233",1061000,"Powiat m.Łódź",2009,2.2
"28234",1062000,"Powiat m.Piotrków Trybunalski",2009,2.4
"28235",1063000,"Powiat m.Skierniewice",2009,1.5
"28236",1201000,"Powiat bocheński",2009,1.4
"28237",1202000,"Powiat brzeski",2009,3.5
"28238",1203000,"Powiat chrzanowski",2009,3
"28239",1204000,"Powiat dąbrowski",2009,7.1
"28240",1205000,"Powiat gorlicki",2009,4.7
"28241",1206000,"Powiat krakowski",2009,2.8
"28242",1207000,"Powiat limanowski",2009,7.2
"28243",1208000,"Powiat miechowski",2009,1.7
"28244",1209000,"Powiat myślenicki",2009,3.2
"28245",1210000,"Powiat nowosądecki",2009,4.8
"28246",1211000,"Powiat nowotarski",2009,2.5
"28247",1212000,"Powiat olkuski",2009,4.7
"28248",1213000,"Powiat oświęcimski",2009,1.9
"28249",1214000,"Powiat proszowicki",2009,3.3
"28250",1215000,"Powiat suski",2009,1.7
"28251",1216000,"Powiat tarnowski",2009,3.6
"28252",1217000,"Powiat tatrzański",2009,2.6
"28253",1218000,"Powiat wadowicki",2009,2.6
"28254",1219000,"Powiat wielicki",2009,2.4
"28255",1261000,"Powiat m.Kraków",2009,0.8
"28256",1262000,"Powiat m.Nowy Sącz",2009,2.3
"28257",1263000,"Powiat m.Tarnów",2009,2.5
"28258",1401000,"Powiat białobrzeski",2009,5.3
"28259",1402000,"Powiat ciechanowski",2009,3.1
"28260",1403000,"Powiat garwoliński",2009,4.9
"28261",1404000,"Powiat gostyniński",2009,5.3
"28262",1405000,"Powiat grodziski",2009,0.6
"28263",1406000,"Powiat grójecki",2009,2.4
"28264",1407000,"Powiat kozienicki",2009,5.9
"28265",1408000,"Powiat legionowski",2009,2.3
"28266",1409000,"Powiat lipski",2009,3.3
"28267",1410000,"Powiat łosicki",2009,3.9
"28268",1411000,"Powiat makowski",2009,9.9
"28269",1412000,"Powiat miński",2009,1.2
"28270",1413000,"Powiat mławski",2009,3.6
"28271",1414000,"Powiat nowodworski",2009,2.2
"28272",1415000,"Powiat ostrołęcki",2009,4.5
"28273",1416000,"Powiat ostrowski",2009,6
"28274",1417000,"Powiat otwocki",2009,1.4
"28275",1418000,"Powiat piaseczyński",2009,1.4
"28276",1419000,"Powiat płocki",2009,5.3
"28277",1420000,"Powiat płoński",2009,5.6
"28278",1421000,"Powiat pruszkowski",2009,1.6
"28279",1422000,"Powiat przasnyski",2009,4
"28280",1423000,"Powiat przysuski",2009,10.8
"28281",1424000,"Powiat pułtuski",2009,5.6
"28282",1425000,"Powiat radomski",2009,13.5
"28283",1426000,"Powiat siedlecki",2009,2
"28284",1427000,"Powiat sierpecki",2009,6.4
"28285",1428000,"Powiat sochaczewski",2009,2.1
"28286",1429000,"Powiat sokołowski",2009,2
"28287",1430000,"Powiat szydłowiecki",2009,16.6
"28288",1432000,"Powiat warszawski zachodni",2009,1.5
"28289",1433000,"Powiat węgrowski",2009,6.7
"28290",1434000,"Powiat wołomiński",2009,2.9
"28291",1435000,"Powiat wyszkowski",2009,4.2
"28292",1436000,"Powiat zwoleński",2009,5.1
"28293",1437000,"Powiat żuromiński",2009,9.1
"28294",1438000,"Powiat żyrardowski",2009,3
"28295",1461000,"Powiat m.Ostrołęka",2009,5.8
"28296",1462000,"Powiat m.Płock",2009,3.3
"28297",1463000,"Powiat m.Radom",2009,9.5
"28298",1464000,"Powiat m.Siedlce",2009,2.1
"28299",1465000,"Powiat m. st. Warszawa",2009,0.5
"28300",1601000,"Powiat brzeski",2009,3.9
"28301",1602000,"Powiat głubczycki",2009,3.7
"28302",1603000,"Powiat kędzierzyńsko-kozielski",2009,2.3
"28303",1604000,"Powiat kluczborski",2009,3.1
"28304",1605000,"Powiat krapkowicki",2009,2.5
"28305",1606000,"Powiat namysłowski",2009,4.4
"28306",1607000,"Powiat nyski",2009,3
"28307",1608000,"Powiat oleski",2009,1.4
"28308",1609000,"Powiat opolski",2009,2.3
"28309",1610000,"Powiat prudnicki",2009,3.7
"28310",1611000,"Powiat strzelecki",2009,2.1
"28311",1661000,"Powiat m.Opole",2009,1.1
"28312",1801000,"Powiat bieszczadzki",2009,7.9
"28313",1802000,"Powiat brzozowski",2009,11.6
"28314",1803000,"Powiat dębicki",2009,2.7
"28315",1804000,"Powiat jarosławski",2009,7.5
"28316",1805000,"Powiat jasielski",2009,6.6
"28317",1806000,"Powiat kolbuszowski",2009,5.2
"28318",1807000,"Powiat krośnieński",2009,4.9
"28319",1808000,"Powiat leżajski",2009,5.5
"28320",1809000,"Powiat lubaczowski",2009,4.5
"28321",1810000,"Powiat łańcucki",2009,5.2
"28322",1811000,"Powiat mielecki",2009,4.5
"28323",1812000,"Powiat niżański",2009,7.9
"28324",1813000,"Powiat przemyski",2009,8.2
"28325",1814000,"Powiat przeworski",2009,6.5
"28326",1815000,"Powiat ropczycko-sędziszowski",2009,5.8
"28327",1816000,"Powiat rzeszowski",2009,4
"28328",1817000,"Powiat sanocki",2009,3.8
"28329",1818000,"Powiat stalowowolski",2009,3.8
"28330",1819000,"Powiat strzyżowski",2009,8.5
"28331",1820000,"Powiat tarnobrzeski",2009,5.2
"28332",1821000,"Powiat leski",2009,10.2
"28333",1861000,"Powiat m.Krosno",2009,1.8
"28334",1862000,"Powiat m.Przemyśl",2009,8.9
"28335",1863000,"Powiat m.Rzeszów",2009,2.2
