"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_wydatki_bieZace_ogolem_zl"
"24297",416000,"Powiat tucholski",2013,46453316.32
"24298",417000,"Powiat wąbrzeski",2013,32080410.15
"24299",418000,"Powiat włocławski",2013,64369699.61
"24300",419000,"Powiat żniński",2013,63033268.11
"24301",601000,"Powiat bialski",2013,73571884.81
"24302",602000,"Powiat biłgorajski",2013,81846732.71
"24303",603000,"Powiat chełmski",2013,49744821.8
"24304",604000,"Powiat hrubieszowski",2013,49126707.66
"24305",605000,"Powiat janowski",2013,35597033.32
"24306",606000,"Powiat krasnostawski",2013,63175879.41
"24307",607000,"Powiat kraśnicki",2013,79113682.87
"24308",608000,"Powiat lubartowski",2013,68765238.24
"24309",609000,"Powiat lubelski",2013,90571138.64
"24310",610000,"Powiat łęczyński",2013,44266504.52
"24311",611000,"Powiat łukowski",2013,83803773.31
"24312",612000,"Powiat opolski",2013,38974961.6
"24313",613000,"Powiat parczewski",2013,28081751.57
"24314",614000,"Powiat puławski",2013,103067798.42
"24315",615000,"Powiat radzyński",2013,41488380.82
"24316",616000,"Powiat rycki",2013,46883810.22
"24317",617000,"Powiat świdnicki",2013,55882598.68
"24318",618000,"Powiat tomaszowski",2013,66626765.22
"24319",619000,"Powiat włodawski",2013,46055286.4
"24320",620000,"Powiat zamojski",2013,47304730.31
"24321",801000,"Powiat gorzowski",2013,43887943.97
"24322",802000,"Powiat krośnieński",2013,48522693.48
"24323",803000,"Powiat międzyrzecki",2013,61398800.07
"24324",804000,"Powiat nowosolski",2013,71321476.57
"24325",805000,"Powiat słubicki",2013,38819304.82
"24326",806000,"Powiat strzelecko-drezdenecki",2013,38272986.41
"24327",807000,"Powiat sulęciński",2013,33409179
"24328",808000,"Powiat świebodziński",2013,53216072.15
"24329",809000,"Powiat zielonogórski",2013,63891456.13
"24330",810000,"Powiat żagański",2013,58366850.53
"24331",811000,"Powiat żarski",2013,85274500.39
"24332",812000,"Powiat wschowski",2013,34529646.59
"24333",1001000,"Powiat bełchatowski",2013,105813225.09
"24334",1002000,"Powiat kutnowski",2013,91821583.85
"24335",1003000,"Powiat łaski",2013,52131749.07
"24336",1004000,"Powiat łęczycki",2013,46902500.7
"24337",1005000,"Powiat łowicki",2013,60223565.53
"24338",1006000,"Powiat łódzki wschodni",2013,40408681.15
"24339",1007000,"Powiat opoczyński",2013,52693004.6
"24340",1008000,"Powiat pabianicki",2013,78935029.23
"24341",1009000,"Powiat pajęczański",2013,31504864.73
"24342",1010000,"Powiat piotrkowski",2013,56348367.23
"24343",1011000,"Powiat poddębicki",2013,30816824.96
"24344",1012000,"Powiat radomszczański",2013,84402092.98
"24345",1013000,"Powiat rawski",2013,45939810.14
"24346",1014000,"Powiat sieradzki",2013,107554836.2
"24347",1015000,"Powiat skierniewicki",2013,15467416.62
"24348",1016000,"Powiat tomaszowski",2013,92966078.99
"24349",1017000,"Powiat wieluński",2013,60510649.68
"24350",1018000,"Powiat wieruszowski",2013,34786694.36
"24351",1019000,"Powiat zduńskowolski",2013,61783030.5
"24352",1020000,"Powiat zgierski",2013,106951998.65
"24353",1021000,"Powiat brzeziński",2013,26348317.48
"24354",1201000,"Powiat bocheński",2013,73586841.01
"24355",1202000,"Powiat brzeski",2013,68573426.72
"24356",1203000,"Powiat chrzanowski",2013,81136350.34
"24357",1204000,"Powiat dąbrowski",2013,37254687.38
"24358",1205000,"Powiat gorlicki",2013,89498017.9
"24359",1206000,"Powiat krakowski",2013,137234679.13
"24360",1207000,"Powiat limanowski",2013,98305586.82
"24361",1208000,"Powiat miechowski",2013,53650340.26
"24362",1209000,"Powiat myślenicki",2013,83676286.09
"24363",1210000,"Powiat nowosądecki",2013,119191752.59
"24364",1211000,"Powiat nowotarski",2013,120665094.88
"24365",1212000,"Powiat olkuski",2013,90769912.53
"24366",1213000,"Powiat oświęcimski",2013,121784961.39
"24367",1214000,"Powiat proszowicki",2013,29315535.23
"24368",1215000,"Powiat suski",2013,70202672.45
"24369",1216000,"Powiat tarnowski",2013,105086839.89
"24370",1217000,"Powiat tatrzański",2013,58133882.86
"24371",1218000,"Powiat wadowicki",2013,108496259.69
"24372",1219000,"Powiat wielicki",2013,53411190.23
"24373",1401000,"Powiat białobrzeski",2013,26773279.56
"24374",1402000,"Powiat ciechanowski",2013,84300747.61
"24375",1403000,"Powiat garwoliński",2013,87284726.12
"24376",1404000,"Powiat gostyniński",2013,47684323.36
"24377",1405000,"Powiat grodziski",2013,64681732.33
"24378",1406000,"Powiat grójecki",2013,78940928.05
"24379",1407000,"Powiat kozienicki",2013,48332358.24
"24380",1408000,"Powiat legionowski",2013,67700135.78
"24381",1409000,"Powiat lipski",2013,40039933.08
"24382",1410000,"Powiat łosicki",2013,32406656.7
"24383",1411000,"Powiat makowski",2013,37641098.08
"24384",1412000,"Powiat miński",2013,103671123.9
"24385",1413000,"Powiat mławski",2013,55666154.4
"24386",1414000,"Powiat nowodworski",2013,44966764.89
"24387",1415000,"Powiat ostrołęcki",2013,45726072.21
"24388",1416000,"Powiat ostrowski",2013,48556729.04
"24389",1417000,"Powiat otwocki",2013,123444031.94
"24390",1418000,"Powiat piaseczyński",2013,159020626.21
"24391",1419000,"Powiat płocki",2013,80438035.95
"24392",1420000,"Powiat płoński",2013,71205675.52
"24393",1421000,"Powiat pruszkowski",2013,105153726.79
"24394",1422000,"Powiat przasnyski",2013,47289456.96
"24395",1423000,"Powiat przysuski",2013,54676863.71
"24396",1424000,"Powiat pułtuski",2013,70944214.47
"24397",1425000,"Powiat radomski",2013,105885907.09
"24398",1426000,"Powiat siedlecki",2013,29139979.31
"24399",1427000,"Powiat sierpecki",2013,45916860.45
"24400",1428000,"Powiat sochaczewski",2013,67674813.21
"24401",1429000,"Powiat sokołowski",2013,43233510.85
"24402",1430000,"Powiat szydłowiecki",2013,31331806.29
"24403",1431000,"Powiat warszawski",2013,NA
"24404",1432000,"Powiat warszawski zachodni",2013,104166713.36
"24405",1433000,"Powiat węgrowski",2013,54446682.74
"24406",1434000,"Powiat wołomiński",2013,134166704.24
"24407",1435000,"Powiat wyszkowski",2013,74610668.79
"24408",1436000,"Powiat zwoleński",2013,27511944.06
"24409",1437000,"Powiat żuromiński",2013,35889847.97
"24410",1438000,"Powiat żyrardowski",2013,53252950
"24411",1601000,"Powiat brzeski",2013,75871836.42
"24412",1602000,"Powiat głubczycki",2013,51524858.28
"24413",1603000,"Powiat kędzierzyńsko-kozielski",2013,73977718.68
"24414",1604000,"Powiat kluczborski",2013,60550734.37
"24415",1605000,"Powiat krapkowicki",2013,34561919.89
"24416",1606000,"Powiat namysłowski",2013,41466880.12
"24417",1607000,"Powiat nyski",2013,105445293.77
"24418",1608000,"Powiat oleski",2013,50917603.52
"24419",1609000,"Powiat opolski",2013,62857939.28
"24420",1610000,"Powiat prudnicki",2013,47128587.41
"24421",1611000,"Powiat strzelecki",2013,60128090.74
"24422",1801000,"Powiat bieszczadzki",2013,26826560.19
"24423",1802000,"Powiat brzozowski",2013,52513780.54
"24424",1803000,"Powiat dębicki",2013,98590545.88
"24425",1804000,"Powiat jarosławski",2013,126113028.63
"24426",1805000,"Powiat jasielski",2013,92202419.56
"24427",1806000,"Powiat kolbuszowski",2013,37484691.68
"24428",1807000,"Powiat krośnieński",2013,60368672.59
"24429",1808000,"Powiat leżajski",2013,66072896.37
"24430",1809000,"Powiat lubaczowski",2013,62122229.77
"24431",1810000,"Powiat łańcucki",2013,54573865.64
"24432",1811000,"Powiat mielecki",2013,114480232.34
"24433",1812000,"Powiat niżański",2013,41263215.43
"24434",1813000,"Powiat przemyski",2013,28690488.18
"24435",1814000,"Powiat przeworski",2013,50122205.71
"24436",1815000,"Powiat ropczycko-sędziszowski",2013,63900101.07
"24437",1816000,"Powiat rzeszowski",2013,88792633.98
"24438",1817000,"Powiat sanocki",2013,77357121.54
"24439",1818000,"Powiat stalowowolski",2013,93125449.62
"24440",1819000,"Powiat strzyżowski",2013,50480819.47
"24441",1820000,"Powiat tarnobrzeski",2013,43177012.1
"24442",1821000,"Powiat leski",2013,25825210.34
"24443",2001000,"Powiat augustowski",2013,53778111.93
"24444",2002000,"Powiat białostocki",2013,88336336.16
"24445",2003000,"Powiat bielski",2013,43381453.89
"24446",2004000,"Powiat grajewski",2013,39186544.51
"24447",2005000,"Powiat hajnowski",2013,36461323.72
"24448",2006000,"Powiat kolneński",2013,23880116.17
"24449",2007000,"Powiat łomżyński",2013,26299357.3
"24450",2008000,"Powiat moniecki",2013,31751883.02
"24451",2009000,"Powiat sejneński",2013,18575615.23
"24452",2010000,"Powiat siemiatycki",2013,41465440.76
"24453",2011000,"Powiat sokólski",2013,52372336.21
"24454",2012000,"Powiat suwalski",2013,28717463.51
"24455",2013000,"Powiat wysokomazowiecki",2013,43824321.26
"24456",2014000,"Powiat zambrowski",2013,39926680.03
"24457",2201000,"Powiat bytowski",2013,73619380.1
"24458",2202000,"Powiat chojnicki",2013,83339865.48
"24459",2203000,"Powiat człuchowski",2013,75243331.91
"24460",2204000,"Powiat gdański",2013,47302724.09
"24461",2205000,"Powiat kartuski",2013,88925849.45
"24462",2206000,"Powiat kościerski",2013,66468351.56
"24463",2207000,"Powiat kwidzyński",2013,71417242.18
"24464",2208000,"Powiat lęborski",2013,60429400.93
"24465",2209000,"Powiat malborski",2013,66784226.67
"24466",2210000,"Powiat nowodworski",2013,35984087.53
"24467",2211000,"Powiat pucki",2013,64275368.48
"24468",2212000,"Powiat słupski",2013,70110465.81
"24469",2213000,"Powiat starogardzki",2013,110799771.55
"24470",2214000,"Powiat tczewski",2013,114758092.01
"24471",2215000,"Powiat wejherowski",2013,123923779.28
"24472",2216000,"Powiat sztumski",2013,37375850.87
"24473",2401000,"Powiat będziński",2013,101130218.79
"24474",2402000,"Powiat bielski",2013,74413608.21
"24475",2403000,"Powiat cieszyński",2013,133455495.58
"24476",2404000,"Powiat częstochowski",2013,66410916.29
"24477",2405000,"Powiat gliwicki",2013,59377929.23
"24478",2406000,"Powiat kłobucki",2013,48035922.97
"24479",2407000,"Powiat lubliniecki",2013,79930086.24
"24480",2408000,"Powiat mikołowski",2013,72976392.76
"24481",2409000,"Powiat myszkowski",2013,49581444.41
"24482",2410000,"Powiat pszczyński",2013,76583224.43
"24483",2411000,"Powiat raciborski",2013,94019810.28
"24484",2412000,"Powiat rybnicki",2013,32354645.05
"24485",2413000,"Powiat tarnogórski",2013,129017977.59
"24486",2414000,"Powiat bieruńsko-lędziński",2013,41325967.73
"24487",2415000,"Powiat wodzisławski",2013,117512353.5
"24488",2416000,"Powiat zawierciański",2013,98758510.25
"24489",2417000,"Powiat żywiecki",2013,111150805.61
"24490",2601000,"Powiat buski",2013,76993722.02
"24491",2602000,"Powiat jędrzejowski",2013,72270128.64
"24492",2603000,"Powiat kazimierski",2013,35494834.87
"24493",2604000,"Powiat kielecki",2013,104461304.38
"24494",2605000,"Powiat konecki",2013,72017756.02
"24495",2606000,"Powiat opatowski",2013,62260226.53
"24496",2607000,"Powiat ostrowiecki",2013,114483007.06
"24497",2608000,"Powiat pińczowski",2013,35751841.27
"24498",2609000,"Powiat sandomierski",2013,68266754.34
"24499",2610000,"Powiat skarżyski",2013,83714237.05
"24500",2611000,"Powiat starachowicki",2013,77624426.28
"24501",2612000,"Powiat staszowski",2013,51331443.08
"24502",2613000,"Powiat włoszczowski",2013,38833969.84
"24503",2801000,"Powiat bartoszycki",2013,57326981.09
"24504",2802000,"Powiat braniewski",2013,42444901.56
"24505",2803000,"Powiat działdowski",2013,50575665.28
"24506",2804000,"Powiat elbląski",2013,44242584.1
"24507",2805000,"Powiat ełcki",2013,93313319.96
"24508",2806000,"Powiat giżycki",2013,69591869.93
"24509",2807000,"Powiat iławski",2013,82883337.62
"24510",2808000,"Powiat kętrzyński",2013,52939832.07
"24511",2809000,"Powiat lidzbarski",2013,43937990.29
"24512",2810000,"Powiat mrągowski",2013,49743142.4
"24513",2811000,"Powiat nidzicki",2013,35827909.98
"24514",2812000,"Powiat nowomiejski",2013,32297777.98
"24515",2813000,"Powiat olecki",2013,40860343
"24516",2814000,"Powiat olsztyński",2013,90924824.91
"24517",2815000,"Powiat ostródzki",2013,105470406.2
"24518",2816000,"Powiat piski",2013,52429069.86
"24519",2817000,"Powiat szczycieński",2013,65745581.03
"24520",2818000,"Powiat gołdapski",2013,31454599.61
"24521",2819000,"Powiat węgorzewski",2013,30486234.54
"24522",3001000,"Powiat chodzieski",2013,42567787.17
"24523",3002000,"Powiat czarnkowsko-trzcianecki",2013,82487002.57
"24524",3003000,"Powiat gnieźnieński",2013,114510550.61
"24525",3004000,"Powiat gostyński",2013,62602513.68
"24526",3005000,"Powiat grodziski",2013,31330514.73
"24527",3006000,"Powiat jarociński",2013,55495079.68
"24528",3007000,"Powiat kaliski",2013,32477495.27
"24529",3008000,"Powiat kępiński",2013,39483764.46
"24530",3009000,"Powiat kolski",2013,65925159.51
"24531",3010000,"Powiat koniński",2013,63034259.86
"24532",3011000,"Powiat kościański",2013,51254838.64
"24533",3012000,"Powiat krotoszyński",2013,71048251.63
"24534",3013000,"Powiat leszczyński",2013,25568713.84
"24535",3014000,"Powiat międzychodzki",2013,38301738.15
"24536",3015000,"Powiat nowotomyski",2013,51953716.1
"24537",3016000,"Powiat obornicki",2013,38560779.96
"24538",3017000,"Powiat ostrowski",2013,117655810.41
"24539",3018000,"Powiat ostrzeszowski",2013,55049097.48
"24540",3019000,"Powiat pilski",2013,129435791.5
"24541",3020000,"Powiat pleszewski",2013,70877804.23
"24542",3021000,"Powiat poznański",2013,179578884.05
"24543",3022000,"Powiat rawicki",2013,46203196.71
"24544",3023000,"Powiat słupecki",2013,58788846.62
"24545",3024000,"Powiat szamotulski",2013,62010928.62
"24546",3025000,"Powiat średzki",2013,38864536.48
"24547",3026000,"Powiat śremski",2013,48134254.33
"24548",3027000,"Powiat turecki",2013,68951479.72
"24549",3028000,"Powiat wągrowiecki",2013,61966688.46
"24550",3029000,"Powiat wolsztyński",2013,46585453.96
"24551",3030000,"Powiat wrzesiński",2013,55524183.06
"24552",3031000,"Powiat złotowski",2013,55397948.48
"24553",3201000,"Powiat białogardzki",2013,47738355.23
"24554",3202000,"Powiat choszczeński",2013,46551132.49
"24555",3203000,"Powiat drawski",2013,61452307.59
"24556",3204000,"Powiat goleniowski",2013,72475863.13
"24557",3205000,"Powiat gryficki",2013,69523274.3
"24558",3206000,"Powiat gryfiński",2013,60041531.45
"24559",3207000,"Powiat kamieński",2013,43312692.54
"24560",3208000,"Powiat kołobrzeski",2013,83589421.71
"24561",3209000,"Powiat koszaliński",2013,60256443.27
"24562",3210000,"Powiat myśliborski",2013,80158678.68
"24563",3211000,"Powiat policki",2013,67219649.94
"24564",3212000,"Powiat pyrzycki",2013,40678619.31
"24565",3213000,"Powiat sławieński",2013,49751261.2
"24566",3214000,"Powiat stargardzki",2013,94285104.66
"24567",3215000,"Powiat szczecinecki",2013,76289207.12
"24568",3216000,"Powiat świdwiński",2013,54096476.43
"24569",3217000,"Powiat wałecki",2013,54872105.1
"24570",3218000,"Powiat łobeski",2013,34056428.68
"24571",201000,"Powiat bolesławiecki",2014,61937234.75
"24572",202000,"Powiat dzierżoniowski",2014,83248180.36
"24573",203000,"Powiat głogowski",2014,113766423.89
"24574",204000,"Powiat górowski",2014,38083179.5
"24575",205000,"Powiat jaworski",2014,47457029.8
"24576",206000,"Powiat jeleniogórski",2014,59426365.18
"24577",207000,"Powiat kamiennogórski",2014,38026538.89
"24578",208000,"Powiat kłodzki",2014,154429311.48
"24579",209000,"Powiat legnicki",2014,53271677.75
"24580",210000,"Powiat lubański",2014,52032574.16
"24581",211000,"Powiat lubiński",2014,80626966.93
"24582",212000,"Powiat lwówecki",2014,49119516.84
"24583",213000,"Powiat milicki",2014,47161529.88
"24584",214000,"Powiat oleśnicki",2014,88350687.83
"24585",215000,"Powiat oławski",2014,53081597.38
"24586",216000,"Powiat polkowicki",2014,70851786.5
"24587",217000,"Powiat strzeliński",2014,44735445.54
"24588",218000,"Powiat średzki",2014,32104075.69
"24589",219000,"Powiat świdnicki",2014,122353435.69
"24590",220000,"Powiat trzebnicki",2014,62413898.12
"24591",221000,"Powiat wałbrzyski",2014,38844810.72
"24592",222000,"Powiat wołowski",2014,60105166.81
"24593",223000,"Powiat wrocławski",2014,78968130
"24594",224000,"Powiat ząbkowicki",2014,74668389.76
"24595",225000,"Powiat zgorzelecki",2014,85177176.43
"24596",226000,"Powiat złotoryjski",2014,40854543.81
"24597",401000,"Powiat aleksandrowski",2014,43496888.77
"24598",402000,"Powiat brodnicki",2014,58992166.6
"24599",403000,"Powiat bydgoski",2014,51917463.2
"24600",404000,"Powiat chełmiński",2014,47276158.2
"24601",405000,"Powiat golubsko-dobrzyński",2014,42568270.32
"24602",406000,"Powiat grudziądzki",2014,18670941.38
"24603",407000,"Powiat inowrocławski",2014,141284710
"24604",408000,"Powiat lipnowski",2014,57444806.33
"24605",409000,"Powiat mogileński",2014,57968836.81
"24606",410000,"Powiat nakielski",2014,72612365.87
"24607",411000,"Powiat radziejowski",2014,43630199.97
"24608",412000,"Powiat rypiński",2014,41695530.98
"24609",413000,"Powiat sępoleński",2014,48378754.4
"24610",414000,"Powiat świecki",2014,71123013.32
"24611",415000,"Powiat toruński",2014,67657176.37
"24612",416000,"Powiat tucholski",2014,44451319.84
"24613",417000,"Powiat wąbrzeski",2014,30405699.98
"24614",418000,"Powiat włocławski",2014,64795274.32
"24615",419000,"Powiat żniński",2014,60985436.46
"24616",601000,"Powiat bialski",2014,76142935.72
"24617",602000,"Powiat biłgorajski",2014,80979277.29
"24618",603000,"Powiat chełmski",2014,54062047.96
"24619",604000,"Powiat hrubieszowski",2014,49691704
"24620",605000,"Powiat janowski",2014,38021919.01
"24621",606000,"Powiat krasnostawski",2014,64292909.96
"24622",607000,"Powiat kraśnicki",2014,83457503.62
"24623",608000,"Powiat lubartowski",2014,66184817.65
"24624",609000,"Powiat lubelski",2014,99699301.3
"24625",610000,"Powiat łęczyński",2014,45928647.71
"24626",611000,"Powiat łukowski",2014,83189777.83
"24627",612000,"Powiat opolski",2014,45567353.06
"24628",613000,"Powiat parczewski",2014,29473261.53
"24629",614000,"Powiat puławski",2014,99164147.49
"24630",615000,"Powiat radzyński",2014,43815465.25
"24631",616000,"Powiat rycki",2014,47967482.28
"24632",617000,"Powiat świdnicki",2014,56328018.25
"24633",618000,"Powiat tomaszowski",2014,64898487.05
"24634",619000,"Powiat włodawski",2014,45789093.1
"24635",620000,"Powiat zamojski",2014,47521441.98
"24636",801000,"Powiat gorzowski",2014,43195213.07
"24637",802000,"Powiat krośnieński",2014,48013188.37
"24638",803000,"Powiat międzyrzecki",2014,55665902.04
"24639",804000,"Powiat nowosolski",2014,67960394.27
"24640",805000,"Powiat słubicki",2014,38894647.76
"24641",806000,"Powiat strzelecko-drezdenecki",2014,39445935.81
