"","Kod","Nazwa","rok","POJAZDY_CTAB_samochody_cieZarowe_o_ladownosci_10_ton_i_wiekszej_szt"
"34250",3016000,"Powiat obornicki",2004,NA
"34251",3017000,"Powiat ostrowski",2004,NA
"34252",3018000,"Powiat ostrzeszowski",2004,NA
"34253",3019000,"Powiat pilski",2004,NA
"34254",3020000,"Powiat pleszewski",2004,NA
"34255",3021000,"Powiat poznański",2004,NA
"34256",3022000,"Powiat rawicki",2004,NA
"34257",3023000,"Powiat słupecki",2004,NA
"34258",3024000,"Powiat szamotulski",2004,NA
"34259",3025000,"Powiat średzki",2004,NA
"34260",3026000,"Powiat śremski",2004,NA
"34261",3027000,"Powiat turecki",2004,NA
"34262",3028000,"Powiat wągrowiecki",2004,NA
"34263",3029000,"Powiat wolsztyński",2004,NA
"34264",3030000,"Powiat wrzesiński",2004,NA
"34265",3031000,"Powiat złotowski",2004,NA
"34266",3061000,"Powiat m.Kalisz",2004,NA
"34267",3062000,"Powiat m.Konin",2004,NA
"34268",3063000,"Powiat m.Leszno",2004,NA
"34269",3064000,"Powiat m.Poznań",2004,NA
"34270",3201000,"Powiat białogardzki",2004,NA
"34271",3202000,"Powiat choszczeński",2004,NA
"34272",3203000,"Powiat drawski",2004,NA
"34273",3204000,"Powiat goleniowski",2004,NA
"34274",3205000,"Powiat gryficki",2004,NA
"34275",3206000,"Powiat gryfiński",2004,NA
"34276",3207000,"Powiat kamieński",2004,NA
"34277",3208000,"Powiat kołobrzeski",2004,NA
"34278",3209000,"Powiat koszaliński",2004,NA
"34279",3210000,"Powiat myśliborski",2004,NA
"34280",3211000,"Powiat policki",2004,NA
"34281",3212000,"Powiat pyrzycki",2004,NA
"34282",3213000,"Powiat sławieński",2004,NA
"34283",3214000,"Powiat stargardzki",2004,NA
"34284",3215000,"Powiat szczecinecki",2004,NA
"34285",3216000,"Powiat świdwiński",2004,NA
"34286",3217000,"Powiat wałecki",2004,NA
"34287",3218000,"Powiat łobeski",2004,NA
"34288",3261000,"Powiat m.Koszalin",2004,NA
"34289",3262000,"Powiat m.Szczecin",2004,NA
"34290",3263000,"Powiat m.Świnoujście",2004,NA
"34291",201000,"Powiat bolesławiecki",2005,NA
"34292",202000,"Powiat dzierżoniowski",2005,NA
"34293",203000,"Powiat głogowski",2005,NA
"34294",204000,"Powiat górowski",2005,NA
"34295",205000,"Powiat jaworski",2005,NA
"34296",206000,"Powiat jeleniogórski",2005,NA
"34297",207000,"Powiat kamiennogórski",2005,NA
"34298",208000,"Powiat kłodzki",2005,NA
"34299",209000,"Powiat legnicki",2005,NA
"34300",210000,"Powiat lubański",2005,NA
"34301",211000,"Powiat lubiński",2005,NA
"34302",212000,"Powiat lwówecki",2005,NA
"34303",213000,"Powiat milicki",2005,NA
"34304",214000,"Powiat oleśnicki",2005,NA
"34305",215000,"Powiat oławski",2005,NA
"34306",216000,"Powiat polkowicki",2005,NA
"34307",217000,"Powiat strzeliński",2005,NA
"34308",218000,"Powiat średzki",2005,NA
"34309",219000,"Powiat świdnicki",2005,NA
"34310",220000,"Powiat trzebnicki",2005,NA
"34311",221000,"Powiat wałbrzyski",2005,NA
"34312",222000,"Powiat wołowski",2005,NA
"34313",223000,"Powiat wrocławski",2005,NA
"34314",224000,"Powiat ząbkowicki",2005,NA
"34315",225000,"Powiat zgorzelecki",2005,NA
"34316",226000,"Powiat złotoryjski",2005,NA
"34317",261000,"Powiat m.Jelenia Góra",2005,NA
"34318",262000,"Powiat m.Legnica",2005,NA
"34319",263000,"Powiat m.Wałbrzych do 2002",2005,NA
"34320",264000,"Powiat m.Wrocław",2005,NA
"34321",265000,"Powiat m.Wałbrzych od 2013",2005,NA
"34322",401000,"Powiat aleksandrowski",2005,NA
"34323",402000,"Powiat brodnicki",2005,NA
"34324",403000,"Powiat bydgoski",2005,NA
"34325",404000,"Powiat chełmiński",2005,NA
"34326",405000,"Powiat golubsko-dobrzyński",2005,NA
"34327",406000,"Powiat grudziądzki",2005,NA
"34328",407000,"Powiat inowrocławski",2005,NA
"34329",408000,"Powiat lipnowski",2005,NA
"34330",409000,"Powiat mogileński",2005,NA
"34331",410000,"Powiat nakielski",2005,NA
"34332",411000,"Powiat radziejowski",2005,NA
"34333",412000,"Powiat rypiński",2005,NA
"34334",413000,"Powiat sępoleński",2005,NA
"34335",414000,"Powiat świecki",2005,NA
"34336",415000,"Powiat toruński",2005,NA
"34337",416000,"Powiat tucholski",2005,NA
"34338",417000,"Powiat wąbrzeski",2005,NA
"34339",418000,"Powiat włocławski",2005,NA
"34340",419000,"Powiat żniński",2005,NA
"34341",461000,"Powiat m.Bydgoszcz",2005,NA
"34342",462000,"Powiat m.Grudziądz",2005,NA
"34343",463000,"Powiat m.Toruń",2005,NA
"34344",464000,"Powiat m.Włocławek",2005,NA
"34345",601000,"Powiat bialski",2005,NA
"34346",602000,"Powiat biłgorajski",2005,NA
"34347",603000,"Powiat chełmski",2005,NA
"34348",604000,"Powiat hrubieszowski",2005,NA
"34349",605000,"Powiat janowski",2005,NA
"34350",606000,"Powiat krasnostawski",2005,NA
"34351",607000,"Powiat kraśnicki",2005,NA
"34352",608000,"Powiat lubartowski",2005,NA
"34353",609000,"Powiat lubelski",2005,NA
"34354",610000,"Powiat łęczyński",2005,NA
"34355",611000,"Powiat łukowski",2005,NA
"34356",612000,"Powiat opolski",2005,NA
"34357",613000,"Powiat parczewski",2005,NA
"34358",614000,"Powiat puławski",2005,NA
"34359",615000,"Powiat radzyński",2005,NA
"34360",616000,"Powiat rycki",2005,NA
"34361",617000,"Powiat świdnicki",2005,NA
"34362",618000,"Powiat tomaszowski",2005,NA
"34363",619000,"Powiat włodawski",2005,NA
"34364",620000,"Powiat zamojski",2005,NA
"34365",661000,"Powiat m.Biała Podlaska",2005,NA
"34366",662000,"Powiat m.Chełm",2005,NA
"34367",663000,"Powiat m.Lublin",2005,NA
"34368",664000,"Powiat m.Zamość",2005,NA
"34369",801000,"Powiat gorzowski",2005,NA
"34370",802000,"Powiat krośnieński",2005,NA
"34371",803000,"Powiat międzyrzecki",2005,NA
"34372",804000,"Powiat nowosolski",2005,NA
"34373",805000,"Powiat słubicki",2005,NA
"34374",806000,"Powiat strzelecko-drezdenecki",2005,NA
"34375",807000,"Powiat sulęciński",2005,NA
"34376",808000,"Powiat świebodziński",2005,NA
"34377",809000,"Powiat zielonogórski",2005,NA
"34378",810000,"Powiat żagański",2005,NA
"34379",811000,"Powiat żarski",2005,NA
"34380",812000,"Powiat wschowski",2005,NA
"34381",861000,"Powiat m.Gorzów Wielkopolski",2005,NA
"34382",862000,"Powiat m.Zielona Góra",2005,NA
"34383",1001000,"Powiat bełchatowski",2005,NA
"34384",1002000,"Powiat kutnowski",2005,NA
"34385",1003000,"Powiat łaski",2005,NA
"34386",1004000,"Powiat łęczycki",2005,NA
"34387",1005000,"Powiat łowicki",2005,NA
"34388",1006000,"Powiat łódzki wschodni",2005,NA
"34389",1007000,"Powiat opoczyński",2005,NA
"34390",1008000,"Powiat pabianicki",2005,NA
"34391",1009000,"Powiat pajęczański",2005,NA
"34392",1010000,"Powiat piotrkowski",2005,NA
"34393",1011000,"Powiat poddębicki",2005,NA
"34394",1012000,"Powiat radomszczański",2005,NA
"34395",1013000,"Powiat rawski",2005,NA
"34396",1014000,"Powiat sieradzki",2005,NA
"34397",1015000,"Powiat skierniewicki",2005,NA
"34398",1016000,"Powiat tomaszowski",2005,NA
"34399",1017000,"Powiat wieluński",2005,NA
"34400",1018000,"Powiat wieruszowski",2005,NA
"34401",1019000,"Powiat zduńskowolski",2005,NA
"34402",1020000,"Powiat zgierski",2005,NA
"34403",1021000,"Powiat brzeziński",2005,NA
"34404",1061000,"Powiat m.Łódź",2005,NA
"34405",1062000,"Powiat m.Piotrków Trybunalski",2005,NA
"34406",1063000,"Powiat m.Skierniewice",2005,NA
"34407",1201000,"Powiat bocheński",2005,NA
"34408",1202000,"Powiat brzeski",2005,NA
"34409",1203000,"Powiat chrzanowski",2005,NA
"34410",1204000,"Powiat dąbrowski",2005,NA
"34411",1205000,"Powiat gorlicki",2005,NA
"34412",1206000,"Powiat krakowski",2005,NA
"34413",1207000,"Powiat limanowski",2005,NA
"34414",1208000,"Powiat miechowski",2005,NA
"34415",1209000,"Powiat myślenicki",2005,NA
"34416",1210000,"Powiat nowosądecki",2005,NA
"34417",1211000,"Powiat nowotarski",2005,NA
"34418",1212000,"Powiat olkuski",2005,NA
"34419",1213000,"Powiat oświęcimski",2005,NA
"34420",1214000,"Powiat proszowicki",2005,NA
"34421",1215000,"Powiat suski",2005,NA
"34422",1216000,"Powiat tarnowski",2005,NA
"34423",1217000,"Powiat tatrzański",2005,NA
"34424",1218000,"Powiat wadowicki",2005,NA
"34425",1219000,"Powiat wielicki",2005,NA
"34426",1261000,"Powiat m.Kraków",2005,NA
"34427",1262000,"Powiat m.Nowy Sącz",2005,NA
"34428",1263000,"Powiat m.Tarnów",2005,NA
"34429",1401000,"Powiat białobrzeski",2005,NA
"34430",1402000,"Powiat ciechanowski",2005,NA
"34431",1403000,"Powiat garwoliński",2005,NA
"34432",1404000,"Powiat gostyniński",2005,NA
"34433",1405000,"Powiat grodziski",2005,NA
"34434",1406000,"Powiat grójecki",2005,NA
"34435",1407000,"Powiat kozienicki",2005,NA
"34436",1408000,"Powiat legionowski",2005,NA
"34437",1409000,"Powiat lipski",2005,NA
"34438",1410000,"Powiat łosicki",2005,NA
"34439",1411000,"Powiat makowski",2005,NA
"34440",1412000,"Powiat miński",2005,NA
"34441",1413000,"Powiat mławski",2005,NA
"34442",1414000,"Powiat nowodworski",2005,NA
"34443",1415000,"Powiat ostrołęcki",2005,NA
"34444",1416000,"Powiat ostrowski",2005,NA
"34445",1417000,"Powiat otwocki",2005,NA
"34446",1418000,"Powiat piaseczyński",2005,NA
"34447",1419000,"Powiat płocki",2005,NA
"34448",1420000,"Powiat płoński",2005,NA
"34449",1421000,"Powiat pruszkowski",2005,NA
"34450",1422000,"Powiat przasnyski",2005,NA
"34451",1423000,"Powiat przysuski",2005,NA
"34452",1424000,"Powiat pułtuski",2005,NA
"34453",1425000,"Powiat radomski",2005,NA
"34454",1426000,"Powiat siedlecki",2005,NA
"34455",1427000,"Powiat sierpecki",2005,NA
"34456",1428000,"Powiat sochaczewski",2005,NA
"34457",1429000,"Powiat sokołowski",2005,NA
"34458",1430000,"Powiat szydłowiecki",2005,NA
"34459",1432000,"Powiat warszawski zachodni",2005,NA
"34460",1433000,"Powiat węgrowski",2005,NA
"34461",1434000,"Powiat wołomiński",2005,NA
"34462",1435000,"Powiat wyszkowski",2005,NA
"34463",1436000,"Powiat zwoleński",2005,NA
"34464",1437000,"Powiat żuromiński",2005,NA
"34465",1438000,"Powiat żyrardowski",2005,NA
"34466",1461000,"Powiat m.Ostrołęka",2005,NA
"34467",1462000,"Powiat m.Płock",2005,NA
"34468",1463000,"Powiat m.Radom",2005,NA
"34469",1464000,"Powiat m.Siedlce",2005,NA
"34470",1465000,"Powiat m. st. Warszawa",2005,NA
"34471",1601000,"Powiat brzeski",2005,NA
"34472",1602000,"Powiat głubczycki",2005,NA
"34473",1603000,"Powiat kędzierzyńsko-kozielski",2005,NA
"34474",1604000,"Powiat kluczborski",2005,NA
"34475",1605000,"Powiat krapkowicki",2005,NA
"34476",1606000,"Powiat namysłowski",2005,NA
"34477",1607000,"Powiat nyski",2005,NA
"34478",1608000,"Powiat oleski",2005,NA
"34479",1609000,"Powiat opolski",2005,NA
"34480",1610000,"Powiat prudnicki",2005,NA
"34481",1611000,"Powiat strzelecki",2005,NA
"34482",1661000,"Powiat m.Opole",2005,NA
"34483",1801000,"Powiat bieszczadzki",2005,NA
"34484",1802000,"Powiat brzozowski",2005,NA
"34485",1803000,"Powiat dębicki",2005,NA
"34486",1804000,"Powiat jarosławski",2005,NA
"34487",1805000,"Powiat jasielski",2005,NA
"34488",1806000,"Powiat kolbuszowski",2005,NA
"34489",1807000,"Powiat krośnieński",2005,NA
"34490",1808000,"Powiat leżajski",2005,NA
"34491",1809000,"Powiat lubaczowski",2005,NA
"34492",1810000,"Powiat łańcucki",2005,NA
"34493",1811000,"Powiat mielecki",2005,NA
"34494",1812000,"Powiat niżański",2005,NA
"34495",1813000,"Powiat przemyski",2005,NA
"34496",1814000,"Powiat przeworski",2005,NA
"34497",1815000,"Powiat ropczycko-sędziszowski",2005,NA
"34498",1816000,"Powiat rzeszowski",2005,NA
"34499",1817000,"Powiat sanocki",2005,NA
"34500",1818000,"Powiat stalowowolski",2005,NA
"34501",1819000,"Powiat strzyżowski",2005,NA
"34502",1820000,"Powiat tarnobrzeski",2005,NA
"34503",1821000,"Powiat leski",2005,NA
"34504",1861000,"Powiat m.Krosno",2005,NA
"34505",1862000,"Powiat m.Przemyśl",2005,NA
"34506",1863000,"Powiat m.Rzeszów",2005,NA
"34507",1864000,"Powiat m.Tarnobrzeg",2005,NA
"34508",2001000,"Powiat augustowski",2005,NA
"34509",2002000,"Powiat białostocki",2005,NA
"34510",2003000,"Powiat bielski",2005,NA
"34511",2004000,"Powiat grajewski",2005,NA
"34512",2005000,"Powiat hajnowski",2005,NA
"34513",2006000,"Powiat kolneński",2005,NA
"34514",2007000,"Powiat łomżyński",2005,NA
"34515",2008000,"Powiat moniecki",2005,NA
"34516",2009000,"Powiat sejneński",2005,NA
"34517",2010000,"Powiat siemiatycki",2005,NA
"34518",2011000,"Powiat sokólski",2005,NA
"34519",2012000,"Powiat suwalski",2005,NA
"34520",2013000,"Powiat wysokomazowiecki",2005,NA
"34521",2014000,"Powiat zambrowski",2005,NA
"34522",2061000,"Powiat m.Białystok",2005,NA
"34523",2062000,"Powiat m.Łomża",2005,NA
"34524",2063000,"Powiat m.Suwałki",2005,NA
"34525",2201000,"Powiat bytowski",2005,NA
"34526",2202000,"Powiat chojnicki",2005,NA
"34527",2203000,"Powiat człuchowski",2005,NA
"34528",2204000,"Powiat gdański",2005,NA
"34529",2205000,"Powiat kartuski",2005,NA
"34530",2206000,"Powiat kościerski",2005,NA
"34531",2207000,"Powiat kwidzyński",2005,NA
"34532",2208000,"Powiat lęborski",2005,NA
"34533",2209000,"Powiat malborski",2005,NA
"34534",2210000,"Powiat nowodworski",2005,NA
"34535",2211000,"Powiat pucki",2005,NA
"34536",2212000,"Powiat słupski",2005,NA
"34537",2213000,"Powiat starogardzki",2005,NA
"34538",2214000,"Powiat tczewski",2005,NA
"34539",2215000,"Powiat wejherowski",2005,NA
"34540",2216000,"Powiat sztumski",2005,NA
"34541",2261000,"Powiat m.Gdańsk",2005,NA
"34542",2262000,"Powiat m.Gdynia",2005,NA
"34543",2263000,"Powiat m.Słupsk",2005,NA
"34544",2264000,"Powiat m.Sopot",2005,NA
"34545",2401000,"Powiat będziński",2005,NA
"34546",2402000,"Powiat bielski",2005,NA
"34547",2403000,"Powiat cieszyński",2005,NA
"34548",2404000,"Powiat częstochowski",2005,NA
"34549",2405000,"Powiat gliwicki",2005,NA
"34550",2406000,"Powiat kłobucki",2005,NA
"34551",2407000,"Powiat lubliniecki",2005,NA
"34552",2408000,"Powiat mikołowski",2005,NA
"34553",2409000,"Powiat myszkowski",2005,NA
"34554",2410000,"Powiat pszczyński",2005,NA
"34555",2411000,"Powiat raciborski",2005,NA
"34556",2412000,"Powiat rybnicki",2005,NA
"34557",2413000,"Powiat tarnogórski",2005,NA
"34558",2414000,"Powiat bieruńsko-lędziński",2005,NA
"34559",2415000,"Powiat wodzisławski",2005,NA
"34560",2416000,"Powiat zawierciański",2005,NA
"34561",2417000,"Powiat żywiecki",2005,NA
"34562",2461000,"Powiat m.Bielsko-Biała",2005,NA
"34563",2462000,"Powiat m.Bytom",2005,NA
"34564",2463000,"Powiat m.Chorzów",2005,NA
"34565",2464000,"Powiat m.Częstochowa",2005,NA
"34566",2465000,"Powiat m.Dąbrowa Górnicza",2005,NA
"34567",2466000,"Powiat m.Gliwice",2005,NA
"34568",2467000,"Powiat m.Jastrzębie-Zdrój",2005,NA
"34569",2468000,"Powiat m.Jaworzno",2005,NA
"34570",2469000,"Powiat m.Katowice",2005,NA
"34571",2470000,"Powiat m.Mysłowice",2005,NA
"34572",2471000,"Powiat m.Piekary Śląskie",2005,NA
"34573",2472000,"Powiat m.Ruda Śląska",2005,NA
"34574",2473000,"Powiat m.Rybnik",2005,NA
"34575",2474000,"Powiat m.Siemianowice Śląskie",2005,NA
"34576",2475000,"Powiat m.Sosnowiec",2005,NA
"34577",2476000,"Powiat m.Świętochłowice",2005,NA
"34578",2477000,"Powiat m.Tychy",2005,NA
"34579",2478000,"Powiat m.Zabrze",2005,NA
"34580",2479000,"Powiat m.Żory",2005,NA
"34581",2601000,"Powiat buski",2005,NA
"34582",2602000,"Powiat jędrzejowski",2005,NA
"34583",2603000,"Powiat kazimierski",2005,NA
"34584",2604000,"Powiat kielecki",2005,NA
"34585",2605000,"Powiat konecki",2005,NA
"34586",2606000,"Powiat opatowski",2005,NA
"34587",2607000,"Powiat ostrowiecki",2005,NA
"34588",2608000,"Powiat pińczowski",2005,NA
"34589",2609000,"Powiat sandomierski",2005,NA
"34590",2610000,"Powiat skarżyski",2005,NA
"34591",2611000,"Powiat starachowicki",2005,NA
"34592",2612000,"Powiat staszowski",2005,NA
"34593",2613000,"Powiat włoszczowski",2005,NA
"34594",2661000,"Powiat m.Kielce",2005,NA
"34595",2801000,"Powiat bartoszycki",2005,NA
"34596",2802000,"Powiat braniewski",2005,NA
"34597",2803000,"Powiat działdowski",2005,NA
"34598",2804000,"Powiat elbląski",2005,NA
"34599",2805000,"Powiat ełcki",2005,NA
"34600",2806000,"Powiat giżycki",2005,NA
"34601",2807000,"Powiat iławski",2005,NA
"34602",2808000,"Powiat kętrzyński",2005,NA
"34603",2809000,"Powiat lidzbarski",2005,NA
"34604",2810000,"Powiat mrągowski",2005,NA
"34605",2811000,"Powiat nidzicki",2005,NA
"34606",2812000,"Powiat nowomiejski",2005,NA
"34607",2813000,"Powiat olecki",2005,NA
"34608",2814000,"Powiat olsztyński",2005,NA
"34609",2815000,"Powiat ostródzki",2005,NA
"34610",2816000,"Powiat piski",2005,NA
"34611",2817000,"Powiat szczycieński",2005,NA
"34612",2818000,"Powiat gołdapski",2005,NA
"34613",2819000,"Powiat węgorzewski",2005,NA
"34614",2861000,"Powiat m.Elbląg",2005,NA
"34615",2862000,"Powiat m.Olsztyn",2005,NA
"34616",3001000,"Powiat chodzieski",2005,NA
"34617",3002000,"Powiat czarnkowsko-trzcianecki",2005,NA
"34618",3003000,"Powiat gnieźnieński",2005,NA
"34619",3004000,"Powiat gostyński",2005,NA
"34620",3005000,"Powiat grodziski",2005,NA
"34621",3006000,"Powiat jarociński",2005,NA
"34622",3007000,"Powiat kaliski",2005,NA
"34623",3008000,"Powiat kępiński",2005,NA
"34624",3009000,"Powiat kolski",2005,NA
"34625",3010000,"Powiat koniński",2005,NA
"34626",3011000,"Powiat kościański",2005,NA
"34627",3012000,"Powiat krotoszyński",2005,NA
"34628",3013000,"Powiat leszczyński",2005,NA
"34629",3014000,"Powiat międzychodzki",2005,NA
"34630",3015000,"Powiat nowotomyski",2005,NA
"34631",3016000,"Powiat obornicki",2005,NA
"34632",3017000,"Powiat ostrowski",2005,NA
"34633",3018000,"Powiat ostrzeszowski",2005,NA
"34634",3019000,"Powiat pilski",2005,NA
"34635",3020000,"Powiat pleszewski",2005,NA
"34636",3021000,"Powiat poznański",2005,NA
"34637",3022000,"Powiat rawicki",2005,NA
"34638",3023000,"Powiat słupecki",2005,NA
"34639",3024000,"Powiat szamotulski",2005,NA
"34640",3025000,"Powiat średzki",2005,NA
"34641",3026000,"Powiat śremski",2005,NA
"34642",3027000,"Powiat turecki",2005,NA
"34643",3028000,"Powiat wągrowiecki",2005,NA
"34644",3029000,"Powiat wolsztyński",2005,NA
"34645",3030000,"Powiat wrzesiński",2005,NA
"34646",3031000,"Powiat złotowski",2005,NA
"34647",3061000,"Powiat m.Kalisz",2005,NA
"34648",3062000,"Powiat m.Konin",2005,NA
"34649",3063000,"Powiat m.Leszno",2005,NA
"34650",3064000,"Powiat m.Poznań",2005,NA
"34651",3201000,"Powiat białogardzki",2005,NA
"34652",3202000,"Powiat choszczeński",2005,NA
"34653",3203000,"Powiat drawski",2005,NA
"34654",3204000,"Powiat goleniowski",2005,NA
"34655",3205000,"Powiat gryficki",2005,NA
"34656",3206000,"Powiat gryfiński",2005,NA
"34657",3207000,"Powiat kamieński",2005,NA
"34658",3208000,"Powiat kołobrzeski",2005,NA
"34659",3209000,"Powiat koszaliński",2005,NA
"34660",3210000,"Powiat myśliborski",2005,NA
"34661",3211000,"Powiat policki",2005,NA
"34662",3212000,"Powiat pyrzycki",2005,NA
"34663",3213000,"Powiat sławieński",2005,NA
"34664",3214000,"Powiat stargardzki",2005,NA
"34665",3215000,"Powiat szczecinecki",2005,NA
"34666",3216000,"Powiat świdwiński",2005,NA
"34667",3217000,"Powiat wałecki",2005,NA
"34668",3218000,"Powiat łobeski",2005,NA
"34669",3261000,"Powiat m.Koszalin",2005,NA
"34670",3262000,"Powiat m.Szczecin",2005,NA
"34671",3263000,"Powiat m.Świnoujście",2005,NA
"34672",201000,"Powiat bolesławiecki",2006,NA
"34673",202000,"Powiat dzierżoniowski",2006,NA
"34674",203000,"Powiat głogowski",2006,NA
"34675",204000,"Powiat górowski",2006,NA
"34676",205000,"Powiat jaworski",2006,NA
"34677",206000,"Powiat jeleniogórski",2006,NA
"34678",207000,"Powiat kamiennogórski",2006,NA
"34679",208000,"Powiat kłodzki",2006,NA
"34680",209000,"Powiat legnicki",2006,NA
"34681",210000,"Powiat lubański",2006,NA
"34682",211000,"Powiat lubiński",2006,NA
"34683",212000,"Powiat lwówecki",2006,NA
"34684",213000,"Powiat milicki",2006,NA
"34685",214000,"Powiat oleśnicki",2006,NA
"34686",215000,"Powiat oławski",2006,NA
"34687",216000,"Powiat polkowicki",2006,NA
"34688",217000,"Powiat strzeliński",2006,NA
"34689",218000,"Powiat średzki",2006,NA
"34690",219000,"Powiat świdnicki",2006,NA
"34691",220000,"Powiat trzebnicki",2006,NA
"34692",221000,"Powiat wałbrzyski",2006,NA
"34693",222000,"Powiat wołowski",2006,NA
"34694",223000,"Powiat wrocławski",2006,NA
"34695",224000,"Powiat ząbkowicki",2006,NA
"34696",225000,"Powiat zgorzelecki",2006,NA
"34697",226000,"Powiat złotoryjski",2006,NA
"34698",261000,"Powiat m.Jelenia Góra",2006,NA
"34699",262000,"Powiat m.Legnica",2006,NA
"34700",263000,"Powiat m.Wałbrzych do 2002",2006,NA
"34701",264000,"Powiat m.Wrocław",2006,NA
"34702",265000,"Powiat m.Wałbrzych od 2013",2006,NA
"34703",401000,"Powiat aleksandrowski",2006,NA
"34704",402000,"Powiat brodnicki",2006,NA
"34705",403000,"Powiat bydgoski",2006,NA
"34706",404000,"Powiat chełmiński",2006,NA
"34707",405000,"Powiat golubsko-dobrzyński",2006,NA
"34708",406000,"Powiat grudziądzki",2006,NA
"34709",407000,"Powiat inowrocławski",2006,NA
"34710",408000,"Powiat lipnowski",2006,NA
"34711",409000,"Powiat mogileński",2006,NA
"34712",410000,"Powiat nakielski",2006,NA
"34713",411000,"Powiat radziejowski",2006,NA
"34714",412000,"Powiat rypiński",2006,NA
"34715",413000,"Powiat sępoleński",2006,NA
