"","Kod","Nazwa","rok","ludnosc_grupy_ekonomiczne_w_wieku_przedprodukcyjnym_proc"
"5997",2471000,"Powiat m.Piekary Śląskie",2017,16.3
"5998",2472000,"Powiat m.Ruda Śląska",2017,17.7
"5999",2473000,"Powiat m.Rybnik",2017,18.1
"6000",2474000,"Powiat m.Siemianowice Śląskie",2017,16.2
"6001",2475000,"Powiat m.Sosnowiec",2017,14.4
"6002",2476000,"Powiat m.Świętochłowice",2017,16.8
"6003",2477000,"Powiat m.Tychy",2017,17.3
"6004",2478000,"Powiat m.Zabrze",2017,15.7
"6005",2479000,"Powiat m.Żory",2017,19.3
"6006",2601000,"Powiat buski",2017,16.3
"6007",2602000,"Powiat jędrzejowski",2017,17.8
"6008",2603000,"Powiat kazimierski",2017,15
"6009",2604000,"Powiat kielecki",2017,19.1
"6010",2605000,"Powiat konecki",2017,16.1
"6011",2606000,"Powiat opatowski",2017,16.6
"6012",2607000,"Powiat ostrowiecki",2017,15.1
"6013",2608000,"Powiat pińczowski",2017,15.8
"6014",2609000,"Powiat sandomierski",2017,16.3
"6015",2610000,"Powiat skarżyski",2017,14.6
"6016",2611000,"Powiat starachowicki",2017,16
"6017",2612000,"Powiat staszowski",2017,17.4
"6018",2613000,"Powiat włoszczowski",2017,17.6
"6019",2661000,"Powiat m.Kielce",2017,15.8
"6020",2801000,"Powiat bartoszycki",2017,17.4
"6021",2802000,"Powiat braniewski",2017,17.3
"6022",2803000,"Powiat działdowski",2017,19.5
"6023",2804000,"Powiat elbląski",2017,19.2
"6024",2805000,"Powiat ełcki",2017,19.6
"6025",2806000,"Powiat giżycki",2017,17.6
"6026",2807000,"Powiat iławski",2017,19.9
"6027",2808000,"Powiat kętrzyński",2017,17.1
"6028",2809000,"Powiat lidzbarski",2017,17.8
"6029",2810000,"Powiat mrągowski",2017,18
"6030",2811000,"Powiat nidzicki",2017,18.8
"6031",2812000,"Powiat nowomiejski",2017,20.7
"6032",2813000,"Powiat olecki",2017,19.4
"6033",2814000,"Powiat olsztyński",2017,19.1
"6034",2815000,"Powiat ostródzki",2017,18.8
"6035",2816000,"Powiat piski",2017,18.4
"6036",2817000,"Powiat szczycieński",2017,18.6
"6037",2818000,"Powiat gołdapski",2017,19.2
"6038",2819000,"Powiat węgorzewski",2017,16.9
"6039",2861000,"Powiat m.Elbląg",2017,16.5
"6040",2862000,"Powiat m.Olsztyn",2017,17.2
"6041",3001000,"Powiat chodzieski",2017,19.3
"6042",3002000,"Powiat czarnkowsko-trzcianecki",2017,19.7
"6043",3003000,"Powiat gnieźnieński",2017,19.8
"6044",3004000,"Powiat gostyński",2017,19.6
"6045",3005000,"Powiat grodziski",2017,21.4
"6046",3006000,"Powiat jarociński",2017,19.5
"6047",3007000,"Powiat kaliski",2017,19.3
"6048",3008000,"Powiat kępiński",2017,19.5
"6049",3009000,"Powiat kolski",2017,18.1
"6050",3010000,"Powiat koniński",2017,19.5
"6051",3011000,"Powiat kościański",2017,19.1
"6052",3012000,"Powiat krotoszyński",2017,19.8
"6053",3013000,"Powiat leszczyński",2017,21.7
"6054",3014000,"Powiat międzychodzki",2017,19.2
"6055",3015000,"Powiat nowotomyski",2017,20.8
"6056",3016000,"Powiat obornicki",2017,20.7
"6057",3017000,"Powiat ostrowski",2017,18.6
"6058",3018000,"Powiat ostrzeszowski",2017,19.4
"6059",3019000,"Powiat pilski",2017,18.7
"6060",3020000,"Powiat pleszewski",2017,19.5
"6061",3021000,"Powiat poznański",2017,22.6
"6062",3022000,"Powiat rawicki",2017,20.2
"6063",3023000,"Powiat słupecki",2017,18.6
"6064",3024000,"Powiat szamotulski",2017,20.2
"6065",3025000,"Powiat średzki",2017,20.3
"6066",3026000,"Powiat śremski",2017,20.3
"6067",3027000,"Powiat turecki",2017,19.1
"6068",3028000,"Powiat wągrowiecki",2017,20.4
"6069",3029000,"Powiat wolsztyński",2017,20.9
"6070",3030000,"Powiat wrzesiński",2017,19.7
"6071",3031000,"Powiat złotowski",2017,19.4
"6072",3061000,"Powiat m.Kalisz",2017,16.7
"6073",3062000,"Powiat m.Konin",2017,15.4
"6074",3063000,"Powiat m.Leszno",2017,18.3
"6075",3064000,"Powiat m.Poznań",2017,16.5
"6076",3201000,"Powiat białogardzki",2017,17.9
"6077",3202000,"Powiat choszczeński",2017,17.8
"6078",3203000,"Powiat drawski",2017,18.1
"6079",3204000,"Powiat goleniowski",2017,18.8
"6080",3205000,"Powiat gryficki",2017,17.9
"6081",3206000,"Powiat gryfiński",2017,18
"6082",3207000,"Powiat kamieński",2017,16.2
"6083",3208000,"Powiat kołobrzeski",2017,16.8
"6084",3209000,"Powiat koszaliński",2017,18.2
"6085",3210000,"Powiat myśliborski",2017,17.8
"6086",3211000,"Powiat policki",2017,20.2
"6087",3212000,"Powiat pyrzycki",2017,17.7
"6088",3213000,"Powiat sławieński",2017,18.4
"6089",3214000,"Powiat stargardzki",2017,17.9
"6090",3215000,"Powiat szczecinecki",2017,17.6
"6091",3216000,"Powiat świdwiński",2017,17.4
"6092",3217000,"Powiat wałecki",2017,18
"6093",3218000,"Powiat łobeski",2017,18
"6094",3261000,"Powiat m.Koszalin",2017,16
"6095",3262000,"Powiat m.Szczecin",2017,16
"6096",3263000,"Powiat m.Świnoujście",2017,14.3
"6097",201000,"Powiat bolesławiecki",2018,17.7
"6098",202000,"Powiat dzierżoniowski",2018,15.5
"6099",203000,"Powiat głogowski",2018,18.2
"6100",204000,"Powiat górowski",2018,18.3
"6101",205000,"Powiat jaworski",2018,16.6
"6102",206000,"Powiat jeleniogórski",2018,15.6
"6103",207000,"Powiat kamiennogórski",2018,16.3
"6104",208000,"Powiat kłodzki",2018,15.3
"6105",209000,"Powiat legnicki",2018,18
"6106",210000,"Powiat lubański",2018,16.1
"6107",211000,"Powiat lubiński",2018,17.4
"6108",212000,"Powiat lwówecki",2018,16.2
"6109",213000,"Powiat milicki",2018,19.7
"6110",214000,"Powiat oleśnicki",2018,18.7
"6111",215000,"Powiat oławski",2018,18.4
"6112",216000,"Powiat polkowicki",2018,19.2
"6113",217000,"Powiat strzeliński",2018,17.4
"6114",218000,"Powiat średzki",2018,18.8
"6115",219000,"Powiat świdnicki",2018,16.4
"6116",220000,"Powiat trzebnicki",2018,18.9
"6117",221000,"Powiat wałbrzyski",2018,15.6
"6118",222000,"Powiat wołowski",2018,17
"6119",223000,"Powiat wrocławski",2018,21.9
"6120",224000,"Powiat ząbkowicki",2018,15.8
"6121",225000,"Powiat zgorzelecki",2018,16
"6122",226000,"Powiat złotoryjski",2018,16.7
"6123",261000,"Powiat m.Jelenia Góra",2018,14.4
"6124",262000,"Powiat m.Legnica",2018,16.5
"6125",263000,"Powiat m.Wałbrzych do 2002",2018,NA
"6126",264000,"Powiat m.Wrocław",2018,16.6
"6127",265000,"Powiat m.Wałbrzych od 2013",2018,14.6
"6128",401000,"Powiat aleksandrowski",2018,17.3
"6129",402000,"Powiat brodnicki",2018,20.3
"6130",403000,"Powiat bydgoski",2018,20.4
"6131",404000,"Powiat chełmiński",2018,19.1
"6132",405000,"Powiat golubsko-dobrzyński",2018,19.2
"6133",406000,"Powiat grudziądzki",2018,20.3
"6134",407000,"Powiat inowrocławski",2018,16.8
"6135",408000,"Powiat lipnowski",2018,19.4
"6136",409000,"Powiat mogileński",2018,17.8
"6137",410000,"Powiat nakielski",2018,19.6
"6138",411000,"Powiat radziejowski",2018,16.8
"6139",412000,"Powiat rypiński",2018,19.2
"6140",413000,"Powiat sępoleński",2018,19.4
"6141",414000,"Powiat świecki",2018,19.1
"6142",415000,"Powiat toruński",2018,21.4
"6143",416000,"Powiat tucholski",2018,20.2
"6144",417000,"Powiat wąbrzeski",2018,18.6
"6145",418000,"Powiat włocławski",2018,17.5
"6146",419000,"Powiat żniński",2018,18.7
"6147",461000,"Powiat m.Bydgoszcz",2018,16
"6148",462000,"Powiat m.Grudziądz",2018,17.5
"6149",463000,"Powiat m.Toruń",2018,16.8
"6150",464000,"Powiat m.Włocławek",2018,15.9
"6151",601000,"Powiat bialski",2018,19
"6152",602000,"Powiat biłgorajski",2018,17.7
"6153",603000,"Powiat chełmski",2018,18
"6154",604000,"Powiat hrubieszowski",2018,16
"6155",605000,"Powiat janowski",2018,17.4
"6156",606000,"Powiat krasnostawski",2018,15.6
"6157",607000,"Powiat kraśnicki",2018,16.6
"6158",608000,"Powiat lubartowski",2018,18.6
"6159",609000,"Powiat lubelski",2018,19.7
"6160",610000,"Powiat łęczyński",2018,19.4
"6161",611000,"Powiat łukowski",2018,20.6
"6162",612000,"Powiat opolski",2018,17.2
"6163",613000,"Powiat parczewski",2018,17.8
"6164",614000,"Powiat puławski",2018,16.8
"6165",615000,"Powiat radzyński",2018,19.1
"6166",616000,"Powiat rycki",2018,17.8
"6167",617000,"Powiat świdnicki",2018,17.2
"6168",618000,"Powiat tomaszowski",2018,16.6
"6169",619000,"Powiat włodawski",2018,17.5
"6170",620000,"Powiat zamojski",2018,16.9
"6171",661000,"Powiat m.Biała Podlaska",2018,18
"6172",662000,"Powiat m.Chełm",2018,15.3
"6173",663000,"Powiat m.Lublin",2018,17
"6174",664000,"Powiat m.Zamość",2018,16.3
"6175",801000,"Powiat gorzowski",2018,19.4
"6176",802000,"Powiat krośnieński",2018,17.4
"6177",803000,"Powiat międzyrzecki",2018,17.7
"6178",804000,"Powiat nowosolski",2018,18.2
"6179",805000,"Powiat słubicki",2018,18.7
"6180",806000,"Powiat strzelecko-drezdenecki",2018,18.6
"6181",807000,"Powiat sulęciński",2018,18.6
"6182",808000,"Powiat świebodziński",2018,18.5
"6183",809000,"Powiat zielonogórski",2018,18.4
"6184",810000,"Powiat żagański",2018,17.3
"6185",811000,"Powiat żarski",2018,17.6
"6186",812000,"Powiat wschowski",2018,19.3
"6187",861000,"Powiat m.Gorzów Wielkopolski",2018,17.5
"6188",862000,"Powiat m.Zielona Góra",2018,17.8
"6189",1001000,"Powiat bełchatowski",2018,18.6
"6190",1002000,"Powiat kutnowski",2018,15.8
"6191",1003000,"Powiat łaski",2018,17
"6192",1004000,"Powiat łęczycki",2018,16.7
"6193",1005000,"Powiat łowicki",2018,17.6
"6194",1006000,"Powiat łódzki wschodni",2018,18.8
"6195",1007000,"Powiat opoczyński",2018,19.2
"6196",1008000,"Powiat pabianicki",2018,16.5
"6197",1009000,"Powiat pajęczański",2018,17.1
"6198",1010000,"Powiat piotrkowski",2018,19.3
"6199",1011000,"Powiat poddębicki",2018,17
"6200",1012000,"Powiat radomszczański",2018,16.9
"6201",1013000,"Powiat rawski",2018,18.6
"6202",1014000,"Powiat sieradzki",2018,17.7
"6203",1015000,"Powiat skierniewicki",2018,19.3
"6204",1016000,"Powiat tomaszowski",2018,17.9
"6205",1017000,"Powiat wieluński",2018,17.8
"6206",1018000,"Powiat wieruszowski",2018,18.7
"6207",1019000,"Powiat zduńskowolski",2018,17.9
"6208",1020000,"Powiat zgierski",2018,17.4
"6209",1021000,"Powiat brzeziński",2018,17.6
"6210",1061000,"Powiat m.Łódź",2018,14.9
"6211",1062000,"Powiat m.Piotrków Trybunalski",2018,17.5
"6212",1063000,"Powiat m.Skierniewice",2018,18.5
"6213",1201000,"Powiat bocheński",2018,20.8
"6214",1202000,"Powiat brzeski",2018,19.6
"6215",1203000,"Powiat chrzanowski",2018,16.4
"6216",1204000,"Powiat dąbrowski",2018,17.8
"6217",1205000,"Powiat gorlicki",2018,19.4
"6218",1206000,"Powiat krakowski",2018,19.9
"6219",1207000,"Powiat limanowski",2018,23.1
"6220",1208000,"Powiat miechowski",2018,17.1
"6221",1209000,"Powiat myślenicki",2018,21.4
"6222",1210000,"Powiat nowosądecki",2018,22.7
"6223",1211000,"Powiat nowotarski",2018,20.1
"6224",1212000,"Powiat olkuski",2018,16.6
"6225",1213000,"Powiat oświęcimski",2018,17.6
"6226",1214000,"Powiat proszowicki",2018,17.6
"6227",1215000,"Powiat suski",2018,19.8
"6228",1216000,"Powiat tarnowski",2018,19.4
"6229",1217000,"Powiat tatrzański",2018,19.2
"6230",1218000,"Powiat wadowicki",2018,19.8
"6231",1219000,"Powiat wielicki",2018,21
"6232",1261000,"Powiat m.Kraków",2018,16.9
"6233",1262000,"Powiat m.Nowy Sącz",2018,18.8
"6234",1263000,"Powiat m.Tarnów",2018,15.7
"6235",1401000,"Powiat białobrzeski",2018,20.5
"6236",1402000,"Powiat ciechanowski",2018,18.2
"6237",1403000,"Powiat garwoliński",2018,21.4
"6238",1404000,"Powiat gostyniński",2018,16.7
"6239",1405000,"Powiat grodziski",2018,21
"6240",1406000,"Powiat grójecki",2018,19.1
"6241",1407000,"Powiat kozienicki",2018,17.5
"6242",1408000,"Powiat legionowski",2018,21.1
"6243",1409000,"Powiat lipski",2018,16.5
"6244",1410000,"Powiat łosicki",2018,18.3
"6245",1411000,"Powiat makowski",2018,19
"6246",1412000,"Powiat miński",2018,20.7
"6247",1413000,"Powiat mławski",2018,18.6
"6248",1414000,"Powiat nowodworski",2018,18.9
"6249",1415000,"Powiat ostrołęcki",2018,20.3
"6250",1416000,"Powiat ostrowski",2018,18.1
"6251",1417000,"Powiat otwocki",2018,19.9
"6252",1418000,"Powiat piaseczyński",2018,22.4
"6253",1419000,"Powiat płocki",2018,18.6
"6254",1420000,"Powiat płoński",2018,18.5
"6255",1421000,"Powiat pruszkowski",2018,19.9
"6256",1422000,"Powiat przasnyski",2018,20.1
"6257",1423000,"Powiat przysuski",2018,17.7
"6258",1424000,"Powiat pułtuski",2018,19.3
"6259",1425000,"Powiat radomski",2018,20.1
"6260",1426000,"Powiat siedlecki",2018,19.8
"6261",1427000,"Powiat sierpecki",2018,18.4
"6262",1428000,"Powiat sochaczewski",2018,19
"6263",1429000,"Powiat sokołowski",2018,17.4
"6264",1430000,"Powiat szydłowiecki",2018,18.3
"6265",1432000,"Powiat warszawski zachodni",2018,20.4
"6266",1433000,"Powiat węgrowski",2018,18.9
"6267",1434000,"Powiat wołomiński",2018,22.5
"6268",1435000,"Powiat wyszkowski",2018,20.4
"6269",1436000,"Powiat zwoleński",2018,18.7
"6270",1437000,"Powiat żuromiński",2018,18.4
"6271",1438000,"Powiat żyrardowski",2018,19
"6272",1461000,"Powiat m.Ostrołęka",2018,18.5
"6273",1462000,"Powiat m.Płock",2018,17.2
"6274",1463000,"Powiat m.Radom",2018,17.3
"6275",1464000,"Powiat m.Siedlce",2018,20.2
"6276",1465000,"Powiat m. st. Warszawa",2018,17.9
"6277",1601000,"Powiat brzeski",2018,17.3
"6278",1602000,"Powiat głubczycki",2018,15.7
"6279",1603000,"Powiat kędzierzyńsko-kozielski",2018,15.2
"6280",1604000,"Powiat kluczborski",2018,15.5
"6281",1605000,"Powiat krapkowicki",2018,15.5
"6282",1606000,"Powiat namysłowski",2018,17.5
"6283",1607000,"Powiat nyski",2018,15.4
"6284",1608000,"Powiat oleski",2018,16
"6285",1609000,"Powiat opolski",2018,15.9
"6286",1610000,"Powiat prudnicki",2018,16.3
"6287",1611000,"Powiat strzelecki",2018,15.9
"6288",1661000,"Powiat m.Opole",2018,15.9
"6289",1801000,"Powiat bieszczadzki",2018,17
"6290",1802000,"Powiat brzozowski",2018,19.3
"6291",1803000,"Powiat dębicki",2018,19.1
"6292",1804000,"Powiat jarosławski",2018,18
"6293",1805000,"Powiat jasielski",2018,17.2
"6294",1806000,"Powiat kolbuszowski",2018,18
"6295",1807000,"Powiat krośnieński",2018,18.9
"6296",1808000,"Powiat leżajski",2018,18.2
"6297",1809000,"Powiat lubaczowski",2018,17.1
"6298",1810000,"Powiat łańcucki",2018,19.7
"6299",1811000,"Powiat mielecki",2018,18.6
"6300",1812000,"Powiat niżański",2018,16.8
"6301",1813000,"Powiat przemyski",2018,18.3
"6302",1814000,"Powiat przeworski",2018,18.5
"6303",1815000,"Powiat ropczycko-sędziszowski",2018,20.2
"6304",1816000,"Powiat rzeszowski",2018,20
"6305",1817000,"Powiat sanocki",2018,17.7
"6306",1818000,"Powiat stalowowolski",2018,16.4
"6307",1819000,"Powiat strzyżowski",2018,18.2
"6308",1820000,"Powiat tarnobrzeski",2018,16.8
"6309",1821000,"Powiat leski",2018,16.7
"6310",1861000,"Powiat m.Krosno",2018,16.4
"6311",1862000,"Powiat m.Przemyśl",2018,16.1
"6312",1863000,"Powiat m.Rzeszów",2018,18.6
"6313",1864000,"Powiat m.Tarnobrzeg",2018,15.5
"6314",2001000,"Powiat augustowski",2018,17.2
"6315",2002000,"Powiat białostocki",2018,18.2
"6316",2003000,"Powiat bielski",2018,16.1
"6317",2004000,"Powiat grajewski",2018,17.6
"6318",2005000,"Powiat hajnowski",2018,14.3
"6319",2006000,"Powiat kolneński",2018,17.9
"6320",2007000,"Powiat łomżyński",2018,18.5
"6321",2008000,"Powiat moniecki",2018,16
"6322",2009000,"Powiat sejneński",2018,16.4
"6323",2010000,"Powiat siemiatycki",2018,14.9
"6324",2011000,"Powiat sokólski",2018,16.1
"6325",2012000,"Powiat suwalski",2018,19.1
"6326",2013000,"Powiat wysokomazowiecki",2018,18.1
"6327",2014000,"Powiat zambrowski",2018,18
"6328",2061000,"Powiat m.Białystok",2018,17.7
"6329",2062000,"Powiat m.Łomża",2018,17.5
"6330",2063000,"Powiat m.Suwałki",2018,18.9
"6331",2201000,"Powiat bytowski",2018,20.7
"6332",2202000,"Powiat chojnicki",2018,21
"6333",2203000,"Powiat człuchowski",2018,19
"6334",2204000,"Powiat gdański",2018,22.4
"6335",2205000,"Powiat kartuski",2018,26
"6336",2206000,"Powiat kościerski",2018,22.3
"6337",2207000,"Powiat kwidzyński",2018,20.2
"6338",2208000,"Powiat lęborski",2018,19.7
"6339",2209000,"Powiat malborski",2018,18.4
"6340",2210000,"Powiat nowodworski",2018,18.3
"6341",2211000,"Powiat pucki",2018,21.6
"6342",2212000,"Powiat słupski",2018,19.4
"6343",2213000,"Powiat starogardzki",2018,20.7
"6344",2214000,"Powiat tczewski",2018,20
"6345",2215000,"Powiat wejherowski",2018,22.7
"6346",2216000,"Powiat sztumski",2018,19.2
"6347",2261000,"Powiat m.Gdańsk",2018,17.5
"6348",2262000,"Powiat m.Gdynia",2018,16.3
"6349",2263000,"Powiat m.Słupsk",2018,16
"6350",2264000,"Powiat m.Sopot",2018,12.7
"6351",2401000,"Powiat będziński",2018,16
"6352",2402000,"Powiat bielski",2018,19.5
"6353",2403000,"Powiat cieszyński",2018,18.9
"6354",2404000,"Powiat częstochowski",2018,16.8
"6355",2405000,"Powiat gliwicki",2018,17.8
"6356",2406000,"Powiat kłobucki",2018,17
"6357",2407000,"Powiat lubliniecki",2018,17.9
"6358",2408000,"Powiat mikołowski",2018,19.5
"6359",2409000,"Powiat myszkowski",2018,16.8
"6360",2410000,"Powiat pszczyński",2018,20.6
"6361",2411000,"Powiat raciborski",2018,15.9
"6362",2412000,"Powiat rybnicki",2018,19.4
"6363",2413000,"Powiat tarnogórski",2018,17
"6364",2414000,"Powiat bieruńsko-lędziński",2018,19.6
"6365",2415000,"Powiat wodzisławski",2018,18.1
"6366",2416000,"Powiat zawierciański",2018,15.8
"6367",2417000,"Powiat żywiecki",2018,18.6
"6368",2461000,"Powiat m.Bielsko-Biała",2018,17.3
"6369",2462000,"Powiat m.Bytom",2018,15.8
"6370",2463000,"Powiat m.Chorzów",2018,17.2
"6371",2464000,"Powiat m.Częstochowa",2018,15.3
"6372",2465000,"Powiat m.Dąbrowa Górnicza",2018,15.6
"6373",2466000,"Powiat m.Gliwice",2018,16.4
"6374",2467000,"Powiat m.Jastrzębie-Zdrój",2018,17.2
"6375",2468000,"Powiat m.Jaworzno",2018,16.2
"6376",2469000,"Powiat m.Katowice",2018,14.9
"6377",2470000,"Powiat m.Mysłowice",2018,17.9
"6378",2471000,"Powiat m.Piekary Śląskie",2018,16.4
"6379",2472000,"Powiat m.Ruda Śląska",2018,17.8
"6380",2473000,"Powiat m.Rybnik",2018,18.3
"6381",2474000,"Powiat m.Siemianowice Śląskie",2018,16.4
"6382",2475000,"Powiat m.Sosnowiec",2018,14.5
"6383",2476000,"Powiat m.Świętochłowice",2018,16.9
"6384",2477000,"Powiat m.Tychy",2018,17.4
"6385",2478000,"Powiat m.Zabrze",2018,15.7
"6386",2479000,"Powiat m.Żory",2018,19.3
"6387",2601000,"Powiat buski",2018,16.3
"6388",2602000,"Powiat jędrzejowski",2018,17.8
"6389",2603000,"Powiat kazimierski",2018,14.9
"6390",2604000,"Powiat kielecki",2018,19
"6391",2605000,"Powiat konecki",2018,15.9
"6392",2606000,"Powiat opatowski",2018,16.4
"6393",2607000,"Powiat ostrowiecki",2018,15
"6394",2608000,"Powiat pińczowski",2018,15.7
"6395",2609000,"Powiat sandomierski",2018,16.1
"6396",2610000,"Powiat skarżyski",2018,14.6
"6397",2611000,"Powiat starachowicki",2018,16
"6398",2612000,"Powiat staszowski",2018,17.3
"6399",2613000,"Powiat włoszczowski",2018,17.5
"6400",2661000,"Powiat m.Kielce",2018,15.9
"6401",2801000,"Powiat bartoszycki",2018,17.4
"6402",2802000,"Powiat braniewski",2018,17.1
"6403",2803000,"Powiat działdowski",2018,19.4
"6404",2804000,"Powiat elbląski",2018,19
"6405",2805000,"Powiat ełcki",2018,19.6
"6406",2806000,"Powiat giżycki",2018,17.5
"6407",2807000,"Powiat iławski",2018,19.9
"6408",2808000,"Powiat kętrzyński",2018,17
"6409",2809000,"Powiat lidzbarski",2018,17.6
"6410",2810000,"Powiat mrągowski",2018,17.8
"6411",2811000,"Powiat nidzicki",2018,18.8
"6412",2812000,"Powiat nowomiejski",2018,20.6
"6413",2813000,"Powiat olecki",2018,19.2
"6414",2814000,"Powiat olsztyński",2018,19
"6415",2815000,"Powiat ostródzki",2018,18.7
"6416",2816000,"Powiat piski",2018,18.4
"6417",2817000,"Powiat szczycieński",2018,18.6
"6418",2818000,"Powiat gołdapski",2018,19.2
"6419",2819000,"Powiat węgorzewski",2018,16.7
"6420",2861000,"Powiat m.Elbląg",2018,16.4
"6421",2862000,"Powiat m.Olsztyn",2018,17.5
"6422",3001000,"Powiat chodzieski",2018,19.1
"6423",3002000,"Powiat czarnkowsko-trzcianecki",2018,19.5
"6424",3003000,"Powiat gnieźnieński",2018,19.9
"6425",3004000,"Powiat gostyński",2018,19.8
"6426",3005000,"Powiat grodziski",2018,21.5
"6427",3006000,"Powiat jarociński",2018,19.5
"6428",3007000,"Powiat kaliski",2018,19.2
"6429",3008000,"Powiat kępiński",2018,19.5
"6430",3009000,"Powiat kolski",2018,18
"6431",3010000,"Powiat koniński",2018,19.4
"6432",3011000,"Powiat kościański",2018,19.1
"6433",3012000,"Powiat krotoszyński",2018,19.7
"6434",3013000,"Powiat leszczyński",2018,21.7
"6435",3014000,"Powiat międzychodzki",2018,19.4
"6436",3015000,"Powiat nowotomyski",2018,20.9
"6437",3016000,"Powiat obornicki",2018,20.7
"6438",3017000,"Powiat ostrowski",2018,18.7
"6439",3018000,"Powiat ostrzeszowski",2018,19.3
"6440",3019000,"Powiat pilski",2018,18.6
"6441",3020000,"Powiat pleszewski",2018,19.4
"6442",3021000,"Powiat poznański",2018,22.8
"6443",3022000,"Powiat rawicki",2018,20.2
"6444",3023000,"Powiat słupecki",2018,18.5
"6445",3024000,"Powiat szamotulski",2018,20.2
"6446",3025000,"Powiat średzki",2018,20.5
"6447",3026000,"Powiat śremski",2018,20.3
"6448",3027000,"Powiat turecki",2018,19.1
"6449",3028000,"Powiat wągrowiecki",2018,20.5
"6450",3029000,"Powiat wolsztyński",2018,21
"6451",3030000,"Powiat wrzesiński",2018,19.8
"6452",3031000,"Powiat złotowski",2018,19.3
"6453",3061000,"Powiat m.Kalisz",2018,16.7
"6454",3062000,"Powiat m.Konin",2018,15.4
"6455",3063000,"Powiat m.Leszno",2018,18.3
"6456",3064000,"Powiat m.Poznań",2018,16.8
"6457",3201000,"Powiat białogardzki",2018,17.9
"6458",3202000,"Powiat choszczeński",2018,17.6
"6459",3203000,"Powiat drawski",2018,17.9
"6460",3204000,"Powiat goleniowski",2018,18.7
