"","Kod","Nazwa","rok","Budownictwo_mieszkaniowe_wskazniki_mieszkania_na_10_tys_ludnosci"
"5803",810000,"Powiat żagański",2017,14.6
"5804",811000,"Powiat żarski",2017,15.1
"5805",812000,"Powiat wschowski",2017,33.6
"5806",861000,"Powiat m.Gorzów Wielkopolski",2017,40.6
"5807",862000,"Powiat m.Zielona Góra",2017,106.5
"5808",1001000,"Powiat bełchatowski",2017,25.8
"5809",1002000,"Powiat kutnowski",2017,21.3
"5810",1003000,"Powiat łaski",2017,29.7
"5811",1004000,"Powiat łęczycki",2017,10.9
"5812",1005000,"Powiat łowicki",2017,18.8
"5813",1006000,"Powiat łódzki wschodni",2017,36.5
"5814",1007000,"Powiat opoczyński",2017,22.7
"5815",1008000,"Powiat pabianicki",2017,31.3
"5816",1009000,"Powiat pajęczański",2017,29.1
"5817",1010000,"Powiat piotrkowski",2017,33.3
"5818",1011000,"Powiat poddębicki",2017,48
"5819",1012000,"Powiat radomszczański",2017,25.9
"5820",1013000,"Powiat rawski",2017,27.9
"5821",1014000,"Powiat sieradzki",2017,23.2
"5822",1015000,"Powiat skierniewicki",2017,25.4
"5823",1016000,"Powiat tomaszowski",2017,18.4
"5824",1017000,"Powiat wieluński",2017,17.8
"5825",1018000,"Powiat wieruszowski",2017,38.4
"5826",1019000,"Powiat zduńskowolski",2017,31.4
"5827",1020000,"Powiat zgierski",2017,43.7
"5828",1021000,"Powiat brzeziński",2017,30.8
"5829",1061000,"Powiat m.Łódź",2017,36.3
"5830",1062000,"Powiat m.Piotrków Trybunalski",2017,26.5
"5831",1063000,"Powiat m.Skierniewice",2017,19.3
"5832",1201000,"Powiat bocheński",2017,48.1
"5833",1202000,"Powiat brzeski",2017,45.6
"5834",1203000,"Powiat chrzanowski",2017,16.8
"5835",1204000,"Powiat dąbrowski",2017,28.1
"5836",1205000,"Powiat gorlicki",2017,32.5
"5837",1206000,"Powiat krakowski",2017,49.8
"5838",1207000,"Powiat limanowski",2017,38.5
"5839",1208000,"Powiat miechowski",2017,18.4
"5840",1209000,"Powiat myślenicki",2017,47.2
"5841",1210000,"Powiat nowosądecki",2017,9.8
"5842",1211000,"Powiat nowotarski",2017,34
"5843",1212000,"Powiat olkuski",2017,16.3
"5844",1213000,"Powiat oświęcimski",2017,26.9
"5845",1214000,"Powiat proszowicki",2017,29.8
"5846",1215000,"Powiat suski",2017,40.7
"5847",1216000,"Powiat tarnowski",2017,31.2
"5848",1217000,"Powiat tatrzański",2017,32.5
"5849",1218000,"Powiat wadowicki",2017,41
"5850",1219000,"Powiat wielicki",2017,70
"5851",1261000,"Powiat m.Kraków",2017,144
"5852",1262000,"Powiat m.Nowy Sącz",2017,23
"5853",1263000,"Powiat m.Tarnów",2017,18.4
"5854",1401000,"Powiat białobrzeski",2017,34.3
"5855",1402000,"Powiat ciechanowski",2017,37.5
"5856",1403000,"Powiat garwoliński",2017,39.1
"5857",1404000,"Powiat gostyniński",2017,39.3
"5858",1405000,"Powiat grodziski",2017,71.6
"5859",1406000,"Powiat grójecki",2017,49.8
"5860",1407000,"Powiat kozienicki",2017,27.6
"5861",1408000,"Powiat legionowski",2017,97
"5862",1409000,"Powiat lipski",2017,18.5
"5863",1410000,"Powiat łosicki",2017,18.4
"5864",1411000,"Powiat makowski",2017,18
"5865",1412000,"Powiat miński",2017,47.6
"5866",1413000,"Powiat mławski",2017,36.5
"5867",1414000,"Powiat nowodworski",2017,35.8
"5868",1415000,"Powiat ostrołęcki",2017,29.8
"5869",1416000,"Powiat ostrowski",2017,23.8
"5870",1417000,"Powiat otwocki",2017,37.5
"5871",1418000,"Powiat piaseczyński",2017,91.5
"5872",1419000,"Powiat płocki",2017,38
"5873",1420000,"Powiat płoński",2017,34.6
"5874",1421000,"Powiat pruszkowski",2017,58
"5875",1422000,"Powiat przasnyski",2017,27.4
"5876",1423000,"Powiat przysuski",2017,21.5
"5877",1424000,"Powiat pułtuski",2017,41.1
"5878",1425000,"Powiat radomski",2017,35
"5879",1426000,"Powiat siedlecki",2017,32.1
"5880",1427000,"Powiat sierpecki",2017,27.4
"5881",1428000,"Powiat sochaczewski",2017,25.7
"5882",1429000,"Powiat sokołowski",2017,37.3
"5883",1430000,"Powiat szydłowiecki",2017,56.8
"5884",1432000,"Powiat warszawski zachodni",2017,103
"5885",1433000,"Powiat węgrowski",2017,26.4
"5886",1434000,"Powiat wołomiński",2017,64.6
"5887",1435000,"Powiat wyszkowski",2017,43.4
"5888",1436000,"Powiat zwoleński",2017,34.4
"5889",1437000,"Powiat żuromiński",2017,22.1
"5890",1438000,"Powiat żyrardowski",2017,41.2
"5891",1461000,"Powiat m.Ostrołęka",2017,31.9
"5892",1462000,"Powiat m.Płock",2017,35.6
"5893",1463000,"Powiat m.Radom",2017,35.4
"5894",1464000,"Powiat m.Siedlce",2017,77.4
"5895",1465000,"Powiat m. st. Warszawa",2017,115.6
"5896",1601000,"Powiat brzeski",2017,23.9
"5897",1602000,"Powiat głubczycki",2017,6.3
"5898",1603000,"Powiat kędzierzyńsko-kozielski",2017,8.6
"5899",1604000,"Powiat kluczborski",2017,12.7
"5900",1605000,"Powiat krapkowicki",2017,13.8
"5901",1606000,"Powiat namysłowski",2017,39.8
"5902",1607000,"Powiat nyski",2017,13.7
"5903",1608000,"Powiat oleski",2017,20.6
"5904",1609000,"Powiat opolski",2017,21.1
"5905",1610000,"Powiat prudnicki",2017,8.6
"5906",1611000,"Powiat strzelecki",2017,11.1
"5907",1661000,"Powiat m.Opole",2017,48.1
"5908",1801000,"Powiat bieszczadzki",2017,27.4
"5909",1802000,"Powiat brzozowski",2017,20.6
"5910",1803000,"Powiat dębicki",2017,31.7
"5911",1804000,"Powiat jarosławski",2017,28.2
"5912",1805000,"Powiat jasielski",2017,18.9
"5913",1806000,"Powiat kolbuszowski",2017,40
"5914",1807000,"Powiat krośnieński",2017,24.1
"5915",1808000,"Powiat leżajski",2017,18.4
"5916",1809000,"Powiat lubaczowski",2017,25.6
"5917",1810000,"Powiat łańcucki",2017,30.4
"5918",1811000,"Powiat mielecki",2017,38.1
"5919",1812000,"Powiat niżański",2017,19.1
"5920",1813000,"Powiat przemyski",2017,31.2
"5921",1814000,"Powiat przeworski",2017,28
"5922",1815000,"Powiat ropczycko-sędziszowski",2017,38
"5923",1816000,"Powiat rzeszowski",2017,43.7
"5924",1817000,"Powiat sanocki",2017,21.1
"5925",1818000,"Powiat stalowowolski",2017,24.4
"5926",1819000,"Powiat strzyżowski",2017,20.6
"5927",1820000,"Powiat tarnobrzeski",2017,25.3
"5928",1821000,"Powiat leski",2017,44.3
"5929",1861000,"Powiat m.Krosno",2017,40.4
"5930",1862000,"Powiat m.Przemyśl",2017,15.7
"5931",1863000,"Powiat m.Rzeszów",2017,137.4
"5932",1864000,"Powiat m.Tarnobrzeg",2017,14.3
"5933",2001000,"Powiat augustowski",2017,26.6
"5934",2002000,"Powiat białostocki",2017,63.3
"5935",2003000,"Powiat bielski",2017,17.2
"5936",2004000,"Powiat grajewski",2017,12.3
"5937",2005000,"Powiat hajnowski",2017,22.3
"5938",2006000,"Powiat kolneński",2017,19.1
"5939",2007000,"Powiat łomżyński",2017,28.9
"5940",2008000,"Powiat moniecki",2017,18.7
"5941",2009000,"Powiat sejneński",2017,20.2
"5942",2010000,"Powiat siemiatycki",2017,20.1
"5943",2011000,"Powiat sokólski",2017,20.9
"5944",2012000,"Powiat suwalski",2017,30.4
"5945",2013000,"Powiat wysokomazowiecki",2017,24.6
"5946",2014000,"Powiat zambrowski",2017,15.6
"5947",2061000,"Powiat m.Białystok",2017,68.4
"5948",2062000,"Powiat m.Łomża",2017,43
"5949",2063000,"Powiat m.Suwałki",2017,70.3
"5950",2201000,"Powiat bytowski",2017,21.3
"5951",2202000,"Powiat chojnicki",2017,53.4
"5952",2203000,"Powiat człuchowski",2017,17.8
"5953",2204000,"Powiat gdański",2017,115.5
"5954",2205000,"Powiat kartuski",2017,80.1
"5955",2206000,"Powiat kościerski",2017,38.6
"5956",2207000,"Powiat kwidzyński",2017,11.6
"5957",2208000,"Powiat lęborski",2017,27.5
"5958",2209000,"Powiat malborski",2017,25.3
"5959",2210000,"Powiat nowodworski",2017,70.1
"5960",2211000,"Powiat pucki",2017,95.7
"5961",2212000,"Powiat słupski",2017,57.2
"5962",2213000,"Powiat starogardzki",2017,32.7
"5963",2214000,"Powiat tczewski",2017,26.3
"5964",2215000,"Powiat wejherowski",2017,62.4
"5965",2216000,"Powiat sztumski",2017,11.6
"5966",2261000,"Powiat m.Gdańsk",2017,138.7
"5967",2262000,"Powiat m.Gdynia",2017,45
"5968",2263000,"Powiat m.Słupsk",2017,58.6
"5969",2264000,"Powiat m.Sopot",2017,37.1
"5970",2401000,"Powiat będziński",2017,18.6
"5971",2402000,"Powiat bielski",2017,30.9
"5972",2403000,"Powiat cieszyński",2017,32.8
"5973",2404000,"Powiat częstochowski",2017,32.5
"5974",2405000,"Powiat gliwicki",2017,33.3
"5975",2406000,"Powiat kłobucki",2017,25.9
"5976",2407000,"Powiat lubliniecki",2017,36.5
"5977",2408000,"Powiat mikołowski",2017,49.3
"5978",2409000,"Powiat myszkowski",2017,20.5
"5979",2410000,"Powiat pszczyński",2017,39.6
"5980",2411000,"Powiat raciborski",2017,9.5
"5981",2412000,"Powiat rybnicki",2017,25.6
"5982",2413000,"Powiat tarnogórski",2017,55.8
"5983",2414000,"Powiat bieruńsko-lędziński",2017,32.9
"5984",2415000,"Powiat wodzisławski",2017,26
"5985",2416000,"Powiat zawierciański",2017,15
"5986",2417000,"Powiat żywiecki",2017,33.6
"5987",2461000,"Powiat m.Bielsko-Biała",2017,27.2
"5988",2462000,"Powiat m.Bytom",2017,8
"5989",2463000,"Powiat m.Chorzów",2017,32.7
"5990",2464000,"Powiat m.Częstochowa",2017,19.2
"5991",2465000,"Powiat m.Dąbrowa Górnicza",2017,20.6
"5992",2466000,"Powiat m.Gliwice",2017,18.4
"5993",2467000,"Powiat m.Jastrzębie-Zdrój",2017,16.6
"5994",2468000,"Powiat m.Jaworzno",2017,16.8
"5995",2469000,"Powiat m.Katowice",2017,55.2
"5996",2470000,"Powiat m.Mysłowice",2017,23.6
"5997",2471000,"Powiat m.Piekary Śląskie",2017,6.1
"5998",2472000,"Powiat m.Ruda Śląska",2017,18.7
"5999",2473000,"Powiat m.Rybnik",2017,29.8
"6000",2474000,"Powiat m.Siemianowice Śląskie",2017,12.7
"6001",2475000,"Powiat m.Sosnowiec",2017,11.3
"6002",2476000,"Powiat m.Świętochłowice",2017,14.1
"6003",2477000,"Powiat m.Tychy",2017,31.7
"6004",2478000,"Powiat m.Zabrze",2017,8.9
"6005",2479000,"Powiat m.Żory",2017,54.1
"6006",2601000,"Powiat buski",2017,25.8
"6007",2602000,"Powiat jędrzejowski",2017,46.3
"6008",2603000,"Powiat kazimierski",2017,9.1
"6009",2604000,"Powiat kielecki",2017,36.4
"6010",2605000,"Powiat konecki",2017,21.6
"6011",2606000,"Powiat opatowski",2017,21.3
"6012",2607000,"Powiat ostrowiecki",2017,9.1
"6013",2608000,"Powiat pińczowski",2017,19.4
"6014",2609000,"Powiat sandomierski",2017,16.4
"6015",2610000,"Powiat skarżyski",2017,11.4
"6016",2611000,"Powiat starachowicki",2017,16.7
"6017",2612000,"Powiat staszowski",2017,23
"6018",2613000,"Powiat włoszczowski",2017,34.7
"6019",2661000,"Powiat m.Kielce",2017,30.9
"6020",2801000,"Powiat bartoszycki",2017,5.6
"6021",2802000,"Powiat braniewski",2017,23.2
"6022",2803000,"Powiat działdowski",2017,22.9
"6023",2804000,"Powiat elbląski",2017,24.7
"6024",2805000,"Powiat ełcki",2017,54.4
"6025",2806000,"Powiat giżycki",2017,27.9
"6026",2807000,"Powiat iławski",2017,31.5
"6027",2808000,"Powiat kętrzyński",2017,11.5
"6028",2809000,"Powiat lidzbarski",2017,16
"6029",2810000,"Powiat mrągowski",2017,21.2
"6030",2811000,"Powiat nidzicki",2017,22.5
"6031",2812000,"Powiat nowomiejski",2017,23.8
"6032",2813000,"Powiat olecki",2017,20.5
"6033",2814000,"Powiat olsztyński",2017,63.2
"6034",2815000,"Powiat ostródzki",2017,27.2
"6035",2816000,"Powiat piski",2017,24.7
"6036",2817000,"Powiat szczycieński",2017,40.5
"6037",2818000,"Powiat gołdapski",2017,31
"6038",2819000,"Powiat węgorzewski",2017,11.6
"6039",2861000,"Powiat m.Elbląg",2017,37.8
"6040",2862000,"Powiat m.Olsztyn",2017,49
"6041",3001000,"Powiat chodzieski",2017,32.5
"6042",3002000,"Powiat czarnkowsko-trzcianecki",2017,24.5
"6043",3003000,"Powiat gnieźnieński",2017,45.5
"6044",3004000,"Powiat gostyński",2017,35.2
"6045",3005000,"Powiat grodziski",2017,54.1
"6046",3006000,"Powiat jarociński",2017,28
"6047",3007000,"Powiat kaliski",2017,23.4
"6048",3008000,"Powiat kępiński",2017,43.2
"6049",3009000,"Powiat kolski",2017,16
"6050",3010000,"Powiat koniński",2017,36.4
"6051",3011000,"Powiat kościański",2017,42.9
"6052",3012000,"Powiat krotoszyński",2017,31.1
"6053",3013000,"Powiat leszczyński",2017,84.6
"6054",3014000,"Powiat międzychodzki",2017,28.9
"6055",3015000,"Powiat nowotomyski",2017,47.7
"6056",3016000,"Powiat obornicki",2017,56.5
"6057",3017000,"Powiat ostrowski",2017,39.6
"6058",3018000,"Powiat ostrzeszowski",2017,34.9
"6059",3019000,"Powiat pilski",2017,25.4
"6060",3020000,"Powiat pleszewski",2017,41.9
"6061",3021000,"Powiat poznański",2017,122.4
"6062",3022000,"Powiat rawicki",2017,32.3
"6063",3023000,"Powiat słupecki",2017,21.2
"6064",3024000,"Powiat szamotulski",2017,53.8
"6065",3025000,"Powiat średzki",2017,64.7
"6066",3026000,"Powiat śremski",2017,58.8
"6067",3027000,"Powiat turecki",2017,16.3
"6068",3028000,"Powiat wągrowiecki",2017,47.3
"6069",3029000,"Powiat wolsztyński",2017,42.2
"6070",3030000,"Powiat wrzesiński",2017,132.6
"6071",3031000,"Powiat złotowski",2017,25.4
"6072",3061000,"Powiat m.Kalisz",2017,26.7
"6073",3062000,"Powiat m.Konin",2017,17.7
"6074",3063000,"Powiat m.Leszno",2017,27.9
"6075",3064000,"Powiat m.Poznań",2017,75.4
"6076",3201000,"Powiat białogardzki",2017,27
"6077",3202000,"Powiat choszczeński",2017,16.5
"6078",3203000,"Powiat drawski",2017,21.4
"6079",3204000,"Powiat goleniowski",2017,23.9
"6080",3205000,"Powiat gryficki",2017,13.8
"6081",3206000,"Powiat gryfiński",2017,18.4
"6082",3207000,"Powiat kamieński",2017,61
"6083",3208000,"Powiat kołobrzeski",2017,100.7
"6084",3209000,"Powiat koszaliński",2017,98.6
"6085",3210000,"Powiat myśliborski",2017,28.3
"6086",3211000,"Powiat policki",2017,69.7
"6087",3212000,"Powiat pyrzycki",2017,20
"6088",3213000,"Powiat sławieński",2017,34.8
"6089",3214000,"Powiat stargardzki",2017,20.1
"6090",3215000,"Powiat szczecinecki",2017,12.9
"6091",3216000,"Powiat świdwiński",2017,10.3
"6092",3217000,"Powiat wałecki",2017,21.3
"6093",3218000,"Powiat łobeski",2017,8.5
"6094",3261000,"Powiat m.Koszalin",2017,47.2
"6095",3262000,"Powiat m.Szczecin",2017,65.8
"6096",3263000,"Powiat m.Świnoujście",2017,59.7
"6097",201000,"Powiat bolesławiecki",2018,37.4
"6098",202000,"Powiat dzierżoniowski",2018,11.6
"6099",203000,"Powiat głogowski",2018,50.1
"6100",204000,"Powiat górowski",2018,20.4
"6101",205000,"Powiat jaworski",2018,17.3
"6102",206000,"Powiat jeleniogórski",2018,47.2
"6103",207000,"Powiat kamiennogórski",2018,16
"6104",208000,"Powiat kłodzki",2018,15
"6105",209000,"Powiat legnicki",2018,31.2
"6106",210000,"Powiat lubański",2018,21.7
"6107",211000,"Powiat lubiński",2018,38.5
"6108",212000,"Powiat lwówecki",2018,12.3
"6109",213000,"Powiat milicki",2018,28
"6110",214000,"Powiat oleśnicki",2018,44.4
"6111",215000,"Powiat oławski",2018,95
"6112",216000,"Powiat polkowicki",2018,29.7
"6113",217000,"Powiat strzeliński",2018,33.5
"6114",218000,"Powiat średzki",2018,90.8
"6115",219000,"Powiat świdnicki",2018,28.7
"6116",220000,"Powiat trzebnicki",2018,46.7
"6117",221000,"Powiat wałbrzyski",2018,11.4
"6118",222000,"Powiat wołowski",2018,25.5
"6119",223000,"Powiat wrocławski",2018,172.1
"6120",224000,"Powiat ząbkowicki",2018,13.1
"6121",225000,"Powiat zgorzelecki",2018,7.3
"6122",226000,"Powiat złotoryjski",2018,12.3
"6123",261000,"Powiat m.Jelenia Góra",2018,25
"6124",262000,"Powiat m.Legnica",2018,41
"6125",263000,"Powiat m.Wałbrzych do 2002",2018,NA
"6126",264000,"Powiat m.Wrocław",2018,147.7
"6127",265000,"Powiat m.Wałbrzych od 2013",2018,16.7
"6128",401000,"Powiat aleksandrowski",2018,29
"6129",402000,"Powiat brodnicki",2018,62.3
"6130",403000,"Powiat bydgoski",2018,70.8
"6131",404000,"Powiat chełmiński",2018,21.4
"6132",405000,"Powiat golubsko-dobrzyński",2018,21
"6133",406000,"Powiat grudziądzki",2018,31.7
"6134",407000,"Powiat inowrocławski",2018,15
"6135",408000,"Powiat lipnowski",2018,25.8
"6136",409000,"Powiat mogileński",2018,19.6
"6137",410000,"Powiat nakielski",2018,38.2
"6138",411000,"Powiat radziejowski",2018,14.5
"6139",412000,"Powiat rypiński",2018,22.6
"6140",413000,"Powiat sępoleński",2018,30.3
"6141",414000,"Powiat świecki",2018,18.6
"6142",415000,"Powiat toruński",2018,66.2
"6143",416000,"Powiat tucholski",2018,32.4
"6144",417000,"Powiat wąbrzeski",2018,13
"6145",418000,"Powiat włocławski",2018,26.8
"6146",419000,"Powiat żniński",2018,31.7
"6147",461000,"Powiat m.Bydgoszcz",2018,32.4
"6148",462000,"Powiat m.Grudziądz",2018,28.3
"6149",463000,"Powiat m.Toruń",2018,48.9
"6150",464000,"Powiat m.Włocławek",2018,19.7
"6151",601000,"Powiat bialski",2018,22.5
"6152",602000,"Powiat biłgorajski",2018,20.6
"6153",603000,"Powiat chełmski",2018,22.6
"6154",604000,"Powiat hrubieszowski",2018,7
"6155",605000,"Powiat janowski",2018,9.8
"6156",606000,"Powiat krasnostawski",2018,12.9
"6157",607000,"Powiat kraśnicki",2018,14.2
"6158",608000,"Powiat lubartowski",2018,24.3
"6159",609000,"Powiat lubelski",2018,57.6
"6160",610000,"Powiat łęczyński",2018,37.3
"6161",611000,"Powiat łukowski",2018,19.1
"6162",612000,"Powiat opolski",2018,15.5
"6163",613000,"Powiat parczewski",2018,16.3
"6164",614000,"Powiat puławski",2018,39.6
"6165",615000,"Powiat radzyński",2018,27.1
"6166",616000,"Powiat rycki",2018,17
"6167",617000,"Powiat świdnicki",2018,31.9
"6168",618000,"Powiat tomaszowski",2018,8
"6169",619000,"Powiat włodawski",2018,27.3
"6170",620000,"Powiat zamojski",2018,20.6
"6171",661000,"Powiat m.Biała Podlaska",2018,73.6
"6172",662000,"Powiat m.Chełm",2018,9.2
"6173",663000,"Powiat m.Lublin",2018,85
"6174",664000,"Powiat m.Zamość",2018,30.6
"6175",801000,"Powiat gorzowski",2018,44.5
"6176",802000,"Powiat krośnieński",2018,39.2
"6177",803000,"Powiat międzyrzecki",2018,13.8
"6178",804000,"Powiat nowosolski",2018,34.2
"6179",805000,"Powiat słubicki",2018,42.1
"6180",806000,"Powiat strzelecko-drezdenecki",2018,19
"6181",807000,"Powiat sulęciński",2018,23.2
"6182",808000,"Powiat świebodziński",2018,20.9
"6183",809000,"Powiat zielonogórski",2018,43.8
"6184",810000,"Powiat żagański",2018,14.3
"6185",811000,"Powiat żarski",2018,37.7
"6186",812000,"Powiat wschowski",2018,25.8
"6187",861000,"Powiat m.Gorzów Wielkopolski",2018,58.2
"6188",862000,"Powiat m.Zielona Góra",2018,87
"6189",1001000,"Powiat bełchatowski",2018,25
"6190",1002000,"Powiat kutnowski",2018,27.5
"6191",1003000,"Powiat łaski",2018,35.1
"6192",1004000,"Powiat łęczycki",2018,10.9
"6193",1005000,"Powiat łowicki",2018,15.6
"6194",1006000,"Powiat łódzki wschodni",2018,31.1
"6195",1007000,"Powiat opoczyński",2018,26.3
"6196",1008000,"Powiat pabianicki",2018,34.6
"6197",1009000,"Powiat pajęczański",2018,35
"6198",1010000,"Powiat piotrkowski",2018,33.1
"6199",1011000,"Powiat poddębicki",2018,33.9
"6200",1012000,"Powiat radomszczański",2018,38.2
"6201",1013000,"Powiat rawski",2018,27.6
"6202",1014000,"Powiat sieradzki",2018,21.8
"6203",1015000,"Powiat skierniewicki",2018,31.9
"6204",1016000,"Powiat tomaszowski",2018,17.4
"6205",1017000,"Powiat wieluński",2018,38.8
"6206",1018000,"Powiat wieruszowski",2018,37.6
"6207",1019000,"Powiat zduńskowolski",2018,24.8
"6208",1020000,"Powiat zgierski",2018,36.9
"6209",1021000,"Powiat brzeziński",2018,51.2
"6210",1061000,"Powiat m.Łódź",2018,40.7
"6211",1062000,"Powiat m.Piotrków Trybunalski",2018,17.7
"6212",1063000,"Powiat m.Skierniewice",2018,42.2
"6213",1201000,"Powiat bocheński",2018,32.4
"6214",1202000,"Powiat brzeski",2018,19.5
"6215",1203000,"Powiat chrzanowski",2018,15.4
"6216",1204000,"Powiat dąbrowski",2018,24.8
"6217",1205000,"Powiat gorlicki",2018,33.4
"6218",1206000,"Powiat krakowski",2018,57.5
"6219",1207000,"Powiat limanowski",2018,31.2
"6220",1208000,"Powiat miechowski",2018,14.8
"6221",1209000,"Powiat myślenicki",2018,36.9
"6222",1210000,"Powiat nowosądecki",2018,9.6
"6223",1211000,"Powiat nowotarski",2018,36.1
"6224",1212000,"Powiat olkuski",2018,17.6
"6225",1213000,"Powiat oświęcimski",2018,29.1
"6226",1214000,"Powiat proszowicki",2018,21.8
"6227",1215000,"Powiat suski",2018,36
"6228",1216000,"Powiat tarnowski",2018,31.2
"6229",1217000,"Powiat tatrzański",2018,42.2
"6230",1218000,"Powiat wadowicki",2018,33.8
"6231",1219000,"Powiat wielicki",2018,71.5
"6232",1261000,"Powiat m.Kraków",2018,124.8
"6233",1262000,"Powiat m.Nowy Sącz",2018,36.4
"6234",1263000,"Powiat m.Tarnów",2018,22
"6235",1401000,"Powiat białobrzeski",2018,31
"6236",1402000,"Powiat ciechanowski",2018,45.8
"6237",1403000,"Powiat garwoliński",2018,43.8
"6238",1404000,"Powiat gostyniński",2018,23.8
"6239",1405000,"Powiat grodziski",2018,106.7
"6240",1406000,"Powiat grójecki",2018,39.6
"6241",1407000,"Powiat kozienicki",2018,31.7
"6242",1408000,"Powiat legionowski",2018,106.3
"6243",1409000,"Powiat lipski",2018,19.5
"6244",1410000,"Powiat łosicki",2018,17
"6245",1411000,"Powiat makowski",2018,26.7
"6246",1412000,"Powiat miński",2018,64.2
"6247",1413000,"Powiat mławski",2018,33.1
"6248",1414000,"Powiat nowodworski",2018,56.1
"6249",1415000,"Powiat ostrołęcki",2018,31.6
"6250",1416000,"Powiat ostrowski",2018,15.5
"6251",1417000,"Powiat otwocki",2018,29.3
"6252",1418000,"Powiat piaseczyński",2018,118
"6253",1419000,"Powiat płocki",2018,34
"6254",1420000,"Powiat płoński",2018,33
"6255",1421000,"Powiat pruszkowski",2018,57.9
"6256",1422000,"Powiat przasnyski",2018,13.5
"6257",1423000,"Powiat przysuski",2018,21.4
"6258",1424000,"Powiat pułtuski",2018,34.9
"6259",1425000,"Powiat radomski",2018,35.7
"6260",1426000,"Powiat siedlecki",2018,26.2
"6261",1427000,"Powiat sierpecki",2018,50.2
"6262",1428000,"Powiat sochaczewski",2018,25.5
"6263",1429000,"Powiat sokołowski",2018,35.1
"6264",1430000,"Powiat szydłowiecki",2018,33.1
