"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_ogolem_zl"
"1983",1016000,"Powiat tomaszowski",2005,3.18711634608418e-316
"1984",1017000,"Powiat wieluński",2005,2.1993104954426e-316
"1985",1018000,"Powiat wieruszowski",2005,1.29065544346173e-316
"1986",1019000,"Powiat zduńskowolski",2005,2.09948719965486e-316
"1987",1020000,"Powiat zgierski",2005,3.68685001182764e-316
"1988",1021000,"Powiat brzeziński",2005,8.52766197903617e-317
"1989",1201000,"Powiat bocheński",2005,2.54824134401754e-316
"1990",1202000,"Powiat brzeski",2005,2.01891166389125e-316
"1991",1203000,"Powiat chrzanowski",2005,2.7400379241725e-316
"1992",1204000,"Powiat dąbrowski",2005,1.16306590541054e-316
"1993",1205000,"Powiat gorlicki",2005,3.215749228897e-316
"1994",1206000,"Powiat krakowski",2005,4.46167705766042e-316
"1995",1207000,"Powiat limanowski",2005,3.47771765629141e-316
"1996",1208000,"Powiat miechowski",2005,1.82871674574698e-316
"1997",1209000,"Powiat myślenicki",2005,2.71757315450862e-316
"1998",1210000,"Powiat nowosądecki",2005,3.97272494184706e-316
"1999",1211000,"Powiat nowotarski",2005,3.89875402623049e-316
"2000",1212000,"Powiat olkuski",2005,3.02073010556704e-316
"2001",1213000,"Powiat oświęcimski",2005,4.6559181264113e-316
"2002",1214000,"Powiat proszowicki",2005,1.13964729261079e-316
"2003",1215000,"Powiat suski",2005,2.35446731552167e-316
"2004",1216000,"Powiat tarnowski",2005,3.75936486657936e-316
"2005",1217000,"Powiat tatrzański",2005,1.82197897490838e-316
"2006",1218000,"Powiat wadowicki",2005,3.7632032625819e-316
"2007",1219000,"Powiat wielicki",2005,1.60634891503086e-316
"2008",1401000,"Powiat białobrzeski",2005,7.92195775392628e-317
"2009",1402000,"Powiat ciechanowski",2005,2.56360006631042e-316
"2010",1403000,"Powiat garwoliński",2005,3.09691463290325e-316
"2011",1404000,"Powiat gostyniński",2005,1.468988339515e-316
"2012",1405000,"Powiat grodziski",2005,2.71634322748986e-316
"2013",1406000,"Powiat grójecki",2005,2.51775996399737e-316
"2014",1407000,"Powiat kozienicki",2005,1.54627651069088e-316
"2015",1408000,"Powiat legionowski",2005,1.98484228033784e-316
"2016",1409000,"Powiat lipski",2005,1.31404579570653e-316
"2017",1410000,"Powiat łosicki",2005,1.10324532633024e-316
"2018",1411000,"Powiat makowski",2005,1.40021039968216e-316
"2019",1412000,"Powiat miński",2005,3.68849105087031e-316
"2020",1413000,"Powiat mławski",2005,1.81004353466241e-316
"2021",1414000,"Powiat nowodworski",2005,1.57615142513079e-316
"2022",1415000,"Powiat ostrołęcki",2005,1.73454743839712e-316
"2023",1416000,"Powiat ostrowski",2005,1.83192673965457e-316
"2024",1417000,"Powiat otwocki",2005,3.36367243385531e-316
"2025",1418000,"Powiat piaseczyński",2005,4.78274576583004e-316
"2026",1419000,"Powiat płocki",2005,2.59477205129035e-316
"2027",1420000,"Powiat płoński",2005,2.48339750070285e-316
"2028",1421000,"Powiat pruszkowski",2005,3.62397734222016e-316
"2029",1422000,"Powiat przasnyski",2005,2.38501801295195e-316
"2030",1423000,"Powiat przysuski",2005,1.75163652680143e-316
"2031",1424000,"Powiat pułtuski",2005,1.96217459791321e-316
"2032",1425000,"Powiat radomski",2005,3.02364366008713e-316
"2033",1426000,"Powiat siedlecki",2005,9.08497939105495e-317
"2034",1427000,"Powiat sierpecki",2005,1.46459668880224e-316
"2035",1428000,"Powiat sochaczewski",2005,2.06900310227364e-316
"2036",1429000,"Powiat sokołowski",2005,1.74480933008093e-316
"2037",1430000,"Powiat szydłowiecki",2005,8.64791014624924e-317
"2038",1431000,"Powiat warszawski",2005,0
"2039",1432000,"Powiat warszawski zachodni",2005,2.78982966233412e-316
"2040",1433000,"Powiat węgrowski",2005,1.79937290246978e-316
"2041",1434000,"Powiat wołomiński",2005,3.51733925075965e-316
"2042",1435000,"Powiat wyszkowski",2005,2.0680076588104e-316
"2043",1436000,"Powiat zwoleński",2005,9.35974313054535e-317
"2044",1437000,"Powiat żuromiński",2005,1.10435183575067e-316
"2045",1438000,"Powiat żyrardowski",2005,1.72183038629942e-316
"2046",1601000,"Powiat brzeski",2005,2.74053485539909e-316
"2047",1602000,"Powiat głubczycki",2005,1.95632278559074e-316
"2048",1603000,"Powiat kędzierzyńsko-kozielski",2005,2.49553634777522e-316
"2049",1604000,"Powiat kluczborski",2005,2.53278474732022e-316
"2050",1605000,"Powiat krapkowicki",2005,1.16624230285421e-316
"2051",1606000,"Powiat namysłowski",2005,1.34036165886006e-316
"2052",1607000,"Powiat nyski",2005,3.84133114772946e-316
"2053",1608000,"Powiat oleski",2005,1.75776921544356e-316
"2054",1609000,"Powiat opolski",2005,2.04789592619139e-316
"2055",1610000,"Powiat prudnicki",2005,1.99001781560429e-316
"2056",1611000,"Powiat strzelecki",2005,2.23549359064204e-316
"2057",1801000,"Powiat bieszczadzki",2005,9.20721567842688e-317
"2058",1802000,"Powiat brzozowski",2005,1.48691338699207e-316
"2059",1803000,"Powiat dębicki",2005,3.52360607822463e-316
"2060",1804000,"Powiat jarosławski",2005,3.86322922409756e-316
"2061",1805000,"Powiat jasielski",2005,3.06102787827818e-316
"2062",1806000,"Powiat kolbuszowski",2005,1.25619668677284e-316
"2063",1807000,"Powiat krośnieński",2005,1.86092646620943e-316
"2064",1808000,"Powiat leżajski",2005,2.11240914077589e-316
"2065",1809000,"Powiat lubaczowski",2005,2.25558852502909e-316
"2066",1810000,"Powiat łańcucki",2005,1.73081106695044e-316
"2067",1811000,"Powiat mielecki",2005,3.61182545181475e-316
"2068",1812000,"Powiat niżański",2005,1.38275911175289e-316
"2069",1813000,"Powiat przemyski",2005,1.01906958361194e-316
"2070",1814000,"Powiat przeworski",2005,1.44646615942307e-316
"2071",1815000,"Powiat ropczycko-sędziszowski",2005,1.9697120139996e-316
"2072",1816000,"Powiat rzeszowski",2005,3.43965953255943e-316
"2073",1817000,"Powiat sanocki",2005,2.73924430652559e-316
"2074",1818000,"Powiat stalowowolski",2005,2.84937079788513e-316
"2075",1819000,"Powiat strzyżowski",2005,1.66422272724685e-316
"2076",1820000,"Powiat tarnobrzeski",2005,1.21852704685819e-316
"2077",1821000,"Powiat leski",2005,1.28568133875909e-316
"2078",2001000,"Powiat augustowski",2005,1.75149216081971e-316
"2079",2002000,"Powiat białostocki",2005,3.32186094281844e-316
"2080",2003000,"Powiat bielski",2005,2.0794220080197e-316
"2081",2004000,"Powiat grajewski",2005,1.26895963756903e-316
"2082",2005000,"Powiat hajnowski",2005,1.46865267131521e-316
"2083",2006000,"Powiat kolneński",2005,8.46423037296355e-317
"2084",2007000,"Powiat łomżyński",2005,9.03460742219885e-317
"2085",2008000,"Powiat moniecki",2005,1.1056836391056e-316
"2086",2009000,"Powiat sejneński",2005,6.68630550246507e-317
"2087",2010000,"Powiat siemiatycki",2005,1.4157244562141e-316
"2088",2011000,"Powiat sokólski",2005,1.90841778531745e-316
"2089",2012000,"Powiat suwalski",2005,8.35505619313636e-317
"2090",2013000,"Powiat wysokomazowiecki",2005,1.93615764447542e-316
"2091",2014000,"Powiat zambrowski",2005,1.30147212145926e-316
"2092",2201000,"Powiat bytowski",2005,2.58829998895609e-316
"2093",2202000,"Powiat chojnicki",2005,2.93538891139677e-316
"2094",2203000,"Powiat człuchowski",2005,2.44785031739617e-316
"2095",2204000,"Powiat gdański",2005,1.29805526226575e-316
"2096",2205000,"Powiat kartuski",2005,2.58392444478339e-316
"2097",2206000,"Powiat kościerski",2005,2.21123437455246e-316
"2098",2207000,"Powiat kwidzyński",2005,2.96105824024615e-316
"2099",2208000,"Powiat lęborski",2005,2.15684130421799e-316
"2100",2209000,"Powiat malborski",2005,2.2633862148977e-316
"2101",2210000,"Powiat nowodworski",2005,1.36616255739092e-316
"2102",2211000,"Powiat pucki",2005,1.98610891643409e-316
"2103",2212000,"Powiat słupski",2005,2.36860668380061e-316
"2104",2213000,"Powiat starogardzki",2005,3.6684734871634e-316
"2105",2214000,"Powiat tczewski",2005,3.6303210957062e-316
"2106",2215000,"Powiat wejherowski",2005,3.99638055793712e-316
"2107",2216000,"Powiat sztumski",2005,1.31166183015222e-316
"2108",2401000,"Powiat będziński",2005,3.07889778802918e-316
"2109",2402000,"Powiat bielski",2005,2.48188442466246e-316
"2110",2403000,"Powiat cieszyński",2005,5.21222038174758e-316
"2111",2404000,"Powiat częstochowski",2005,2.39253018228384e-316
"2112",2405000,"Powiat gliwicki",2005,1.93971259501694e-316
"2113",2406000,"Powiat kłobucki",2005,1.91776580377616e-316
"2114",2407000,"Powiat lubliniecki",2005,2.55425160319264e-316
"2115",2408000,"Powiat mikołowski",2005,2.46211814274303e-316
"2116",2409000,"Powiat myszkowski",2005,1.70234834034604e-316
"2117",2410000,"Powiat pszczyński",2005,2.40879126607228e-316
"2118",2411000,"Powiat raciborski",2005,3.44084311622061e-316
"2119",2412000,"Powiat rybnicki",2005,1.0942461182175e-316
"2120",2413000,"Powiat tarnogórski",2005,4.6925444973082e-316
"2121",2414000,"Powiat bieruńsko-lędziński",2005,9.41995886332919e-317
"2122",2415000,"Powiat wodzisławski",2005,3.86784903432557e-316
"2123",2416000,"Powiat zawierciański",2005,3.16759126701305e-316
"2124",2417000,"Powiat żywiecki",2005,3.67332116046727e-316
"2125",2601000,"Powiat buski",2005,2.8429484879614e-316
"2126",2602000,"Powiat jędrzejowski",2005,2.56242720387376e-316
"2127",2603000,"Powiat kazimierski",2005,1.24254288621063e-316
"2128",2604000,"Powiat kielecki",2005,3.89945001650578e-316
"2129",2605000,"Powiat konecki",2005,2.30932636550404e-316
"2130",2606000,"Powiat opatowski",2005,1.94135506684998e-316
"2131",2607000,"Powiat ostrowiecki",2005,3.64859450887016e-316
"2132",2608000,"Powiat pińczowski",2005,1.50305095436905e-316
"2133",2609000,"Powiat sandomierski",2005,2.30571064488808e-316
"2134",2610000,"Powiat skarżyski",2005,2.58871238555067e-316
"2135",2611000,"Powiat starachowicki",2005,2.89645342589091e-316
"2136",2612000,"Powiat staszowski",2005,2.07697346808548e-316
"2137",2613000,"Powiat włoszczowski",2005,1.21482432128199e-316
"2138",2801000,"Powiat bartoszycki",2005,1.8839941935875e-316
"2139",2802000,"Powiat braniewski",2005,1.42146816697326e-316
"2140",2803000,"Powiat działdowski",2005,1.647640797228e-316
"2141",2804000,"Powiat elbląski",2005,1.69604203703596e-316
"2142",2805000,"Powiat ełcki",2005,3.32667111653979e-316
"2143",2806000,"Powiat giżycki",2005,1.92739198119347e-316
"2144",2807000,"Powiat iławski",2005,2.71026419437686e-316
"2145",2808000,"Powiat kętrzyński",2005,2.81290065054545e-316
"2146",2809000,"Powiat lidzbarski",2005,1.733854264296e-316
"2147",2810000,"Powiat mrągowski",2005,1.76743289244339e-316
"2148",2811000,"Powiat nidzicki",2005,1.25573473539397e-316
"2149",2812000,"Powiat nowomiejski",2005,1.02612059207e-316
"2150",2813000,"Powiat olecki",2005,1.58315959809735e-316
"2151",2814000,"Powiat olsztyński",2005,3.66051458367455e-316
"2152",2815000,"Powiat ostródzki",2005,3.43081343539034e-316
"2153",2816000,"Powiat piski",2005,1.55703044235139e-316
"2154",2817000,"Powiat szczycieński",2005,2.40870915236195e-316
"2155",2818000,"Powiat gołdapski",2005,8.04304731493422e-317
"2156",2819000,"Powiat węgorzewski",2005,1.15447509196065e-316
"2157",3001000,"Powiat chodzieski",2005,1.53060919499561e-316
"2158",3002000,"Powiat czarnkowsko-trzcianecki",2005,3.27165641280972e-316
"2159",3003000,"Powiat gnieźnieński",2005,4.23751522517769e-316
"2160",3004000,"Powiat gostyński",2005,2.34492947704183e-316
"2161",3005000,"Powiat grodziski",2005,1.10282294960961e-316
"2162",3006000,"Powiat jarociński",2005,1.95326664372526e-316
"2163",3007000,"Powiat kaliski",2005,1.15187862877206e-316
"2164",3008000,"Powiat kępiński",2005,1.36433495916039e-316
"2165",3009000,"Powiat kolski",2005,2.26816793043785e-316
"2166",3010000,"Powiat koniński",2005,1.97631534957596e-316
"2167",3011000,"Powiat kościański",2005,1.79671221074724e-316
"2168",3012000,"Powiat krotoszyński",2005,2.26262036374009e-316
"2169",3013000,"Powiat leszczyński",2005,8.77169681161783e-317
"2170",3014000,"Powiat międzychodzki",2005,1.36773091937708e-316
"2171",3015000,"Powiat nowotomyski",2005,1.6950265345075e-316
"2172",3016000,"Powiat obornicki",2005,1.43903842591005e-316
"2173",3017000,"Powiat ostrowski",2005,4.33493385406055e-316
"2174",3018000,"Powiat ostrzeszowski",2005,1.80854256323034e-316
"2175",3019000,"Powiat pilski",2005,4.15970774160146e-316
"2176",3020000,"Powiat pleszewski",2005,2.49675575119572e-316
"2177",3021000,"Powiat poznański",2005,5.74781303562681e-316
"2178",3022000,"Powiat rawicki",2005,1.60440234579281e-316
"2179",3023000,"Powiat słupecki",2005,1.89170423621055e-316
"2180",3024000,"Powiat szamotulski",2005,2.27931148226667e-316
"2181",3025000,"Powiat średzki",2005,1.53820708471705e-316
"2182",3026000,"Powiat śremski",2005,1.95403284072883e-316
"2183",3027000,"Powiat turecki",2005,2.36775274073834e-316
"2184",3028000,"Powiat wągrowiecki",2005,2.44736084656083e-316
"2185",3029000,"Powiat wolsztyński",2005,1.72519981519093e-316
"2186",3030000,"Powiat wrzesiński",2005,2.15626843510164e-316
"2187",3031000,"Powiat złotowski",2005,1.82146163877062e-316
"2188",3201000,"Powiat białogardzki",2005,1.71021376661471e-316
"2189",3202000,"Powiat choszczeński",2005,1.45019536691787e-316
"2190",3203000,"Powiat drawski",2005,1.86135348714713e-316
"2191",3204000,"Powiat goleniowski",2005,2.41001758641183e-316
"2192",3205000,"Powiat gryficki",2005,2.1462095549917e-316
"2193",3206000,"Powiat gryfiński",2005,2.72076027317681e-316
"2194",3207000,"Powiat kamieński",2005,1.48059641186404e-316
"2195",3208000,"Powiat kołobrzeski",2005,2.57477983315108e-316
"2196",3209000,"Powiat koszaliński",2005,2.59874424026979e-316
"2197",3210000,"Powiat myśliborski",2005,2.27163138002176e-316
"2198",3211000,"Powiat policki",2005,1.80181828038388e-316
"2199",3212000,"Powiat pyrzycki",2005,1.23203183722161e-316
"2200",3213000,"Powiat sławieński",2005,1.54977029590545e-316
"2201",3214000,"Powiat stargardzki",2005,3.31398845141104e-316
"2202",3215000,"Powiat szczecinecki",2005,2.77402287190703e-316
"2203",3216000,"Powiat świdwiński",2005,1.57148833475221e-316
"2204",3217000,"Powiat wałecki",2005,1.29637785999156e-316
"2205",3218000,"Powiat łobeski",2005,1.22939278557435e-316
"2206",201000,"Powiat bolesławiecki",2006,47900392.82
"2207",202000,"Powiat dzierżoniowski",2006,55788824.16
"2208",203000,"Powiat głogowski",2006,65310967.99
"2209",204000,"Powiat górowski",2006,27337541.85
"2210",205000,"Powiat jaworski",2006,41816168.43
"2211",206000,"Powiat jeleniogórski",2006,48953957.17
"2212",207000,"Powiat kamiennogórski",2006,24927070
"2213",208000,"Powiat kłodzki",2006,113848783.52
"2214",209000,"Powiat legnicki",2006,37954545.85
"2215",210000,"Powiat lubański",2006,35970568.84
"2216",211000,"Powiat lubiński",2006,63700845.23
"2217",212000,"Powiat lwówecki",2006,36098200.87
"2218",213000,"Powiat milicki",2006,34786275.51
"2219",214000,"Powiat oleśnicki",2006,79993344.21
"2220",215000,"Powiat oławski",2006,35349765.09
"2221",216000,"Powiat polkowicki",2006,33224350.91
"2222",217000,"Powiat strzeliński",2006,32285646.28
"2223",218000,"Powiat średzki",2006,28552115.48
"2224",219000,"Powiat świdnicki",2006,107889570.1
"2225",220000,"Powiat trzebnicki",2006,40228863.89
"2226",221000,"Powiat wałbrzyski",2006,113994798.85
"2227",222000,"Powiat wołowski",2006,36608581.99
"2228",223000,"Powiat wrocławski",2006,56257258.55
"2229",224000,"Powiat ząbkowicki",2006,53525259.24
"2230",225000,"Powiat zgorzelecki",2006,60718388.44
"2231",226000,"Powiat złotoryjski",2006,38407965.11
"2232",401000,"Powiat aleksandrowski",2006,30912739.06
"2233",402000,"Powiat brodnicki",2006,41666024.43
"2234",403000,"Powiat bydgoski",2006,40509934.86
"2235",404000,"Powiat chełmiński",2006,33881216.73
"2236",405000,"Powiat golubsko-dobrzyński",2006,24798876.27
"2237",406000,"Powiat grudziądzki",2006,14069828.96
"2238",407000,"Powiat inowrocławski",2006,100852220.39
"2239",408000,"Powiat lipnowski",2006,32980602.19
"2240",409000,"Powiat mogileński",2006,33367916.89
"2241",410000,"Powiat nakielski",2006,53070412.46
"2242",411000,"Powiat radziejowski",2006,31046650.31
"2243",412000,"Powiat rypiński",2006,25888840.53
"2244",413000,"Powiat sępoleński",2006,32653943.57
"2245",414000,"Powiat świecki",2006,51022894.57
"2246",415000,"Powiat toruński",2006,55711358.41
"2247",416000,"Powiat tucholski",2006,41121164.15
"2248",417000,"Powiat wąbrzeski",2006,33124842.46
"2249",418000,"Powiat włocławski",2006,42119294.25
"2250",419000,"Powiat żniński",2006,48622325.64
"2251",601000,"Powiat bialski",2006,57174334.21
"2252",602000,"Powiat biłgorajski",2006,68498466.34
"2253",603000,"Powiat chełmski",2006,37733498.2
"2254",604000,"Powiat hrubieszowski",2006,35755795.67
"2255",605000,"Powiat janowski",2006,29015776.34
"2256",606000,"Powiat krasnostawski",2006,64993757.56
"2257",607000,"Powiat kraśnicki",2006,60800062.03
"2258",608000,"Powiat lubartowski",2006,43807237.39
"2259",609000,"Powiat lubelski",2006,74893830.74
"2260",610000,"Powiat łęczyński",2006,38153804.09
"2261",611000,"Powiat łukowski",2006,90025654.21
"2262",612000,"Powiat opolski",2006,35313432.47
"2263",613000,"Powiat parczewski",2006,25206010.34
"2264",614000,"Powiat puławski",2006,68222054.41
"2265",615000,"Powiat radzyński",2006,32721382.47
"2266",616000,"Powiat rycki",2006,45050067.79
"2267",617000,"Powiat świdnicki",2006,42748147.2
"2268",618000,"Powiat tomaszowski",2006,59174300.87
"2269",619000,"Powiat włodawski",2006,35608116.03
"2270",620000,"Powiat zamojski",2006,36847211.22
"2271",801000,"Powiat gorzowski",2006,34087903.23
"2272",802000,"Powiat krośnieński",2006,47032222.3
"2273",803000,"Powiat międzyrzecki",2006,48582218.24
"2274",804000,"Powiat nowosolski",2006,55417399.34
"2275",805000,"Powiat słubicki",2006,32358247.64
"2276",806000,"Powiat strzelecko-drezdenecki",2006,33175999.47
"2277",807000,"Powiat sulęciński",2006,26988627.79
"2278",808000,"Powiat świebodziński",2006,46461207.35
"2279",809000,"Powiat zielonogórski",2006,55722083.09
"2280",810000,"Powiat żagański",2006,50587316.27
"2281",811000,"Powiat żarski",2006,69748318.05
"2282",812000,"Powiat wschowski",2006,28855506.47
"2283",1001000,"Powiat bełchatowski",2006,66605160.77
"2284",1002000,"Powiat kutnowski",2006,75297587.75
"2285",1003000,"Powiat łaski",2006,27662908.9
"2286",1004000,"Powiat łęczycki",2006,34834968.23
"2287",1005000,"Powiat łowicki",2006,46875164
"2288",1006000,"Powiat łódzki wschodni",2006,29086737.09
"2289",1007000,"Powiat opoczyński",2006,37530191.25
"2290",1008000,"Powiat pabianicki",2006,58245949.45
"2291",1009000,"Powiat pajęczański",2006,28218297.34
"2292",1010000,"Powiat piotrkowski",2006,34561066.36
"2293",1011000,"Powiat poddębicki",2006,29426059.22
"2294",1012000,"Powiat radomszczański",2006,86684184.51
"2295",1013000,"Powiat rawski",2006,39233324.95
