"","Kod","Nazwa","rok","SKOLARYZACJA_CTAB_wspolczynnik_skolaryzacji_netto_gimnazja_proc"
"23767",1816000,"Powiat rzeszowski",2017,81.41
"23768",1817000,"Powiat sanocki",2017,87.97
"23769",1818000,"Powiat stalowowolski",2017,87.58
"23770",1819000,"Powiat strzyżowski",2017,89.7
"23771",1820000,"Powiat tarnobrzeski",2017,77.38
"23772",1821000,"Powiat leski",2017,85.22
"23773",1861000,"Powiat m.Krosno",2017,120.78
"23774",1862000,"Powiat m.Przemyśl",2017,106.18
"23775",1863000,"Powiat m.Rzeszów",2017,108.43
"23776",1864000,"Powiat m.Tarnobrzeg",2017,104.47
"23777",2001000,"Powiat augustowski",2017,88.87
"23778",2002000,"Powiat białostocki",2017,71.48
"23779",2003000,"Powiat bielski",2017,87.4
"23780",2004000,"Powiat grajewski",2017,82.38
"23781",2005000,"Powiat hajnowski",2017,89.59
"23782",2006000,"Powiat kolneński",2017,89.37
"23783",2007000,"Powiat łomżyński",2017,67.52
"23784",2008000,"Powiat moniecki",2017,82.7
"23785",2009000,"Powiat sejneński",2017,81.74
"23786",2010000,"Powiat siemiatycki",2017,84.48
"23787",2011000,"Powiat sokólski",2017,87.56
"23788",2012000,"Powiat suwalski",2017,75
"23789",2013000,"Powiat wysokomazowiecki",2017,86.18
"23790",2014000,"Powiat zambrowski",2017,85.21
"23791",2061000,"Powiat m.Białystok",2017,100.99
"23792",2062000,"Powiat m.Łomża",2017,111.81
"23793",2063000,"Powiat m.Suwałki",2017,95.29
"23794",2201000,"Powiat bytowski",2017,85.9
"23795",2202000,"Powiat chojnicki",2017,92.23
"23796",2203000,"Powiat człuchowski",2017,84.44
"23797",2204000,"Powiat gdański",2017,82.66
"23798",2205000,"Powiat kartuski",2017,90.6
"23799",2206000,"Powiat kościerski",2017,88.56
"23800",2207000,"Powiat kwidzyński",2017,81.97
"23801",2208000,"Powiat lęborski",2017,87.77
"23802",2209000,"Powiat malborski",2017,93.22
"23803",2210000,"Powiat nowodworski",2017,83.04
"23804",2211000,"Powiat pucki",2017,86.38
"23805",2212000,"Powiat słupski",2017,74.99
"23806",2213000,"Powiat starogardzki",2017,88.91
"23807",2214000,"Powiat tczewski",2017,86.06
"23808",2215000,"Powiat wejherowski",2017,91.47
"23809",2216000,"Powiat sztumski",2017,69.99
"23810",2261000,"Powiat m.Gdańsk",2017,94.45
"23811",2262000,"Powiat m.Gdynia",2017,93
"23812",2263000,"Powiat m.Słupsk",2017,98.77
"23813",2264000,"Powiat m.Sopot",2017,88.28
"23814",2401000,"Powiat będziński",2017,80.88
"23815",2402000,"Powiat bielski",2017,85.19
"23816",2403000,"Powiat cieszyński",2017,90.88
"23817",2404000,"Powiat częstochowski",2017,85.44
"23818",2405000,"Powiat gliwicki",2017,86.9
"23819",2406000,"Powiat kłobucki",2017,89.15
"23820",2407000,"Powiat lubliniecki",2017,87.5
"23821",2408000,"Powiat mikołowski",2017,89.49
"23822",2409000,"Powiat myszkowski",2017,91.23
"23823",2410000,"Powiat pszczyński",2017,94.77
"23824",2411000,"Powiat raciborski",2017,90.24
"23825",2412000,"Powiat rybnicki",2017,85.47
"23826",2413000,"Powiat tarnogórski",2017,83.72
"23827",2414000,"Powiat bieruńsko-lędziński",2017,88.88
"23828",2415000,"Powiat wodzisławski",2017,93.68
"23829",2416000,"Powiat zawierciański",2017,89.83
"23830",2417000,"Powiat żywiecki",2017,96.1
"23831",2461000,"Powiat m.Bielsko-Biała",2017,97.81
"23832",2462000,"Powiat m.Bytom",2017,74.73
"23833",2463000,"Powiat m.Chorzów",2017,101.76
"23834",2464000,"Powiat m.Częstochowa",2017,95.85
"23835",2465000,"Powiat m.Dąbrowa Górnicza",2017,87.88
"23836",2466000,"Powiat m.Gliwice",2017,91
"23837",2467000,"Powiat m.Jastrzębie-Zdrój",2017,85.56
"23838",2468000,"Powiat m.Jaworzno",2017,87.1
"23839",2469000,"Powiat m.Katowice",2017,86.78
"23840",2470000,"Powiat m.Mysłowice",2017,88.06
"23841",2471000,"Powiat m.Piekary Śląskie",2017,83.52
"23842",2472000,"Powiat m.Ruda Śląska",2017,81.91
"23843",2473000,"Powiat m.Rybnik",2017,89.74
"23844",2474000,"Powiat m.Siemianowice Śląskie",2017,84.43
"23845",2475000,"Powiat m.Sosnowiec",2017,90.42
"23846",2476000,"Powiat m.Świętochłowice",2017,82.59
"23847",2477000,"Powiat m.Tychy",2017,89.85
"23848",2478000,"Powiat m.Zabrze",2017,89.64
"23849",2479000,"Powiat m.Żory",2017,96.14
"23850",2601000,"Powiat buski",2017,91.53
"23851",2602000,"Powiat jędrzejowski",2017,90.58
"23852",2603000,"Powiat kazimierski",2017,89.89
"23853",2604000,"Powiat kielecki",2017,83.41
"23854",2605000,"Powiat konecki",2017,89.78
"23855",2606000,"Powiat opatowski",2017,86.38
"23856",2607000,"Powiat ostrowiecki",2017,85.54
"23857",2608000,"Powiat pińczowski",2017,92.08
"23858",2609000,"Powiat sandomierski",2017,89.15
"23859",2610000,"Powiat skarżyski",2017,83.43
"23860",2611000,"Powiat starachowicki",2017,92.01
"23861",2612000,"Powiat staszowski",2017,92.93
"23862",2613000,"Powiat włoszczowski",2017,95.29
"23863",2661000,"Powiat m.Kielce",2017,101
"23864",2801000,"Powiat bartoszycki",2017,86.46
"23865",2802000,"Powiat braniewski",2017,80.55
"23866",2803000,"Powiat działdowski",2017,90.36
"23867",2804000,"Powiat elbląski",2017,74.94
"23868",2805000,"Powiat ełcki",2017,81.06
"23869",2806000,"Powiat giżycki",2017,87.89
"23870",2807000,"Powiat iławski",2017,87.42
"23871",2808000,"Powiat kętrzyński",2017,82.61
"23872",2809000,"Powiat lidzbarski",2017,85.55
"23873",2810000,"Powiat mrągowski",2017,80.57
"23874",2811000,"Powiat nidzicki",2017,84.47
"23875",2812000,"Powiat nowomiejski",2017,88.82
"23876",2813000,"Powiat olecki",2017,82.19
"23877",2814000,"Powiat olsztyński",2017,68.03
"23878",2815000,"Powiat ostródzki",2017,78.76
"23879",2816000,"Powiat piski",2017,81.35
"23880",2817000,"Powiat szczycieński",2017,88.68
"23881",2818000,"Powiat gołdapski",2017,80.11
"23882",2819000,"Powiat węgorzewski",2017,84.94
"23883",2861000,"Powiat m.Elbląg",2017,84.46
"23884",2862000,"Powiat m.Olsztyn",2017,107.4
"23885",3001000,"Powiat chodzieski",2017,91.01
"23886",3002000,"Powiat czarnkowsko-trzcianecki",2017,91.05
"23887",3003000,"Powiat gnieźnieński",2017,91.31
"23888",3004000,"Powiat gostyński",2017,95.25
"23889",3005000,"Powiat grodziski",2017,92.4
"23890",3006000,"Powiat jarociński",2017,95.19
"23891",3007000,"Powiat kaliski",2017,88.45
"23892",3008000,"Powiat kępiński",2017,95.26
"23893",3009000,"Powiat kolski",2017,92.43
"23894",3010000,"Powiat koniński",2017,83.34
"23895",3011000,"Powiat kościański",2017,92.29
"23896",3012000,"Powiat krotoszyński",2017,90.91
"23897",3013000,"Powiat leszczyński",2017,75.04
"23898",3014000,"Powiat międzychodzki",2017,87.8
"23899",3015000,"Powiat nowotomyski",2017,93.36
"23900",3016000,"Powiat obornicki",2017,86.78
"23901",3017000,"Powiat ostrowski",2017,92.59
"23902",3018000,"Powiat ostrzeszowski",2017,92.59
"23903",3019000,"Powiat pilski",2017,87.08
"23904",3020000,"Powiat pleszewski",2017,89.99
"23905",3021000,"Powiat poznański",2017,81.46
"23906",3022000,"Powiat rawicki",2017,94.12
"23907",3023000,"Powiat słupecki",2017,90.39
"23908",3024000,"Powiat szamotulski",2017,94.31
"23909",3025000,"Powiat średzki",2017,92.13
"23910",3026000,"Powiat śremski",2017,92.96
"23911",3027000,"Powiat turecki",2017,93.9
"23912",3028000,"Powiat wągrowiecki",2017,94.2
"23913",3029000,"Powiat wolsztyński",2017,95.82
"23914",3030000,"Powiat wrzesiński",2017,91.34
"23915",3031000,"Powiat złotowski",2017,81.83
"23916",3061000,"Powiat m.Kalisz",2017,95.79
"23917",3062000,"Powiat m.Konin",2017,118.86
"23918",3063000,"Powiat m.Leszno",2017,105.67
"23919",3064000,"Powiat m.Poznań",2017,102.47
"23920",3201000,"Powiat białogardzki",2017,75.61
"23921",3202000,"Powiat choszczeński",2017,81.68
"23922",3203000,"Powiat drawski",2017,79.6
"23923",3204000,"Powiat goleniowski",2017,84.51
"23924",3205000,"Powiat gryficki",2017,83.6
"23925",3206000,"Powiat gryfiński",2017,78.85
"23926",3207000,"Powiat kamieński",2017,72.79
"23927",3208000,"Powiat kołobrzeski",2017,85.51
"23928",3209000,"Powiat koszaliński",2017,61.88
"23929",3210000,"Powiat myśliborski",2017,84.33
"23930",3211000,"Powiat policki",2017,54.14
"23931",3212000,"Powiat pyrzycki",2017,85.05
"23932",3213000,"Powiat sławieński",2017,82.64
"23933",3214000,"Powiat stargardzki",2017,83.23
"23934",3215000,"Powiat szczecinecki",2017,77.89
"23935",3216000,"Powiat świdwiński",2017,77.41
"23936",3217000,"Powiat wałecki",2017,87.87
"23937",3218000,"Powiat łobeski",2017,74.04
"23938",3261000,"Powiat m.Koszalin",2017,100.79
"23939",3262000,"Powiat m.Szczecin",2017,94.07
"23940",3263000,"Powiat m.Świnoujście",2017,91.5
"23941",201000,"Powiat bolesławiecki",2018,84.61
"23942",202000,"Powiat dzierżoniowski",2018,81.67
"23943",203000,"Powiat głogowski",2018,85.93
"23944",204000,"Powiat górowski",2018,79.09
"23945",205000,"Powiat jaworski",2018,78.92
"23946",206000,"Powiat jeleniogórski",2018,58.63
"23947",207000,"Powiat kamiennogórski",2018,76.83
"23948",208000,"Powiat kłodzki",2018,73.93
"23949",209000,"Powiat legnicki",2018,68.09
"23950",210000,"Powiat lubański",2018,78.97
"23951",211000,"Powiat lubiński",2018,93.92
"23952",212000,"Powiat lwówecki",2018,74.42
"23953",213000,"Powiat milicki",2018,84.5
"23954",214000,"Powiat oleśnicki",2018,83.35
"23955",215000,"Powiat oławski",2018,81.28
"23956",216000,"Powiat polkowicki",2018,76.61
"23957",217000,"Powiat strzeliński",2018,79.3
"23958",218000,"Powiat średzki",2018,68.6
"23959",219000,"Powiat świdnicki",2018,78.86
"23960",220000,"Powiat trzebnicki",2018,79.69
"23961",221000,"Powiat wałbrzyski",2018,69.5
"23962",222000,"Powiat wołowski",2018,84.95
"23963",223000,"Powiat wrocławski",2018,63.11
"23964",224000,"Powiat ząbkowicki",2018,72.06
"23965",225000,"Powiat zgorzelecki",2018,80.98
"23966",226000,"Powiat złotoryjski",2018,72.78
"23967",261000,"Powiat m.Jelenia Góra",2018,100.88
"23968",262000,"Powiat m.Legnica",2018,87.09
"23969",264000,"Powiat m.Wrocław",2018,91.19
"23970",265000,"Powiat m.Wałbrzych od 2013",2018,68.41
"23971",401000,"Powiat aleksandrowski",2018,78.17
"23972",402000,"Powiat brodnicki",2018,80.99
"23973",403000,"Powiat bydgoski",2018,70.8
"23974",404000,"Powiat chełmiński",2018,75.14
"23975",405000,"Powiat golubsko-dobrzyński",2018,81.38
"23976",406000,"Powiat grudziądzki",2018,70.4
"23977",407000,"Powiat inowrocławski",2018,82.96
"23978",408000,"Powiat lipnowski",2018,76.26
"23979",409000,"Powiat mogileński",2018,85.37
"23980",410000,"Powiat nakielski",2018,80.52
"23981",411000,"Powiat radziejowski",2018,92.37
"23982",412000,"Powiat rypiński",2018,77.17
"23983",413000,"Powiat sępoleński",2018,80.05
"23984",414000,"Powiat świecki",2018,80.16
"23985",415000,"Powiat toruński",2018,64.23
"23986",416000,"Powiat tucholski",2018,81.91
"23987",417000,"Powiat wąbrzeski",2018,75.96
"23988",418000,"Powiat włocławski",2018,69.1
"23989",419000,"Powiat żniński",2018,81.58
"23990",461000,"Powiat m.Bydgoszcz",2018,88.72
"23991",462000,"Powiat m.Grudziądz",2018,79.77
"23992",463000,"Powiat m.Toruń",2018,91.94
"23993",464000,"Powiat m.Włocławek",2018,83.94
"23994",601000,"Powiat bialski",2018,80.54
"23995",602000,"Powiat biłgorajski",2018,89.19
"23996",603000,"Powiat chełmski",2018,73.49
"23997",604000,"Powiat hrubieszowski",2018,80.45
"23998",605000,"Powiat janowski",2018,82.24
"23999",606000,"Powiat krasnostawski",2018,81.9
"24000",607000,"Powiat kraśnicki",2018,83.21
"24001",608000,"Powiat lubartowski",2018,87.43
"24002",609000,"Powiat lubelski",2018,62.77
"24003",610000,"Powiat łęczyński",2018,85.47
"24004",611000,"Powiat łukowski",2018,89.55
"24005",612000,"Powiat opolski",2018,85.59
"24006",613000,"Powiat parczewski",2018,78.32
"24007",614000,"Powiat puławski",2018,86.03
"24008",615000,"Powiat radzyński",2018,87.5
"24009",616000,"Powiat rycki",2018,92.51
"24010",617000,"Powiat świdnicki",2018,78.64
"24011",618000,"Powiat tomaszowski",2018,87.55
"24012",619000,"Powiat włodawski",2018,83.06
"24013",620000,"Powiat zamojski",2018,73.61
"24014",661000,"Powiat m.Biała Podlaska",2018,104.9
"24015",662000,"Powiat m.Chełm",2018,101.23
"24016",663000,"Powiat m.Lublin",2018,96.44
"24017",664000,"Powiat m.Zamość",2018,112.67
"24018",801000,"Powiat gorzowski",2018,70.73
"24019",802000,"Powiat krośnieński",2018,77.94
"24020",803000,"Powiat międzyrzecki",2018,79.64
"24021",804000,"Powiat nowosolski",2018,74.25
"24022",805000,"Powiat słubicki",2018,82.26
"24023",806000,"Powiat strzelecko-drezdenecki",2018,76.55
"24024",807000,"Powiat sulęciński",2018,77.61
"24025",808000,"Powiat świebodziński",2018,84.37
"24026",809000,"Powiat zielonogórski",2018,72.78
"24027",810000,"Powiat żagański",2018,76.36
"24028",811000,"Powiat żarski",2018,79.74
"24029",812000,"Powiat wschowski",2018,79.05
"24030",861000,"Powiat m.Gorzów Wielkopolski",2018,91.16
"24031",862000,"Powiat m.Zielona Góra",2018,90.92
"24032",1001000,"Powiat bełchatowski",2018,84.97
"24033",1002000,"Powiat kutnowski",2018,85.98
"24034",1003000,"Powiat łaski",2018,88.26
"24035",1004000,"Powiat łęczycki",2018,81.99
"24036",1005000,"Powiat łowicki",2018,89.3
"24037",1006000,"Powiat łódzki wschodni",2018,80.68
"24038",1007000,"Powiat opoczyński",2018,87.99
"24039",1008000,"Powiat pabianicki",2018,82.9
"24040",1009000,"Powiat pajęczański",2018,89.72
"24041",1010000,"Powiat piotrkowski",2018,80.68
"24042",1011000,"Powiat poddębicki",2018,90.79
"24043",1012000,"Powiat radomszczański",2018,81.26
"24044",1013000,"Powiat rawski",2018,93.15
"24045",1014000,"Powiat sieradzki",2018,89.16
"24046",1015000,"Powiat skierniewicki",2018,72.44
"24047",1016000,"Powiat tomaszowski",2018,86.46
"24048",1017000,"Powiat wieluński",2018,89.64
"24049",1018000,"Powiat wieruszowski",2018,88.11
"24050",1019000,"Powiat zduńskowolski",2018,87.31
"24051",1020000,"Powiat zgierski",2018,74.93
"24052",1021000,"Powiat brzeziński",2018,81.47
"24053",1061000,"Powiat m.Łódź",2018,83.17
"24054",1062000,"Powiat m.Piotrków Trybunalski",2018,87.74
"24055",1063000,"Powiat m.Skierniewice",2018,101.93
"24056",1201000,"Powiat bocheński",2018,85.99
"24057",1202000,"Powiat brzeski",2018,89.96
"24058",1203000,"Powiat chrzanowski",2018,84.51
"24059",1204000,"Powiat dąbrowski",2018,83.51
"24060",1205000,"Powiat gorlicki",2018,89.11
"24061",1206000,"Powiat krakowski",2018,73.99
"24062",1207000,"Powiat limanowski",2018,87.99
"24063",1208000,"Powiat miechowski",2018,86.14
"24064",1209000,"Powiat myślenicki",2018,93.4
"24065",1210000,"Powiat nowosądecki",2018,82.27
"24066",1211000,"Powiat nowotarski",2018,86.71
"24067",1212000,"Powiat olkuski",2018,91.8
"24068",1213000,"Powiat oświęcimski",2018,93.92
"24069",1214000,"Powiat proszowicki",2018,85.61
"24070",1215000,"Powiat suski",2018,88.3
"24071",1216000,"Powiat tarnowski",2018,78.7
"24072",1217000,"Powiat tatrzański",2018,77.88
"24073",1218000,"Powiat wadowicki",2018,89.3
"24074",1219000,"Powiat wielicki",2018,84.41
"24075",1261000,"Powiat m.Kraków",2018,92.72
"24076",1262000,"Powiat m.Nowy Sącz",2018,97.11
"24077",1263000,"Powiat m.Tarnów",2018,110.93
"24078",1401000,"Powiat białobrzeski",2018,89.47
"24079",1402000,"Powiat ciechanowski",2018,87.76
"24080",1403000,"Powiat garwoliński",2018,93.53
"24081",1404000,"Powiat gostyniński",2018,78.33
"24082",1405000,"Powiat grodziski",2018,84.32
"24083",1406000,"Powiat grójecki",2018,89.6
"24084",1407000,"Powiat kozienicki",2018,88.48
"24085",1408000,"Powiat legionowski",2018,84.21
"24086",1409000,"Powiat lipski",2018,92.53
"24087",1410000,"Powiat łosicki",2018,87.98
"24088",1411000,"Powiat makowski",2018,89.01
"24089",1412000,"Powiat miński",2018,93.75
"24090",1413000,"Powiat mławski",2018,83.16
"24091",1414000,"Powiat nowodworski",2018,81.46
"24092",1415000,"Powiat ostrołęcki",2018,77.64
"24093",1416000,"Powiat ostrowski",2018,87.19
"24094",1417000,"Powiat otwocki",2018,82.7
"24095",1418000,"Powiat piaseczyński",2018,84.2
"24096",1419000,"Powiat płocki",2018,75.11
"24097",1420000,"Powiat płoński",2018,87.39
"24098",1421000,"Powiat pruszkowski",2018,80.03
"24099",1422000,"Powiat przasnyski",2018,81.04
"24100",1423000,"Powiat przysuski",2018,90.72
"24101",1424000,"Powiat pułtuski",2018,87.8
"24102",1425000,"Powiat radomski",2018,79.57
"24103",1426000,"Powiat siedlecki",2018,82.32
"24104",1427000,"Powiat sierpecki",2018,83.78
"24105",1428000,"Powiat sochaczewski",2018,92.27
"24106",1429000,"Powiat sokołowski",2018,86.45
"24107",1430000,"Powiat szydłowiecki",2018,77.78
"24108",1432000,"Powiat warszawski zachodni",2018,72.16
"24109",1433000,"Powiat węgrowski",2018,89.14
"24110",1434000,"Powiat wołomiński",2018,88.17
"24111",1435000,"Powiat wyszkowski",2018,90.32
"24112",1436000,"Powiat zwoleński",2018,91.16
"24113",1437000,"Powiat żuromiński",2018,90.03
"24114",1438000,"Powiat żyrardowski",2018,84.73
"24115",1461000,"Powiat m.Ostrołęka",2018,114.81
"24116",1462000,"Powiat m.Płock",2018,100.28
"24117",1463000,"Powiat m.Radom",2018,93.15
"24118",1464000,"Powiat m.Siedlce",2018,95.32
"24119",1465000,"Powiat m. st. Warszawa",2018,85.06
"24120",1601000,"Powiat brzeski",2018,78.1
"24121",1602000,"Powiat głubczycki",2018,80.34
"24122",1603000,"Powiat kędzierzyńsko-kozielski",2018,76.26
"24123",1604000,"Powiat kluczborski",2018,83.05
"24124",1605000,"Powiat krapkowicki",2018,79.96
"24125",1606000,"Powiat namysłowski",2018,78.43
"24126",1607000,"Powiat nyski",2018,79.82
"24127",1608000,"Powiat oleski",2018,88.34
"24128",1609000,"Powiat opolski",2018,75.79
"24129",1610000,"Powiat prudnicki",2018,78.73
"24130",1611000,"Powiat strzelecki",2018,82.77
"24131",1661000,"Powiat m.Opole",2018,86.98
"24132",1801000,"Powiat bieszczadzki",2018,80.95
"24133",1802000,"Powiat brzozowski",2018,92.44
"24134",1803000,"Powiat dębicki",2018,86.79
"24135",1804000,"Powiat jarosławski",2018,83.14
"24136",1805000,"Powiat jasielski",2018,88.61
"24137",1806000,"Powiat kolbuszowski",2018,77.24
"24138",1807000,"Powiat krośnieński",2018,75.75
"24139",1808000,"Powiat leżajski",2018,83.92
"24140",1809000,"Powiat lubaczowski",2018,83.44
"24141",1810000,"Powiat łańcucki",2018,88.06
"24142",1811000,"Powiat mielecki",2018,87.65
"24143",1812000,"Powiat niżański",2018,78.05
"24144",1813000,"Powiat przemyski",2018,71.55
"24145",1814000,"Powiat przeworski",2018,85.92
"24146",1815000,"Powiat ropczycko-sędziszowski",2018,88.96
"24147",1816000,"Powiat rzeszowski",2018,75.88
"24148",1817000,"Powiat sanocki",2018,83.5
"24149",1818000,"Powiat stalowowolski",2018,82.52
"24150",1819000,"Powiat strzyżowski",2018,84.06
"24151",1820000,"Powiat tarnobrzeski",2018,72.06
"24152",1821000,"Powiat leski",2018,78.06
"24153",1861000,"Powiat m.Krosno",2018,111.36
"24154",1862000,"Powiat m.Przemyśl",2018,104.31
"24155",1863000,"Powiat m.Rzeszów",2018,101.97
"24156",1864000,"Powiat m.Tarnobrzeg",2018,104.38
"24157",2001000,"Powiat augustowski",2018,81.36
"24158",2002000,"Powiat białostocki",2018,67.17
"24159",2003000,"Powiat bielski",2018,80.83
"24160",2004000,"Powiat grajewski",2018,77.76
"24161",2005000,"Powiat hajnowski",2018,84.08
"24162",2006000,"Powiat kolneński",2018,85.5
"24163",2007000,"Powiat łomżyński",2018,63.12
"24164",2008000,"Powiat moniecki",2018,79.47
"24165",2009000,"Powiat sejneński",2018,80.7
"24166",2010000,"Powiat siemiatycki",2018,74.22
"24167",2011000,"Powiat sokólski",2018,84.96
"24168",2012000,"Powiat suwalski",2018,71.39
"24169",2013000,"Powiat wysokomazowiecki",2018,78.76
"24170",2014000,"Powiat zambrowski",2018,79.81
"24171",2061000,"Powiat m.Białystok",2018,93.65
"24172",2062000,"Powiat m.Łomża",2018,104.3
"24173",2063000,"Powiat m.Suwałki",2018,90.08
"24174",2201000,"Powiat bytowski",2018,80.17
"24175",2202000,"Powiat chojnicki",2018,87.56
"24176",2203000,"Powiat człuchowski",2018,76.57
"24177",2204000,"Powiat gdański",2018,69.44
"24178",2205000,"Powiat kartuski",2018,85.42
"24179",2206000,"Powiat kościerski",2018,80.1
"24180",2207000,"Powiat kwidzyński",2018,74.41
"24181",2208000,"Powiat lęborski",2018,81.12
"24182",2209000,"Powiat malborski",2018,83.97
"24183",2210000,"Powiat nowodworski",2018,71.35
"24184",2211000,"Powiat pucki",2018,78.24
"24185",2212000,"Powiat słupski",2018,67.71
"24186",2213000,"Powiat starogardzki",2018,81.41
