"","Kod","Nazwa","rok","SCIEZKI_ROWEROWE_CTAB_scieZki_rowerowe_na_10_tys_km2_km"
"6016",614000,"Powiat puławski",2018,334
"6017",615000,"Powiat radzyński",2018,93.3
"6018",616000,"Powiat rycki",2018,268.5
"6019",617000,"Powiat świdnicki",2018,429.2
"6020",618000,"Powiat tomaszowski",2018,465.4
"6021",619000,"Powiat włodawski",2018,346.2
"6022",620000,"Powiat zamojski",2018,111.7
"6023",661000,"Powiat m.Biała Podlaska",2018,2125.5
"6024",662000,"Powiat m.Chełm",2018,4563.5
"6025",663000,"Powiat m.Lublin",2018,9493.5
"6026",664000,"Powiat m.Zamość",2018,14073.8
"6027",801000,"Powiat gorzowski",2018,518.8
"6028",802000,"Powiat krośnieński",2018,271
"6029",803000,"Powiat międzyrzecki",2018,179.4
"6030",804000,"Powiat nowosolski",2018,1153.5
"6031",805000,"Powiat słubicki",2018,311.2
"6032",806000,"Powiat strzelecko-drezdenecki",2018,226.8
"6033",807000,"Powiat sulęciński",2018,290.4
"6034",808000,"Powiat świebodziński",2018,403.6
"6035",809000,"Powiat zielonogórski",2018,440.1
"6036",810000,"Powiat żagański",2018,190.8
"6037",811000,"Powiat żarski",2018,361.1
"6038",812000,"Powiat wschowski",2018,84.9
"6039",861000,"Powiat m.Gorzów Wielkopolski",2018,5902.9
"6040",862000,"Powiat m.Zielona Góra",2018,2371.4
"6041",1001000,"Powiat bełchatowski",2018,1388
"6042",1002000,"Powiat kutnowski",2018,197.3
"6043",1003000,"Powiat łaski",2018,307.3
"6044",1004000,"Powiat łęczycki",2018,22
"6045",1005000,"Powiat łowicki",2018,112.3
"6046",1006000,"Powiat łódzki wschodni",2018,794.4
"6047",1007000,"Powiat opoczyński",2018,111.5
"6048",1008000,"Powiat pabianicki",2018,339.3
"6049",1009000,"Powiat pajęczański",2018,613.3
"6050",1010000,"Powiat piotrkowski",2018,85.4
"6051",1011000,"Powiat poddębicki",2018,229.2
"6052",1012000,"Powiat radomszczański",2018,79
"6053",1013000,"Powiat rawski",2018,105.2
"6054",1014000,"Powiat sieradzki",2018,167
"6055",1015000,"Powiat skierniewicki",2018,365
"6056",1016000,"Powiat tomaszowski",2018,470.3
"6057",1017000,"Powiat wieluński",2018,265.5
"6058",1018000,"Powiat wieruszowski",2018,327.5
"6059",1019000,"Powiat zduńskowolski",2018,1040
"6060",1020000,"Powiat zgierski",2018,281.8
"6061",1021000,"Powiat brzeziński",2018,47.4
"6062",1061000,"Powiat m.Łódź",2018,5398.1
"6063",1062000,"Powiat m.Piotrków Trybunalski",2018,3524.7
"6064",1063000,"Powiat m.Skierniewice",2018,7919.1
"6065",1201000,"Powiat bocheński",2018,198.9
"6066",1202000,"Powiat brzeski",2018,59.3
"6067",1203000,"Powiat chrzanowski",2018,316.1
"6068",1204000,"Powiat dąbrowski",2018,94.3
"6069",1205000,"Powiat gorlicki",2018,126.2
"6070",1206000,"Powiat krakowski",2018,60.1
"6071",1208000,"Powiat miechowski",2018,122.7
"6072",1209000,"Powiat myślenicki",2018,66.9
"6073",1210000,"Powiat nowosądecki",2018,143.9
"6074",1211000,"Powiat nowotarski",2018,416.3
"6075",1212000,"Powiat olkuski",2018,25.9
"6076",1213000,"Powiat oświęcimski",2018,756.9
"6077",1214000,"Powiat proszowicki",2018,4.8
"6078",1215000,"Powiat suski",2018,70
"6079",1216000,"Powiat tarnowski",2018,266.4
"6080",1217000,"Powiat tatrzański",2018,173.9
"6081",1218000,"Powiat wadowicki",2018,35.6
"6082",1219000,"Powiat wielicki",2018,197.2
"6083",1261000,"Powiat m.Kraków",2018,6538.2
"6084",1262000,"Powiat m.Nowy Sącz",2018,2709.3
"6085",1263000,"Powiat m.Tarnów",2018,9643.5
"6086",1401000,"Powiat białobrzeski",2018,109.5
"6087",1402000,"Powiat ciechanowski",2018,372.7
"6088",1403000,"Powiat garwoliński",2018,63.8
"6089",1404000,"Powiat gostyniński",2018,255.4
"6090",1405000,"Powiat grodziski",2018,623.9
"6091",1406000,"Powiat grójecki",2018,163.3
"6092",1407000,"Powiat kozienicki",2018,177.9
"6093",1408000,"Powiat legionowski",2018,1581.5
"6094",1409000,"Powiat lipski",2018,55.4
"6095",1410000,"Powiat łosicki",2018,58.3
"6096",1411000,"Powiat makowski",2018,16.9
"6097",1412000,"Powiat miński",2018,169.3
"6098",1413000,"Powiat mławski",2018,181.9
"6099",1414000,"Powiat nowodworski",2018,947
"6100",1415000,"Powiat ostrołęcki",2018,1072.3
"6101",1416000,"Powiat ostrowski",2018,55
"6102",1417000,"Powiat otwocki",2018,1165.7
"6103",1418000,"Powiat piaseczyński",2018,616.7
"6104",1419000,"Powiat płocki",2018,290.5
"6105",1420000,"Powiat płoński",2018,168.1
"6106",1421000,"Powiat pruszkowski",2018,3654.1
"6107",1422000,"Powiat przasnyski",2018,472.7
"6108",1423000,"Powiat przysuski",2018,54.9
"6109",1424000,"Powiat pułtuski",2018,13.3
"6110",1425000,"Powiat radomski",2018,59.5
"6111",1426000,"Powiat siedlecki",2018,160.9
"6112",1427000,"Powiat sierpecki",2018,46.9
"6113",1428000,"Powiat sochaczewski",2018,404.2
"6114",1429000,"Powiat sokołowski",2018,206
"6115",1430000,"Powiat szydłowiecki",2018,75.3
"6116",1432000,"Powiat warszawski zachodni",2018,807.4
"6117",1433000,"Powiat węgrowski",2018,181
"6118",1434000,"Powiat wołomiński",2018,858.9
"6119",1435000,"Powiat wyszkowski",2018,627.5
"6120",1436000,"Powiat zwoleński",2018,69.8
"6121",1437000,"Powiat żuromiński",2018,133.9
"6122",1438000,"Powiat żyrardowski",2018,646
"6123",1461000,"Powiat m.Ostrołęka",2018,6186.5
"6124",1462000,"Powiat m.Płock",2018,6815.1
"6125",1463000,"Powiat m.Radom",2018,5474.1
"6126",1464000,"Powiat m.Siedlce",2018,11864.4
"6127",1465000,"Powiat m. st. Warszawa",2018,11406.7
"6128",1601000,"Powiat brzeski",2018,219.2
"6129",1602000,"Powiat głubczycki",2018,46.1
"6130",1603000,"Powiat kędzierzyńsko-kozielski",2018,649.5
"6131",1604000,"Powiat kluczborski",2018,142
"6132",1605000,"Powiat krapkowicki",2018,627
"6133",1606000,"Powiat namysłowski",2018,295.4
"6134",1607000,"Powiat nyski",2018,536
"6135",1608000,"Powiat oleski",2018,293.8
"6136",1609000,"Powiat opolski",2018,323.3
"6137",1610000,"Powiat prudnicki",2018,472.4
"6138",1611000,"Powiat strzelecki",2018,436.7
"6139",1661000,"Powiat m.Opole",2018,6051.9
"6140",1802000,"Powiat brzozowski",2018,148.3
"6141",1803000,"Powiat dębicki",2018,261.1
"6142",1804000,"Powiat jarosławski",2018,137.1
"6143",1805000,"Powiat jasielski",2018,1.2
"6144",1806000,"Powiat kolbuszowski",2018,103.5
"6145",1807000,"Powiat krośnieński",2018,4
"6146",1808000,"Powiat leżajski",2018,349.5
"6147",1809000,"Powiat lubaczowski",2018,217.8
"6148",1810000,"Powiat łańcucki",2018,121.7
"6149",1811000,"Powiat mielecki",2018,917.7
"6150",1812000,"Powiat niżański",2018,738.3
"6151",1813000,"Powiat przemyski",2018,35.5
"6152",1815000,"Powiat ropczycko-sędziszowski",2018,129.5
"6153",1816000,"Powiat rzeszowski",2018,246.2
"6154",1818000,"Powiat stalowowolski",2018,1095.3
"6155",1819000,"Powiat strzyżowski",2018,31.8
"6156",1820000,"Powiat tarnobrzeski",2018,76.8
"6157",1821000,"Powiat leski",2018,2.4
"6158",1861000,"Powiat m.Krosno",2018,4873.6
"6159",1862000,"Powiat m.Przemyśl",2018,7277.5
"6160",1863000,"Powiat m.Rzeszów",2018,12972.3
"6161",1864000,"Powiat m.Tarnobrzeg",2018,2822
"6162",2001000,"Powiat augustowski",2018,521.9
"6163",2002000,"Powiat białostocki",2018,260.7
"6164",2003000,"Powiat bielski",2018,215.9
"6165",2004000,"Powiat grajewski",2018,84.7
"6166",2005000,"Powiat hajnowski",2018,204.5
"6167",2006000,"Powiat kolneński",2018,45.7
"6168",2007000,"Powiat łomżyński",2018,79.7
"6169",2008000,"Powiat moniecki",2018,62.2
"6170",2009000,"Powiat sejneński",2018,188.3
"6171",2010000,"Powiat siemiatycki",2018,169.2
"6172",2011000,"Powiat sokólski",2018,31.6
"6173",2012000,"Powiat suwalski",2018,176.7
"6174",2013000,"Powiat wysokomazowiecki",2018,101.6
"6175",2014000,"Powiat zambrowski",2018,242.8
"6176",2061000,"Powiat m.Białystok",2018,12572.2
"6177",2062000,"Powiat m.Łomża",2018,10468.3
"6178",2063000,"Powiat m.Suwałki",2018,8197.2
"6179",2201000,"Powiat bytowski",2018,203.5
"6180",2202000,"Powiat chojnicki",2018,1202.2
"6181",2203000,"Powiat człuchowski",2018,280
"6182",2204000,"Powiat gdański",2018,846.6
"6183",2205000,"Powiat kartuski",2018,592.6
"6184",2206000,"Powiat kościerski",2018,242.8
"6185",2207000,"Powiat kwidzyński",2018,468.4
"6186",2208000,"Powiat lęborski",2018,551
"6187",2209000,"Powiat malborski",2018,1169.5
"6188",2210000,"Powiat nowodworski",2018,140.9
"6189",2211000,"Powiat pucki",2018,1952.9
"6190",2212000,"Powiat słupski",2018,311.2
"6191",2213000,"Powiat starogardzki",2018,392.5
"6192",2214000,"Powiat tczewski",2018,537.9
"6193",2215000,"Powiat wejherowski",2018,540.8
"6194",2216000,"Powiat sztumski",2018,381.8
"6195",2261000,"Powiat m.Gdańsk",2018,6959.1
"6196",2262000,"Powiat m.Gdynia",2018,4595.2
"6197",2263000,"Powiat m.Słupsk",2018,10428.7
"6198",2264000,"Powiat m.Sopot",2018,12152.8
"6199",2401000,"Powiat będziński",2018,774.4
"6200",2402000,"Powiat bielski",2018,527.6
"6201",2403000,"Powiat cieszyński",2018,375.2
"6202",2404000,"Powiat częstochowski",2018,247
"6203",2405000,"Powiat gliwicki",2018,203.2
"6204",2406000,"Powiat kłobucki",2018,66.4
"6205",2407000,"Powiat lubliniecki",2018,532.7
"6206",2408000,"Powiat mikołowski",2018,167.3
"6207",2409000,"Powiat myszkowski",2018,302.6
"6208",2410000,"Powiat pszczyński",2018,326.9
"6209",2411000,"Powiat raciborski",2018,630.8
"6210",2412000,"Powiat rybnicki",2018,0
"6211",2413000,"Powiat tarnogórski",2018,169.2
"6212",2414000,"Powiat bieruńsko-lędziński",2018,2251
"6213",2415000,"Powiat wodzisławski",2018,505.7
"6214",2416000,"Powiat zawierciański",2018,394.1
"6215",2417000,"Powiat żywiecki",2018,34.6
"6216",2461000,"Powiat m.Bielsko-Biała",2018,2706.6
"6217",2462000,"Powiat m.Bytom",2018,4161.9
"6218",2463000,"Powiat m.Chorzów",2018,8062.6
"6219",2464000,"Powiat m.Częstochowa",2018,4739.8
"6220",2465000,"Powiat m.Dąbrowa Górnicza",2018,810.7
"6221",2466000,"Powiat m.Gliwice",2018,2942.9
"6222",2467000,"Powiat m.Jastrzębie-Zdrój",2018,2238.4
"6223",2468000,"Powiat m.Jaworzno",2018,1946.4
"6224",2469000,"Powiat m.Katowice",2018,4707.2
"6225",2470000,"Powiat m.Mysłowice",2018,137.2
"6226",2471000,"Powiat m.Piekary Śląskie",2018,1100.6
"6227",2472000,"Powiat m.Ruda Śląska",2018,3833.8
"6228",2473000,"Powiat m.Rybnik",2018,1671.6
"6229",2474000,"Powiat m.Siemianowice Śląskie",2018,10392.2
"6230",2475000,"Powiat m.Sosnowiec",2018,4941.8
"6231",2476000,"Powiat m.Świętochłowice",2018,7888.8
"6232",2477000,"Powiat m.Tychy",2018,6111.7
"6233",2478000,"Powiat m.Zabrze",2018,2935.3
"6234",2479000,"Powiat m.Żory",2018,2985.8
"6235",2601000,"Powiat buski",2018,126
"6236",2602000,"Powiat jędrzejowski",2018,137.6
"6237",2603000,"Powiat kazimierski",2018,18.9
"6238",2604000,"Powiat kielecki",2018,215.5
"6239",2605000,"Powiat konecki",2018,224.6
"6240",2606000,"Powiat opatowski",2018,148.2
"6241",2607000,"Powiat ostrowiecki",2018,971.2
"6242",2609000,"Powiat sandomierski",2018,230.8
"6243",2610000,"Powiat skarżyski",2018,88.5
"6244",2611000,"Powiat starachowicki",2018,215.9
"6245",2612000,"Powiat staszowski",2018,109.2
"6246",2613000,"Powiat włoszczowski",2018,73.8
"6247",2661000,"Powiat m.Kielce",2018,4669.4
"6248",2801000,"Powiat bartoszycki",2018,119.3
"6249",2802000,"Powiat braniewski",2018,44.1
"6250",2803000,"Powiat działdowski",2018,186.6
"6251",2804000,"Powiat elbląski",2018,161.8
"6252",2805000,"Powiat ełcki",2018,195.9
"6253",2806000,"Powiat giżycki",2018,125.1
"6254",2807000,"Powiat iławski",2018,415.8
"6255",2808000,"Powiat kętrzyński",2018,353.7
"6256",2809000,"Powiat lidzbarski",2018,263.8
"6257",2810000,"Powiat mrągowski",2018,134.2
"6258",2811000,"Powiat nidzicki",2018,246.7
"6259",2812000,"Powiat nowomiejski",2018,309.8
"6260",2813000,"Powiat olecki",2018,80.1
"6261",2814000,"Powiat olsztyński",2018,77.9
"6262",2815000,"Powiat ostródzki",2018,77.6
"6263",2816000,"Powiat piski",2018,134.7
"6264",2817000,"Powiat szczycieński",2018,103.5
"6265",2818000,"Powiat gołdapski",2018,305.6
"6266",2819000,"Powiat węgorzewski",2018,442.9
"6267",2861000,"Powiat m.Elbląg",2018,5524.9
"6268",2862000,"Powiat m.Olsztyn",2018,9849.4
"6269",3001000,"Powiat chodzieski",2018,569.3
"6270",3002000,"Powiat czarnkowsko-trzcianecki",2018,240.3
"6271",3003000,"Powiat gnieźnieński",2018,459
"6272",3004000,"Powiat gostyński",2018,722
"6273",3005000,"Powiat grodziski",2018,1098.4
"6274",3006000,"Powiat jarociński",2018,536.4
"6275",3007000,"Powiat kaliski",2018,160.3
"6276",3008000,"Powiat kępiński",2018,718.4
"6277",3009000,"Powiat kolski",2018,237.5
"6278",3010000,"Powiat koniński",2018,405.5
"6279",3011000,"Powiat kościański",2018,1291.5
"6280",3012000,"Powiat krotoszyński",2018,309.7
"6281",3013000,"Powiat leszczyński",2018,1131.8
"6282",3014000,"Powiat międzychodzki",2018,97.8
"6283",3015000,"Powiat nowotomyski",2018,629.4
"6284",3016000,"Powiat obornicki",2018,587.9
"6285",3017000,"Powiat ostrowski",2018,733.5
"6286",3018000,"Powiat ostrzeszowski",2018,321
"6287",3019000,"Powiat pilski",2018,589.8
"6288",3020000,"Powiat pleszewski",2018,490.8
"6289",3021000,"Powiat poznański",2018,821.1
"6290",3022000,"Powiat rawicki",2018,384.8
"6291",3023000,"Powiat słupecki",2018,121.7
"6292",3024000,"Powiat szamotulski",2018,522.7
"6293",3025000,"Powiat średzki",2018,338.2
"6294",3026000,"Powiat śremski",2018,447.7
"6295",3027000,"Powiat turecki",2018,247.5
"6296",3028000,"Powiat wągrowiecki",2018,402.1
"6297",3029000,"Powiat wolsztyński",2018,731.2
"6298",3030000,"Powiat wrzesiński",2018,137.9
"6299",3031000,"Powiat złotowski",2018,193.4
"6300",3061000,"Powiat m.Kalisz",2018,7389.8
"6301",3062000,"Powiat m.Konin",2018,4661.6
"6302",3063000,"Powiat m.Leszno",2018,16729.4
"6303",3064000,"Powiat m.Poznań",2018,9258.9
"6304",3201000,"Powiat białogardzki",2018,263.8
"6305",3202000,"Powiat choszczeński",2018,35.4
"6306",3203000,"Powiat drawski",2018,23.2
"6307",3204000,"Powiat goleniowski",2018,243.3
"6308",3205000,"Powiat gryficki",2018,363.7
"6309",3206000,"Powiat gryfiński",2018,148.7
"6310",3207000,"Powiat kamieński",2018,432.5
"6311",3208000,"Powiat kołobrzeski",2018,899.7
"6312",3209000,"Powiat koszaliński",2018,365.3
"6313",3210000,"Powiat myśliborski",2018,219
"6314",3211000,"Powiat policki",2018,1034.1
"6315",3212000,"Powiat pyrzycki",2018,174.9
"6316",3213000,"Powiat sławieński",2018,431.4
"6317",3214000,"Powiat stargardzki",2018,383.6
"6318",3215000,"Powiat szczecinecki",2018,180.7
"6319",3216000,"Powiat świdwiński",2018,291.8
"6320",3217000,"Powiat wałecki",2018,127.2
"6321",3218000,"Powiat łobeski",2018,15
"6322",3261000,"Powiat m.Koszalin",2018,7850.3
"6323",3262000,"Powiat m.Szczecin",2018,4567.5
"6324",3263000,"Powiat m.Świnoujście",2018,1737
"6325",201000,"Powiat bolesławiecki",2019,NA
"6326",202000,"Powiat dzierżoniowski",2019,NA
"6327",203000,"Powiat głogowski",2019,NA
"6328",204000,"Powiat górowski",2019,NA
"6329",205000,"Powiat jaworski",2019,NA
"6330",208000,"Powiat kłodzki",2019,NA
"6331",209000,"Powiat legnicki",2019,NA
"6332",211000,"Powiat lubiński",2019,NA
"6333",212000,"Powiat lwówecki",2019,NA
"6334",213000,"Powiat milicki",2019,NA
"6335",214000,"Powiat oleśnicki",2019,NA
"6336",215000,"Powiat oławski",2019,NA
"6337",216000,"Powiat polkowicki",2019,NA
"6338",217000,"Powiat strzeliński",2019,NA
"6339",218000,"Powiat średzki",2019,NA
"6340",219000,"Powiat świdnicki",2019,NA
"6341",220000,"Powiat trzebnicki",2019,NA
"6342",221000,"Powiat wałbrzyski",2019,NA
"6343",222000,"Powiat wołowski",2019,NA
"6344",223000,"Powiat wrocławski",2019,NA
"6345",224000,"Powiat ząbkowicki",2019,NA
"6346",225000,"Powiat zgorzelecki",2019,NA
"6347",226000,"Powiat złotoryjski",2019,NA
"6348",261000,"Powiat m.Jelenia Góra",2019,NA
"6349",262000,"Powiat m.Legnica",2019,NA
"6350",264000,"Powiat m.Wrocław",2019,NA
"6351",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"6352",401000,"Powiat aleksandrowski",2019,NA
"6353",402000,"Powiat brodnicki",2019,NA
"6354",403000,"Powiat bydgoski",2019,NA
"6355",404000,"Powiat chełmiński",2019,NA
"6356",405000,"Powiat golubsko-dobrzyński",2019,NA
"6357",406000,"Powiat grudziądzki",2019,NA
"6358",407000,"Powiat inowrocławski",2019,NA
"6359",408000,"Powiat lipnowski",2019,NA
"6360",409000,"Powiat mogileński",2019,NA
"6361",410000,"Powiat nakielski",2019,NA
"6362",411000,"Powiat radziejowski",2019,NA
"6363",412000,"Powiat rypiński",2019,NA
"6364",413000,"Powiat sępoleński",2019,NA
"6365",414000,"Powiat świecki",2019,NA
"6366",415000,"Powiat toruński",2019,NA
"6367",416000,"Powiat tucholski",2019,NA
"6368",417000,"Powiat wąbrzeski",2019,NA
"6369",418000,"Powiat włocławski",2019,NA
"6370",419000,"Powiat żniński",2019,NA
"6371",461000,"Powiat m.Bydgoszcz",2019,NA
"6372",462000,"Powiat m.Grudziądz",2019,NA
"6373",463000,"Powiat m.Toruń",2019,NA
"6374",464000,"Powiat m.Włocławek",2019,NA
"6375",601000,"Powiat bialski",2019,NA
"6376",602000,"Powiat biłgorajski",2019,NA
"6377",603000,"Powiat chełmski",2019,NA
"6378",604000,"Powiat hrubieszowski",2019,NA
"6379",605000,"Powiat janowski",2019,NA
"6380",606000,"Powiat krasnostawski",2019,NA
"6381",607000,"Powiat kraśnicki",2019,NA
"6382",608000,"Powiat lubartowski",2019,NA
"6383",609000,"Powiat lubelski",2019,NA
"6384",610000,"Powiat łęczyński",2019,NA
"6385",611000,"Powiat łukowski",2019,NA
"6386",612000,"Powiat opolski",2019,NA
"6387",613000,"Powiat parczewski",2019,NA
"6388",614000,"Powiat puławski",2019,NA
"6389",615000,"Powiat radzyński",2019,NA
"6390",616000,"Powiat rycki",2019,NA
"6391",617000,"Powiat świdnicki",2019,NA
"6392",618000,"Powiat tomaszowski",2019,NA
"6393",619000,"Powiat włodawski",2019,NA
"6394",620000,"Powiat zamojski",2019,NA
"6395",661000,"Powiat m.Biała Podlaska",2019,NA
"6396",662000,"Powiat m.Chełm",2019,NA
"6397",663000,"Powiat m.Lublin",2019,NA
"6398",664000,"Powiat m.Zamość",2019,NA
"6399",801000,"Powiat gorzowski",2019,NA
"6400",802000,"Powiat krośnieński",2019,NA
"6401",803000,"Powiat międzyrzecki",2019,NA
"6402",804000,"Powiat nowosolski",2019,NA
"6403",805000,"Powiat słubicki",2019,NA
"6404",806000,"Powiat strzelecko-drezdenecki",2019,NA
"6405",807000,"Powiat sulęciński",2019,NA
"6406",808000,"Powiat świebodziński",2019,NA
"6407",809000,"Powiat zielonogórski",2019,NA
"6408",810000,"Powiat żagański",2019,NA
"6409",811000,"Powiat żarski",2019,NA
"6410",812000,"Powiat wschowski",2019,NA
"6411",861000,"Powiat m.Gorzów Wielkopolski",2019,NA
"6412",862000,"Powiat m.Zielona Góra",2019,NA
"6413",1001000,"Powiat bełchatowski",2019,NA
"6414",1002000,"Powiat kutnowski",2019,NA
"6415",1003000,"Powiat łaski",2019,NA
"6416",1004000,"Powiat łęczycki",2019,NA
"6417",1005000,"Powiat łowicki",2019,NA
"6418",1006000,"Powiat łódzki wschodni",2019,NA
"6419",1007000,"Powiat opoczyński",2019,NA
"6420",1008000,"Powiat pabianicki",2019,NA
"6421",1009000,"Powiat pajęczański",2019,NA
"6422",1010000,"Powiat piotrkowski",2019,NA
"6423",1011000,"Powiat poddębicki",2019,NA
"6424",1012000,"Powiat radomszczański",2019,NA
"6425",1013000,"Powiat rawski",2019,NA
"6426",1014000,"Powiat sieradzki",2019,NA
"6427",1015000,"Powiat skierniewicki",2019,NA
"6428",1016000,"Powiat tomaszowski",2019,NA
"6429",1017000,"Powiat wieluński",2019,NA
"6430",1018000,"Powiat wieruszowski",2019,NA
"6431",1019000,"Powiat zduńskowolski",2019,NA
"6432",1020000,"Powiat zgierski",2019,NA
"6433",1021000,"Powiat brzeziński",2019,NA
"6434",1061000,"Powiat m.Łódź",2019,NA
"6435",1062000,"Powiat m.Piotrków Trybunalski",2019,NA
"6436",1063000,"Powiat m.Skierniewice",2019,NA
"6437",1201000,"Powiat bocheński",2019,NA
"6438",1202000,"Powiat brzeski",2019,NA
"6439",1203000,"Powiat chrzanowski",2019,NA
"6440",1204000,"Powiat dąbrowski",2019,NA
"6441",1205000,"Powiat gorlicki",2019,NA
"6442",1206000,"Powiat krakowski",2019,NA
"6443",1208000,"Powiat miechowski",2019,NA
"6444",1209000,"Powiat myślenicki",2019,NA
"6445",1210000,"Powiat nowosądecki",2019,NA
"6446",1211000,"Powiat nowotarski",2019,NA
"6447",1212000,"Powiat olkuski",2019,NA
"6448",1213000,"Powiat oświęcimski",2019,NA
"6449",1214000,"Powiat proszowicki",2019,NA
"6450",1215000,"Powiat suski",2019,NA
"6451",1216000,"Powiat tarnowski",2019,NA
"6452",1217000,"Powiat tatrzański",2019,NA
"6453",1218000,"Powiat wadowicki",2019,NA
"6454",1219000,"Powiat wielicki",2019,NA
"6455",1261000,"Powiat m.Kraków",2019,NA
"6456",1262000,"Powiat m.Nowy Sącz",2019,NA
"6457",1263000,"Powiat m.Tarnów",2019,NA
"6458",1401000,"Powiat białobrzeski",2019,NA
"6459",1402000,"Powiat ciechanowski",2019,NA
"6460",1403000,"Powiat garwoliński",2019,NA
"6461",1404000,"Powiat gostyniński",2019,NA
"6462",1405000,"Powiat grodziski",2019,NA
"6463",1406000,"Powiat grójecki",2019,NA
"6464",1407000,"Powiat kozienicki",2019,NA
"6465",1408000,"Powiat legionowski",2019,NA
"6466",1409000,"Powiat lipski",2019,NA
"6467",1410000,"Powiat łosicki",2019,NA
"6468",1411000,"Powiat makowski",2019,NA
"6469",1412000,"Powiat miński",2019,NA
"6470",1413000,"Powiat mławski",2019,NA
"6471",1414000,"Powiat nowodworski",2019,NA
"6472",1415000,"Powiat ostrołęcki",2019,NA
"6473",1416000,"Powiat ostrowski",2019,NA
"6474",1417000,"Powiat otwocki",2019,NA
"6475",1418000,"Powiat piaseczyński",2019,NA
"6476",1419000,"Powiat płocki",2019,NA
"6477",1420000,"Powiat płoński",2019,NA
"6478",1421000,"Powiat pruszkowski",2019,NA
"6479",1422000,"Powiat przasnyski",2019,NA
"6480",1423000,"Powiat przysuski",2019,NA
"6481",1424000,"Powiat pułtuski",2019,NA
"6482",1425000,"Powiat radomski",2019,NA
"6483",1426000,"Powiat siedlecki",2019,NA
"6484",1427000,"Powiat sierpecki",2019,NA
"6485",1428000,"Powiat sochaczewski",2019,NA
"6486",1429000,"Powiat sokołowski",2019,NA
"6487",1430000,"Powiat szydłowiecki",2019,NA
"6488",1432000,"Powiat warszawski zachodni",2019,NA
"6489",1433000,"Powiat węgrowski",2019,NA
"6490",1434000,"Powiat wołomiński",2019,NA
"6491",1435000,"Powiat wyszkowski",2019,NA
"6492",1436000,"Powiat zwoleński",2019,NA
"6493",1437000,"Powiat żuromiński",2019,NA
"6494",1438000,"Powiat żyrardowski",2019,NA
"6495",1461000,"Powiat m.Ostrołęka",2019,NA
"6496",1462000,"Powiat m.Płock",2019,NA
"6497",1463000,"Powiat m.Radom",2019,NA
"6498",1464000,"Powiat m.Siedlce",2019,NA
"6499",1465000,"Powiat m. st. Warszawa",2019,NA
"6500",1601000,"Powiat brzeski",2019,NA
"6501",1602000,"Powiat głubczycki",2019,NA
"6502",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"6503",1604000,"Powiat kluczborski",2019,NA
"6504",1605000,"Powiat krapkowicki",2019,NA
"6505",1606000,"Powiat namysłowski",2019,NA
"6506",1607000,"Powiat nyski",2019,NA
"6507",1608000,"Powiat oleski",2019,NA
"6508",1609000,"Powiat opolski",2019,NA
"6509",1610000,"Powiat prudnicki",2019,NA
"6510",1611000,"Powiat strzelecki",2019,NA
"6511",1661000,"Powiat m.Opole",2019,NA
"6512",1802000,"Powiat brzozowski",2019,NA
"6513",1803000,"Powiat dębicki",2019,NA
"6514",1804000,"Powiat jarosławski",2019,NA
"6515",1805000,"Powiat jasielski",2019,NA
"6516",1806000,"Powiat kolbuszowski",2019,NA
"6517",1807000,"Powiat krośnieński",2019,NA
"6518",1808000,"Powiat leżajski",2019,NA
"6519",1809000,"Powiat lubaczowski",2019,NA
"6520",1810000,"Powiat łańcucki",2019,NA
"6521",1811000,"Powiat mielecki",2019,NA
"6522",1812000,"Powiat niżański",2019,NA
"6523",1813000,"Powiat przemyski",2019,NA
"6524",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"6525",1816000,"Powiat rzeszowski",2019,NA
"6526",1818000,"Powiat stalowowolski",2019,NA
"6527",1819000,"Powiat strzyżowski",2019,NA
"6528",1820000,"Powiat tarnobrzeski",2019,NA
"6529",1821000,"Powiat leski",2019,NA
"6530",1861000,"Powiat m.Krosno",2019,NA
"6531",1862000,"Powiat m.Przemyśl",2019,NA
"6532",1863000,"Powiat m.Rzeszów",2019,NA
"6533",1864000,"Powiat m.Tarnobrzeg",2019,NA
"6534",2001000,"Powiat augustowski",2019,NA
"6535",2002000,"Powiat białostocki",2019,NA
"6536",2003000,"Powiat bielski",2019,NA
"6537",2004000,"Powiat grajewski",2019,NA
"6538",2005000,"Powiat hajnowski",2019,NA
"6539",2006000,"Powiat kolneński",2019,NA
"6540",2007000,"Powiat łomżyński",2019,NA
"6541",2008000,"Powiat moniecki",2019,NA
"6542",2009000,"Powiat sejneński",2019,NA
"6543",2010000,"Powiat siemiatycki",2019,NA
"6544",2011000,"Powiat sokólski",2019,NA
"6545",2012000,"Powiat suwalski",2019,NA
"6546",2013000,"Powiat wysokomazowiecki",2019,NA
"6547",2014000,"Powiat zambrowski",2019,NA
"6548",2061000,"Powiat m.Białystok",2019,NA
"6549",2062000,"Powiat m.Łomża",2019,NA
"6550",2063000,"Powiat m.Suwałki",2019,NA
"6551",2201000,"Powiat bytowski",2019,NA
"6552",2202000,"Powiat chojnicki",2019,NA
"6553",2203000,"Powiat człuchowski",2019,NA
"6554",2204000,"Powiat gdański",2019,NA
"6555",2205000,"Powiat kartuski",2019,NA
"6556",2206000,"Powiat kościerski",2019,NA
