"","Kod","Nazwa","rok","ludnosc_grupy_ekonomiczne_w_wieku_produkcyjnym_proc"
"9082",2815000,"Powiat ostródzki",2007,64.2
"9083",2816000,"Powiat piski",2007,62.5
"9084",2817000,"Powiat szczycieński",2007,63.7
"9085",2818000,"Powiat gołdapski",2007,62.9
"9086",2819000,"Powiat węgorzewski",2007,64.5
"9087",2861000,"Powiat m.Elbląg",2007,66.7
"9088",2862000,"Powiat m.Olsztyn",2007,68.1
"9089",3001000,"Powiat chodzieski",2007,64.8
"9090",3002000,"Powiat czarnkowsko-trzcianecki",2007,64
"9091",3003000,"Powiat gnieźnieński",2007,65.4
"9092",3004000,"Powiat gostyński",2007,63.5
"9093",3005000,"Powiat grodziski",2007,63.9
"9094",3006000,"Powiat jarociński",2007,64.1
"9095",3007000,"Powiat kaliski",2007,62.5
"9096",3008000,"Powiat kępiński",2007,64
"9097",3009000,"Powiat kolski",2007,62.9
"9098",3010000,"Powiat koniński",2007,62.4
"9099",3011000,"Powiat kościański",2007,64.5
"9100",3012000,"Powiat krotoszyński",2007,63.4
"9101",3013000,"Powiat leszczyński",2007,64
"9102",3014000,"Powiat międzychodzki",2007,65
"9103",3015000,"Powiat nowotomyski",2007,64.7
"9104",3016000,"Powiat obornicki",2007,65.6
"9105",3017000,"Powiat ostrowski",2007,64.4
"9106",3018000,"Powiat ostrzeszowski",2007,63.3
"9107",3019000,"Powiat pilski",2007,65.3
"9108",3020000,"Powiat pleszewski",2007,63.8
"9109",3021000,"Powiat poznański",2007,66.5
"9110",3022000,"Powiat rawicki",2007,63.8
"9111",3023000,"Powiat słupecki",2007,63.6
"9112",3024000,"Powiat szamotulski",2007,65.2
"9113",3025000,"Powiat średzki",2007,65.1
"9114",3026000,"Powiat śremski",2007,65.3
"9115",3027000,"Powiat turecki",2007,62.7
"9116",3028000,"Powiat wągrowiecki",2007,64.3
"9117",3029000,"Powiat wolsztyński",2007,63.8
"9118",3030000,"Powiat wrzesiński",2007,64.9
"9119",3031000,"Powiat złotowski",2007,64.3
"9120",3061000,"Powiat m.Kalisz",2007,64.5
"9121",3062000,"Powiat m.Konin",2007,66.1
"9122",3063000,"Powiat m.Leszno",2007,66
"9123",3064000,"Powiat m.Poznań",2007,66.9
"9124",3201000,"Powiat białogardzki",2007,64.4
"9125",3202000,"Powiat choszczeński",2007,64.9
"9126",3203000,"Powiat drawski",2007,65.3
"9127",3204000,"Powiat goleniowski",2007,65.7
"9128",3205000,"Powiat gryficki",2007,65.6
"9129",3206000,"Powiat gryfiński",2007,66.1
"9130",3207000,"Powiat kamieński",2007,66.6
"9131",3208000,"Powiat kołobrzeski",2007,65.7
"9132",3209000,"Powiat koszaliński",2007,65.6
"9133",3210000,"Powiat myśliborski",2007,65.4
"9134",3211000,"Powiat policki",2007,69.6
"9135",3212000,"Powiat pyrzycki",2007,64.7
"9136",3213000,"Powiat sławieński",2007,64.2
"9137",3214000,"Powiat stargardzki",2007,66.1
"9138",3215000,"Powiat szczecinecki",2007,64
"9139",3216000,"Powiat świdwiński",2007,64.8
"9140",3217000,"Powiat wałecki",2007,65.2
"9141",3218000,"Powiat łobeski",2007,64.1
"9142",3261000,"Powiat m.Koszalin",2007,66.9
"9143",3262000,"Powiat m.Szczecin",2007,66.5
"9144",3263000,"Powiat m.Świnoujście",2007,67.2
"9145",201000,"Powiat bolesławiecki",2008,65.4
"9146",202000,"Powiat dzierżoniowski",2008,64.9
"9147",203000,"Powiat głogowski",2008,68.2
"9148",204000,"Powiat górowski",2008,63.4
"9149",205000,"Powiat jaworski",2008,66
"9150",206000,"Powiat jeleniogórski",2008,66.6
"9151",207000,"Powiat kamiennogórski",2008,64.5
"9152",208000,"Powiat kłodzki",2008,65.1
"9153",209000,"Powiat legnicki",2008,65.6
"9154",210000,"Powiat lubański",2008,65.2
"9155",211000,"Powiat lubiński",2008,67.2
"9156",212000,"Powiat lwówecki",2008,65.2
"9157",213000,"Powiat milicki",2008,64.3
"9158",214000,"Powiat oleśnicki",2008,65.4
"9159",215000,"Powiat oławski",2008,66.8
"9160",216000,"Powiat polkowicki",2008,65.5
"9161",217000,"Powiat strzeliński",2008,64.9
"9162",218000,"Powiat średzki",2008,65.8
"9163",219000,"Powiat świdnicki",2008,65.8
"9164",220000,"Powiat trzebnicki",2008,65.9
"9165",221000,"Powiat wałbrzyski",2008,65
"9166",222000,"Powiat wołowski",2008,65.2
"9167",223000,"Powiat wrocławski",2008,66.6
"9168",224000,"Powiat ząbkowicki",2008,65.2
"9169",225000,"Powiat zgorzelecki",2008,65.9
"9170",226000,"Powiat złotoryjski",2008,66.9
"9171",261000,"Powiat m.Jelenia Góra",2008,65.5
"9172",262000,"Powiat m.Legnica",2008,66.7
"9173",263000,"Powiat m.Wałbrzych do 2002",2008,NA
"9174",264000,"Powiat m.Wrocław",2008,66.5
"9175",265000,"Powiat m.Wałbrzych od 2013",2008,NA
"9176",401000,"Powiat aleksandrowski",2008,63.5
"9177",402000,"Powiat brodnicki",2008,63
"9178",403000,"Powiat bydgoski",2008,65
"9179",404000,"Powiat chełmiński",2008,64.3
"9180",405000,"Powiat golubsko-dobrzyński",2008,62.7
"9181",406000,"Powiat grudziądzki",2008,63.7
"9182",407000,"Powiat inowrocławski",2008,65.5
"9183",408000,"Powiat lipnowski",2008,62.3
"9184",409000,"Powiat mogileński",2008,64.3
"9185",410000,"Powiat nakielski",2008,64.6
"9186",411000,"Powiat radziejowski",2008,62.5
"9187",412000,"Powiat rypiński",2008,62.1
"9188",413000,"Powiat sępoleński",2008,63.4
"9189",414000,"Powiat świecki",2008,64.9
"9190",415000,"Powiat toruński",2008,64.7
"9191",416000,"Powiat tucholski",2008,63.5
"9192",417000,"Powiat wąbrzeski",2008,63.1
"9193",418000,"Powiat włocławski",2008,62.9
"9194",419000,"Powiat żniński",2008,64.8
"9195",461000,"Powiat m.Bydgoszcz",2008,65
"9196",462000,"Powiat m.Grudziądz",2008,64.9
"9197",463000,"Powiat m.Toruń",2008,67.1
"9198",464000,"Powiat m.Włocławek",2008,66.1
"9199",601000,"Powiat bialski",2008,59.5
"9200",602000,"Powiat biłgorajski",2008,62
"9201",603000,"Powiat chełmski",2008,61.4
"9202",604000,"Powiat hrubieszowski",2008,61.2
"9203",605000,"Powiat janowski",2008,60.2
"9204",606000,"Powiat krasnostawski",2008,60.4
"9205",607000,"Powiat kraśnicki",2008,61.8
"9206",608000,"Powiat lubartowski",2008,61.9
"9207",609000,"Powiat lubelski",2008,62
"9208",610000,"Powiat łęczyński",2008,66.5
"9209",611000,"Powiat łukowski",2008,60.5
"9210",612000,"Powiat opolski",2008,61.8
"9211",613000,"Powiat parczewski",2008,61.4
"9212",614000,"Powiat puławski",2008,61.4
"9213",615000,"Powiat radzyński",2008,61.1
"9214",616000,"Powiat rycki",2008,62.7
"9215",617000,"Powiat świdnicki",2008,64.1
"9216",618000,"Powiat tomaszowski",2008,61.5
"9217",619000,"Powiat włodawski",2008,63.2
"9218",620000,"Powiat zamojski",2008,59.9
"9219",661000,"Powiat m.Biała Podlaska",2008,67.8
"9220",662000,"Powiat m.Chełm",2008,67.1
"9221",663000,"Powiat m.Lublin",2008,66.6
"9222",664000,"Powiat m.Zamość",2008,66.8
"9223",801000,"Powiat gorzowski",2008,65.5
"9224",802000,"Powiat krośnieński",2008,66.2
"9225",803000,"Powiat międzyrzecki",2008,66.3
"9226",804000,"Powiat nowosolski",2008,64.9
"9227",805000,"Powiat słubicki",2008,66.2
"9228",806000,"Powiat strzelecko-drezdenecki",2008,64.7
"9229",807000,"Powiat sulęciński",2008,64.7
"9230",808000,"Powiat świebodziński",2008,65
"9231",809000,"Powiat zielonogórski",2008,66.6
"9232",810000,"Powiat żagański",2008,65.4
"9233",811000,"Powiat żarski",2008,65.5
"9234",812000,"Powiat wschowski",2008,64.7
"9235",861000,"Powiat m.Gorzów Wielkopolski",2008,67.2
"9236",862000,"Powiat m.Zielona Góra",2008,66.5
"9237",1001000,"Powiat bełchatowski",2008,68.1
"9238",1002000,"Powiat kutnowski",2008,64.2
"9239",1003000,"Powiat łaski",2008,63.4
"9240",1004000,"Powiat łęczycki",2008,61.6
"9241",1005000,"Powiat łowicki",2008,62.4
"9242",1006000,"Powiat łódzki wschodni",2008,64.8
"9243",1007000,"Powiat opoczyński",2008,61.7
"9244",1008000,"Powiat pabianicki",2008,64.2
"9245",1009000,"Powiat pajęczański",2008,61.7
"9246",1010000,"Powiat piotrkowski",2008,61.1
"9247",1011000,"Powiat poddębicki",2008,61.7
"9248",1012000,"Powiat radomszczański",2008,62.2
"9249",1013000,"Powiat rawski",2008,62.8
"9250",1014000,"Powiat sieradzki",2008,62.3
"9251",1015000,"Powiat skierniewicki",2008,59.7
"9252",1016000,"Powiat tomaszowski",2008,63.1
"9253",1017000,"Powiat wieluński",2008,62.4
"9254",1018000,"Powiat wieruszowski",2008,62.8
"9255",1019000,"Powiat zduńskowolski",2008,64
"9256",1020000,"Powiat zgierski",2008,64.4
"9257",1021000,"Powiat brzeziński",2008,63.9
"9258",1061000,"Powiat m.Łódź",2008,65.1
"9259",1062000,"Powiat m.Piotrków Trybunalski",2008,65.2
"9260",1063000,"Powiat m.Skierniewice",2008,66.9
"9261",1201000,"Powiat bocheński",2008,62.8
"9262",1202000,"Powiat brzeski",2008,62.4
"9263",1203000,"Powiat chrzanowski",2008,65
"9264",1204000,"Powiat dąbrowski",2008,62.8
"9265",1205000,"Powiat gorlicki",2008,62.3
"9266",1206000,"Powiat krakowski",2008,63.8
"9267",1207000,"Powiat limanowski",2008,59.7
"9268",1208000,"Powiat miechowski",2008,61.1
"9269",1209000,"Powiat myślenicki",2008,62.7
"9270",1210000,"Powiat nowosądecki",2008,60.6
"9271",1211000,"Powiat nowotarski",2008,61.8
"9272",1212000,"Powiat olkuski",2008,65
"9273",1213000,"Powiat oświęcimski",2008,63.9
"9274",1214000,"Powiat proszowicki",2008,62.3
"9275",1215000,"Powiat suski",2008,61.4
"9276",1216000,"Powiat tarnowski",2008,61.4
"9277",1217000,"Powiat tatrzański",2008,62.2
"9278",1218000,"Powiat wadowicki",2008,63.2
"9279",1219000,"Powiat wielicki",2008,64.1
"9280",1261000,"Powiat m.Kraków",2008,66
"9281",1262000,"Powiat m.Nowy Sącz",2008,64.7
"9282",1263000,"Powiat m.Tarnów",2008,64.9
"9283",1401000,"Powiat białobrzeski",2008,61.1
"9284",1402000,"Powiat ciechanowski",2008,64.3
"9285",1403000,"Powiat garwoliński",2008,61
"9286",1404000,"Powiat gostyniński",2008,63.1
"9287",1405000,"Powiat grodziski",2008,63.8
"9288",1406000,"Powiat grójecki",2008,63
"9289",1407000,"Powiat kozienicki",2008,63.3
"9290",1408000,"Powiat legionowski",2008,66.5
"9291",1409000,"Powiat lipski",2008,61.2
"9292",1410000,"Powiat łosicki",2008,59.4
"9293",1411000,"Powiat makowski",2008,60.5
"9294",1412000,"Powiat miński",2008,63.1
"9295",1413000,"Powiat mławski",2008,61.7
"9296",1414000,"Powiat nowodworski",2008,64.7
"9297",1415000,"Powiat ostrołęcki",2008,60.3
"9298",1416000,"Powiat ostrowski",2008,61
"9299",1417000,"Powiat otwocki",2008,63.3
"9300",1418000,"Powiat piaseczyński",2008,65.1
"9301",1419000,"Powiat płocki",2008,62
"9302",1420000,"Powiat płoński",2008,62.3
"9303",1421000,"Powiat pruszkowski",2008,64.5
"9304",1422000,"Powiat przasnyski",2008,61
"9305",1423000,"Powiat przysuski",2008,59.5
"9306",1424000,"Powiat pułtuski",2008,62.5
"9307",1425000,"Powiat radomski",2008,62.9
"9308",1426000,"Powiat siedlecki",2008,59.9
"9309",1427000,"Powiat sierpecki",2008,61.2
"9310",1428000,"Powiat sochaczewski",2008,63.9
"9311",1429000,"Powiat sokołowski",2008,60.1
"9312",1430000,"Powiat szydłowiecki",2008,62.5
"9313",1432000,"Powiat warszawski zachodni",2008,65.4
"9314",1433000,"Powiat węgrowski",2008,60.8
"9315",1434000,"Powiat wołomiński",2008,64.3
"9316",1435000,"Powiat wyszkowski",2008,62.6
"9317",1436000,"Powiat zwoleński",2008,60.8
"9318",1437000,"Powiat żuromiński",2008,60.1
"9319",1438000,"Powiat żyrardowski",2008,63.9
"9320",1461000,"Powiat m.Ostrołęka",2008,67.9
"9321",1462000,"Powiat m.Płock",2008,66.3
"9322",1463000,"Powiat m.Radom",2008,65.2
"9323",1464000,"Powiat m.Siedlce",2008,66.8
"9324",1465000,"Powiat m. st. Warszawa",2008,64.8
"9325",1601000,"Powiat brzeski",2008,64.8
"9326",1602000,"Powiat głubczycki",2008,64.2
"9327",1603000,"Powiat kędzierzyńsko-kozielski",2008,64.8
"9328",1604000,"Powiat kluczborski",2008,65.1
"9329",1605000,"Powiat krapkowicki",2008,66.1
"9330",1606000,"Powiat namysłowski",2008,65.3
"9331",1607000,"Powiat nyski",2008,65.5
"9332",1608000,"Powiat oleski",2008,64.8
"9333",1609000,"Powiat opolski",2008,66.7
"9334",1610000,"Powiat prudnicki",2008,63.5
"9335",1611000,"Powiat strzelecki",2008,65.8
"9336",1661000,"Powiat m.Opole",2008,67.6
"9337",1801000,"Powiat bieszczadzki",2008,65.3
"9338",1802000,"Powiat brzozowski",2008,61.3
"9339",1803000,"Powiat dębicki",2008,63.6
"9340",1804000,"Powiat jarosławski",2008,63.3
"9341",1805000,"Powiat jasielski",2008,63
"9342",1806000,"Powiat kolbuszowski",2008,62.5
"9343",1807000,"Powiat krośnieński",2008,62.2
"9344",1808000,"Powiat leżajski",2008,63
"9345",1809000,"Powiat lubaczowski",2008,62.7
"9346",1810000,"Powiat łańcucki",2008,61.6
"9347",1811000,"Powiat mielecki",2008,63.4
"9348",1812000,"Powiat niżański",2008,63.5
"9349",1813000,"Powiat przemyski",2008,61.8
"9350",1814000,"Powiat przeworski",2008,61.7
"9351",1815000,"Powiat ropczycko-sędziszowski",2008,62.3
"9352",1816000,"Powiat rzeszowski",2008,62.1
"9353",1817000,"Powiat sanocki",2008,64.7
"9354",1818000,"Powiat stalowowolski",2008,65.7
"9355",1819000,"Powiat strzyżowski",2008,61.7
"9356",1820000,"Powiat tarnobrzeski",2008,64.4
"9357",1821000,"Powiat leski",2008,64.4
"9358",1861000,"Powiat m.Krosno",2008,66.1
"9359",1862000,"Powiat m.Przemyśl",2008,64.6
"9360",1863000,"Powiat m.Rzeszów",2008,66.8
"9361",1864000,"Powiat m.Tarnobrzeg",2008,66.1
"9362",2001000,"Powiat augustowski",2008,61.5
"9363",2002000,"Powiat białostocki",2008,63
"9364",2003000,"Powiat bielski",2008,58.9
"9365",2004000,"Powiat grajewski",2008,63.2
"9366",2005000,"Powiat hajnowski",2008,59.4
"9367",2006000,"Powiat kolneński",2008,60.9
"9368",2007000,"Powiat łomżyński",2008,59.8
"9369",2008000,"Powiat moniecki",2008,60.8
"9370",2009000,"Powiat sejneński",2008,60.7
"9371",2010000,"Powiat siemiatycki",2008,59.6
"9372",2011000,"Powiat sokólski",2008,60.7
"9373",2012000,"Powiat suwalski",2008,59.3
"9374",2013000,"Powiat wysokomazowiecki",2008,60
"9375",2014000,"Powiat zambrowski",2008,62.4
"9376",2061000,"Powiat m.Białystok",2008,66.8
"9377",2062000,"Powiat m.Łomża",2008,67.4
"9378",2063000,"Powiat m.Suwałki",2008,66.3
"9379",2201000,"Powiat bytowski",2008,64.3
"9380",2202000,"Powiat chojnicki",2008,63
"9381",2203000,"Powiat człuchowski",2008,65.2
"9382",2204000,"Powiat gdański",2008,66
"9383",2205000,"Powiat kartuski",2008,61.8
"9384",2206000,"Powiat kościerski",2008,62.7
"9385",2207000,"Powiat kwidzyński",2008,65.2
"9386",2208000,"Powiat lęborski",2008,64.4
"9387",2209000,"Powiat malborski",2008,65.2
"9388",2210000,"Powiat nowodworski",2008,65.3
"9389",2211000,"Powiat pucki",2008,64.2
"9390",2212000,"Powiat słupski",2008,65.7
"9391",2213000,"Powiat starogardzki",2008,63.8
"9392",2214000,"Powiat tczewski",2008,64.6
"9393",2215000,"Powiat wejherowski",2008,64.3
"9394",2216000,"Powiat sztumski",2008,65.5
"9395",2261000,"Powiat m.Gdańsk",2008,65.2
"9396",2262000,"Powiat m.Gdynia",2008,64.7
"9397",2263000,"Powiat m.Słupsk",2008,66.3
"9398",2264000,"Powiat m.Sopot",2008,63.1
"9399",2401000,"Powiat będziński",2008,65.7
"9400",2402000,"Powiat bielski",2008,64.4
"9401",2403000,"Powiat cieszyński",2008,63.9
"9402",2404000,"Powiat częstochowski",2008,63.5
"9403",2405000,"Powiat gliwicki",2008,65.4
"9404",2406000,"Powiat kłobucki",2008,63.2
"9405",2407000,"Powiat lubliniecki",2008,64.5
"9406",2408000,"Powiat mikołowski",2008,65.4
"9407",2409000,"Powiat myszkowski",2008,64.5
"9408",2410000,"Powiat pszczyński",2008,65.9
"9409",2411000,"Powiat raciborski",2008,65.8
"9410",2412000,"Powiat rybnicki",2008,64.8
"9411",2413000,"Powiat tarnogórski",2008,65.2
"9412",2414000,"Powiat bieruńsko-lędziński",2008,66.3
"9413",2415000,"Powiat wodzisławski",2008,64.2
"9414",2416000,"Powiat zawierciański",2008,64.4
"9415",2417000,"Powiat żywiecki",2008,62.6
"9416",2461000,"Powiat m.Bielsko-Biała",2008,65.1
"9417",2462000,"Powiat m.Bytom",2008,64.9
"9418",2463000,"Powiat m.Chorzów",2008,63
"9419",2464000,"Powiat m.Częstochowa",2008,65.8
"9420",2465000,"Powiat m.Dąbrowa Górnicza",2008,69.1
"9421",2466000,"Powiat m.Gliwice",2008,66.6
"9422",2467000,"Powiat m.Jastrzębie-Zdrój",2008,65.4
"9423",2468000,"Powiat m.Jaworzno",2008,66.1
"9424",2469000,"Powiat m.Katowice",2008,64.7
"9425",2470000,"Powiat m.Mysłowice",2008,66.9
"9426",2471000,"Powiat m.Piekary Śląskie",2008,65.5
"9427",2472000,"Powiat m.Ruda Śląska",2008,65.6
"9428",2473000,"Powiat m.Rybnik",2008,66.4
"9429",2474000,"Powiat m.Siemianowice Śląskie",2008,66
"9430",2475000,"Powiat m.Sosnowiec",2008,68
"9431",2476000,"Powiat m.Świętochłowice",2008,65.6
"9432",2477000,"Powiat m.Tychy",2008,69
"9433",2478000,"Powiat m.Zabrze",2008,66.2
"9434",2479000,"Powiat m.Żory",2008,71
"9435",2601000,"Powiat buski",2008,61.5
"9436",2602000,"Powiat jędrzejowski",2008,62.7
"9437",2603000,"Powiat kazimierski",2008,61.3
"9438",2604000,"Powiat kielecki",2008,63.5
"9439",2605000,"Powiat konecki",2008,62.7
"9440",2606000,"Powiat opatowski",2008,61.8
"9441",2607000,"Powiat ostrowiecki",2008,64.2
"9442",2608000,"Powiat pińczowski",2008,61.2
"9443",2609000,"Powiat sandomierski",2008,61.9
"9444",2610000,"Powiat skarżyski",2008,64.1
"9445",2611000,"Powiat starachowicki",2008,62.5
"9446",2612000,"Powiat staszowski",2008,62.7
"9447",2613000,"Powiat włoszczowski",2008,61.1
"9448",2661000,"Powiat m.Kielce",2008,66.6
"9449",2801000,"Powiat bartoszycki",2008,65
"9450",2802000,"Powiat braniewski",2008,64.9
"9451",2803000,"Powiat działdowski",2008,63.4
"9452",2804000,"Powiat elbląski",2008,64
"9453",2805000,"Powiat ełcki",2008,65.3
"9454",2806000,"Powiat giżycki",2008,64.3
"9455",2807000,"Powiat iławski",2008,64
"9456",2808000,"Powiat kętrzyński",2008,65.1
"9457",2809000,"Powiat lidzbarski",2008,63.9
"9458",2810000,"Powiat mrągowski",2008,65.6
"9459",2811000,"Powiat nidzicki",2008,63.6
"9460",2812000,"Powiat nowomiejski",2008,62.3
"9461",2813000,"Powiat olecki",2008,63
"9462",2814000,"Powiat olsztyński",2008,66
"9463",2815000,"Powiat ostródzki",2008,64.3
"9464",2816000,"Powiat piski",2008,63.1
"9465",2817000,"Powiat szczycieński",2008,64.2
"9466",2818000,"Powiat gołdapski",2008,63
"9467",2819000,"Powiat węgorzewski",2008,64.8
"9468",2861000,"Powiat m.Elbląg",2008,66.6
"9469",2862000,"Powiat m.Olsztyn",2008,68
"9470",3001000,"Powiat chodzieski",2008,64.6
"9471",3002000,"Powiat czarnkowsko-trzcianecki",2008,64.1
"9472",3003000,"Powiat gnieźnieński",2008,65.3
"9473",3004000,"Powiat gostyński",2008,64
"9474",3005000,"Powiat grodziski",2008,64.4
"9475",3006000,"Powiat jarociński",2008,64.4
"9476",3007000,"Powiat kaliski",2008,62.8
"9477",3008000,"Powiat kępiński",2008,64.2
"9478",3009000,"Powiat kolski",2008,63.1
"9479",3010000,"Powiat koniński",2008,62.7
"9480",3011000,"Powiat kościański",2008,64.8
"9481",3012000,"Powiat krotoszyński",2008,63.8
"9482",3013000,"Powiat leszczyński",2008,64.3
"9483",3014000,"Powiat międzychodzki",2008,65.1
"9484",3015000,"Powiat nowotomyski",2008,64.8
"9485",3016000,"Powiat obornicki",2008,65.7
"9486",3017000,"Powiat ostrowski",2008,64.6
"9487",3018000,"Powiat ostrzeszowski",2008,63.6
"9488",3019000,"Powiat pilski",2008,65.4
"9489",3020000,"Powiat pleszewski",2008,63.9
"9490",3021000,"Powiat poznański",2008,66.6
"9491",3022000,"Powiat rawicki",2008,63.9
"9492",3023000,"Powiat słupecki",2008,63.9
"9493",3024000,"Powiat szamotulski",2008,65.3
"9494",3025000,"Powiat średzki",2008,65.1
"9495",3026000,"Powiat śremski",2008,65.5
"9496",3027000,"Powiat turecki",2008,63
"9497",3028000,"Powiat wągrowiecki",2008,64.5
"9498",3029000,"Powiat wolsztyński",2008,63.9
"9499",3030000,"Powiat wrzesiński",2008,65
"9500",3031000,"Powiat złotowski",2008,64.7
"9501",3061000,"Powiat m.Kalisz",2008,64.2
"9502",3062000,"Powiat m.Konin",2008,65.8
"9503",3063000,"Powiat m.Leszno",2008,65.9
"9504",3064000,"Powiat m.Poznań",2008,66.5
"9505",3201000,"Powiat białogardzki",2008,64.6
"9506",3202000,"Powiat choszczeński",2008,65.1
"9507",3203000,"Powiat drawski",2008,65.6
"9508",3204000,"Powiat goleniowski",2008,65.8
"9509",3205000,"Powiat gryficki",2008,65.7
"9510",3206000,"Powiat gryfiński",2008,66.1
"9511",3207000,"Powiat kamieński",2008,66.7
"9512",3208000,"Powiat kołobrzeski",2008,65.6
"9513",3209000,"Powiat koszaliński",2008,66.2
"9514",3210000,"Powiat myśliborski",2008,65.5
"9515",3211000,"Powiat policki",2008,69.4
"9516",3212000,"Powiat pyrzycki",2008,64.8
"9517",3213000,"Powiat sławieński",2008,64.3
"9518",3214000,"Powiat stargardzki",2008,66.2
"9519",3215000,"Powiat szczecinecki",2008,64.1
"9520",3216000,"Powiat świdwiński",2008,65.2
"9521",3217000,"Powiat wałecki",2008,65.3
"9522",3218000,"Powiat łobeski",2008,64.3
"9523",3261000,"Powiat m.Koszalin",2008,66.6
"9524",3262000,"Powiat m.Szczecin",2008,66.3
"9525",3263000,"Powiat m.Świnoujście",2008,67
"9526",201000,"Powiat bolesławiecki",2009,65.4
"9527",202000,"Powiat dzierżoniowski",2009,65
"9528",203000,"Powiat głogowski",2009,67.6
"9529",204000,"Powiat górowski",2009,63.8
"9530",205000,"Powiat jaworski",2009,66
"9531",206000,"Powiat jeleniogórski",2009,66.7
"9532",207000,"Powiat kamiennogórski",2009,64.5
"9533",208000,"Powiat kłodzki",2009,65
"9534",209000,"Powiat legnicki",2009,65.6
"9535",210000,"Powiat lubański",2009,65.3
"9536",211000,"Powiat lubiński",2009,66.8
"9537",212000,"Powiat lwówecki",2009,65.5
"9538",213000,"Powiat milicki",2009,64.3
"9539",214000,"Powiat oleśnicki",2009,65.5
"9540",215000,"Powiat oławski",2009,66.5
"9541",216000,"Powiat polkowicki",2009,65.6
"9542",217000,"Powiat strzeliński",2009,65.1
"9543",218000,"Powiat średzki",2009,65.9
"9544",219000,"Powiat świdnicki",2009,65.7
"9545",220000,"Powiat trzebnicki",2009,66.1
